timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
3735612385,-0.0,0.0,-1.193764,0.0,0.8270922,0.0,0.0,-0.5620663,0.023333332,-1.0,1,0,0,0,0,0,0
3735710430,-0.0,0.0,-1.1935887,0.0,0.8271414,0.0,0.0,-0.56199384,0.023333332,-1.0,1,0,0,0,0,0,0
3735816316,-0.0,-0.0,-1.1934111,0.0,0.82717735,-0.0,0.0,-0.56194097,0.1,-1.0,1,0,0,0,0,0,0
3735920353,-0.0010843923,-0.0020316378,-1.1935005,0.0,0.82716537,-0.0010193328,-0.0005355598,-0.5619574,0.62323755,-1.0,1,0,0,0,0,0,0
3736019557,-0.005587441,0.0023308657,-1.1935005,0.0,0.82716423,-0.0016559457,0.0025339513,-0.5619522,0.5523159,-1.0,1,0,0,0,0,0,0
3736123702,-0.0142773185,0.010426795,-1.1935005,0.0,0.82715476,-0.0029751086,0.008323751,-0.56190467,0.4356989,-1.0,1,0,0,0,0,0,0
3736224716,-0.013578086,0.020803304,-1.1935005,0.0,0.82714206,0.00022972468,0.012418457,-0.5618556,0.4661562,-1.0,1,0,0,0,0,0,0
3736324357,-0.014760349,0.03343355,-1.1935005,0.0,0.8270974,0.0032896984,0.017973255,-0.5617615,0.45093963,-1.0,1,0,0,0,0,0,0
3736425237,-0.010595041,0.046980042,-1.1935005,0.0,0.8269963,0.00881829,0.022404235,-0.5616916,0.4562924,-1.0,1,0,0,0,0,0,0
3736529100,-0.0028474792,0.052889753,-1.1935005,0.0,0.8268973,0.013681888,0.022671536,-0.5617292,0.4515657,-1.0,1,0,0,0,0,0,0
3736629998,0.0007758754,0.059058234,-1.1935005,0.0,0.8267991,0.01691244,0.024204025,-0.5617218,0.46071923,-1.0,1,0,0,0,0,0,0
3736730120,0.01579309,0.061194036,-1.1935005,0.0,0.8266175,0.023719631,0.020868683,-0.56187665,0.4311846,-1.0,1,0,0,0,0,0,0
3736833913,0.025192022,0.061500646,-1.1935005,0.0,0.82649195,0.027690072,0.018354714,-0.5619675,0.42697403,-1.0,1,0,0,0,0,0,0
3736933521,0.036599167,0.06657857,-1.1935005,0.0,0.82622725,0.03382814,0.01724876,-0.5620558,0.40911388,-1.0,1,0,0,0,0,0,0
3737037206,0.046747953,0.06491974,-1.1935005,0.0,0.82607836,0.0375551,0.013710596,-0.56213534,0.4012408,-1.0,1,0,0,0,0,0,0
3737137971,0.055494312,0.05644197,-1.1935005,0.0,0.8260786,0.03879021,0.007746853,-0.56216496,0.40046078,-1.0,1,0,0,0,0,0,0
3737238148,0.06439985,0.05453665,-1.1935005,0.0,0.8259368,0.04193398,0.0044558174,-0.5621833,0.39021164,-1.0,1,0,0,0,0,0,0
3737338436,0.069822095,0.05192315,-1.1935005,0.0,0.82587445,0.043440424,0.0018511114,-0.56217515,0.3790068,-1.0,1,0,0,0,0,0,0
3737442734,0.06746786,0.04813405,-1.1935005,0.0,0.8260001,0.04140584,0.0009462349,-0.56214637,0.38432828,-1.0,1,0,0,0,0,0,0
3737542044,0.07474455,0.04163505,-1.1935005,0.0,0.82597244,0.042588744,-0.003785902,-0.5620867,0.36849362,-1.0,1,0,0,0,0,0,0
3737643409,0.06994769,0.04977727,-1.1935005,0.0,0.82591534,0.04289068,0.0009286069,-0.56215954,0.36557958,-1.0,1,0,0,0,0,0,0
3737743802,0.06578836,0.045056276,-1.1935005,0.0,0.8260926,0.039849076,0.0001457548,-0.56212366,0.36259377,-1.0,1,0,0,0,0,0,0
3737842893,0.06237265,0.05013431,-1.1935005,0.0,0.82606506,0.03986234,0.0032054095,-0.5621541,0.35337958,-1.0,1,0,0,0,0,0,0
3737946719,0.050465036,0.046469133,-1.1935005,0.0,0.82635033,0.033915143,0.0050367313,-0.5621117,0.36394107,-1.0,1,0,0,0,0,0,0
3738047654,0.044861156,0.047665346,-1.1935005,0.0,0.8264229,0.0319353,0.0071063633,-0.56209856,0.36155692,-1.0,1,0,0,0,0,0,0
3738147563,0.045016687,0.042463344,-1.1935005,0.0,0.8265018,0.03053975,0.0049115424,-0.56208366,0.34989706,-1.0,1,0,0,0,0,0,0
3738251619,0.03243453,0.04907638,-1.1935005,0.0,0.8265848,0.027195968,0.011182187,-0.5620435,0.3574052,-1.0,1,0,0,0,0,0,0
3738352171,0.024999278,0.051749546,-1.1935005,0.0,0.826643,0.024873309,0.014376948,-0.5619929,0.35650536,-1.0,1,0,0,0,0,0,0
3738452857,0.021493226,0.052220333,-1.1935005,0.0,0.8266788,0.023556322,0.015556783,-0.5619655,0.3512286,-1.0,1,0,0,0,0,0,0
3738552727,0.02057253,0.0465223,-1.1935005,0.0,0.8267642,0.021575904,0.013459308,-0.5619736,0.35220194,-1.0,1,0,0,0,0,0,0
3738656873,0.009839359,0.049721263,-1.1935005,0.0,0.8268319,0.018037125,0.017797722,-0.561878,0.3606921,-1.0,1,0,0,0,0,0,0
3738756300,0.013033411,0.04713489,-1.1935005,0.0,0.82683265,0.018631257,0.015830908,-0.5619164,0.35183537,-1.0,1,0,0,0,0,0,0
3738860463,0.010135974,0.047271006,-1.1935005,0.0,0.8268572,0.017471617,0.016701233,-0.5618923,0.36019975,-1.0,1,0,0,0,0,0,0
3738961229,0.008363654,0.052173834,-1.1935005,0.0,0.82681626,0.018115822,0.019226378,-0.5618515,0.35821274,-1.0,1,0,0,0,0,0,0
3739061146,0.017286127,0.043502383,-1.1935005,0.0,0.826834,0.019369291,0.013133936,-0.561959,0.3536454,-1.0,1,0,0,0,0,0,0
3739165122,0.018192582,0.04870367,-1.1935005,0.0,0.82676226,0.021204581,0.015030049,-0.56195074,0.3658115,-1.0,1,0,0,0,0,0,0
3739265959,0.022679882,0.042890523,-1.1935005,0.0,0.82678616,0.021427281,0.011365333,-0.5619931,0.36647496,-1.0,1,0,0,0,0,0,0
3739365175,0.029788477,0.04273521,-1.1935005,0.0,0.8267068,0.02432218,0.009303548,-0.56203,0.35835725,-1.0,1,0,0,0,0,0,0
3739466462,0.035993,0.034683987,-1.1935005,0.0,0.8267325,0.024626449,0.0042304685,-0.56204003,0.36520582,-1.0,1,0,0,0,0,0,0
3739571486,0.039840247,0.03506146,-1.1935005,0.0,0.8266788,0.026322698,0.003305407,-0.5620484,0.3647244,-1.0,1,0,0,0,0,0,0
3739675527,0.03984248,0.041157532,-1.1935005,0.0,0.8265966,0.028034877,0.0058257035,-0.56206596,0.37116703,-1.0,1,0,0,0,0,0,0
3739773918,0.04667396,0.03138098,-1.1935005,0.0,0.8266334,0.028114056,-0.00013700682,-0.56203806,0.3686714,-1.0,1,0,0,0,0,0,0
3739877963,0.044031113,0.032696914,-1.1935005,0.0,0.826653,0.02739112,0.0011498578,-0.5620437,0.38121316,-1.0,1,0,0,0,0,0,0
3739979264,0.053362302,0.028200677,-1.1935005,0.0,0.8265782,0.029985642,-0.0033316168,-0.5620127,0.36725622,-1.0,1,0,0,0,0,0,0
3740078671,0.047003146,0.03157232,-1.1935005,0.0,0.82662624,0.028303826,-0.00015039154,-0.5620391,0.37519544,-1.0,1,0,0,0,0,0,0
3740182813,0.04588272,0.025816208,-1.1935005,0.0,0.8267132,0.026224768,-0.002215821,-0.56200767,0.38291678,-1.0,1,0,0,0,0,0,0
3740283373,0.048302025,0.028611476,-1.1935005,0.0,0.82664627,0.02800951,-0.0017397638,-0.5620217,0.37406406,-1.0,1,0,0,0,0,0,0
3740387291,0.048152603,0.017816061,-1.1935005,0.0,0.8267731,0.024916807,-0.0061618234,-0.5619496,0.37971655,-1.0,1,0,0,0,0,0,0
3740492746,0.045811087,0.019922439,-1.1935005,0.0,0.82677996,0.024540313,-0.004632889,-0.56197083,0.3788315,-1.0,1,0,0,0,0,0,0
3740595970,0.043680854,0.02412423,-1.1935005,0.0,0.8267607,0.024839526,-0.0022967693,-0.5620004,0.37252253,-1.0,1,0,0,0,0,0,0
3740695569,0.04184802,0.017768867,-1.1935005,0.0,0.82684803,0.022297198,-0.004409881,-0.561966,0.38181865,-1.0,1,0,0,0,0,0,0
3740797125,0.03672964,0.019197548,-1.1935005,0.0,0.8268896,0.020582315,-0.0023808712,-0.5619825,0.38764778,-1.0,1,0,0,0,0,0,0
3740900342,0.035043426,0.02013402,-1.1935005,0.0,0.8268982,0.02014816,-0.0015197812,-0.56198853,0.3878877,-1.0,1,0,0,0,0,0,0
3741000822,0.035529822,0.01886595,-1.1935005,0.0,0.8269047,0.01999312,-0.002180862,-0.5619823,0.3857786,-1.0,1,0,0,0,0,0,0
3741100333,0.03566515,0.02035782,-1.1935005,0.0,0.8268899,0.020468062,-0.0016019312,-0.56198907,0.38222015,-1.0,1,0,0,0,0,0,0
3741204477,0.033323046,0.017319022,-1.1935005,0.0,0.8269393,0.018646233,-0.0022005097,-0.5619777,0.3851459,-1.0,1,0,0,0,0,0,0
3741305701,0.030063627,0.020177335,-1.1935005,0.0,0.8269454,0.018101372,-0.00010256993,-0.5619907,0.38070083,-1.0,1,0,0,0,0,0,0
3741405272,0.031228185,0.019132541,-1.1935005,0.0,0.8269436,0.018289432,-0.00086188636,-0.5619867,0.38025877,-1.0,1,0,0,0,0,0,0
3741509162,0.026663687,0.016978344,-1.1935005,0.0,0.8269993,0.015796997,-0.00047018766,-0.5619808,0.37928036,-1.0,1,0,0,0,0,0,0
3741609881,0.023423215,0.018454188,-1.1935005,0.0,0.8270135,0.014871616,0.0010507157,-0.5619843,0.38732618,-1.0,1,0,0,0,0,0,0
3741713944,0.020281764,0.0140694305,-1.1935005,0.0,0.82706314,0.012340816,0.000120027275,-0.5619735,0.37907663,-1.0,1,0,0,0,0,0,0
3741817765,0.020794278,0.016264845,-1.1935005,0.0,0.82704663,0.013169499,0.0008839766,-0.56197834,0.3808748,-1.0,1,0,0,0,0,0,0
3741918001,0.018728748,0.019507939,-1.1935005,0.0,0.82703924,0.0132264,0.0028056202,-0.56198156,0.3794635,-1.0,1,0,0,0,0,0,0
3742018518,0.02029794,0.014128812,-1.1935005,0.0,0.82706267,0.012364189,0.00014003941,-0.5619737,0.37275633,-1.0,1,0,0,0,0,0,0
3742122538,0.020225246,0.013484519,-1.1935005,0.0,0.8270668,0.012153126,-0.00010599499,-0.56197226,0.3750845,-1.0,1,0,0,0,0,0,0
3742222379,0.023549918,0.011839783,-1.1935005,0.0,0.8270552,0.013065928,-0.00172039,-0.5619661,0.37695727,-1.0,1,0,0,0,0,0,0
3742322790,0.022742448,0.009657176,-1.1935005,0.0,0.8270722,0.012118854,-0.0023961596,-0.56196,0.37890622,-1.0,1,0,0,0,0,0,0
3742426778,0.023984443,0.008261663,-1.1935005,0.0,0.82707185,0.0122404145,-0.0033222693,-0.5619531,0.38053933,-1.0,1,0,0,0,0,0,0
3742527619,0.028422581,0.0021008102,-1.1935005,0.0,0.8270738,0.01234492,-0.007117095,-0.56191266,0.37177038,-1.0,1,0,0,0,0,0,0
3742627099,0.028931653,0.007568945,-1.1935005,0.0,0.82704294,0.014091625,-0.004998783,-0.56193984,0.37544322,-1.0,1,0,0,0,0,0,0
3742730707,0.034543358,0.0036238392,-1.1935005,0.0,0.82702386,0.015303885,-0.008206914,-0.5618985,0.36749896,-1.0,1,0,0,0,0,0,0
3742832079,0.033612095,0.010515636,-1.1935005,0.0,0.8269883,0.016854785,-0.0050952523,-0.5619433,0.376933,-1.0,1,0,0,0,0,0,0
3742931746,0.031039402,0.0035868508,-1.1935005,0.0,0.8270496,0.013844543,-0.0072377655,-0.5619118,0.38341874,-1.0,1,0,0,0,0,0,0
3743035522,0.034646478,0.007957895,-1.1935005,0.0,0.8269968,0.016564025,-0.0064436095,-0.56192565,0.37355912,-1.0,1,0,0,0,0,0,0
3743136699,0.032079153,0.0067023123,-1.1935005,0.0,0.82702494,0.015149712,-0.006241519,-0.5619264,0.3784894,-1.0,1,0,0,0,0,0,0
3743237136,0.03700044,0.005207594,-1.1935005,0.0,0.8269948,0.016764803,-0.008242305,-0.5618991,0.37060583,-1.0,1,0,0,0,0,0,0
3743341259,0.030288462,0.006128391,-1.1935005,0.0,0.8270414,0.014248005,-0.005975743,-0.56192875,0.373907,-1.0,1,0,0,0,0,0,0
3743444448,0.030356325,0.0063084844,-1.1935005,0.0,0.8270399,0.01432666,-0.005920333,-0.5619294,0.37635586,-1.0,1,0,0,0,0,0,0
3743545627,0.022703622,0.0032381378,-1.1935005,0.0,0.82710147,0.01029941,-0.005039937,-0.56193566,0.3837873,-1.0,1,0,0,0,0,0,0
3743648976,0.022384526,0.008517289,-1.1935005,0.0,0.82708013,0.011650604,-0.002767011,-0.5619565,0.37867084,-1.0,1,0,0,0,0,0,0
3743749173,0.021412749,-0.0019647065,-1.1935005,0.0,0.8271243,0.008303768,-0.0068289307,-0.5619162,0.37989303,-1.0,1,0,0,0,0,0,0
3743849607,0.01793762,0.0034518067,-1.1935005,0.0,0.827123,0.008388431,-0.0036124636,-0.5619467,0.3816779,-1.0,1,0,0,0,0,0,0
3743953828,0.0202816,-0.002575502,-1.1935005,0.0,0.8271303,0.0076643517,-0.0067637237,-0.5619172,0.37232816,-1.0,1,0,0,0,0,0,0
3744057710,0.011740643,-0.0036043117,-1.1935005,0.0,0.82715654,0.0038429785,-0.0047895014,-0.56193805,0.38939184,-1.0,1,0,0,0,0,0,0
3744158905,0.014624262,-0.000979994,-1.1935005,0.0,0.827146,0.005772943,-0.004514367,-0.5619393,0.38223302,-1.0,1,0,0,0,0,0,0
3744257969,0.011483843,-0.0049342364,-1.1935005,0.0,0.827158,0.0033630915,-0.005267368,-0.56193465,0.38638514,-1.0,1,0,0,0,0,0,0
3744362330,0.011568955,-0.0040610377,-1.1935005,0.0,0.8271572,0.0036436429,-0.0049301526,-0.56193715,0.38903058,-1.0,1,0,0,0,0,0,0
3744462941,0.012807603,-0.012441804,-1.1935005,0.0,0.8271556,0.0018010822,-0.00874415,-0.56190205,0.3863319,-1.0,1,0,0,0,0,0,0
3744563214,0.013493162,-0.009052493,-1.1935005,0.0,0.82715607,0.0030369528,-0.0075350828,-0.5619136,0.38761038,-1.0,1,0,0,0,0,0,0
3744666757,0.017123979,-0.010928022,-1.1935005,0.0,0.8271498,0.0040115826,-0.009330799,-0.5618897,0.38289595,-1.0,1,0,0,0,0,0,0
3744767331,0.013507705,-0.016491527,-1.1935005,0.0,0.82715046,0.00095271657,-0.010615604,-0.5618794,0.39611593,-1.0,1,0,0,0,0,0,0
3744866696,0.019740567,-0.01512805,-1.1935005,0.0,0.8271442,0.0039135865,-0.011802769,-0.56185216,0.38760346,-1.0,1,0,0,0,0,0,0
3744970933,0.020086713,-0.016888572,-1.1935005,0.0,0.82714266,0.0035620558,-0.012628034,-0.5618388,0.3871838,-1.0,1,0,0,0,0,0,0
3745071269,0.02188132,-0.01679238,-1.1935005,0.0,0.82713914,0.004331281,-0.01309239,-0.561828,0.395532,-1.0,1,0,0,0,0,0,0
3745172462,0.021911914,-0.021682123,-1.1935005,0.0,0.8271347,0.0029699535,-0.01512294,-0.5617924,0.39298102,-1.0,1,0,0,0,0,0,0
3745276252,0.023173485,-0.02019427,-1.1935005,0.0,0.82713425,0.0039097765,-0.014862083,-0.5617942,0.39784673,-1.0,1,0,0,0,0,0,0
3745380067,0.023767708,-0.020486794,-1.1935005,0.0,0.8271328,0.004073329,-0.015149956,-0.56178755,0.39710853,-1.0,1,0,0,0,0,0,0
3745479686,0.02835052,-0.022387778,-1.1935005,0.0,0.8271204,0.0054344437,-0.01722321,-0.5617345,0.3908094,-1.0,1,0,0,0,0,0,0
3745580927,0.026624842,-0.022339962,-1.1935005,0.0,0.82712483,0.004734206,-0.016718747,-0.5617495,0.40101495,-1.0,1,0,0,0,0,0,0
3745685369,0.028981436,-0.021549832,-1.1935005,0.0,0.82711905,0.005930826,-0.017053949,-0.5617366,0.39306477,-1.0,1,0,0,0,0,0,0
3745784210,0.03053076,-0.02225704,-1.1935005,0.0,0.82711405,0.0063728383,-0.017781502,-0.5617166,0.394482,-1.0,1,0,0,0,0,0,0
3745885890,0.032888934,-0.023963954,-1.1935005,0.0,0.8271057,0.006868429,-0.01914952,-0.56167805,0.39840978,-1.0,1,0,0,0,0,0,0
3745990043,0.03812552,-0.023997296,-1.1935005,0.0,0.8270849,0.009024638,-0.020633873,-0.5616256,0.37904024,-1.0,1,0,0,0,0,0,0
3746089249,0.034679677,0.018319676,-2.2318196,0.0,-0.4391332,-0.015844766,0.011551323,0.89820796,0.37586677,1.0,1,0,0,0,0,0,0
3746193291,0.03998925,0.010574138,-2.2316012,0.0,-0.4392695,-0.0135343075,0.015636014,0.89811724,0.345855,1.0,1,0,0,0,0,0,0
3746294040,0.037808858,0.0039842874,-2.231412,0.0,-0.43943024,-0.0100978725,0.01610384,0.8980756,0.35707948,1.0,1,0,0,0,0,0,0
3746394567,0.03948738,-0.0040051322,-2.2312548,0.0,-0.43956298,-0.006880696,0.018612519,0.89799255,0.33664823,1.0,1,0,0,0,0,0,0
3746497204,0.041383438,-0.013513525,-2.2310162,0.0,-0.43974257,-0.0030305958,0.021552626,0.89786005,0.34548447,1.0,1,0,0,0,0,0,0
3746599628,0.032536022,-0.023532761,-2.2308948,0.0,-0.43985897,0.0034123687,0.019782534,0.89784247,0.34306526,1.0,1,0,0,0,0,0,0
3746702987,0.032053698,-0.031833082,-2.2307746,0.0,-0.43994656,0.0072440184,0.021390343,0.89773995,0.34050614,1.0,1,0,0,0,0,0,0
3746802047,0.030240972,-0.03568811,-2.2307227,0.0,-0.439975,0.009373046,0.021424022,0.8977055,0.33416402,1.0,1,0,0,0,0,0,0
3746906294,0.024568163,-0.040707067,-2.230688,0.0,-0.43996873,0.012873971,0.01998089,0.89769846,0.3343683,1.0,1,0,0,0,0,0,0
3747007343,0.023320675,-0.0463006,-2.2307112,0.0,-0.43995273,0.015659854,0.02064997,0.8976469,0.33626476,1.0,1,0,0,0,0,0,0
3747108003,0.03174982,-0.050574206,-2.2307339,0.0,-0.44001243,0.015724342,0.025371553,0.89749545,0.33139065,1.0,1,0,0,0,0,0,0
3747208018,0.024987983,-0.05222164,-2.2308068,0.0,-0.4399239,0.017952295,0.022698326,0.89756864,0.34243166,1.0,1,0,0,0,0,0,0
3747306918,0.022018418,-0.04949201,-2.2307935,0.0,-0.43990454,0.017379906,0.020766031,0.8976362,0.33592725,1.0,1,0,0,0,0,0,0
3747407976,0.029677063,-0.055161726,-2.2308242,0.0,-0.4399592,0.018240914,0.025448203,0.8974718,0.33965346,1.0,1,0,0,0,0,0,0
3747512317,0.026377631,-0.052549817,-2.2308109,0.0,-0.43993452,0.017793998,0.023394022,0.89754874,0.3409264,1.0,1,0,0,0,0,0,0
3747616144,0.032213856,-0.050436754,-2.230823,0.0,-0.43997583,0.015561686,0.025548901,0.8975112,0.34410045,1.0,1,0,0,0,0,0,0
3747715723,0.033496715,-0.05141459,-2.2307642,0.0,-0.44001397,0.015717674,0.026339794,0.8974669,0.3432016,1.0,1,0,0,0,0,0,0
3747819722,0.03621654,-0.048214186,-2.2307272,0.0,-0.44004306,0.0136820385,0.026857655,0.89747065,0.36086357,1.0,1,0,0,0,0,0,0
3747920922,0.027402079,-0.05007194,-2.230642,0.0,-0.4400181,0.016454283,0.023310876,0.8975355,0.35442048,1.0,1,0,0,0,0,0,0
3748020459,0.03268583,-0.048514545,-2.2305946,0.0,-0.44007832,0.01459201,0.025340205,0.8974831,0.36490107,1.0,1,0,0,0,0,0,0
3748124470,0.028638646,-0.048051517,-2.230534,0.0,-0.44007456,0.015273949,0.023422748,0.8975257,0.36516047,1.0,1,0,0,0,0,0,0
3748228774,0.022261512,-0.04629874,-2.2304955,0.0,-0.44004124,0.015889827,0.020175895,0.89761025,0.3713474,1.0,1,0,0,0,0,0,0
3748329611,0.026045898,-0.049601473,-2.2304623,0.0,-0.44008732,0.016539417,0.022600379,0.89751816,0.38324893,1.0,1,0,0,0,0,0,0
3748433503,0.018910287,-0.060000718,-2.2304885,0.0,-0.43999517,0.022777691,0.021683278,0.8974493,0.37611476,1.0,1,0,0,0,0,0,0
3748534367,0.016020114,-0.08792648,-2.2305508,0.0,-0.43980718,0.03594599,0.026520167,0.89698064,0.37890232,1.0,1,0,0,0,0,0,0
3748633304,0.01537448,-0.116290875,-2.230709,0.0,-0.43950403,0.048811972,0.032452557,0.89632607,0.38370407,1.0,1,0,0,0,0,0,0
3748737565,0.009554909,-0.14107975,-2.2309084,0.0,-0.43897337,0.06120362,0.035275217,0.8957188,0.38426742,1.0,1,0,0,0,0,0,0
3748837682,-8.344685e-05,-0.1587394,-2.2312047,0.0,-0.43824956,0.0712314,0.03481984,0.8953497,0.381135,1.0,1,0,0,0,0,0,0
3748938122,-0.006894158,-0.17398472,-2.2315152,0.0,-0.43756354,0.07955063,0.035099853,0.8949737,0.38151965,1.0,1,0,0,0,0,0,0
3749041991,-0.007363299,-0.19579943,-2.2319179,0.0,-0.43688643,0.08941514,0.039648473,0.894183,0.379931,1.0,1,0,0,0,0,0,0
3749142597,-0.009545868,-0.20524913,-2.232296,0.0,-0.43639165,0.09412167,0.040722124,0.89389324,0.38672405,1.0,1,0,0,0,0,0,0
3749242119,-0.008020561,-0.22233179,-2.232746,0.0,-0.43583158,0.10142716,0.04511375,0.8931563,0.3853722,1.0,1,0,0,0,0,0,0
3749346947,-0.016150648,-0.20390175,-2.233176,0.0,-0.43572015,0.094976954,0.037433356,0.89427406,0.39664376,1.0,1,0,0,0,0,0,0
3749450873,-0.01603687,-0.18519,-2.2336535,0.0,-0.43597755,0.0865961,0.03337165,0.89515984,0.3891184,1.0,1,0,0,0,0,0,0
3749555168,-0.012594066,-0.16395406,-2.2342303,0.0,-0.43633333,0.076350816,0.030246751,0.89602953,0.39935392,1.0,1,0,0,0,0,0,0
3749655597,-0.010076492,-0.13975346,-2.2346053,0.0,-0.4367178,0.064963736,0.026070394,0.89687103,0.39960185,1.0,1,0,0,0,0,0,0
3749760005,-0.009371986,-0.1345271,-2.234918,0.0,-0.4366898,0.062470704,0.025233636,0.89708567,0.38861883,1.0,1,0,0,0,0,0,0
3749865665,-0.0057056174,-0.11313804,-2.2352462,0.0,-0.43697354,0.05207877,0.02219303,0.8976912,0.3937023,1.0,1,0,0,0,0,0,0
3749968417,-0.008554881,-0.1097462,-2.2355554,0.0,-0.43680796,0.051182177,0.0201645,0.89787114,0.39062783,1.0,1,0,0,0,0,0,0
3750067971,-0.009864757,-0.09412668,-2.2358515,0.0,-0.43685004,0.04445873,0.016154401,0.89828974,0.40290132,1.0,1,0,0,0,0,0,0
3750171724,-0.008379135,-0.082661666,-2.236135,0.0,-0.436888,0.03898716,0.014309401,0.89855665,0.41559312,1.0,1,0,0,0,0,0,0
3750273162,-0.005271358,-0.08641814,-2.236351,0.0,-0.4368119,0.039997436,0.016522355,0.89851135,0.39051193,1.0,1,0,0,0,0,0,0
3750372447,-0.0057883216,-0.0910542,-2.236568,0.0,-0.43665305,0.042194646,0.017298523,0.89847344,0.39301014,1.0,1,0,0,0,0,0,0
3750476506,-0.0036923103,-0.09504614,-2.2367783,0.0,-0.4365587,0.04353207,0.019107439,0.89841884,0.39024127,1.0,1,0,0,0,0,0,0
3750577133,-0.0035083664,-0.09579333,-2.2369676,0.0,-0.43646926,0.04382936,0.019349072,0.8984426,0.38592517,1.0,1,0,0,0,0,0,0
