timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
3734287097,0.008046834,-0.016249951,0.0047358633,4051,0,-1.9631646,-1.1503437,-9.8408575,4051,-12817,0.16560176,0.12441369,-0.15371993,-1930,438.48898,59.949997
3734387896,0.009807244,-0.007999715,0.007062195,4051,0,-1.6722207,-1.4619125,-11.023482,4051,-20906,0.16560176,0.12109702,-0.15768144,-12733,439.70477,59.949997
3734487857,0.0077493642,-0.010191174,0.012815351,4012,0,0.34040534,-0.9369792,-8.94041,4012,-2895,0.16688247,0.12551925,-0.15371993,-6144,439.87973,59.949997
3734591845,-0.010292682,0.009881786,0.008382187,3994,0,2.4840136,-1.1414242,-10.991251,3994,-10767,0.16688247,0.12330814,-0.15239944,-16772,439.27145,59.949997
3734691845,0.020998232,0.003943734,-0.0042045303,4000,0,0.9773664,0.4688295,-9.318001,4000,-17915,0.16944388,0.12330814,-0.15636094,-21758,439.35757,59.949997
3734791878,0.0021108584,-0.011806117,0.004223501,4033,0,-0.87035006,-0.16627912,-9.424988,4033,-2884,0.16560176,0.12441369,-0.15504044,-8725,439.70477,59.949997
3734896650,-0.022833066,-0.020183241,0.013941504,3957,0,-2.6486104,0.39845896,-9.9386635,3957,-18607,0.16688247,0.12773035,-0.15504044,-584,439.184,59.94
3735000649,-0.013267001,0.021203144,-0.0011896258,3998,0,-0.5298792,-1.4567208,-10.655415,3998,-8517,0.16560176,0.12551925,-0.15636094,-18953,439.79224,59.949997
3735100645,0.021534348,-0.03013941,0.002645812,3998,0,-3.1110926,-2.2274303,-10.264158,3998,-20655,0.16432106,0.12330814,-0.15504044,-1827,439.61798,59.949997
3735204651,0.011301359,-0.02276315,-0.0010730531,4006,0,-2.3168385,-0.9707907,-8.924108,4006,-12507,0.16816317,0.12109702,-0.15504044,-8538,439.184,59.96
3735304651,0.013627401,0.016302947,0.007851802,4006,0,0.7442786,-1.4093562,-10.298697,4006,-18659,0.16432106,0.12220258,-0.15371993,-554,440.05267,59.96
3735405451,0.026469175,-0.020304605,0.0052058175,4006,0,-0.13890812,-0.32137963,-8.785266,4006,-9461,0.16688247,0.12220258,-0.15768144,-606,439.79224,59.949997
3735509445,0.007258993,0.007775492,0.00955283,3998,0,-0.113820076,-2.0264437,-10.794507,3998,-20144,0.16432106,0.12551925,-0.15636094,-9425,439.5312,59.96
3735609445,-0.031857952,0.0014863429,-0.0006013087,4001,0,-1.3124793,0.4140656,-11.655212,4001,-6203,0.16688247,0.12330814,-0.15504044,-2710,439.0972,59.949997
3735709449,0.001916014,-0.033753157,0.0021558744,4005,0,-1.683504,-1.5487667,-9.890161,4005,-12459,0.16432106,0.12551925,-0.15504044,-4298,438.48898,59.949997
3735814273,-0.0065681394,-0.0035336749,0.013287976,4029,0,-0.92235506,-1.2541726,-11.423742,4029,-18713,0.16816317,0.12220258,-0.15900195,-8281,439.5312,59.949997
3735918245,-0.05109187,0.017881773,0.009331937,4000,0,-0.4106052,-0.028599847,-12.813826,4000,-5706,0.1758474,0.1166748,-0.16692497,-5854,438.22928,59.949997
3736018264,-0.10325788,-0.030228645,0.013538712,4020,0,-4.251207,-2.3427854,-17.322222,4020,-8978,0.18609302,0.11335815,-0.18012999,-4266,438.22928,59.949997
3736122288,-0.15580142,-0.03015081,0.023700338,4032,0,-1.3565434,-1.1795495,-14.959827,4032,-17422,0.16432106,0.1266248,-0.15636094,-9753,437.62177,59.96
3736222336,-0.14696616,-0.08469335,0.031819854,4041,0,2.3952665,0.27854845,-10.992602,4041,-21250,0.17200528,0.12441369,-0.16164294,-16346,438.1418,59.96
3736323063,-0.13807517,-0.076332845,-0.00021051712,3999,0,1.4867052,0.8028802,-9.907407,3999,-1346,0.16688247,0.12330814,-0.16164294,-6543,439.87973,59.949997
3736423046,-0.13278173,0.026067503,0.055625133,4001,0,4.1313376,1.8063108,-12.172095,4001,-2680,0.17200528,0.12994145,-0.15504044,-9157,440.6603,59.949997
3736527050,-0.10396959,0.13934015,0.07028774,4005,0,-0.30330944,-1.1239728,-14.00059,4005,-13528,0.17200528,0.1266248,-0.15239944,-2659,442.8321,59.949997
3736627845,-0.012908103,0.09333112,0.08724704,4000,0,2.8401923,3.4184508,-9.541031,4000,-17740,0.1809702,0.12773035,-0.15239944,-14550,442.05066,59.949997
3736727851,-0.026659686,0.1979638,0.08177031,4006,0,-0.08904841,-0.23736422,-10.762929,4006,-21558,0.1796895,0.12773035,-0.14975843,-20676,441.52908,59.949997
3736831845,-0.003228966,0.17642586,0.084518835,4000,0,-2.4473808,-0.029686095,-9.753222,4000,-5751,0.1822509,0.12994145,-0.1431559,-2489,440.5735,59.949997
3736931874,0.037186716,0.14060982,0.104594074,4012,0,0.11653599,-0.87143,-11.0968,4012,-6696,0.1848123,0.12551925,-0.14579691,-1734,440.6603,59.94
3737035849,0.08332026,0.10285416,0.09459355,4004,0,2.6060288,0.22997735,-10.646686,4004,-14362,0.18865442,0.12220258,-0.1418354,-9658,441.18182,59.94
3737135845,0.15078051,0.016463993,0.07737836,4000,0,-0.53877896,0.77856725,-8.508438,4000,-17906,0.19249654,0.11999147,-0.14579691,-2146,441.78955,59.94
3737236645,0.17662634,-0.023693051,0.08216556,4000,0,0.54948187,-0.35023573,-8.188031,4000,-5655,0.18865442,0.11999147,-0.14579691,-1923,441.6159,59.94
3737336645,0.14227821,-0.037347395,0.06578562,4001,0,-0.31773612,-1.836082,-11.854148,4001,-10626,0.19249654,0.11335815,-0.15107894,-4081,441.87637,59.94
3737440645,0.1481566,-0.08300146,0.06708838,3978,0,-0.45639333,1.2242767,-7.2905917,3978,-22108,0.19249654,0.110041484,-0.14975843,-18239,442.13684,59.94
3737540645,0.11207476,-0.045398545,0.048591457,4000,0,-1.2990682,-2.0714576,-11.151213,4000,-22481,0.18993513,0.111147046,-0.15239944,-17970,442.8321,59.94
3737640645,0.08400508,-0.0714904,0.042656038,4000,0,3.4778593,0.6139217,-8.969387,4000,-2294,0.18993513,0.10893593,-0.15371993,-2615,442.65845,59.94
3737741445,0.046362687,-0.049262166,0.032572035,3994,0,-0.046334706,-0.7892421,-10.889728,3994,-8376,0.18865442,0.10672483,-0.16032244,-384,442.8321,59.94
3737841445,0.043201953,-0.01609117,0.018615467,3987,0,4.0270066,-1.4945836,-11.424661,3987,-9453,0.18865442,0.10340816,-0.16032244,-1855,443.09323,59.94
3737945444,-0.006456891,-0.06426769,0.014791802,3995,0,1.1255999,2.9317603,-7.5967784,3995,-14367,0.18737371,0.10451372,-0.16428395,-20401,443.43988,59.949997
3738045445,0.0047182483,-0.06425389,0.018413777,3971,0,-0.41912687,0.38253522,-8.88422,3971,-18139,0.18737371,0.10340816,-0.16164294,-5902,443.6149,59.949997
3738146251,-0.038856003,0.015463992,-0.003272766,3969,0,-1.3243943,-1.3280588,-10.906738,3969,-1682,0.19249654,0.1023026,-0.15900195,-6543,443.5274,59.949997
3738250245,-0.050789397,-0.032890264,-0.006097942,3994,0,-0.689773,0.35509235,-9.188854,3994,-8362,0.18737371,0.105619274,-0.16164294,-5703,443.09323,59.949997
3738350244,-0.060969055,0.046353314,-0.0271157,3993,0,3.2624133,0.33186322,-10.03616,3993,-13862,0.18737371,0.10340816,-0.16032244,-1254,443.7879,59.949997
3738450256,-0.04582578,0.023762738,-0.011897667,4004,0,2.1700745,-2.1586409,-11.16138,4004,-17306,0.18737371,0.107830375,-0.15900195,-266,443.7879,59.949997
3738550244,-0.07682482,0.0106281275,-0.030198943,3993,0,-1.5794656,-2.1145191,-9.628697,3993,-21499,0.19249654,0.107830375,-0.16032244,-205,443.35306,59.96
3738655091,-0.114250824,0.007969939,-0.015683945,4046,0,-0.6815098,-0.5243627,-10.081402,4046,-5519,0.18865442,0.107830375,-0.15636094,-18657,444.65628,59.949997
3738755068,-0.12935385,0.06571787,-0.029337248,4023,0,-0.9769703,-2.4429815,-11.524993,4023,-9096,0.18993513,0.10893593,-0.15768144,-9394,443.43988,59.96
3738859093,-0.11572686,0.0030057873,-0.037108716,4038,0,-1.741972,0.4169797,-8.53837,4038,-17920,0.1848123,0.11335815,-0.15371993,-1894,444.65628,59.96
3738959047,-0.10045536,0.04856005,-0.02885322,3996,0,2.0789075,0.9181847,-10.277133,3996,-21676,0.18865442,0.1144637,-0.15107894,-17057,443.43988,59.949997
3739059845,-0.055923507,0.032234993,-0.0020308536,4000,0,-3.381898,-3.0897388,-11.366458,4000,-21345,0.18993513,0.11778036,-0.14975843,-21442,444.83063,59.949997
3739163855,-0.03752224,0.0064873877,-0.033760108,4010,0,3.4727767,1.2564919,-8.243776,4010,-9498,0.18865442,0.11778036,-0.15107894,-9665,443.26624,59.949997
3739263851,-0.01888701,0.018835373,-0.047446705,3969,0,0.13941613,-1.1489632,-10.609544,3969,-11726,0.18609302,0.11888591,-0.14579691,-2537,444.4826,59.949997
3739363863,-0.011985516,0.04923077,-0.035995223,4014,0,1.946722,-1.6428472,-12.726904,4014,-8172,0.18737371,0.11888591,-0.14975843,-5491,444.22275,59.949997
3739464661,0.011683659,-0.00977039,-0.020055057,4016,0,-1.8099487,-1.0288397,-9.314422,4016,-8528,0.18865442,0.11778036,-0.15239944,-8631,444.91748,59.949997
3739568645,0.047570217,-0.012675087,-0.026045326,4000,0,-1.6361536,-2.9196906,-12.344833,4000,-13664,0.18993513,0.11778036,-0.15239944,-596,445.00433,59.949997
3739672654,0.06272436,-0.06397071,-0.04412907,4009,0,4.5347376,2.3168602,-7.973478,4009,-20664,0.1848123,0.12109702,-0.14975843,-6101,444.83063,59.949997
3739772652,0.09418568,-0.035559464,-0.025587728,4007,0,-2.8722699,-1.9103926,-10.666668,4007,-1790,0.18737371,0.115569256,-0.15371993,-6506,444.65628,59.949997
3739876644,0.06775623,-0.052658852,-0.038950883,3966,0,1.8329623,1.7753086,-8.159317,3966,-6537,0.1848123,0.11999147,-0.15239944,-14277,445.178,59.949997
3739977444,0.07713968,-0.04276062,-0.027092649,3957,0,-0.58465135,-1.9272863,-10.489754,3957,-10601,0.1848123,0.1166748,-0.15768144,-272,444.65628,59.949997
3740077449,0.0625986,-0.03766101,-0.02732814,4004,0,1.185544,0.34547624,-9.424114,4004,-16456,0.1796895,0.11888591,-0.15504044,-9518,445.43857,59.949997
3740181451,0.044998337,-0.032420184,-0.02217057,4006,0,-1.0614939,1.1718796,-7.7282147,4006,-22219,0.1809702,0.115569256,-0.15504044,-10096,445.6991,59.949997
3740281450,0.047564745,-0.02128523,-0.02309871,4005,0,2.089508,-0.7258802,-9.244506,4005,-5458,0.1784088,0.11888591,-0.15768144,-10557,444.83063,59.949997
3740385456,0.0029077644,-0.0045162477,-0.03250359,3974,0,-2.9536514,-1.0508066,-9.6450815,3974,-17377,0.1796895,0.1166748,-0.16032244,-9358,445.96033,59.949997
3740490250,0.004255285,-0.010572452,-0.021402072,3995,0,-2.1728587,-2.5994554,-10.107846,3995,-6181,0.17712809,0.11778036,-0.15768144,-1161,445.09116,59.96
3740594245,-0.027610656,0.027230175,-0.03927317,3966,0,2.7424045,-0.9003334,-12.480327,3966,-13759,0.1784088,0.11888591,-0.15768144,-8538,445.8728,59.949997
3740694245,-0.013185854,-0.032507062,-0.014441712,3994,0,-3.2839537,-2.8924384,-10.803758,3994,-17799,0.17712809,0.12220258,-0.15636094,-927,445.6991,59.949997
3740794293,-0.034367345,-0.010585999,-0.030462736,4042,0,0.77140224,1.795139,-8.966528,4042,-21832,0.1784088,0.115569256,-0.15900195,-5466,445.52542,59.949997
3740898245,0.009564703,-0.01654901,-0.01204602,4001,0,0.37297252,-0.05670372,-8.556312,4001,-5759,0.17328599,0.12109702,-0.15768144,-2620,445.3517,59.949997
3740999051,-0.012020909,0.009238408,-0.021571754,4006,0,0.97055155,1.2290174,-8.920823,4006,-10664,0.17712809,0.11778036,-0.15900195,-7711,445.3517,59.949997
3741099052,0.012184611,-0.016283445,-0.03378133,4002,0,1.9576203,1.3031564,-8.232231,4002,-17663,0.1745667,0.11999147,-0.15768144,-17760,445.43857,59.949997
3741203045,0.0066574253,0.0067897704,-0.016598098,3994,0,-0.24173345,0.80507445,-8.627828,3994,-25985,0.17328599,0.12109702,-0.15636094,-9704,447.09015,59.949997
3741303845,-0.0017910628,0.029128604,-0.031117719,4000,0,1.9061676,1.8086826,-8.680824,4000,-2612,0.17328599,0.11778036,-0.15768144,-10097,445.6991,59.949997
3741403850,0.013002356,-0.02398581,0.01631237,4003,0,-2.5903177,-1.8764061,-9.244065,4003,-6717,0.17712809,0.11888591,-0.15900195,-883,445.61227,59.949997
3741507879,-0.0049816677,0.027611734,-0.016335754,4034,0,-1.0112174,0.1249797,-9.377587,4034,-13884,0.17712809,0.12220258,-0.15371993,-9761,446.13403,59.949997
3741607851,-0.003929745,-0.003071447,0.0153586585,4006,0,-2.0405724,-0.4655878,-8.748602,4006,-18610,0.1745667,0.12109702,-0.15636094,-21884,445.6991,59.949997
3741711849,-0.03497711,0.024528043,0.003570539,3997,0,-2.1938758,0.39546973,-10.80701,3997,-26681,0.17712809,0.12109702,-0.15768144,-4794,446.13403,59.949997
3741815845,-0.049525112,0.009940806,0.019528255,4000,0,-0.8899789,-2.3702927,-11.270226,4000,-1855,0.1758474,0.11778036,-0.15768144,-8137,445.6991,59.94
3741916651,-0.05934309,0.030507976,0.013413523,4006,0,4.111423,0.4694381,-10.503831,4006,-4293,0.1758474,0.1166748,-0.15504044,-4497,445.8728,59.949997
3742016651,-0.0436034,0.032289088,0.0127481995,3997,0,1.503143,-1.817352,-11.562547,3997,-2557,0.1809702,0.12220258,-0.15239944,-10215,445.8728,59.94
3742120645,-0.038962897,0.008699448,0.022506148,3994,0,0.8456016,-0.22896217,-11.097189,3994,-13468,0.1796895,0.12109702,-0.15504044,-13646,446.2209,59.94
3742220667,0.009939178,-0.029114807,0.028844029,4005,0,0.20266841,-0.88975465,-9.16978,4005,-14673,0.1809702,0.11888591,-0.15371993,-151,445.78662,59.94
3742320657,-0.00033881032,-0.021181403,0.020536812,4012,0,0.22555292,-0.35852802,-10.302657,4012,-16618,0.1822509,0.12220258,-0.15371993,-1489,446.65518,59.949997
3742425451,-0.025707966,-0.011593892,0.02936568,3991,0,0.117843285,1.894599,-8.669248,3991,-14204,0.1822509,0.11888591,-0.15768144,-4358,445.26553,59.949997
3742525451,0.011285417,0.0023889937,0.039637,4007,0,-2.411248,-1.6893756,-11.903209,4007,-18621,0.1822509,0.12220258,-0.15768144,-13412,446.56833,59.949997
3742625451,0.009554199,0.010193758,0.0072382786,4006,0,3.493662,1.1108503,-9.456109,4006,-24241,0.1809702,0.11999147,-0.15636094,-8079,446.39526,59.949997
3742729445,0.033363633,-0.019243188,0.025763981,3988,0,-0.84114605,-2.3599586,-11.897446,3988,-4252,0.1796895,0.12109702,-0.15371993,-4356,446.3084,59.96
3742830245,0.032240156,-0.05165352,0.037013397,4001,0,1.3520144,0.9792376,-7.3975353,4001,-13783,0.1809702,0.11999147,-0.15636094,-18211,446.82892,59.96
3742930244,0.025107898,-0.01749929,0.02136771,3999,0,-2.774242,1.103426,-8.956342,3999,-17066,0.1796895,0.11778036,-0.15768144,-1455,446.04718,59.96
3743034251,0.025060985,0.02662024,-0.0013055534,3997,0,3.0283585,0.7408504,-9.8356285,3997,-1957,0.1796895,0.11999147,-0.15768144,-4208,446.56833,59.96
3743134245,0.056600906,-0.018973088,0.0037085314,3988,0,-1.211892,-0.23044367,-9.652576,3988,-4058,0.1809702,0.1166748,-0.15900195,-16215,447.17703,59.949997
3743235045,0.054336004,0.037813615,-0.0016492868,4000,0,0.85973436,-1.6518879,-10.356917,4000,-10215,0.1796895,0.12109702,-0.15107894,-7387,446.91644,59.949997
3743339045,0.016851468,0.039044693,-0.012528445,3997,0,0.39215535,-0.8629647,-11.682146,3997,-17884,0.1848123,0.11999147,-0.15768144,-14515,446.82892,59.96
3743443061,0.026891464,-0.026397381,-0.0008405069,3969,0,-0.26257145,0.84427464,-7.8237224,3969,-1709,0.17712809,0.1166748,-0.15768144,-11732,446.74203,59.949997
3743543051,0.014932193,-0.018564971,-0.0058654156,4006,0,-2.623018,1.1509866,-9.037302,4006,-5906,0.1796895,0.115569256,-0.15900195,-2578,446.82892,59.96
3743647047,0.005302437,0.019392839,-0.029754456,4002,0,4.256086,1.6476157,-8.6552,4002,-13367,0.1809702,0.12109702,-0.15636094,-2584,447.2639,59.949997
3743747845,0.003700895,-0.010883386,-0.010936636,4000,0,-3.873418,-1.8552188,-10.636694,4000,-14575,0.1822509,0.115569256,-0.15768144,-10119,446.74203,59.96
3743847845,-0.00931768,0.020352496,-0.033775125,4000,0,2.7603884,1.3578595,-8.58813,4000,-18595,0.1796895,0.11888591,-0.15636094,-10492,446.91644,59.949997
3743951855,-0.017589694,0.0007341798,-0.017254116,4010,0,-1.3305414,-3.1081476,-12.113929,4010,-24274,0.1784088,0.11778036,-0.15636094,-18609,447.35074,59.949997
3744055845,-0.044072703,-0.033944473,-0.017762957,4000,0,-3.494276,0.78544354,-9.07487,4000,-6128,0.1796895,0.11999147,-0.15239944,-2462,446.74203,59.949997
3744156645,-0.04383449,0.031213446,-0.028389582,3996,0,2.9732172,-0.7210612,-10.29531,3996,-13530,0.1784088,0.11999147,-0.15900195,-10586,447.09015,59.94
3744256645,-0.043494243,-0.01869957,-0.022952938,3987,0,-1.2703966,-0.5184623,-10.890169,3987,-15351,0.1758474,0.11999147,-0.15504044,-4655,447.52448,59.949997
3744360668,-0.027224334,-0.039097864,-0.0049353787,4023,0,0.39773002,1.1421311,-8.01121,4023,-13837,0.1784088,0.12109702,-0.15504044,-9879,447.2639,59.949997
3744460645,-0.037529074,0.004501073,-0.008072935,4000,0,-2.322832,-0.7723942,-10.490281,4000,-21931,0.1784088,0.12330814,-0.15504044,-18602,447.09015,59.949997
3744560645,-0.03991937,-0.00013237848,-0.014356694,4000,0,0.88427776,0.34296963,-9.7099495,4000,-26068,0.17712809,0.12109702,-0.15504044,-17334,447.87195,59.94
3744665445,-0.011272553,-0.017591322,-0.008392781,4000,0,0.19876988,-1.5791787,-9.425103,4000,-9852,0.1784088,0.12220258,-0.15371993,-1453,447.43826,59.94
3744765445,-0.020908214,-0.015938573,-0.017492374,4000,0,-2.8424003,1.5252372,-7.9718432,4000,-16191,0.17712809,0.12441369,-0.15504044,-5798,447.6982,59.949997
3744865452,-0.014211843,0.021358784,-0.008313114,4007,0,0.71858066,-1.2968173,-10.989634,4007,-20187,0.1784088,0.12441369,-0.15371993,-20388,447.00262,59.949997
3744969445,0.023230223,-0.011380795,-0.011167956,4000,0,-0.77644616,-1.2447075,-10.772598,4000,-6452,0.17712809,0.12330814,-0.15504044,-1800,447.7851,59.96
3745069445,0.026902018,-0.027271947,-0.012065987,4000,0,0.950195,0.60173416,-7.888395,4000,-10443,0.1758474,0.12551925,-0.15636094,-2713,447.87195,59.96
3745170253,0.013587947,0.001232868,-0.009201876,4009,0,-0.79669446,-0.6665988,-11.393149,4009,-20604,0.17712809,0.12109702,-0.15768144,-6136,447.17703,59.949997
3745274259,0.029315336,-0.04938764,0.003713269,4014,0,-0.96761614,-0.34246072,-8.9546795,4014,-5269,0.17072457,0.12551925,-0.15504044,-2257,447.61136,59.96
3745378259,0.0078056776,-0.01222919,0.0019203408,4015,0,0.80995536,1.0291665,-9.302929,4015,-12887,0.1758474,0.12220258,-0.15768144,-269,448.30698,59.96
3745478283,0.028755795,-0.0071513206,0.0041950545,4038,0,1.1756229,-2.5408552,-11.554836,4038,-17856,0.1758474,0.12441369,-0.15768144,-1865,448.39386,59.949997
3745579083,0.0049265083,-0.05222024,0.010012869,4022,0,-1.2947371,0.8657099,-8.606237,4022,-19079,0.1758474,0.12330814,-0.15768144,-14997,448.13257,59.949997
3745683091,0.018671563,-0.026636275,0.0021795381,4046,0,1.4473639,0.27925503,-9.670194,4046,-5420,0.17200528,0.12441369,-0.15504044,-94,448.39386,59.949997
3745783045,0.0069294865,-0.01703586,0.015510635,3997,0,0.06476848,-0.86973,-10.319342,3997,-6648,0.1758474,0.12441369,-0.15636094,-4055,448.56827,59.949997
3745883850,0.023965063,-0.021932676,0.003716438,4005,0,-1.4254235,0.22931956,-8.115295,4005,-13755,0.17328599,0.12220258,-0.15768144,-6145,448.13257,59.949997
3745987845,0.03190364,0.004693389,0.009350863,4000,0,-0.6492008,-2.6514943,-11.235008,4000,-24769,0.17200528,0.12441369,-0.15900195,-18606,448.21945,59.949997
3746087845,0.01320591,-0.032538302,0.014311184,3972,0,0.74616045,1.9749757,-8.207444,3972,-21805,0.17328599,0.12441369,-0.15768144,-22174,448.56827,59.96
3746191849,0.05154645,-0.041924477,-0.08337041,4004,0,-0.14388251,-0.15874852,-10.098555,4004,-9824,0.17200528,0.12330814,-0.15900195,-10075,448.39386,59.949997
3746291845,0.03806454,-0.0439042,-0.14201356,4000,0,1.2078177,0.5968992,-9.766426,4000,-9108,0.16816317,0.12441369,-0.16032244,-9416,448.39386,59.949997
3746391845,0.035763074,-0.038195282,-0.15459138,3996,0,1.1844054,-0.07479187,-10.044473,3996,-6338,0.17072457,0.12441369,-0.16032244,-6560,448.30698,59.949997
3746495845,0.023744896,-0.045969285,-0.15284453,4001,0,-2.106966,-2.076194,-9.620863,4001,-17687,0.16560176,0.1266248,-0.16032244,-9326,448.9151,59.949997
3746596645,-0.024233684,-0.041270815,-0.17304707,4000,0,0.15714541,0.7558994,-9.590188,4000,-18363,0.16560176,0.1288359,-0.16164294,-18534,449.26263,59.94
3746700645,-0.04011966,-0.048934333,-0.19873399,4000,0,-0.9874656,0.9047093,-8.957889,4000,-4653,0.15919825,0.12994145,-0.15900195,-5883,448.39386,59.949997
3746800645,-0.056997847,-0.034433644,-0.19552776,3978,0,1.2497593,-0.8570027,-9.331216,3978,-9786,0.15535612,0.13325812,-0.16032244,-9888,448.56827,59.949997
3746904686,-0.07630771,-0.031982508,-0.21171586,4041,0,2.3786898,-0.18305035,-10.105009,4041,-9866,0.14639121,0.13878588,-0.15900195,-6494,449.08954,59.949997
3747005460,-0.08606803,-0.012344166,-0.23820609,4013,0,2.675033,1.0739335,-9.438945,4013,-9134,0.14895262,0.1432081,-0.15900195,-9431,449.00198,59.949997
3747105467,-0.06289382,-0.032599572,-0.24264306,4016,0,-1.1898,-1.8040913,-9.09046,4016,-14313,0.14254911,0.1432081,-0.15768144,-9773,448.39386,59.94
3747209457,-0.08000982,-0.0046531344,-0.24383488,4013,0,-0.4820567,-1.0484115,-10.842353,4013,-1341,0.13614558,0.14652476,-0.15504044,-6464,448.65448,59.96
3747309445,-0.044578116,-0.0559799,-0.24925916,3992,0,-2.215335,0.083142534,-8.609262,3992,-4065,0.13486488,0.15205254,-0.15107894,-2329,448.74136,59.949997
3747413445,-0.053306054,-0.02623733,-0.26438794,3958,0,-1.3737032,-1.1770445,-9.768574,3958,-10352,0.12718067,0.15426365,-0.15371993,-5313,448.56827,59.949997
3747514245,-0.018242182,-0.018746244,-0.26664189,3992,0,0.30370018,-0.014445807,-9.544785,3992,-6253,0.122057855,0.15536919,-0.15504044,-1783,449.00198,59.949997
3747614245,-0.024800077,0.016780283,-0.2925723,3995,0,1.2774498,-0.60970765,-9.088466,3995,-9671,0.11949645,0.15979141,-0.15239944,-6044,448.82822,59.949997
3747714245,-0.003325447,-0.031485472,-0.2865184,3993,0,-2.235736,-0.43600553,-10.222396,3993,-12074,0.11437363,0.16200252,-0.15107894,-9244,448.56827,59.94
3747818250,0.04266864,-0.03619616,-0.29447013,3997,0,-1.9533395,-2.6427414,-8.732089,3997,-16477,0.105408706,0.16310807,-0.15239944,-5482,449.95837,59.949997
3747918245,0.035712585,-0.015109279,-0.3047316,3967,0,1.765071,1.8873236,-10.853429,3967,-18255,0.100285895,0.16421363,-0.15371993,-5831,448.82822,59.96
3748019067,0.05324239,0.004468879,-0.32455325,3975,0,2.0590234,0.21150266,-8.149936,3975,-14482,0.095163085,0.16310807,-0.15239944,-9038,448.30698,59.96
3748123046,0.059711453,0.0019181806,-0.32709733,3995,0,2.4212606,0.30400303,-9.689379,3995,-14562,0.09004027,0.16531919,-0.15636094,-497,448.9151,59.949997
3748227044,0.039206963,0.0064399205,-0.3284232,3999,0,4.7319555,1.8754083,-10.454982,3999,-22338,0.08363675,0.16974139,-0.15768144,-280,448.65448,59.949997
3748327851,0.03508984,0.047032945,-0.34289578,4006,0,3.237105,-0.44862702,-8.605306,4006,-1721,0.07211042,0.16753028,-0.15239944,-1831,448.56827,59.96
