timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
3735537151,1557840874200288,-223533698,-486162090,497050,491353,0.2,0.45101017,0.54200006,0.92200005,0.63,0.81,111,13,0.037,0.036000002,-0.006,0.030000001,0.22130878,0,4,1,19
3735740102,1557840874400288,-223533698,-486162090,497045,491349,0.22000001,0.4510236,0.54200006,0.92200005,0.63,0.81,111,13,0.017,0.014,-0.009000001,0.019000001,0.22130878,0,4,1,19
3735938079,1557840874600288,-223533698,-486162090,497045,491349,0.19800001,0.45103565,0.54200006,0.92300004,0.63,0.81,111,13,0.029000001,0.0,-0.029000001,0.020000001,0.22130878,0,4,1,19
3736142095,1557840874800288,-223533698,-486162090,497044,491348,0.16100001,0.45104542,0.54200006,0.92300004,0.63,0.81,111,13,0.030000001,0.026,-0.015000001,0.002,0.22130878,0,4,1,19
3736337164,1557840875000288,-223533697,-486162093,497107,491411,0.22100002,0.451088,0.54200006,0.924,0.63,0.81,111,14,0.17,0.039,-0.16600001,-0.68100005,0.22130878,0,4,1,19
3736537896,1557840875200288,-223533695,-486162097,497311,491614,0.22000001,0.41189995,0.541,0.92100006,0.63,0.81,111,14,0.344,0.163,-0.303,-1.1960001,5.795531,0,4,1,19
3736734338,1557840875400288,-223533693,-486162103,497572,491875,0.20700002,0.47108248,0.541,0.91800004,0.63,0.81,111,14,0.321,0.052,-0.317,-1.4200001,5.396183,0,4,1,19
3736935089,1557840875600288,-223533693,-486162109,497892,492196,0.21000001,0.43084008,0.54,0.915,0.63,0.81,111,14,0.35700002,-0.051000003,-0.35300002,-1.7110001,4.945324,0,4,1,19
3737133502,1557840875800288,-223533694,-486162116,498259,492563,0.209,0.38985872,0.53900003,0.91200006,0.63,0.81,111,14,0.37600002,-0.102000006,-0.36200002,-1.792,4.6659594,0,4,1,19
3737338784,1557840876000288,-223533697,-486162123,498625,492928,0.208,0.3873395,0.53900003,0.91,0.63,0.81,111,13,0.38300002,-0.24800001,-0.293,-1.8260001,4.3355985,0,4,1,19
3737539696,1557840876200288,-223533700,-486162129,499008,493312,0.20700002,0.40134996,0.53800005,0.90700006,0.63,0.81,111,13,0.342,-0.15400001,-0.305,-1.8740001,4.2917805,0,4,1,19
3737736230,1557840876400288,-223533703,-486162134,499371,493675,0.22000001,0.6086724,0.537,0.906,0.63,0.81,111,13,0.24700001,-0.21200001,-0.127,-1.766,4.107049,0,4,1,19
3737937109,1557840876600288,-223533707,-486162136,499694,493998,0.22100002,0.6913842,0.537,0.90400004,0.63,0.81,111,13,0.2,-0.17,-0.105000004,-1.565,3.9275763,0,4,1,19
3738140509,1557840876800288,-223533708,-486162138,499957,494261,0.22700001,0.6914404,0.536,0.90300006,0.63,0.81,111,13,0.083000004,-0.060000002,0.058000002,-1.414,3.9275763,0,4,1,19
3738342126,1557840877000288,-223533708,-486162139,500196,494500,0.22500001,0.6914858,0.536,0.901,0.63,0.81,111,13,0.069000006,-0.030000001,-0.062000003,-1.1420001,3.9275763,0,4,1,19
3738538038,1557840877200288,-223533708,-486162141,500439,494742,0.223,0.6915336,0.535,0.901,0.63,0.81,111,13,0.047000002,0.034,-0.032,-1.2030001,3.9275763,0,4,1,19
3738737319,1557840877400288,-223533707,-486162142,500671,494975,0.22000001,0.69157654,0.53400004,0.89900005,0.63,0.81,111,13,0.11100001,0.11100001,0.007,-1.077,3.9275763,0,4,1,19
3738937652,1557840877600288,-223533704,-486162142,500891,495195,0.21700001,0.67875326,0.53300005,0.897,0.63,0.81,111,13,0.19100001,0.18400002,0.052,-1.0220001,5.268998,0,4,1,19
3739138097,1557840877800288,-223533701,-486162140,501081,495385,0.216,0.72370857,0.532,0.89500004,0.63,0.81,111,13,0.19100001,0.045,0.186,-0.809,0.083449945,0,4,1,19
3739338074,1557840878000289,-223533700,-486162138,501241,495545,0.21700001,0.7237409,0.532,0.892,0.63,0.81,111,13,0.054,0.053000003,0.014,-0.851,0.083449945,0,4,1,19
3739538919,1557840878200289,-223533700,-486162138,501396,495700,0.22200002,0.7237683,0.531,0.89000005,0.63,0.81,111,13,0.133,-0.120000005,0.058000002,-0.711,0.083449945,0,4,1,19
3739738716,1557840878400289,-223533702,-486162134,501562,495865,0.21700001,0.38296133,0.53000003,0.887,0.63,0.81,111,13,0.344,-0.158,0.30600002,-0.822,1.6179215,0,4,1,19
3739936060,1557840878600289,-223533704,-486162131,501712,496016,0.22200002,0.38301736,0.52900004,0.883,0.63,0.81,111,13,0.156,-0.10300001,0.117000006,-0.76600003,1.6179215,0,4,1,19
3740139387,1557840878800289,-223533706,-486162128,501853,496156,0.22200002,0.6188742,0.528,0.88000005,0.63,0.81,111,13,0.20700002,-0.127,0.163,-0.505,1.788284,0,4,1,19
3740341114,1557840879000289,-223533708,-486162125,501942,496246,0.216,0.45965388,0.528,0.878,0.63,0.81,111,14,0.286,-0.18200001,0.22000001,-0.568,2.0927117,0,4,1,19
3740541370,1557840879200289,-223533712,-486162121,502061,496365,0.22500001,0.47178063,0.528,0.87700003,0.63,0.81,111,14,0.294,-0.22100002,0.193,-0.53000003,2.254017,0,4,1,19
3740738086,1557840879400289,-223533714,-486162119,502136,496440,0.23,0.47180888,0.528,0.87500006,0.63,0.81,111,14,0.11800001,-0.101,0.062000003,-0.47100002,2.254017,0,4,1,19
3740938107,1557840879600289,-223533717,-486162116,502232,496535,0.223,0.62801814,0.527,0.87200004,0.63,0.81,111,14,0.19600001,-0.128,0.148,-0.45600003,2.2639573,0,4,1,19
3741142028,1557840879800289,-223533717,-486162114,502327,496630,0.23,0.6280443,0.527,0.87100005,0.63,0.81,111,14,0.082,0.025,0.078,-0.591,2.2639573,0,4,1,19
3741339138,1557840880000289,-223533717,-486162111,502442,496746,0.21800001,0.56979656,0.526,0.869,0.63,0.81,111,14,0.254,-0.013,0.254,-0.45900002,1.9110746,0,4,1,19
3741538365,1557840880200289,-223533716,-486162107,502540,496843,0.22100002,0.7484715,0.526,0.86800003,0.63,0.81,111,14,0.194,0.042000003,0.18900001,-0.63000005,1.7056055,0,4,1,19
3741738169,1557840880400289,-223533716,-486162103,502670,496974,0.22200002,0.6406749,0.52500004,0.86600006,0.63,0.81,111,14,0.22200002,0.004,0.22200002,-0.58900005,1.6174805,0,4,1,19
3741939862,1557840880600289,-223533715,-486162101,502782,497086,0.21700001,0.64070123,0.52500004,0.86500007,0.63,0.81,111,14,0.13700001,0.112,0.078,-0.6,1.6174805,0,4,1,19
3742136031,1557840880800289,-223533713,-486162099,502915,497219,0.216,0.64072776,0.52400005,0.86200005,0.63,0.81,111,14,0.076000005,-0.004,0.076000005,-0.61600006,1.6174805,0,4,1,19
3742339186,1557840881000289,-223533712,-486162098,503013,497317,0.21200001,0.64075464,0.523,0.86,0.63,0.81,111,13,0.149,0.11400001,0.097,-0.60800004,1.6174805,0,4,1,19
3742536319,1557840881200289,-223533710,-486162096,503140,497444,0.20500001,0.64077735,0.522,0.855,0.63,0.81,111,13,0.12900001,0.07,0.109000005,-0.51500005,1.6174805,0,4,1,19
3742729176,1557840881400289,-223533708,-486162096,503225,497529,0.21800001,0.6408011,0.521,0.85400003,0.63,0.81,111,13,0.058000002,0.046000004,-0.035,-0.55,1.6174805,0,4,1,19
3742938049,1557840881600289,-223533707,-486162096,503348,497652,0.216,0.64082724,0.52000004,0.851,0.63,0.81,111,13,0.022000002,0.004,0.022000002,-0.61200005,1.6174805,0,4,1,19
3743137284,1557840881800289,-223533706,-486162096,503468,497771,0.224,0.6408573,0.52000004,0.85,0.63,0.81,111,13,0.060000002,0.007,0.060000002,-0.69900006,1.6174805,0,4,1,19
3743354103,1557840882000289,-223533706,-486162096,503601,497904,0.22500001,0.64088154,0.51900005,0.84900004,0.63,0.81,111,14,0.042000003,0.021000002,0.036000002,-0.565,1.6174805,0,4,1,19
3743537353,1557840882200289,-223533706,-486162096,503710,498013,0.22800002,0.6409046,0.51900005,0.84700006,0.63,0.81,111,14,0.09,-0.069000006,0.059000004,-0.531,1.6174805,0,4,1,19
3743746588,1557840882400289,-223533706,-486162095,503818,498122,0.22200002,0.6409287,0.518,0.846,0.63,0.81,111,14,0.09,0.028,0.086,-0.55700004,1.6174805,0,4,1,19
3743935085,1557840882600289,-223533705,-486162093,503910,498214,0.22100002,0.6409487,0.517,0.84400004,0.63,0.81,111,14,0.149,0.0050000004,0.149,-0.44400004,1.6174805,0,4,1,19
3744133392,1557840882800289,-223533704,-486162090,504001,498304,0.21700001,0.512037,0.517,0.84300005,0.63,0.81,111,14,0.27100003,-0.024,0.27,-0.50100005,1.6426975,0,4,1,19
3744319590,1557840883000289,-223533703,-486162086,504122,498426,0.21900001,0.51206785,0.51600003,0.84200007,0.63,0.81,111,14,0.14400001,0.072000004,0.125,-0.558,1.6426975,0,4,1,19
3744534841,1557840883200289,-223533702,-486162084,504235,498539,0.224,0.6597903,0.51600003,0.84000003,0.63,0.81,111,14,0.215,0.009000001,0.21400002,-0.64000005,1.5998193,0,4,1,19
3744733142,1557840883400289,-223533702,-486162081,504345,498649,0.22500001,0.6598133,0.51600003,0.83900005,0.63,0.81,111,14,0.07700001,0.004,0.07700001,-0.551,1.5998193,0,4,1,19
3744936486,1557840883600289,-223533700,-486162079,504404,498708,0.20700002,0.5614228,0.51500005,0.83800006,0.63,0.81,111,14,0.24800001,0.015000001,0.24800001,-0.47700003,1.5481515,0,4,1,19
3745137085,1557840883800289,-223533700,-486162076,504503,498806,0.22000001,0.56144726,0.514,0.836,0.63,0.81,111,14,0.143,-0.020000001,0.141,-0.48000002,1.5481515,0,4,1,19
3745335976,1557840884000289,-223533701,-486162073,504601,498904,0.21900001,0.6301836,0.514,0.83400005,0.63,0.81,111,14,0.20300001,-0.12100001,0.163,-0.476,1.8402345,0,4,1,19
3745533115,1557840884200289,-223533703,-486162071,504704,499007,0.224,0.71096486,0.513,0.83300006,0.63,0.81,111,14,0.18400002,-0.126,0.134,-0.536,2.0525787,0,4,1,19
3745741576,1557840884400289,-223533705,-486162069,504819,499123,0.224,0.7109888,0.513,0.83100003,0.63,0.81,111,14,0.156,-0.113000005,0.10700001,-0.59900004,2.0525787,0,4,1,19
3745945332,1557840884600289,-223533707,-486162068,504931,499235,0.224,0.7406964,0.512,0.83000004,0.63,0.81,111,14,0.172,-0.16700001,0.038000003,-0.68100005,2.4670937,0,4,1,19
3746150500,1557840884800289,-223533709,-486162068,505050,499354,0.22500001,0.74071944,0.512,0.82800007,0.63,0.81,111,14,0.081,-0.072000004,0.036000002,-0.61800003,2.4670937,0,4,1,19
3746347087,1557840885000289,-223533712,-486162068,505170,499473,0.21400002,0.43471855,0.51100004,0.827,0.63,0.81,111,13,0.28,-0.277,-0.041,-0.58100003,3.076859,0,4,1,19
3746537517,1557840885200289,-223533716,-486162069,505285,499589,0.22000001,0.43475923,0.51100004,0.82500005,0.63,0.81,111,13,0.15100001,-0.15100001,0.010000001,-0.62700003,3.076859,0,4,1,19
3746738325,1557840885400289,-223533718,-486162070,505402,499706,0.21200001,0.7097037,0.51100004,0.82400006,0.63,0.81,111,13,0.20300001,-0.16600001,-0.117000006,-0.48900002,3.2617073,0,4,1,19
3746932032,1557840885600289,-223533721,-486162072,505485,499789,0.21200001,0.70972115,0.51100004,0.823,0.63,0.81,111,13,0.172,-0.124000005,-0.119,-0.41900003,3.2617073,0,4,1,19
3747136368,1557840885800290,-223533723,-486162074,505552,499856,0.20700002,0.63664895,0.51000005,0.822,0.63,0.81,111,13,0.21300001,-0.19800001,-0.079,-0.30400002,3.4053023,0,4,1,19
3747333082,1557840886000290,-223533727,-486162078,505595,499899,0.15200001,0.42821598,0.51000005,0.82100004,0.63,0.81,110,13,0.33100003,-0.21300001,-0.25300002,-0.16000001,3.822683,0,4,1,19
3747534067,1557840886200290,-223533731,-486162083,505610,499914,0.14,0.37206733,0.51000005,0.82000005,0.63,0.81,110,13,0.37,-0.254,-0.26900002,-0.105000004,3.8986259,0,4,1,19
3747734051,1557840886400290,-223533735,-486162089,505605,499909,0.135,0.29938903,0.51000005,0.818,0.63,0.81,110,13,0.45800003,-0.305,-0.342,0.018000001,3.9502795,0,4,1,19
3747936960,1557840886600290,-223533741,-486162097,505590,499894,0.15,0.24306396,0.51000005,0.81700003,0.63,0.81,110,13,0.587,-0.37500003,-0.45200002,0.125,3.9922497,0,4,1,19
3748117349,1557840886800290,-223533748,-486162106,505555,499859,0.15400001,0.20221767,0.51000005,0.81600004,0.63,0.81,110,13,0.68200004,-0.46600002,-0.49800003,0.20300001,3.9735155,0,4,1,19
3748335106,1557840887000290,-223533756,-486162118,505498,499802,0.14400001,0.17333964,0.509,0.814,0.63,0.81,110,14,0.772,-0.47500002,-0.609,0.2,4.0172853,0,4,1,19
3748539077,1557840887200290,-223533765,-486162131,505484,499787,0.13100001,0.1622835,0.509,0.809,0.63,0.81,110,14,0.84900004,-0.47700003,-0.703,0.132,4.0701933,0,4,1,19
3748739093,1557840887400290,-223533775,-486162146,505452,499756,0.128,0.13648316,0.508,0.80600005,0.63,0.81,110,14,0.95800006,-0.532,-0.79700005,0.141,4.101436,0,4,1,19
3748943386,1557840887600290,-223533785,-486162162,505425,499729,0.120000005,0.12758549,0.507,0.80200005,0.63,0.81,110,14,1.085,-0.58900005,-0.9110001,0.13900001,4.120993,0,4,1,19
3749140032,1557840887800290,-223533796,-486162183,505409,499713,0.112,0.107732534,0.50600004,0.79700005,0.63,0.81,110,14,1.304,-0.66300005,-1.123,-0.009000001,4.154871,0,4,1,19
3749339475,1557840888000290,-223533810,-486162207,505400,499703,0.128,0.09577424,0.505,0.79300004,0.63,0.81,110,13,1.5300001,-0.851,-1.271,0.018000001,4.1366215,0,4,1,19
3749545081,1557840888200290,-223533827,-486162234,505394,499698,0.12100001,0.08046788,0.504,0.78700006,0.63,0.81,110,13,1.8180001,-1.024,-1.5020001,-0.109000005,4.123187,0,4,1,19
3749736139,1557840888400290,-223533846,-486162267,505386,499689,0.104,0.06730949,0.503,0.781,0.63,0.81,110,13,2.078,-1.116,-1.7530001,-0.065000005,4.136219,0,4,1,19
3749940179,1557840888600290,-223533868,-486162302,505376,499680,0.1,0.061395966,0.50200003,0.776,0.63,0.81,110,13,2.3100002,-1.3110001,-1.9020001,-0.039,4.1211696,0,4,1,19
3750123952,1557840888800290,-223533894,-486162341,505381,499685,0.101,0.057897456,0.5,0.771,0.63,0.81,110,13,2.4780002,-1.4510001,-2.009,-0.054,4.1026816,0,4,1,19
3750341180,1557840889000290,-223533921,-486162381,505393,499697,0.106000006,0.055989113,0.5,0.768,0.63,0.81,111,13,2.581,-1.475,-2.1190002,-0.15400001,4.103488,0,4,1,19
3750538029,1557840889200290,-223533948,-486162423,505419,499723,0.104,0.053865045,0.499,0.76600003,0.63,0.81,111,13,2.6710002,-1.5760001,-2.157,-0.20500001,4.091848,0,4,1,19
3750737598,1557840889400290,-223533977,-486162465,505442,499746,0.1,0.05362035,0.49800003,0.76400006,0.63,0.81,111,13,2.69,-1.5970001,-2.1650002,-0.13900001,4.0841413,0,4,1,19
3750937509,1557840889600290,-223534005,-486162508,505465,499768,0.1,0.053550363,0.497,0.762,0.63,0.81,111,13,2.69,-1.534,-2.21,-0.209,4.095261,0,4,1,19
3751134430,1557840889800290,-223534034,-486162550,505485,499789,0.10300001,0.052752748,0.49600002,0.76000005,0.63,0.81,111,13,2.713,-1.6090001,-2.1850002,-0.11400001,4.0860248,0,4,1,19
3751343145,1557840890000290,-223534063,-486162593,505504,499808,0.10700001,0.05240979,0.49600002,0.75900006,0.63,0.81,111,13,2.703,-1.6120001,-2.17,-0.18400002,4.0794683,0,4,1,19
3751542840,1557840890200290,-223534092,-486162636,505527,499831,0.112,0.051545154,0.49500003,0.757,0.63,0.81,111,13,2.7440002,-1.6090001,-2.2220001,-0.143,4.0826325,0,4,1,19
3751724315,1557840890400290,-223534121,-486162679,505537,499841,0.11800001,0.052298263,0.49500003,0.75600004,0.63,0.81,111,13,2.7600002,-1.6550001,-2.209,-0.069000006,4.076006,0,4,1,19
3751923739,1557840890600290,-223534151,-486162723,505558,499862,0.10700001,0.050578244,0.49400002,0.754,0.63,0.81,111,13,2.818,-1.6370001,-2.2940001,-0.155,4.0847783,0,4,1,19
3752141172,1557840890800290,-223534182,-486162767,505577,499880,0.10700001,0.050063718,0.49300003,0.753,0.63,0.81,111,13,2.8400002,-1.7160001,-2.263,-0.141,4.0738816,0,4,1,19
3752352180,1557840891000290,-223534213,-486162812,505574,499878,0.106000006,0.049620755,0.49300003,0.75200003,0.63,0.81,111,14,2.8690002,-1.6990001,-2.312,-0.030000001,4.076353,0,4,1,19
3752544100,1557840891200290,-223534245,-486162856,505574,499878,0.10700001,0.051145997,0.492,0.75000006,0.63,0.81,111,14,2.844,-1.751,-2.2410002,0.039,4.062658,0,4,1,19
3752744857,1557840891400290,-223534277,-486162900,505564,499867,0.10700001,0.0497431,0.492,0.749,0.63,0.81,111,14,2.8930001,-1.8060001,-2.259,-0.0050000004,4.0495768,0,4,1,19
3752937176,1557840891600290,-223534311,-486162944,505566,499869,0.10700001,0.04960435,0.49100003,0.748,0.63,0.81,111,14,2.9210002,-1.8180001,-2.286,0.054,4.0448394,0,4,1,19
3753137898,1557840891800290,-223534345,-486162988,505543,499847,0.10700001,0.04956857,0.49100003,0.74700004,0.63,0.81,111,14,2.917,-1.8770001,-2.233,0.10300001,4.028581,0,4,1,19
3753342720,1557840892000290,-223534379,-486163032,505532,499836,0.106000006,0.049494915,0.49,0.74600005,0.63,0.81,111,13,2.891,-1.8640001,-2.21,0.026,4.019814,0,4,1,19
3753545705,1557840892200290,-223534412,-486163075,505523,499827,0.11000001,0.04944814,0.48900002,0.744,0.63,0.81,111,13,2.8880002,-1.8870001,-2.186,0.004,4.00983,0,4,1,19
3753743650,1557840892400290,-223534446,-486163117,505538,499841,0.113000005,0.048442658,0.48900002,0.74300003,0.63,0.81,111,13,2.9080002,-1.8960001,-2.2050002,-0.31100002,4.0058203,0,4,1,19
3753936036,1557840892600290,-223534479,-486163161,505594,499898,0.11100001,0.048869915,0.48900002,0.74100006,0.63,0.81,111,13,2.9060001,-1.7820001,-2.295,-0.296,4.0295587,0,4,1,19
3754139600,1557840892800290,-223534512,-486163205,505654,499958,0.11800001,0.04941777,0.48800004,0.739,0.63,0.81,111,13,2.8720002,-1.8010001,-2.237,-0.41200003,4.0321956,0,4,1,19
3754338919,1557840893000290,-223534545,-486163250,505763,500067,0.115,0.046805363,0.48800004,0.73800004,0.63,0.81,111,14,2.9910002,-1.8590001,-2.3430002,-0.58100003,4.0373144,0,4,1,19
3754541086,1557840893200290,-223534578,-486163295,505875,500179,0.135,0.04925406,0.48800004,0.73800004,0.63,0.81,111,14,2.9340003,-1.8210001,-2.301,-0.63000005,4.040009,0,4,1,19
3754738038,1557840893400290,-223534612,-486163340,505995,500298,0.112,0.045879815,0.48700002,0.73600006,0.63,0.81,111,14,3.0230002,-1.9300001,-2.3260002,-0.577,4.028783,0,4,1,19
3754940360,1557840893600291,-223534646,-486163384,506106,500410,0.11000001,0.04786478,0.48700002,0.735,0.63,0.81,111,14,2.946,-1.889,-2.2610002,-0.68200004,4.0225925,0,4,1,19
3755138073,1557840893800291,-223534681,-486163428,506254,500558,0.105000004,0.046973787,0.48600003,0.73300004,0.63,0.81,111,14,2.9900002,-1.9250001,-2.288,-0.794,4.0175185,0,4,1,19
3755349234,1557840894000291,-223534715,-486163473,506360,500664,0.108,0.04775779,0.48600003,0.73200005,0.63,0.81,111,14,2.9420002,-1.8650001,-2.275,-0.277,4.021599,0,4,1,19
3755542878,1557840894200291,-223534749,-486163517,506379,500682,0.10700001,0.047181834,0.485,0.731,0.63,0.81,111,14,2.979,-1.886,-2.306,0.004,4.024328,0,4,1,19
3755739084,1557840894400291,-223534783,-486163562,506350,500653,0.10300001,0.045196347,0.485,0.72900003,0.63,0.81,111,14,3.025,-1.9050001,-2.3500001,0.18,4.028086,0,4,1,19
3755943535,1557840894600291,-223534816,-486163608,506278,500582,0.106000006,0.04621143,0.48400003,0.72700006,0.63,0.81,111,14,3.0310001,-1.8800001,-2.377,0.39400002,4.0357604,0,4,1,19
3756142919,1557840894800291,-223534850,-486163654,506178,500482,0.101,0.04764452,0.483,0.725,0.63,0.81,111,14,2.9770002,-1.8080001,-2.365,0.551,4.0479107,0,4,1,19
3756338303,1557840895000291,-223534882,-486163701,506051,500355,0.108,0.047778733,0.483,0.72400004,0.63,0.81,111,14,3.0200002,-1.7850001,-2.436,0.66400003,4.0644317,0,4,1,19
3756536156,1557840895200291,-223534914,-486163747,505894,500198,0.113000005,0.04902577,0.48200002,0.72300005,0.63,0.81,111,14,2.927,-1.7490001,-2.3470001,0.739,4.0682626,0,4,1,19
3756739286,1557840895400291,-223534946,-486163792,505734,500038,0.125,0.050607562,0.48200002,0.72300005,0.63,0.81,111,14,2.933,-1.7930001,-2.3200002,0.84900004,4.0613074,0,4,1,19
3756939903,1557840895600291,-223534979,-486163837,505577,499880,0.115,0.0493799,0.48200002,0.72200006,0.63,0.81,111,14,2.9440002,-1.7820001,-2.344,0.81900007,4.0618505,0,4,1,19
3757139740,1557840895800291,-223535011,-486163882,505405,499709,0.117000006,0.05015221,0.48200002,0.72,0.63,0.81,111,14,2.9160001,-1.8140001,-2.2840002,0.836,4.0513144,0,4,1,19
3757345909,1557840896000291,-223535043,-486163926,505233,499537,0.11800001,0.04947118,0.48200002,0.71900004,0.63,0.81,110,13,2.937,-1.7720001,-2.341,0.83300006,4.0581536,0,4,1,19
3757542030,1557840896200291,-223535075,-486163970,505054,499358,0.115,0.051005498,0.48100004,0.71800005,0.63,0.81,110,13,2.8230002,-1.743,-2.2210002,0.851,4.05257,0,4,1,19
3757741537,1557840896400291,-223535106,-486164014,504893,499197,0.115,0.048969574,0.48100004,0.717,0.63,0.81,110,13,2.927,-1.7860001,-2.3200002,0.791,4.054639,0,4,1,19
3757933521,1557840896600291,-223535139,-486164059,504745,499048,0.112,0.04758256,0.48000002,0.716,0.63,0.81,110,13,2.9670002,-1.8110001,-2.351,0.735,4.0554204,0,4,1,19
3758139314,1557840896800291,-223535172,-486164105,504601,498905,0.11400001,0.04674323,0.48000002,0.71500003,0.63,0.81,110,13,3.0140002,-1.8880001,-2.3500001,0.679,4.0449405,0,4,1,19
3758342167,1557840897000291,-223535206,-486164151,504464,498768,0.11400001,0.04670588,0.48000002,0.71400005,0.63,0.81,110,13,3.0230002,-1.8560001,-2.3860002,0.684,4.0481462,0,4,1,19
3758539552,1557840897200291,-223535240,-486164197,504320,498624,0.116000004,0.046554737,0.47900003,0.71300006,0.63,0.81,110,13,3.0870001,-1.8750001,-2.453,0.66300005,4.0541663,0,4,1,19
3758737203,1557840897400291,-223535273,-486164245,504179,498483,0.10700001,0.046029393,0.47900003,0.711,0.63,0.81,110,13,3.0900002,-1.8880001,-2.447,0.624,4.0547514,0,4,1,19
3758940546,1557840897600291,-223535308,-486164292,504037,498341,0.116000004,0.045789756,0.47900003,0.71000004,0.63,0.81,110,13,3.15,-1.9770001,-2.453,0.652,4.043949,0,4,1,19
3759141102,1557840897800291,-223535343,-486164339,503903,498207,0.10700001,0.04620881,0.47900003,0.70900005,0.63,0.81,110,13,3.0970001,-1.8880001,-2.456,0.586,4.050675,0,4,1,19
3759334111,1557840898000291,-223535377,-486164388,503777,498081,0.112,0.045334052,0.47800002,0.708,0.63,0.81,111,14,3.144,-1.8640001,-2.532,0.56,4.0650826,0,4,1,19
3759548272,1557840898200291,-223535411,-486164436,503657,497961,0.10700001,0.04583688,0.47800002,0.707,0.63,0.81,111,14,3.1060002,-1.8870001,-2.467,0.60400003,4.0621257,0,4,1,19
3759738075,1557840898400291,-223535445,-486164484,503516,497820,0.112,0.04631423,0.47800002,0.70600003,0.63,0.81,111,14,3.108,-1.927,-2.4390001,0.67200005,4.052612,0,4,1,19
3759945617,1557840898600291,-223535479,-486164531,503378,497682,0.11100001,0.045587473,0.47700003,0.70400006,0.63,0.81,111,14,3.1330001,-1.9590001,-2.4450002,0.588,4.0443096,0,4,1,19
3760145878,1557840898800291,-223535514,-486164577,503242,497546,0.10700001,0.045411892,0.47700003,0.703,0.63,0.81,111,14,3.081,-1.927,-2.404,0.592,4.040292,0,4,1,19
