timestamp,min_distance,max_distance,current_distance,covariance,signal_quality,type,id,orientation
3735031171,0.05,35.0,0.14999999,0.0,0,0,0,25
3735083998,0.05,35.0,0.14,0.0,0,0,0,25
3735136428,0.05,35.0,0.04,0.0,0,0,0,25
3735191729,0.05,35.0,0.07,0.0,0,0,0,25
3735244181,0.05,35.0,0.12,0.0,0,0,0,25
3735295669,0.05,35.0,0.07,0.0,0,0,0,25
3735348938,0.05,35.0,0.08,0.0,0,0,0,25
3735400529,0.05,35.0,0.08,0.0,0,0,0,25
3735452877,0.05,35.0,0.08,0.0,0,0,0,25
3735504489,0.05,35.0,0.08,0.0,0,0,0,25
3735556825,0.05,35.0,0.07,0.0,0,0,0,25
3735608751,0.05,35.0,0.14,0.0,0,0,0,25
3735662566,0.05,35.0,0.07,0.0,0,0,0,25
3735716397,0.05,35.0,0.08,0.0,0,0,0,25
3735769512,0.05,35.0,0.12,0.0,0,0,0,25
3735821561,0.05,35.0,0.12,0.0,0,0,0,25
3735875675,0.05,35.0,0.049999997,0.0,0,0,0,25
3735929467,0.05,35.0,0.089999996,0.0,0,0,0,25
3735981086,0.05,35.0,0.13,0.0,0,0,0,25
3736036146,0.05,35.0,0.089999996,0.0,0,0,0,25
3736089610,0.05,35.0,0.14999999,0.0,0,0,0,25
3736141711,0.05,35.0,0.14999999,0.0,0,0,0,25
3736193945,0.05,35.0,0.22,0.0,0,0,0,25
3736250151,0.05,35.0,0.24,0.0,0,0,0,25
3736302603,0.05,35.0,0.29,0.0,0,0,0,25
3736354779,0.05,35.0,0.37,0.0,0,0,0,25
3736410763,0.05,35.0,0.41,0.0,0,0,0,25
3736466566,0.05,35.0,0.47,0.0,0,0,0,25
3736518027,0.05,35.0,0.59,0.0,0,0,0,25
3736572510,0.05,35.0,0.64,0.0,0,0,0,25
3736626588,0.05,35.0,0.76,0.0,0,0,0,25
3736678812,0.05,35.0,0.82,0.0,0,0,0,25
3736731728,0.05,35.0,0.93,0.0,0,0,0,25
3736787715,0.05,35.0,1.0,0.0,0,0,0,25
3736843591,0.05,35.0,1.1,0.0,0,0,0,25
3736899510,0.05,35.0,1.22,0.0,0,0,0,25
3736957307,0.05,35.0,1.31,0.0,0,0,0,25
3737011302,0.05,35.0,1.42,0.0,0,0,0,25
3737063151,0.05,35.0,1.51,0.0,0,0,0,25
3737115591,0.05,35.0,1.61,0.0,0,0,0,25
3737172131,0.05,35.0,1.6999999,0.0,0,0,0,25
3737223621,0.05,35.0,1.8,0.0,0,0,0,25
3737276379,0.05,35.0,1.9,0.0,0,0,0,25
3737332094,0.05,35.0,1.9699999,0.0,0,0,0,25
3737383617,0.05,35.0,2.07,0.0,0,0,0,25
3737436115,0.05,35.0,2.1499999,0.0,0,0,0,25
3737487716,0.05,35.0,2.23,0.0,0,0,0,25
3737542686,0.05,35.0,2.33,0.0,0,0,0,25
3737596369,0.05,35.0,2.4099998,0.0,0,0,0,25
3737652154,0.05,35.0,2.53,0.0,0,0,0,25
3737706764,0.05,35.0,2.57,0.0,0,0,0,25
3737760860,0.05,35.0,2.6799998,0.0,0,0,0,25
3737813089,0.05,35.0,2.73,0.0,0,0,0,25
3737866836,0.05,35.0,2.84,0.0,0,0,0,25
3737920775,0.05,35.0,2.9099998,0.0,0,0,0,25
3737972753,0.05,35.0,2.97,0.0,0,0,0,25
3738026835,0.05,35.0,3.09,0.0,0,0,0,25
3738081297,0.05,35.0,3.12,0.0,0,0,0,25
3738133570,0.05,35.0,3.23,0.0,0,0,0,25
3738186010,0.05,35.0,3.28,0.0,0,0,0,25
3738241519,0.05,35.0,3.36,0.0,0,0,0,25
3738293292,0.05,35.0,3.3999999,0.0,0,0,0,25
3738345855,0.05,35.0,3.49,0.0,0,0,0,25
3738397555,0.05,35.0,3.51,0.0,0,0,0,25
3738449578,0.05,35.0,3.61,0.0,0,0,0,25
3738501711,0.05,35.0,3.6799998,0.0,0,0,0,25
3738554766,0.05,35.0,3.74,0.0,0,0,0,25
3738610725,0.05,35.0,3.79,0.0,0,0,0,25
3738666594,0.05,35.0,3.83,0.0,0,0,0,25
3738718039,0.05,35.0,3.8899999,0.0,0,0,0,25
3738772788,0.05,35.0,3.98,0.0,0,0,0,25
3738826325,0.05,35.0,4.02,0.0,0,0,0,25
3738878565,0.05,35.0,4.12,0.0,0,0,0,25
3738930470,0.05,35.0,4.08,0.0,0,0,0,25
3738981977,0.05,35.0,4.21,0.0,0,0,0,25
3739035777,0.05,35.0,4.22,0.0,0,0,0,25
3739091300,0.05,35.0,4.3199997,0.0,0,0,0,25
3739142912,0.05,35.0,4.37,0.0,0,0,0,25
3739197706,0.05,35.0,4.37,0.0,0,0,0,25
3739251238,0.05,35.0,4.43,0.0,0,0,0,25
3739303094,0.05,35.0,4.47,0.0,0,0,0,25
3739355371,0.05,35.0,4.52,0.0,0,0,0,25
3739406873,0.05,35.0,4.62,0.0,0,0,0,25
3739460494,0.05,35.0,4.5499997,0.0,0,0,0,25
3739516028,0.05,35.0,4.66,0.0,0,0,0,25
3739567714,0.05,35.0,4.73,0.0,0,0,0,25
3739620077,0.05,35.0,4.7,0.0,0,0,0,25
3739672879,0.05,35.0,4.79,0.0,0,0,0,25
3739727722,0.05,35.0,4.81,0.0,0,0,0,25
3739780392,0.05,35.0,4.85,0.0,0,0,0,25
3739835975,0.05,35.0,4.91,0.0,0,0,0,25
3739887603,0.05,35.0,4.9,0.0,0,0,0,25
3739941205,0.05,35.0,4.94,0.0,0,0,0,25
3739998866,0.05,35.0,4.96,0.0,0,0,0,25
3740052415,0.05,35.0,4.98,0.0,0,0,0,25
3740104536,0.05,35.0,5.0499997,0.0,0,0,0,25
3740158817,0.05,35.0,5.06,0.0,0,0,0,25
3740212907,0.05,35.0,5.08,0.0,0,0,0,25
3740264556,0.05,35.0,5.13,0.0,0,0,0,25
3740317178,0.05,35.0,5.18,0.0,0,0,0,25
3740372968,0.05,35.0,5.16,0.0,0,0,0,25
3740424720,0.05,35.0,5.19,0.0,0,0,0,25
3740477901,0.05,35.0,5.23,0.0,0,0,0,25
3740532434,0.05,35.0,5.27,0.0,0,0,0,25
3740585293,0.05,35.0,5.3199997,0.0,0,0,0,25
3740637562,0.05,35.0,5.3599997,0.0,0,0,0,25
3740689484,0.05,35.0,5.3599997,0.0,0,0,0,25
3740741732,0.05,35.0,5.33,0.0,0,0,0,25
3740797457,0.05,35.0,5.45,0.0,0,0,0,25
3740849169,0.05,35.0,5.48,0.0,0,0,0,25
3740901963,0.05,35.0,5.45,0.0,0,0,0,25
3740956700,0.05,35.0,5.47,0.0,0,0,0,25
3741010753,0.05,35.0,5.52,0.0,0,0,0,25
3741066477,0.05,35.0,5.54,0.0,0,0,0,25
3741118382,0.05,35.0,5.6299996,0.0,0,0,0,25
3741170566,0.05,35.0,5.62,0.0,0,0,0,25
3741222675,0.05,35.0,5.6299996,0.0,0,0,0,25
3741275697,0.05,35.0,5.65,0.0,0,0,0,25
3741331206,0.05,35.0,5.73,0.0,0,0,0,25
3741382936,0.05,35.0,5.77,0.0,0,0,0,25
3741435194,0.05,35.0,5.77,0.0,0,0,0,25
3741486799,0.05,35.0,5.7999997,0.0,0,0,0,25
3741539504,0.05,35.0,5.8199997,0.0,0,0,0,25
3741598296,0.05,35.0,5.89,0.0,0,0,0,25
3741651366,0.05,35.0,5.97,0.0,0,0,0,25
3741703382,0.05,35.0,5.97,0.0,0,0,0,25
3741755284,0.05,35.0,5.99,0.0,0,0,0,25
3741806910,0.05,35.0,5.99,0.0,0,0,0,25
3741860291,0.05,35.0,6.0699997,0.0,0,0,0,25
3741911596,0.05,35.0,6.0499997,0.0,0,0,0,25
3741966009,0.05,35.0,6.1099997,0.0,0,0,0,25
3742019993,0.05,35.0,6.16,0.0,0,0,0,25
3742071669,0.05,35.0,6.24,0.0,0,0,0,25
3742124166,0.05,35.0,6.16,0.0,0,0,0,25
3742175859,0.05,35.0,6.2999997,0.0,0,0,0,25
3742228298,0.05,35.0,6.22,0.0,0,0,0,25
3742279563,0.05,35.0,6.25,0.0,0,0,0,25
3742332893,0.05,35.0,6.3399997,0.0,0,0,0,25
3742384878,0.05,35.0,6.3799996,0.0,0,0,0,25
3742436684,0.05,35.0,6.41,0.0,0,0,0,25
3742489163,0.05,35.0,6.49,0.0,0,0,0,25
3742544760,0.05,35.0,6.52,0.0,0,0,0,25
3742596493,0.05,35.0,6.5,0.0,0,0,0,25
3742648966,0.05,35.0,6.5299997,0.0,0,0,0,25
3742700786,0.05,35.0,6.5299997,0.0,0,0,0,25
3742753082,0.05,35.0,6.54,0.0,0,0,0,25
3742805604,0.05,35.0,6.58,0.0,0,0,0,25
3742857690,0.05,35.0,6.66,0.0,0,0,0,25
3742909714,0.05,35.0,6.72,0.0,0,0,0,25
3742961875,0.05,35.0,6.71,0.0,0,0,0,25
3743018030,0.05,35.0,6.77,0.0,0,0,0,25
3743074007,0.05,35.0,6.77,0.0,0,0,0,25
3743129629,0.05,35.0,6.8399997,0.0,0,0,0,25
3743181617,0.05,35.0,6.89,0.0,0,0,0,25
3743234508,0.05,35.0,6.83,0.0,0,0,0,25
3743286577,0.05,35.0,6.92,0.0,0,0,0,25
3743338781,0.05,35.0,6.96,0.0,0,0,0,25
3743394506,0.05,35.0,6.94,0.0,0,0,0,25
3743446097,0.05,35.0,7.04,0.0,0,0,0,25
3743500910,0.05,35.0,7.0699997,0.0,0,0,0,25
3743554267,0.05,35.0,7.0699997,0.0,0,0,0,25
3743605993,0.05,35.0,7.0699997,0.0,0,0,0,25
3743661522,0.05,35.0,7.18,0.0,0,0,0,25
3743715218,0.05,35.0,7.18,0.0,0,0,0,25
3743766863,0.05,35.0,7.2599998,0.0,0,0,0,25
3743819602,0.05,35.0,7.23,0.0,0,0,0,25
3743875191,0.05,35.0,7.33,0.0,0,0,0,25
3743927192,0.05,35.0,7.25,0.0,0,0,0,25
3743979194,0.05,35.0,7.33,0.0,0,0,0,25
3744030763,0.05,35.0,7.4199996,0.0,0,0,0,25
3744083227,0.05,35.0,7.3399997,0.0,0,0,0,25
3744134824,0.05,35.0,7.4199996,0.0,0,0,0,25
3744187494,0.05,35.0,7.5,0.0,0,0,0,25
3744240284,0.05,35.0,7.52,0.0,0,0,0,25
3744291689,0.05,35.0,7.54,0.0,0,0,0,25
3744344328,0.05,35.0,7.56,0.0,0,0,0,25
3744400409,0.05,35.0,7.6,0.0,0,0,0,25
3744455996,0.05,35.0,7.6,0.0,0,0,0,25
3744507600,0.05,35.0,7.6699996,0.0,0,0,0,25
3744560422,0.05,35.0,7.66,0.0,0,0,0,25
3744616283,0.05,35.0,7.71,0.0,0,0,0,25
3744668591,0.05,35.0,7.81,0.0,0,0,0,25
3744723142,0.05,35.0,7.7799997,0.0,0,0,0,25
3744776516,0.05,35.0,7.7999997,0.0,0,0,0,25
3744828504,0.05,35.0,7.8399997,0.0,0,0,0,25
3744880796,0.05,35.0,7.94,0.0,0,0,0,25
3744932695,0.05,35.0,7.91,0.0,0,0,0,25
3744986780,0.05,35.0,8.04,0.0,0,0,0,25
3745041323,0.05,35.0,7.97,0.0,0,0,0,25
3745095753,0.05,35.0,8.0199995,0.0,0,0,0,25
3745149303,0.05,35.0,8.12,0.0,0,0,0,25
3745201590,0.05,35.0,8.11,0.0,0,0,0,25
3745253989,0.05,35.0,8.21,0.0,0,0,0,25
3745309195,0.05,35.0,8.21,0.0,0,0,0,25
3745361171,0.05,35.0,8.19,0.0,0,0,0,25
3745415790,0.05,35.0,8.15,0.0,0,0,0,25
3745469985,0.05,35.0,8.21,0.0,0,0,0,25
3745526181,0.05,35.0,8.3,0.0,0,0,0,25
3745581527,0.05,35.0,8.28,0.0,0,0,0,25
3745634187,0.05,35.0,8.36,0.0,0,0,0,25
3745688399,0.05,35.0,8.38,0.0,0,0,0,25
3745742531,0.05,35.0,8.42,0.0,0,0,0,25
3745794493,0.05,35.0,8.45,0.0,0,0,0,25
3745848358,0.05,35.0,8.4,0.0,0,0,0,25
3745902674,0.05,35.0,8.48,0.0,0,0,0,25
3745954898,0.05,35.0,8.53,0.0,0,0,0,25
3746009274,0.05,35.0,8.55,0.0,0,0,0,25
3746065323,0.05,35.0,8.7,0.0,0,0,0,25
3746119366,0.05,35.0,8.63,0.0,0,0,0,25
3746170919,0.05,35.0,8.61,0.0,0,0,0,25
3746223722,0.05,35.0,8.7,0.0,0,0,0,25
3746279787,0.05,35.0,8.639999,0.0,0,0,0,25
3746336088,0.05,35.0,8.74,0.0,0,0,0,25
3746391602,0.05,35.0,8.86,0.0,0,0,0,25
3746447546,0.05,35.0,8.79,0.0,0,0,0,25
3746503522,0.05,35.0,8.86,0.0,0,0,0,25
3746562434,0.05,35.0,8.86,0.0,0,0,0,25
3746616275,0.05,35.0,8.83,0.0,0,0,0,25
3746668495,0.05,35.0,8.95,0.0,0,0,0,25
3746724183,0.05,35.0,8.929999,0.0,0,0,0,25
3746776383,0.05,35.0,8.99,0.0,0,0,0,25
3746832166,0.05,35.0,9.0199995,0.0,0,0,0,25
3746884255,0.05,35.0,9.03,0.0,0,0,0,25
3746936392,0.05,35.0,9.0199995,0.0,0,0,0,25
3746995454,0.05,35.0,9.03,0.0,0,0,0,25
3747049209,0.05,35.0,9.13,0.0,0,0,0,25
3747104591,0.05,35.0,9.11,0.0,0,0,0,25
3747159711,0.05,35.0,9.09,0.0,0,0,0,25
3747212768,0.05,35.0,9.12,0.0,0,0,0,25
3747266883,0.05,35.0,9.11,0.0,0,0,0,25
3747320907,0.05,35.0,9.24,0.0,0,0,0,25
3747372877,0.05,35.0,9.15,0.0,0,0,0,25
3747428125,0.05,35.0,9.21,0.0,0,0,0,25
3747481893,0.05,35.0,9.19,0.0,0,0,0,25
3747538016,0.05,35.0,9.25,0.0,0,0,0,25
3747596125,0.05,35.0,9.22,0.0,0,0,0,25
3747649892,0.05,35.0,9.25,0.0,0,0,0,25
3747701666,0.05,35.0,9.24,0.0,0,0,0,25
3747754035,0.05,35.0,9.15,0.0,0,0,0,25
3747809976,0.05,35.0,9.139999,0.0,0,0,0,25
3747865862,0.05,35.0,9.26,0.0,0,0,0,25
3747917685,0.05,35.0,9.12,0.0,0,0,0,25
3747973797,0.05,35.0,9.139999,0.0,0,0,0,25
3748030015,0.05,35.0,9.11,0.0,0,0,0,25
3748084459,0.05,35.0,9.12,0.0,0,0,0,25
3748138473,0.05,35.0,9.05,0.0,0,0,0,25
3748190742,0.05,35.0,9.05,0.0,0,0,0,25
3748246100,0.05,35.0,9.09,0.0,0,0,0,25
3748302328,0.05,35.0,9.0199995,0.0,0,0,0,25
3748355083,0.05,35.0,8.97,0.0,0,0,0,25
3748407205,0.05,35.0,9.05,0.0,0,0,0,25
3748458890,0.05,35.0,9.07,0.0,0,0,0,25
3748511583,0.05,35.0,9.07,0.0,0,0,0,25
3748567703,0.05,35.0,8.98,0.0,0,0,0,25
3748626675,0.05,35.0,9.0,0.0,0,0,0,25
3748682677,0.05,35.0,8.94,0.0,0,0,0,25
3748735669,0.05,35.0,9.0199995,0.0,0,0,0,25
3748791366,0.05,35.0,9.0,0.0,0,0,0,25
3748843192,0.05,35.0,8.94,0.0,0,0,0,25
3748896007,0.05,35.0,9.05,0.0,0,0,0,25
3748947682,0.05,35.0,8.97,0.0,0,0,0,25
3749000165,0.05,35.0,9.05,0.0,0,0,0,25
3749051702,0.05,35.0,8.98,0.0,0,0,0,25
3749107388,0.05,35.0,8.99,0.0,0,0,0,25
3749160440,0.05,35.0,9.0,0.0,0,0,0,25
3749216198,0.05,35.0,9.05,0.0,0,0,0,25
3749268456,0.05,35.0,9.059999,0.0,0,0,0,25
3749321083,0.05,35.0,8.92,0.0,0,0,0,25
3749372877,0.05,35.0,9.0,0.0,0,0,0,25
3749424990,0.05,35.0,9.059999,0.0,0,0,0,25
3749476580,0.05,35.0,8.97,0.0,0,0,0,25
3749529055,0.05,35.0,8.97,0.0,0,0,0,25
3749580432,0.05,35.0,9.0199995,0.0,0,0,0,25
3749633091,0.05,35.0,8.99,0.0,0,0,0,25
3749684751,0.05,35.0,8.94,0.0,0,0,0,25
3749737079,0.05,35.0,9.0199995,0.0,0,0,0,25
3749789223,0.05,35.0,9.07,0.0,0,0,0,25
3749841605,0.05,35.0,8.91,0.0,0,0,0,25
3749893678,0.05,35.0,8.929999,0.0,0,0,0,25
3749946087,0.05,35.0,8.98,0.0,0,0,0,25
3750004497,0.05,35.0,8.82,0.0,0,0,0,25
3750057593,0.05,35.0,8.74,0.0,0,0,0,25
3750109357,0.05,35.0,8.65,0.0,0,0,0,25
3750165144,0.05,35.0,8.63,0.0,0,0,0,25
3750217678,0.05,35.0,8.88,0.0,0,0,0,25
3750269989,0.05,35.0,8.889999,0.0,0,0,0,25
3750322908,0.05,35.0,8.9,0.0,0,0,0,25
3750378788,0.05,35.0,8.889999,0.0,0,0,0,25
3750437600,0.05,35.0,8.87,0.0,0,0,0,25
3750493796,0.05,35.0,8.78,0.0,0,0,0,25
3750546904,0.05,35.0,8.86,0.0,0,0,0,25
3750605115,0.05,35.0,8.849999,0.0,0,0,0,25
3750661604,0.05,35.0,8.86,0.0,0,0,0,25
3750715175,0.05,35.0,8.849999,0.0,0,0,0,25
3750767197,0.05,35.0,8.87,0.0,0,0,0,25
3750818889,0.05,35.0,8.88,0.0,0,0,0,25
3750874932,0.05,35.0,8.91,0.0,0,0,0,25
3750927480,0.05,35.0,8.99,0.0,0,0,0,25
3750978799,0.05,35.0,8.98,0.0,0,0,0,25
3751031408,0.05,35.0,8.95,0.0,0,0,0,25
3751082914,0.05,35.0,8.95,0.0,0,0,0,25
3751135682,0.05,35.0,8.96,0.0,0,0,0,25
3751188417,0.05,35.0,8.94,0.0,0,0,0,25
3751243728,0.05,35.0,8.849999,0.0,0,0,0,25
3751296304,0.05,35.0,8.92,0.0,0,0,0,25
3751355708,0.05,35.0,8.889999,0.0,0,0,0,25
3751408275,0.05,35.0,8.94,0.0,0,0,0,25
3751460362,0.05,35.0,8.94,0.0,0,0,0,25
3751515727,0.05,35.0,9.0199995,0.0,0,0,0,25
3751568275,0.05,35.0,9.0199995,0.0,0,0,0,25
3751620365,0.05,35.0,8.96,0.0,0,0,0,25
3751676530,0.05,35.0,8.97,0.0,0,0,0,25
3751729191,0.05,35.0,8.98,0.0,0,0,0,25
3751787174,0.05,35.0,9.0,0.0,0,0,0,25
3751840806,0.05,35.0,9.0199995,0.0,0,0,0,25
3751895477,0.05,35.0,9.0,0.0,0,0,0,25
3751948487,0.05,35.0,9.12,0.0,0,0,0,25
3752001190,0.05,35.0,9.099999,0.0,0,0,0,25
3752059556,0.05,35.0,9.08,0.0,0,0,0,25
3752113293,0.05,35.0,9.04,0.0,0,0,0,25
3752168965,0.05,35.0,9.13,0.0,0,0,0,25
3752222101,0.05,35.0,9.13,0.0,0,0,0,25
3752280817,0.05,35.0,9.09,0.0,0,0,0,25
3752333963,0.05,35.0,9.11,0.0,0,0,0,25
3752389504,0.05,35.0,9.12,0.0,0,0,0,25
3752441592,0.05,35.0,9.0199995,0.0,0,0,0,25
3752493781,0.05,35.0,9.13,0.0,0,0,0,25
3752545593,0.05,35.0,9.099999,0.0,0,0,0,25
3752598423,0.05,35.0,9.139999,0.0,0,0,0,25
3752650649,0.05,35.0,9.13,0.0,0,0,0,25
3752702886,0.05,35.0,9.139999,0.0,0,0,0,25
3752761571,0.05,35.0,9.19,0.0,0,0,0,25
3752817847,0.05,35.0,9.17,0.0,0,0,0,25
3752871311,0.05,35.0,9.04,0.0,0,0,0,25
3752926355,0.05,35.0,9.0199995,0.0,0,0,0,25
3752978120,0.05,35.0,9.0,0.0,0,0,0,25
3753031385,0.05,35.0,9.05,0.0,0,0,0,25
3753086297,0.05,35.0,9.04,0.0,0,0,0,25
3753139168,0.05,35.0,9.059999,0.0,0,0,0,25
3753191479,0.05,35.0,9.05,0.0,0,0,0,25
3753246495,0.05,35.0,8.96,0.0,0,0,0,25
3753298995,0.05,35.0,8.98,0.0,0,0,0,25
3753351563,0.05,35.0,6.17,0.0,0,0,0,25
3753407382,0.05,35.0,6.27,0.0,0,0,0,25
3753458905,0.05,35.0,8.99,0.0,0,0,0,25
3753513591,0.05,35.0,7.06,0.0,0,0,0,25
3753567227,0.05,35.0,6.8399997,0.0,0,0,0,25
3753619657,0.05,35.0,6.3399997,0.0,0,0,0,25
3753672430,0.05,35.0,5.96,0.0,0,0,0,25
3753728285,0.05,35.0,9.07,0.0,0,0,0,25
3753779703,0.05,35.0,6.0499997,0.0,0,0,0,25
3753832462,0.05,35.0,6.0,0.0,0,0,0,25
3753888167,0.05,35.0,5.96,0.0,0,0,0,25
3753939616,0.05,35.0,6.08,0.0,0,0,0,25
3753994922,0.05,35.0,6.56,0.0,0,0,0,25
3754049198,0.05,35.0,8.82,0.0,0,0,0,25
3754104740,0.05,35.0,6.77,0.0,0,0,0,25
3754159598,0.05,35.0,7.1099997,0.0,0,0,0,25
3754212548,0.05,35.0,6.5899997,0.0,0,0,0,25
3754265075,0.05,35.0,6.8199997,0.0,0,0,0,25
3754316751,0.05,35.0,6.54,0.0,0,0,0,25
3754371177,0.05,35.0,7.4199996,0.0,0,0,0,25
3754427367,0.05,35.0,8.389999,0.0,0,0,0,25
3754481719,0.05,35.0,7.2999997,0.0,0,0,0,25
3754533590,0.05,35.0,7.0299997,0.0,0,0,0,25
3754588012,0.05,35.0,6.8599997,0.0,0,0,0,25
3754643716,0.05,35.0,6.8199997,0.0,0,0,0,25
3754697706,0.05,35.0,6.8999996,0.0,0,0,0,25
3754749681,0.05,35.0,6.8599997,0.0,0,0,0,25
3754804489,0.05,35.0,6.75,0.0,0,0,0,25
3754859733,0.05,35.0,6.39,0.0,0,0,0,25
3754914041,0.05,35.0,6.73,0.0,0,0,0,25
3754966520,0.05,35.0,6.1299996,0.0,0,0,0,25
3755018914,0.05,35.0,6.92,0.0,0,0,0,25
3755074955,0.05,35.0,7.1499996,0.0,0,0,0,25
3755130721,0.05,35.0,8.309999,0.0,0,0,0,25
3755186361,0.05,35.0,8.11,0.0,0,0,0,25
3755238565,0.05,35.0,9.5,0.0,0,0,0,25
3755290784,0.05,35.0,9.0199995,0.0,0,0,0,25
3755346905,0.05,35.0,8.9,0.0,0,0,0,25
3755401299,0.05,35.0,8.99,0.0,0,0,0,25
3755455675,0.05,35.0,8.96,0.0,0,0,0,25
3755511720,0.05,35.0,8.4,0.0,0,0,0,25
3755569321,0.05,35.0,7.0899997,0.0,0,0,0,25
3755623689,0.05,35.0,7.23,0.0,0,0,0,25
3755679727,0.05,35.0,7.8999996,0.0,0,0,0,25
3755737304,0.05,35.0,7.68,0.0,0,0,0,25
3755792150,0.05,35.0,7.0099998,0.0,0,0,0,25
3755847591,0.05,35.0,8.95,0.0,0,0,0,25
3755903863,0.05,35.0,8.83,0.0,0,0,0,25
3755955697,0.05,35.0,8.639999,0.0,0,0,0,25
3756010642,0.05,35.0,8.98,0.0,0,0,0,25
3756064275,0.05,35.0,6.8599997,0.0,0,0,0,25
3756116526,0.05,35.0,9.0199995,0.0,0,0,0,25
3756171593,0.05,35.0,6.62,0.0,0,0,0,25
3756224379,0.05,35.0,8.5199995,0.0,0,0,0,25
3756280557,0.05,35.0,9.2699995,0.0,0,0,0,25
3756338147,0.05,35.0,9.22,0.0,0,0,0,25
3756392818,0.05,35.0,9.3,0.0,0,0,0,25
3756444751,0.05,35.0,8.45,0.0,0,0,0,25
3756499173,0.05,35.0,9.17,0.0,0,0,0,25
3756554843,0.05,35.0,9.28,0.0,0,0,0,25
3756608902,0.05,35.0,8.98,0.0,0,0,0,25
3756660582,0.05,35.0,7.46,0.0,0,0,0,25
3756715468,0.05,35.0,8.36,0.0,0,0,0,25
3756768688,0.05,35.0,8.5199995,0.0,0,0,0,25
3756821181,0.05,35.0,8.83,0.0,0,0,0,25
3756876008,0.05,35.0,8.63,0.0,0,0,0,25
3756929618,0.05,35.0,8.349999,0.0,0,0,0,25
3756981707,0.05,35.0,8.179999,0.0,0,0,0,25
3757035692,0.05,35.0,7.7599998,0.0,0,0,0,25
3757089779,0.05,35.0,8.34,0.0,0,0,0,25
3757141592,0.05,35.0,7.5,0.0,0,0,0,25
3757193873,0.05,35.0,7.23,0.0,0,0,0,25
3757246683,0.05,35.0,7.73,0.0,0,0,0,25
3757298718,0.05,35.0,7.41,0.0,0,0,0,25
3757354932,0.05,35.0,6.67,0.0,0,0,0,25
3757412763,0.05,35.0,8.309999,0.0,0,0,0,25
3757466830,0.05,35.0,8.41,0.0,0,0,0,25
3757522909,0.05,35.0,8.4,0.0,0,0,0,25
3757577205,0.05,35.0,8.28,0.0,0,0,0,25
3757630351,0.05,35.0,8.19,0.0,0,0,0,25
3757683570,0.05,35.0,7.2999997,0.0,0,0,0,25
3757741377,0.05,35.0,7.22,0.0,0,0,0,25
3757797320,0.05,35.0,6.7799997,0.0,0,0,0,25
3757850423,0.05,35.0,6.75,0.0,0,0,0,25
3757903061,0.05,35.0,6.42,0.0,0,0,0,25
3757955492,0.05,35.0,6.43,0.0,0,0,0,25
3758011497,0.05,35.0,6.96,0.0,0,0,0,25
