timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
3738207663,3738207663,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3738407663,3738407663,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3738608494,3738608494,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3738812463,3738812463,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3739013264,3739013264,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3739233306,3739233306,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3739417267,3739417267,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3739622078,3739622078,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3739826125,3739826125,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3740042912,3740042912,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3740242956,3740242956,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3740435663,3740435663,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3740639694,3740639694,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3740851673,3740851673,18,255,0,0,0,1515,1513,1436,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3741052463,3741052463,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3741244481,3741244481,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3741441492,3741441492,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3741657673,3741657673,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3741850064,3741850064,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3742054479,3742054479,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3742266073,3742266073,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3742454867,3742454867,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3742670876,3742670876,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3742867731,3742867731,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3743064059,3743064059,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3743268469,3743268469,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3743476460,3743476460,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3743681477,3743681477,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3743881272,3743881272,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3744093289,3744093289,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3744294457,3744294457,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3744494076,3744494076,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3744698870,3744698870,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3744903263,3744903263,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3745084112,3745084112,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3745303736,3745303736,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3745499663,3745499663,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3745708513,3745708513,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3745901341,3745901341,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3746097306,3746097306,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3746301320,3746301320,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3746509271,3746509271,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3746698447,3746698447,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3746906068,3746906068,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3747114905,3747114905,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3747319187,3747319187,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3747515676,3747515676,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3747716142,3747716142,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3747919670,3747919670,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3748112972,3748112972,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3748309264,3748309264,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3748513286,3748513286,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3748713295,3748713295,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3748918163,3748918163,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3749110292,3749110292,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3749326921,3749326921,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3749530873,3749530873,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3749738920,3749738920,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3749935663,3749935663,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3750135748,3750135748,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3750336502,3750336502,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3750532522,3750532522,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3750729262,3750729262,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3750949292,3750949292,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3751149290,3751149290,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3751350068,3751350068,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3751538292,3751538292,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3751762974,3751762974,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3751954865,3751954865,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3752154892,3752154892,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3752351668,3752351668,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3752559664,3752559664,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3752752498,3752752498,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3752960475,3752960475,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3753177307,3753177307,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3753373265,3753373265,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3753570059,3753570059,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3753770064,3753770064,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3753986867,3753986867,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3754182913,3754182913,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3754378869,3754378869,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3754583711,3754583711,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3754775685,3754775685,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3754996475,3754996475,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3755188604,3755188604,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3755405273,3755405273,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3755609271,3755609271,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3755805301,3755805301,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3756010491,3756010491,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3756206069,3756206069,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3756398881,3756398881,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3756598875,3756598875,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3756804054,3756804054,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3757019914,3757019914,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3757223697,3757223697,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3757412463,3757412463,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3757604716,3757604716,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3757821295,3757821295,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3758025287,3758025287,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3758222078,3758222078,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3758426323,3758426323,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3758634111,3758634111,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3758830871,3758830871,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3759022935,3759022935,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3759231731,3759231731,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3759435900,3759435900,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3759644505,3759644505,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3759844463,3759844463,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3760045281,3760045281,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3760241359,3760241359,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3760437303,3760437303,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3760634070,3760634070,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3760858062,3760858062,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3761054863,3761054863,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3761250873,3761250873,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3761450871,3761450871,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3761667669,3761667669,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3761867667,3761867667,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3762064465,3762064465,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3762268476,3762268476,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3762473316,3762473316,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3762673265,3762673265,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3762874117,3762874117,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3763062100,3763062100,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3763266063,3763266063,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3763458904,3763458904,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3763658905,3763658905,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3763859804,3763859804,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3764083684,3764083684,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3764275682,3764275682,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3764472469,3764472469,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3764668477,3764668477,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3764885304,3764885304,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3765085276,3765085276,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3765281313,3765281313,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3765502064,3765502064,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3765682903,3765682903,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3765906875,3765906875,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3766091074,3766091074,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3766311667,3766311667,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3766515665,3766515665,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3766708514,3766708514,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3766908475,3766908475,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3767121265,3767121265,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3767321344,3767321344,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3767509532,3767509532,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3767710065,3767710065,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3767926070,3767926070,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
3768127098,3768127098,18,255,0,0,0,1515,1513,1435,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
