timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
3747123304,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3747367598,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3747608562,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3747844376,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3748093324,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3748338063,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3748590868,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3748838449,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3749087536,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3749331198,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3749571783,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3749817153,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3750060457,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3750308978,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3750556946,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3750802663,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3751042151,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3751286942,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3751535387,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3751787151,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3752035521,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3752284590,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3752524829,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3752773872,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3753018803,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3753258178,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3753498182,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3753738683,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3753983742,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3754223924,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3754463978,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3754700269,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3754936713,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3755177618,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3755422825,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3755662538,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3755903727,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3756143206,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3756381348,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3756619628,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3756860512,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3757100147,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3757341148,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3757581531,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3757821993,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3758061910,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3758299545,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3758539807,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3758780097,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3759020149,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3759257914,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3759497153,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3759737677,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3759977764,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3760222417,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3760461756,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3760702988,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3760943177,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3761183536,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3761423501,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3761669474,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3761908441,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3762146144,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3762386174,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3762626462,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3762867469,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3763107733,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3763347916,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3763592137,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3763840949,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3764088833,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3764332944,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3764577788,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3764826703,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3765066817,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3765307208,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3765547156,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3765783488,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3766031902,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3766280303,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3766520903,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3766769542,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3767014173,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3767254380,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3767498577,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3767739495,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3767982718,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3768227735,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3768468326,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3768720971,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3768965246,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3769205185,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3769445749,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3769694134,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3769934380,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3770182799,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3770420507,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3770659914,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3770908969,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3771160095,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3771406452,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3771653876,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3771898888,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3772146420,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3772391257,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3772635373,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3772884028,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3773124029,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3773368532,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3773609284,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3773853285,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3774098318,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3774341844,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3774586570,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3774822919,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3775062379,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3775304478,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3775544742,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3775779973,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3776017601,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3776258042,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3776501674,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3776741900,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3776983256,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3777223239,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3777463968,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3777704144,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3777944190,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3778184090,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3778424986,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3778665220,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3778906103,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3779146199,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3779386540,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3779626511,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3779867646,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3780107523,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3780348506,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3780588295,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3780829211,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3781068945,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3781310092,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3781549999,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3781786948,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3782027639,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3782267506,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3782507252,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3782745230,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3782977317,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3783220745,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3783461271,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3783702107,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3783941732,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3784187217,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3784425153,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3784663543,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3784903630,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3785137250,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3785376742,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3785617492,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3785854087,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3786093766,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3786334153,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3786574441,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3786815890,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3787056088,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3787292160,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3787532141,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3787773468,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3788013854,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3788262732,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3788502016,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3788754481,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3788999966,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3789240051,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3789480303,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3789720596,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3789961138,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3790201741,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3790441493,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3790691236,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3790930776,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3791166458,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3791411524,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3791659670,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3791907920,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3792153126,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3792392738,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3792634272,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3792881508,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3793125976,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3793370355,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3793611203,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3793863515,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3794107997,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3794347929,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3794589314,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3794836881,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3795081607,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3795326771,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3795570470,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3795814398,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3796059092,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3796307688,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3796555914,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3796800970,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3797049137,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3797289551,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3797534399,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3797773780,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3798018429,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3798259569,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3798503609,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3798739460,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3798987507,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3799228388,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3799464692,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3799713490,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3799961691,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3800210153,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3800450551,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3800686543,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3800934474,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3801172143,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3801421137,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3801658073,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3801905363,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3802145277,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3802386983,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3802629993,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3802867585,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3803107157,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3803347528,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3803587716,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3803828281,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3804068415,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3804308847,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3804549360,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3804790003,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3805030290,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3805270548,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3805510435,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3805748398,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3805991333,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3806232736,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3806467882,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3806705319,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3806945678,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3807186846,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3807426771,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3807667618,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3807907191,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3808147493,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3808387358,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3808632546,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3808873546,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3809114166,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3809354579,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3809594512,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3809834818,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3810071324,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3810311300,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3810552424,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3810792797,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3811024924,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3811260142,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3811497649,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3811739207,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3811978789,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3812222144,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3812462750,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3812702922,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3812943785,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3813184737,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3813420157,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3813653083,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3813893318,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3814134112,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3814373924,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3814614133,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3814850174,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3815090820,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3815331643,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3815571983,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3815812117,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
