timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3733750869,-0.005469771,0.013842101,0.0026176246,-0.82656,-0.019897453,0.025333017,0.561926,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3733782820,0.005983462,0.0034774547,0.007763808,-0.8265752,-0.01983382,0.025345689,0.5619053,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3733814819,-0.008042654,-0.0045219227,0.010066435,-0.8266082,-0.019837512,0.025337597,0.56185716,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3733847744,0.0017071441,-0.003761385,0.008206743,-0.82662386,-0.019850878,0.025337275,0.56183374,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3733879710,0.0063436506,0.0003968341,-0.0029529175,-0.8266166,-0.019915951,0.025364947,0.5618407,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3733911677,-0.008051359,0.007415858,0.003341782,-0.8266567,-0.019833643,0.025327066,0.5617864,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3733943713,-0.008807335,-0.020581698,0.004834974,-0.8266455,-0.019826984,0.025392346,0.5618001,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3733975722,0.0011472439,-0.01835747,-0.0020364472,-0.8265654,-0.019811407,0.025372585,0.56191933,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734007726,0.012001278,-0.0019567944,-0.015494013,-0.8264513,-0.019909343,0.025304647,0.56208694,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734039746,-0.006252838,0.041192528,-0.00051228364,-0.8264413,-0.01990554,0.025321223,0.562101,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734071710,-0.0029057886,0.011153335,0.0010565383,-0.82646245,-0.019919427,0.025285192,0.56207085,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734104245,-0.001794104,-0.009537965,0.013686556,-0.82653564,-0.019816592,0.025341261,0.5619644,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734135618,0.0023840514,-0.0033444087,0.010494611,-0.8266071,-0.01985684,0.025336135,0.5618581,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734167720,-0.006314894,-0.01947044,0.0034525509,-0.8266507,-0.019799894,0.025343776,0.5617958,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734199690,0.0072178463,0.023175266,-0.0049005807,-0.82664233,-0.019844342,0.025308074,0.5618081,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734231762,-0.0052605416,-0.0029458953,-0.016079692,-0.8266049,-0.019802501,0.025334448,0.5618634,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734264042,0.018406818,-0.01526074,-0.012039818,-0.82654244,-0.019832216,0.025334705,0.56195426,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734295987,0.015408348,-0.012947281,0.017759759,-0.8265503,-0.019829897,0.025322003,0.56194335,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734328369,0.008722537,-0.01044455,-0.00999439,-0.82653606,-0.019825941,0.025304833,0.56196517,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734360476,0.0068518724,-0.0040889345,0.009763596,-0.826584,-0.019768577,0.025330426,0.5618956,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734392752,-0.017664142,-0.00084109,-0.00923632,-0.8265904,-0.019760685,0.025291635,0.5618882,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734424425,0.013557054,0.0037650967,-0.002015471,-0.82657766,-0.019812262,0.025326394,0.5619036,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734456453,0.00036449358,-0.015900334,0.0042523346,-0.82659674,-0.019795144,0.025323018,0.5618761,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734488483,0.003940353,-0.008796936,0.011296737,-0.82664835,-0.019876812,0.025329195,0.561797,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734520592,-0.008487829,0.00796994,0.015257757,-0.82669425,-0.019834165,0.025305007,0.5617321,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734552481,-0.0080339555,-0.0036193095,-0.011034665,-0.8266993,-0.019856283,0.025316276,0.5617235,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734584459,0.024958031,-0.039500926,0.0076157977,-0.82669085,-0.019878821,0.025360286,0.56173307,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734616422,-0.019739747,0.016572166,0.0056041814,-0.82670754,-0.019867854,0.025276842,0.5617128,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734648517,-0.001005748,-0.020792233,0.004565822,-0.8267206,-0.019834219,0.025324505,0.5616925,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734680460,0.009134624,-0.0022000654,0.010773784,-0.82674795,-0.0198748,0.025325062,0.5616508,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734712523,0.0023622166,-0.014947765,0.0050916066,-0.8267773,-0.01983249,0.025318235,0.56160945,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734744437,0.006798263,-0.010114596,0.01053601,-0.8268008,-0.019872027,0.025325632,0.5615729,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734776542,-0.011367151,-0.0033830074,0.0020665675,-0.8268145,-0.019873127,0.025328036,0.5615527,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734808485,-0.012381537,0.010403836,-0.005526435,-0.8267414,-0.019871375,0.025298055,0.5616617,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734841247,0.012262421,-0.0055295704,0.0072678756,-0.82666355,-0.019864619,0.025358645,0.5617737,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734873313,-0.009154591,-0.015281925,-0.0006197245,-0.8266577,-0.019844986,0.025333883,0.5617842,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734905230,0.019430542,-0.011992707,0.015823489,-0.8267182,-0.019790113,0.025351292,0.5616963,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734937257,-0.0083855335,0.02579267,0.013968196,-0.8268231,-0.019813305,0.025294134,0.5615436,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3734969232,-0.016209638,0.01480854,-0.002333377,-0.8268822,-0.01977186,0.02530722,0.5614575,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735001207,-0.01707596,0.022596527,-0.0026968832,-0.8268672,-0.019797258,0.025321417,0.56147814,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735033227,0.002716967,-0.02293034,-0.0011915845,-0.8268156,-0.019797614,0.025362624,0.5615523,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735065248,0.00029419595,-0.017862758,-0.016688684,-0.8267406,-0.019753577,0.025341628,0.56166506,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735097173,0.0064083426,0.010575031,0.008486984,-0.82672536,-0.019789414,0.025302188,0.561688,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735129212,-0.019952374,0.037419666,-0.002359706,-0.8267462,-0.019762317,0.025263954,0.56165993,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735161216,0.009204077,0.01400253,-0.0008663889,-0.8267939,-0.019779036,0.025326097,0.5615865,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735193378,0.007505276,-0.009929634,0.009114645,-0.82683116,-0.01977921,0.025299333,0.5615328,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735225267,0.01661771,-0.0070173936,-0.020652886,-0.8267904,-0.019775065,0.025315003,0.5615921,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735257270,-0.0005637312,0.0076528396,0.0015709591,-0.8267437,-0.019789526,0.025317162,0.5616603,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735289257,0.010031249,0.007207512,-0.018108878,-0.82670057,-0.019890342,0.025324194,0.56171995,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735318174,0.0022943136,-0.022965645,-0.0044150637,-0.82671386,-0.019844942,0.025349274,0.56170076,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735350328,-0.008478091,0.022230605,0.0133407265,-0.82679707,-0.019918412,0.025325133,0.56157684,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735382021,0.005274239,-0.023747124,0.0050401636,-0.82686365,-0.019827489,0.025275221,0.5614842,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735414070,0.00093839737,0.023168689,-0.0008872194,-0.82688624,-0.01979027,0.025342861,0.5614494,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735446052,-0.01467513,-0.0023983635,0.004761335,-0.8269117,-0.019756477,0.025310645,0.5614144,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735478040,0.008192768,-0.013982927,-0.017552532,-0.82687265,-0.019756816,0.025329359,0.56147105,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735510005,0.003447317,0.009170511,0.00805306,-0.8268426,-0.019812211,0.025301272,0.5615147,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735538160,0.015376911,-0.024178792,0.008536898,-0.8268303,-0.019804263,0.025359603,0.5615305,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735569995,-0.00047489768,-0.009875799,-0.006383952,-0.8268078,-0.019808698,0.025307685,0.56156576,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735602024,0.018548738,0.011537647,0.0048533967,-0.8268178,-0.019889249,0.025348488,0.56154627,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735634006,-0.003216741,0.010628425,-0.0040428736,-0.8268492,-0.019833311,0.025321513,0.5615033,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735666164,0.020533964,-0.029807614,0.016783193,-0.826873,-0.019819858,0.025404185,0.5614649,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735698323,0.018965911,-0.018352147,0.012224602,-0.8268943,-0.019820642,0.025363745,0.56143546,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735730126,-0.02077942,0.00545298,-0.007788795,-0.82688105,-0.019759186,0.025334816,0.5614584,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735762906,0.015285173,0.021729855,-0.006498048,-0.8268994,-0.019782536,0.025311219,0.5614317,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735790875,0.0018625599,-0.025630305,0.013205282,-0.82692283,-0.019767512,0.025360808,0.5613953,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735822875,0.002610629,-0.024492204,0.010884524,-0.8269237,-0.019751133,0.025313642,0.56139666,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735854861,0.0014686268,0.020700462,-0.0076280683,-0.82688445,-0.019744115,0.025317969,0.5614546,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735886866,0.017502066,-0.00025493512,-0.010236826,-0.8268725,-0.019699764,0.025351504,0.5614721,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735918840,-0.054921985,0.019282894,0.0078313835,-0.82687134,-0.01967162,0.02527852,0.5614784,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735950849,0.03107592,-0.05066532,0.0062966235,-0.8268176,-0.019611748,0.025498727,0.56154954,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3735986816,0.009683699,-0.034978334,-0.013293399,-0.8266912,-0.019276028,0.025427153,0.5617505,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736018848,-0.10708862,-0.028829059,0.012042383,-0.8266638,-0.018319342,0.025526786,0.5618185,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736050941,-0.104119115,-0.060480796,-0.010704255,-0.8266933,-0.016561659,0.025464434,0.56183225,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736082929,-0.16171202,-0.076538175,0.04459561,-0.8268647,-0.014163963,0.025011664,0.56166583,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736114892,-0.15958919,-0.071134694,0.01738525,-0.82713044,-0.011784219,0.02446058,0.5613538,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736146911,-0.13446821,-0.03625663,0.02265429,-0.82747084,-0.009083233,0.023973575,0.5609232,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736178785,-0.1143073,-0.12936424,0.06409749,-0.8278569,-0.006403699,0.0238367,0.56039625,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736210899,-0.12924561,-0.08881928,0.042430837,-0.82819855,-0.004230753,0.023880254,0.5599098,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736243693,-0.17574319,-0.072648406,0.023717614,-0.8284409,-0.0014976641,0.023765799,0.5595702,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736275725,-0.1413942,-0.11626491,-0.0047082836,-0.828593,0.0017682743,0.02353473,0.5593538,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736307661,-0.20323025,-0.07041779,0.058962286,-0.8288827,0.004785654,0.023091296,0.55892515,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736340036,-0.17998497,-0.05204153,0.027134659,-0.82916445,0.0076564555,0.022378327,0.55850416,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736371672,-0.14106777,0.012444332,0.0011862479,-0.8294472,0.010053899,0.021274569,0.5580894,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736403605,-0.0926431,0.029916985,0.07983062,-0.8298545,0.011507258,0.019992586,0.55750287,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736435638,-0.14283872,0.07271402,0.051864333,-0.83034235,0.012617536,0.018229643,0.5568124,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736467604,-0.09472917,0.102293774,0.079610966,-0.83091223,0.013353249,0.015878906,0.5560166,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736499627,-0.10837624,0.20454113,0.050347984,-0.83155566,0.013286177,0.013023983,0.55512965,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736531630,-0.060443,0.13174886,0.06114364,-0.8321598,0.012989383,0.010311235,0.55428773,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736563678,-0.09298847,0.08120635,0.09207935,-0.8328038,0.013076564,0.007921685,0.5533571,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736592685,-0.05391189,0.12974757,0.085779555,-0.83349204,0.0130977165,0.0061961147,0.5523416,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736624488,-0.087455444,0.12809357,0.06301885,-0.83422726,0.012878921,0.004371483,0.551253,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736656395,-0.042046547,0.13698354,0.10846521,-0.8349627,0.012378608,0.0022147326,0.5501629,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736688581,-0.032031346,0.19338974,0.061851256,-0.8355896,0.011397218,-0.00039649688,0.54923576,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736720576,-0.0016695203,0.20165005,0.07541047,-0.83638585,0.009963803,-0.0030056243,0.54804224,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736752520,-0.03527998,0.19858056,0.07897278,-0.8371738,0.008657051,-0.0057560266,0.5468382,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736784696,-0.008695623,0.15938038,0.09968094,-0.83799756,0.0072965934,-0.00834269,0.5455616,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736816413,-0.0022457885,0.16967939,0.10762832,-0.8387463,0.005697029,-0.01085956,0.5443842,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736848502,-0.010859087,0.21287012,0.08616878,-0.83950645,0.0040954845,-0.013478932,0.5431671,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736880517,0.02523984,0.20918708,0.09144297,-0.8403453,0.002452993,-0.015852649,0.5418141,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736912524,0.04040043,0.124507174,0.09105909,-0.84117633,0.00062645646,-0.01785853,0.5404658,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736944472,0.04990045,0.136199,0.09427485,-0.84195024,-0.0012520647,-0.019583074,0.53919834,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3736976454,0.05785398,0.14412355,0.08228084,-0.8426664,-0.0030486637,-0.020922722,0.53802073,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737008405,0.06839184,0.13403638,0.08045446,-0.84343123,-0.0050627096,-0.021753713,0.5367727,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737040724,0.10418261,0.04894531,0.105891146,-0.84422636,-0.0071019814,-0.022109888,0.53548354,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737072530,0.12920362,0.038684323,0.10195602,-0.84497005,-0.009124118,-0.02211151,0.53427845,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737104479,0.12723587,0.05835037,0.07118476,-0.8456505,-0.011294012,-0.021604378,0.5331801,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737136490,0.14694326,0.017856913,0.07598491,-0.84634596,-0.013552614,-0.020591693,0.5320629,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737169390,0.15189473,-0.02166167,0.08935795,-0.8470571,-0.015705818,-0.019344758,0.5309176,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737201355,0.17350209,-0.009281632,0.075567365,-0.8477164,-0.017942162,-0.017852066,0.5298455,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737233227,0.1765731,-0.03908239,0.0659327,-0.8483037,-0.020136422,-0.016062472,0.52888316,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737265268,0.17752331,-0.062568985,0.07632309,-0.8488579,-0.022096407,-0.01417634,0.5279689,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737297267,0.18065143,-0.05932284,0.08326257,-0.8494214,-0.024010295,-0.012109074,0.5270297,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737329330,0.16453977,-0.059135966,0.077347696,-0.8499737,-0.025903108,-0.009902411,0.5260949,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737361235,0.16047117,-0.06335777,0.061918415,-0.85047895,-0.027601093,-0.0077616526,0.525227,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737393348,0.1774924,-0.07176447,0.060758945,-0.8509277,-0.029279731,-0.0056159594,0.5244362,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737425283,0.15703651,-0.05483675,0.05403263,-0.85136324,-0.0309588,-0.003492587,0.5236506,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737457299,0.12952475,-0.06386729,0.058172364,-0.8518241,-0.03238463,-0.0013709785,0.52282417,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737489321,0.14311749,-0.09949934,0.0633909,-0.85225123,-0.033671282,0.0007487524,0.5220475,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737521267,0.13387153,-0.07081977,0.044458922,-0.8526114,-0.034921598,0.0027956662,0.52136976,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737553248,0.10866284,-0.07469607,0.0471233,-0.8529614,-0.035883803,0.004789253,0.5207172,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737585233,0.12883098,-0.091813825,0.058864255,-0.8533439,-0.036738142,0.0067008715,0.52000934,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737617350,0.11859954,-0.07545618,0.06133902,-0.85372055,-0.03751295,0.008543161,0.5193083,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737649283,0.08058343,-0.07708291,0.053882793,-0.8540346,-0.038047776,0.01031873,0.5187203,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737682058,0.07729784,-0.0648496,0.04418896,-0.85431546,-0.038467035,0.012043791,0.51818967,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737714023,0.08612285,-0.090495594,0.05119732,-0.85457885,-0.038887475,0.013676504,0.5176831,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737746048,0.06775432,-0.065886654,0.046644777,-0.8548527,-0.039211765,0.015078607,0.51716715,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737778133,0.040192865,-0.036169197,0.030993553,-0.8550947,-0.03944039,0.016353015,0.51671076,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737806040,0.0613142,-0.03418812,0.016165623,-0.8552493,-0.039698202,0.017418025,0.5164003,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737838009,0.019788902,-0.023941357,0.013004251,-0.8554188,-0.039808244,0.018562244,0.51607114,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737870053,0.044824656,-0.07087064,0.033163186,-0.85560143,-0.039817967,0.019585507,0.51572967,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737902062,0.043064892,-0.030491523,0.027265528,-0.8557811,-0.039793883,0.02045725,0.51539963,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737934063,0.014025561,-0.04104203,0.013470264,-0.8559096,-0.039661232,0.021304972,0.51516205,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737966033,0.0134844445,-0.066613466,0.015084628,-0.85599726,-0.039431624,0.022057036,0.51500237,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3737998150,0.019535933,-0.060116176,0.016913978,-0.85607994,-0.03921761,0.022686874,0.5148539,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738030043,-0.017353805,-0.012625251,0.010445146,-0.8561777,-0.03896621,0.023165388,0.5146891,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738062975,-0.03330096,-0.0059115654,0.003516374,-0.8562689,-0.038590666,0.023572648,0.51454717,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738094849,-0.0076560257,-0.05194488,0.013194185,-0.85630995,-0.0382192,0.023821363,0.51449513,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738126805,-0.02090707,0.03702009,-0.011837712,-0.85632825,-0.037860192,0.023770355,0.51449335,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738158867,-0.035627853,0.01954567,-0.004111616,-0.85638964,-0.03739325,0.023730973,0.51442736,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738190973,-0.009605972,-0.033909377,0.008406935,-0.8564347,-0.036948785,0.023558317,0.51439244,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738222950,-0.012573427,0.02158444,-0.0055241296,-0.8564471,-0.036523666,0.023234965,0.5144169,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738254841,-0.034836758,0.0011065897,-0.0039651766,-0.85641825,-0.036009595,0.02289711,0.51451623,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3738286971,-0.047429956,-0.015495903,-0.0039486038,-0.85639644,-0.03552578,0.02244695,0.5146058,0.45652595,0.006792323,-0.00017384968,0.88968414,1
