timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
3343077616,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2003,1,1,1,1,0,0
3448034918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1,1,1,0,0
3448062583,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,2003,1,1,1,1,0,0
3481423175,0.0,0.0,0.0,2.0,50.0,nan,494.72903,0,1,1,1,1,0,0
