timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
3341136500,-0.8142314,-0.019616306,0.024645133,0.57968533,-0.015389122,-0.0090703,-0.019750139,8.476851,-17.789116,1.9257742,3.0334573e-05,-1.0232643e-05,1.1814575e-05,0.00080446404,-0.00067446765,-0.00112825,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,7.1642314e-10,2.2685128e-05,0.0021207454,1.2499839e-05,3.8328276e-06,3.8223616e-06,2.4480452e-05,0.010875979,0.010875694,0.0023171613,0.038190037,0.038189825,0.019623822,1.0381036e-11,1.0408424e-11,1.8240869e-11,1.1775622e-08,1.1775508e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27636907,0.14008506,0.02781914,0.0057713105,0.0028944653,0.029848918,0.0,0.008825566,0.0,0.063798,0,0,0,895,93,14,14,0
3341340567,-0.81450796,-0.019443946,0.0247297,0.57929903,-0.017679166,-0.010941045,-0.018230697,8.474246,-17.788422,1.928877,3.0319308e-05,-1.024519e-05,1.1790321e-05,0.0008044643,-0.0006744688,-0.0011293242,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,1.908339e-09,4.7952894e-05,0.00423423,1.2499966e-05,3.8404814e-06,3.8296257e-06,2.4523992e-05,0.010936699,0.01093638,0.002318479,0.038473193,0.038472977,0.019640958,1.03864755e-11,1.0413898e-11,1.8250774e-11,1.17766e-08,1.1776486e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27739173,0.1401462,0.011455024,0.0101245055,0.003132289,0.0127432225,0.0,0.016045323,0.0,0.063866,0,0,0,895,93,14,14,0
3341541260,-0.81468916,-0.019216135,0.024726393,0.5790518,-0.016327124,-0.008637856,-0.021516003,8.472701,-17.787209,1.9320104,3.0303689e-05,-1.0262095e-05,1.1729983e-05,0.0008044645,-0.0006744695,-0.001130468,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,3.1478455e-09,7.825846e-05,0.0066311443,1.2481282e-05,3.840581e-06,3.8294434e-06,2.4504883e-05,0.010941004,0.010940682,0.002317301,0.038478766,0.038478535,0.019619113,1.0385846e-11,1.0413267e-11,1.8242316e-11,1.1777526e-08,1.1777411e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2774118,0.14006825,0.028549688,0.012005422,0.0029075332,0.039179582,0.0,0.017621456,0.0,0.063763,0,0,0,895,93,14,14,0
3341745302,-0.81475186,-0.019071981,0.024786573,0.5789657,-0.011859365,-0.0029392582,-0.0021888458,8.470204,-17.787828,1.9807028,3.029643e-05,-1.0267284e-05,1.1702015e-05,0.0008044661,-0.0006744744,-0.0011363534,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,3.322597e-09,8.807883e-05,0.0075528617,1.2493191e-05,3.8466096e-06,3.835199e-06,2.4533107e-05,0.01097874,0.010978445,0.0023128418,0.038671535,0.038671277,0.019610135,1.03867435e-11,1.0414194e-11,1.8246536e-11,1.17784555e-08,1.1778341e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27810574,0.1400362,0.023191627,0.010869203,0.0023588862,0.13013658,0.0,0.008564583,0.0,0.063806,0,0,0,895,93,14,14,0
3341945347,-0.8146265,-0.019262357,0.024800379,0.57913524,-0.012661777,-0.009314824,0.011335726,8.470655,-17.78547,2.0084314,3.027086e-05,-1.0275224e-05,1.1679487e-05,0.00080446596,-0.00067447714,-0.0011395575,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,4.8984763e-09,0.000109649,0.010041201,1.2509534e-05,3.8470153e-06,3.835853e-06,2.4538556e-05,0.010978498,0.010978167,0.002312809,0.038686022,0.038685754,0.01958982,1.0386291e-11,1.0413771e-11,1.825021e-11,1.1779382e-08,1.1779267e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27815783,0.13996364,0.005892967,0.016949402,0.0063117268,0.0097721,0.0,0.02202444,0.0,0.063852,0,0,0,895,93,14,14,0
3342146118,-0.8146836,-0.019210437,0.024837399,0.5790551,-0.016758505,-0.012368153,0.012119933,8.469094,-17.785578,2.0379958,3.0263085e-05,-1.0281193e-05,1.1646278e-05,0.000804467,-0.00067447906,-0.001140349,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,4.026391e-09,0.00010250759,0.009210729,1.2495874e-05,3.8481976e-06,3.836936e-06,2.4514415e-05,0.010989166,0.010988803,0.002314364,0.03872412,0.03872384,0.019575862,1.0387703e-11,1.04151765e-11,1.8243476e-11,1.1780324e-08,1.178021e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27829474,0.13991377,0.010343461,0.008206422,0.0054814825,0.08076152,0.0,0.009003811,0.0,0.063822,0,0,0,895,93,14,14,0
3342350077,-0.8145799,-0.019176185,0.024825733,0.5792026,-0.015175785,-0.007921991,0.014290817,8.467292,-17.787086,2.0711012,3.0261312e-05,-1.0279836e-05,1.1631401e-05,0.0008044702,-0.0006744812,-0.0011395159,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,3.722966e-09,9.672459e-05,0.008593605,1.249035e-05,3.8482303e-06,3.837023e-06,2.448184e-05,0.010989669,0.010989343,0.0023142204,0.038731765,0.038731482,0.019558985,1.0387053e-11,1.0414516e-11,1.8235021e-11,1.1781249e-08,1.1781134e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2783222,0.13985345,0.017024718,0.017763555,0.0017651218,0.073008224,0.0,0.017641082,0.0,0.063781,0,0,0,895,93,14,14,0
3342550990,-0.8147099,-0.019164367,0.024775067,0.5790222,-0.012910099,-0.0180831,0.017799642,8.465623,-17.78805,2.1044805,3.0256411e-05,-1.0284824e-05,1.1602997e-05,0.0008044712,-0.0006744835,-0.001141453,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,3.4781134e-09,9.342445e-05,0.008307432,1.2499097e-05,3.854723e-06,3.8436233e-06,2.451585e-05,0.01104442,0.011044019,0.0023150335,0.038992334,0.038992036,0.019576218,1.0390404e-11,1.041789e-11,1.8242945e-11,1.1782209e-08,1.1782094e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27925682,0.13991503,0.022227908,0.0016628479,0.002339088,0.07412532,0.0,0.010550141,0.0,0.063893996,0,0,0,895,93,14,14,0
3342750947,-0.81496054,-0.019207489,0.024757976,0.5786687,-0.009918167,-0.007044192,0.018673882,8.462249,-17.786037,2.1328673,3.0254334e-05,-1.030739e-05,1.158888e-05,0.00080447516,-0.0006744862,-0.0011407266,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,4.99212e-09,0.0001088122,0.009400356,1.24918415e-05,3.85084e-06,3.839839e-06,2.4543157e-05,0.011010916,0.01101057,0.00231056,0.038859397,0.038859103,0.01953967,1.0385068e-11,1.0412586e-11,1.8243212e-11,1.17831025e-08,1.1782988e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27878037,0.13978437,0.0025663972,0.015291674,0.0027205409,0.0625147,0.0,0.019292599,0.0,0.063829,0,0,0,895,93,14,14,0
3342955720,-0.8148922,-0.019159842,0.024750184,0.5787669,-0.009026706,-0.008030987,0.02041621,8.460715,-17.78588,2.1595294,3.0245423e-05,-1.0316858e-05,1.1556602e-05,0.00080447696,-0.0006744888,-0.0011413642,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,5.9297967e-09,0.00011906797,0.010309967,1.2485576e-05,3.851846e-06,3.8408134e-06,2.451146e-05,0.0110187,0.011018343,0.0023138921,0.038881965,0.038881645,0.019618833,1.0385005e-11,1.0412501e-11,1.8234771e-11,1.1784024e-08,1.178391e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.27886128,0.14006725,0.022249745,0.006584831,0.0019046594,0.042488873,0.0,0.022220816,0.0,0.063824,0,0,0,895,93,14,14,0
3343160136,-0.814861,-0.019190298,0.024753118,0.57880974,-0.004232525,-0.009755668,0.018706052,8.45882,-17.786888,2.185086,3.0240544e-05,-1.032066e-05,1.1533186e-05,0.0008044788,-0.0006744906,-0.0011416142,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,6.496865e-09,0.00012677808,0.012049389,1.2483282e-05,3.8583053e-06,3.8473563e-06,2.4496647e-05,0.011074758,0.011074394,0.00231584,0.03914601,0.039145682,0.01963391,1.038964e-11,1.0417112e-11,1.8232249e-11,1.1784999e-08,1.1784884e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.27980652,0.14012106,0.008101273,0.007054119,0.0019114173,0.057317156,0.0,0.026287228,0.0,0.064232,0,0,0,895,93,14,14,0
3343360511,-0.81496733,-0.018560026,0.024856562,0.57867604,0.00030008485,-0.015044605,-0.0027522857,8.457099,-17.791695,2.2077746,3.0242072e-05,-1.0316343e-05,1.1399812e-05,0.00080447865,-0.0006744921,-0.0011435319,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,4.935672e-08,0.00017212635,0.017619029,1.249512e-05,3.857687e-06,3.8457556e-06,2.4507874e-05,0.011084017,0.011083646,0.002317583,0.039127454,0.039127115,0.019703183,1.0388309e-11,1.04158045e-11,1.8236126e-11,1.1785922e-08,1.1785807e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.27974018,0.14036803,0.12804665,0.0095055895,0.0015330062,0.02023496,0.0,0.039808378,0.0,0.063815,0,0,0,895,93,14,14,0
3343560505,-0.8165576,2.0552434e-05,0.02588879,0.5766832,0.08382428,-0.10967977,-0.6956431,8.463396,-17.806503,2.2078383,3.025028e-05,-1.0321546e-05,1.1210165e-05,0.00080449437,-0.0006744898,-0.0011504627,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,6.651912e-08,0.00019578158,0.019777166,1.2432049e-05,3.8601497e-06,3.8340486e-06,2.4603509e-05,0.0115014715,0.011500734,0.0023240424,0.03918137,0.039180964,0.019872421,1.0388777e-11,1.04162625e-11,1.8241927e-11,1.1786862e-08,1.1786748e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.27993274,0.14096957,0.0514078,0.009777062,0.0034138924,0.2106546,0.0,0.046623778,0.0,0.063809,0,0,0,895,93,14,14,0
3343765259,-0.8185493,0.0096448315,0.021547684,0.5739511,0.12730515,-0.27292216,-1.1514819,8.486608,-17.859476,2.0093596,3.0279023e-05,-1.0250334e-05,1.10501915e-05,0.0008045419,-0.0006745289,-0.0011481686,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,9.109016e-08,0.0001989975,0.01973247,1.2315117e-05,3.846871e-06,3.83196e-06,2.4685509e-05,0.0117612425,0.011753907,0.002322997,0.039288852,0.039288107,0.019835377,1.03845856e-11,1.0412016e-11,1.8233491e-11,1.1787715e-08,1.1787605e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.28031582,0.14083812,0.055232197,0.063830905,0.009076861,0.039172594,0.0,0.035549846,0.0,0.063763,0,0,0,895,93,14,14,0
3343965296,-0.82282066,0.00358128,0.0026588864,0.5682836,0.107446894,-0.36276942,-1.4978255,8.521995,-17.918533,1.6645801,3.0201118e-05,-1.0288583e-05,1.0906533e-05,0.00080433406,-0.00067455956,-0.0011367697,0.18346927,-0.0706756,-0.13847007,0.030185038,0.003797325,0.016698934,0.0,0.0,1.0993044e-19,9.5039454e-08,0.00019326109,0.018624429,1.2092269e-05,3.82132e-06,3.820267e-06,2.4944711e-05,0.01191727,0.011901764,0.0023261341,0.03939776,0.03939602,0.01990123,1.0378625e-11,1.0406045e-11,1.8239e-11,1.1788497e-08,1.1788397e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.2807023,0.14107172,0.06405162,0.048207857,0.0064680194,0.17165492,0.0,0.031938665,0.0,0.0638,0,0,0,895,93,14,14,0
