timestamp,roll,pitch,yaw,thrust
3341135975,-0.16915348,0.053017147,-0.001488655,0.0
3341168004,-0.16901252,0.053164214,-0.0014912325,0.0
3341200016,-0.16887973,0.053205736,-0.0014916119,0.0
3341231964,-0.16844808,0.053750925,-0.0015031087,0.0
3341263974,-0.16800757,0.0541609,-0.0015104285,0.0
3341295998,-0.16805324,0.054275334,-0.001514169,0.0
3341328012,-0.16764365,0.054639705,-0.001520567,0.0
3341359970,-0.16791593,0.054773737,-0.0015267585,0.0
3341391967,-0.16825438,0.0546572,-0.0015263539,0.0
3341423995,-0.1679619,0.054838084,-0.0015286655,0.0
3341451986,-0.16794473,0.054960795,-0.0015319047,0.0
3341484791,-0.16802232,0.05483506,-0.001529117,0.0
3341516835,-0.16767868,0.05500032,-0.0015307387,0.0
3341548769,-0.16765356,0.054852866,-0.00152655,0.0
3341576771,-0.16742706,0.054933555,-0.0015267837,0.0
3341608779,-0.16761202,0.05493264,-0.0015282407,0.0
3341640812,-0.16798855,0.05478565,-0.0015277931,0.0
3341672835,-0.16795407,0.05464924,-0.0015234197,0.0024100079
3341704795,-0.16809748,0.054534733,-0.0015214742,0.008809161
3341737007,-0.16813056,0.05453341,-0.0015216878,0.0151776355
3341768806,-0.16816074,0.054390594,-0.0015185908,0.01895507
3341800781,-0.16850151,0.054246217,-0.0015168493,0.018561067
3341832849,-0.16789334,0.05402641,-0.0015057574,0.018274847
3341864770,-0.16848703,0.05453073,-0.0015250565,0.018339518
3341896814,-0.16860649,0.054133207,-0.0015152277,0.01833841
3341928803,-0.16829798,0.05476045,-0.0015299743,0.018333998
3341961601,-0.16815113,0.05457267,-0.0015234386,0.018332927
3341993581,-0.16790932,0.05493606,-0.0015312918,0.018333413
3342025565,-0.16810302,0.054928005,-0.0015323161,0.018333362
3342057610,-0.16789544,0.05491994,-0.0015309063,0.018333329
3342089604,-0.1680082,0.05504659,-0.0015350111,0.018333333
3342121607,-0.16783912,0.054799445,-0.0015265333,0.018333333
3342153569,-0.16791257,0.05487761,-0.0015298048,0.018333333
3342185607,-0.16797775,0.054663643,-0.0015239822,0.018333333
3342217603,-0.16821638,0.054435678,-0.0015199922,0.018333333
3342249612,-0.16791318,0.054817602,-0.0015277436,0.018333333
3342281582,-0.1680982,0.054554865,-0.001522284,0.018333333
3342313571,-0.16796014,0.05479126,-0.0015276934,0.018333333
3342345604,-0.16810474,0.054355934,-0.0015167365,0.018333333
3342377565,-0.16784532,0.054890156,-0.0015292729,0.018333333
3342409567,-0.16777216,0.054788064,-0.0015257745,0.018333333
3342441585,-0.16771968,0.054843746,-0.0015268073,0.018333333
3342474446,-0.16775462,0.055039704,-0.0015324261,0.018333333
3342506393,-0.167736,0.054868758,-0.0015275531,0.018333333
3342538410,-0.16770144,0.0548736,-0.0015276662,0.018333333
3342570365,-0.16772127,0.05508789,-0.0015336892,0.018333333
3342602471,-0.16805679,0.054572348,-0.0015222231,0.018333333
3342634407,-0.16817643,0.054947875,-0.0015340165,0.018333333
3342666379,-0.168195,0.054322563,-0.0015164819,0.018333333
3342694407,-0.16786167,0.054322384,-0.0015136683,0.018333333
3342726412,-0.1681635,0.05490604,-0.0015327537,0.018333333
3342758369,-0.16804717,0.05439634,-0.0015170652,0.018333333
3342790446,-0.1678823,0.054666895,-0.0015233302,0.018333333
3342822445,-0.16786343,0.054760985,-0.0015259729,0.018333333
3342854416,-0.16803595,0.054580413,-0.0015224268,0.018333333
3342886392,-0.16790561,0.05474674,-0.0015257808,0.018333333
3342915173,-0.168255,0.0548632,-0.0015321281,0.018333333
3342947177,-0.16758715,0.054217435,-0.0015082471,0.018333333
3342979170,-0.16817425,0.05513353,-0.0015074038,0.1
3343011211,-0.16803025,0.054344155,-0.0013637373,0.1
3343043172,-0.16773917,0.05545094,-0.0010755814,0.1
3343075176,-0.16741264,0.054771855,-0.00038827947,0.1
3343107176,-0.16496265,0.05078788,-0.001141788,0.63739425
3343135173,-0.1613184,0.060097028,-0.0016384358,0.60889447
3343167203,-0.15855807,0.06220991,-0.0020856978,0.6371085
3343199223,-0.14989188,0.05598896,-0.0025680894,0.6026578
3343231196,-0.1612222,0.0743466,-0.0038597628,0.5523264
3343263173,-0.17835982,0.104049236,-0.0048408364,0.49769536
3343296079,-0.14018112,0.14125556,-0.007155336,0.45118943
3343328052,-0.1388343,0.1651805,-0.008803889,0.41833535
3343359969,-0.11930277,0.1727321,-0.011781079,0.4191705
3343392011,-0.12058854,0.22559011,-0.01487978,0.4378357
3343423968,-0.08831935,0.22531079,-0.018265992,0.4377572
3343456052,-0.091921486,0.26119858,-0.02107972,0.4399356
3343488030,-0.07972502,0.2726093,-0.024440398,0.45123342
3343519968,-0.058060892,0.27263165,-0.028357834,0.43462864
3343551977,-0.06397761,0.3048893,-0.03014402,0.44336894
3343583986,-0.032929093,0.29464608,-0.033178966,0.4386183
3343616013,-0.030769061,0.29258803,-0.035702657,0.45063266
3343647978,-0.014433719,0.28646612,-0.041261356,0.44150466
3343679970,-0.005596853,0.290812,-0.047835603,0.43479362
3343711994,0.01040439,0.25527433,-0.05467109,0.4401856
3343744002,0.01631322,0.24410039,-0.061417017,0.4338518
3343776767,0.025697997,0.22212216,-0.0691176,0.44982827
3343808768,0.034339238,0.21836367,-0.07716018,0.43691573
3343840768,0.044537626,0.19736573,-0.08500009,0.4389129
3343872798,0.04759276,0.17740399,-0.092144795,0.43631718
3343904779,0.060249083,0.1705772,-0.099589095,0.4158494
3343936777,0.06605125,0.14872211,-0.10733534,0.42040566
3343968769,0.06934921,0.14919254,-0.11524327,0.41574252
3344000811,0.076611005,0.13057755,-0.12332008,0.40958023
3344032769,0.081070326,0.095630966,-0.13130134,0.41646287
3344064771,0.076336265,0.0992088,-0.13913272,0.41188154
3344096780,0.07515605,0.09160964,-0.14697714,0.40674973
3344128791,0.08185082,0.06594774,-0.15497091,0.40245906
3344160788,0.08003915,0.05581958,-0.16281384,0.40116698
3344192779,0.06749025,0.056404922,-0.17059974,0.3999439
3344224765,0.058894105,0.054951478,-0.17861655,0.39817548
3344257582,0.063233554,0.03628655,-0.18643649,0.38862586
3344289609,0.06332969,0.008096046,-0.19333668,0.3903319
3344321568,0.049223203,0.014566936,-0.20080195,0.3915064
3344353574,0.03656786,0.027234307,-0.2083713,0.38888627
3344385575,0.037120387,0.013651853,-0.21537423,0.382261
3344417594,0.029083487,-0.0017675181,-0.22194941,0.37941638
3344449570,0.021230256,0.0035126656,-0.22865786,0.37608802
3344481568,0.01974913,-0.008561032,-0.23461162,0.37346566
3344513573,0.013259161,-0.028515149,-0.2403456,0.37047744
3344545616,0.007743541,-0.0270279,-0.24658751,0.37197828
3344577589,-0.005614896,-0.031803526,-0.252067,0.37302127
3344609565,-0.016923206,-0.044508882,-0.2567198,0.3729842
3344642415,-0.029558038,-0.04220659,-0.261994,0.37430888
3344674417,-0.041053567,-0.04189478,-0.267434,0.37423053
3344706402,-0.04806311,-0.052038006,-0.27187794,0.37085578
3344738380,-0.049627032,-0.04883814,-0.27647707,0.36789063
3344770368,-0.058758195,-0.0419509,-0.2809812,0.36831045
3344802433,-0.06781568,-0.044634603,-0.28506586,0.3638266
3344834420,-0.07021165,-0.036875185,-0.28965187,0.36022598
3344866394,-0.07756007,-0.025611961,-0.29387456,0.360949
3344898369,-0.07914504,-0.018231949,-0.29739967,0.35469073
3344930460,-0.08271627,-0.013210516,-0.3009424,0.35334653
3344962443,-0.08759799,-0.0045594517,-0.30465978,0.35379523
3344994428,-0.0921997,0.0133041665,-0.3083331,0.35323483
3345026369,-0.094004184,0.018962394,-0.3111331,0.35240683
3345058442,-0.09656758,0.022268578,-0.3138946,0.35255235
3345090440,-0.100468315,0.04325081,-0.31727535,0.35189047
3345122440,-0.10598885,0.039829437,-0.31941736,0.35330006
3345155176,-0.109639056,0.03766199,-0.32142353,0.3537652
3345187176,-0.1138735,0.052840445,-0.32381368,0.35127124
3345219213,-0.1182073,0.07441662,-0.3261979,0.3479705
3345251205,-0.11988796,0.07315154,-0.32772017,0.34940004
3345283201,-0.108816355,0.07598637,-0.32931593,0.3463765
3345315183,-0.104238845,0.09245232,-0.33085728,0.34502834
3345347228,-0.10508542,0.09666567,-0.3316445,0.3511801
3345379230,-0.09354158,0.082216784,-0.3323883,0.34885985
3345411210,-0.09326733,0.07449037,-0.33298996,0.34815398
3345443183,-0.09665108,0.09509425,-0.33347017,0.35052058
3345475965,-0.08888644,0.09711102,-0.33335206,0.3490532
3345507998,-0.08390791,0.07381199,-0.3328655,0.3450041
3345539977,-0.07062249,0.08177106,-0.33312717,0.34352475
3345571989,-0.064558424,0.108226,-0.3328262,0.3441108
3345603974,-0.06185335,0.09957899,-0.33140823,0.34605756
3345636019,-0.043282725,0.08369188,-0.33010605,0.3467622
3345667971,-0.036027614,0.082196005,-0.3287948,0.3471729
3345700011,-0.04535212,0.09190291,-0.32689112,0.34971714
3345731975,-0.04032613,0.07590596,-0.3245806,0.34629202
3345764050,-0.03634277,0.062299825,-0.32226798,0.34911686
3345795967,-0.036346827,0.0889076,-0.3203359,0.34578887
3345828015,-0.038270373,0.089947954,-0.31791416,0.34681338
3345859973,-0.029144462,0.076110505,-0.3153536,0.34812292
3345892076,-0.021700105,0.09013921,-0.31286412,0.34593332
3345923974,-0.025616921,0.096184745,-0.31007424,0.34941164
3345955969,-0.02042804,0.08901397,-0.30729362,0.3483463
3345987976,-0.016957976,0.07777323,-0.30437908,0.34923446
3346019994,-0.02003654,0.08724177,-0.30158493,0.35179606
3346052829,-0.014025307,0.09635798,-0.29886252,0.343742
3346084772,-0.009276052,0.07935475,-0.29606488,0.34716225
3346116803,-0.008226798,0.09345903,-0.29359064,0.34552017
3346148769,-0.0076115387,0.1207782,-0.29087624,0.34065208
3346180845,-0.0049547385,0.11098619,-0.28784952,0.34372467
3346212765,0.0071130986,0.11354162,-0.28526896,0.34055415
3346244767,0.003406841,0.1202249,-0.28268275,0.34421182
3346276777,0.008772144,0.13214032,-0.28009066,0.3451986
3346308797,0.015334365,0.11322096,-0.27717268,0.34696165
3346340774,0.014039757,0.110844076,-0.27440628,0.34956214
3346376790,0.0042775604,0.121779025,-0.2711994,0.35515395
3346408827,0.0030092674,0.13185585,-0.26850146,0.3569553
3346440777,0.010306325,0.120509624,-0.26573133,0.35980263
3346472800,0.017990159,0.10530539,-0.26266518,0.35685068
3346504816,0.010119833,0.10796073,-0.25978783,0.36222625
3346537594,0.018173298,0.11836842,-0.2572117,0.36111346
3346569571,0.022321971,0.09819481,-0.2543356,0.35957706
3346601563,0.029540043,0.09334414,-0.25149855,0.35994035
3346633569,0.027728224,0.10204044,-0.24864629,0.36056843
3346665608,0.033818763,0.104998626,-0.24572614,0.36132762
3346697583,0.043941062,0.09333466,-0.24263802,0.35941508
3346729668,0.044127632,0.09403056,-0.23975194,0.36316872
3346761604,0.048540387,0.11184585,-0.23683375,0.3587345
3346789580,0.06582202,0.094694346,-0.23435993,0.36107996
3346821569,0.0609392,0.10010833,-0.23132038,0.36266074
3346853600,0.0641117,0.09201294,-0.22816955,0.36355996
3346885565,0.07388719,0.06679263,-0.22475415,0.36418918
3346917565,0.06933384,0.07029205,-0.22181547,0.36962977
3346950449,0.07172272,0.08264589,-0.21882203,0.36425534
3346982464,0.07231085,0.0525076,-0.21538489,0.3712411
3347014415,0.08311226,0.04542863,-0.21237016,0.36555085
3347046363,0.0793129,0.045442585,-0.20961392,0.36562473
3347078371,0.08716178,0.046999913,-0.2067609,0.3637642
3347110454,0.0959423,0.024684537,-0.2035294,0.3618816
3347142436,0.09710342,0.021614058,-0.20078184,0.36306304
3347174376,0.10081417,0.030815817,-0.19809763,0.36060828
3347202488,0.0953545,0.02597059,-0.19538283,0.36618707
3347234367,0.08584249,0.025874753,-0.19277276,0.36742055
3347266371,0.09646035,0.019455057,-0.18986431,0.36594158
3347298406,0.100394435,0.0061334954,-0.18684949,0.36342373
3347330361,0.09714338,0.012554035,-0.18438555,0.36394954
3347362408,0.10378134,0.012340032,-0.18146355,0.3600697
3347394367,0.10143439,-0.0053145923,-0.1781669,0.36075056
3347426402,0.10526151,0.005537283,-0.175994,0.357113
3347459199,0.08642235,0.009665894,-0.17340258,0.36720422
3347491216,0.089620195,0.008789125,-0.17061563,0.36175942
3347523176,0.07916636,0.0010225546,-0.16762827,0.36702543
3347555172,0.069030486,0.02221213,-0.16607125,0.36925277
3347587207,0.066711165,0.0145341335,-0.16311148,0.36599654
3347619180,0.056620575,0.010457488,-0.16023657,0.3707698
3347651172,0.047640275,0.023993796,-0.15813333,0.36888638
3347683178,0.042121295,0.018743118,-0.1553926,0.36921763
3347716062,0.049052138,0.013678196,-0.15269414,0.36386573
3347747999,0.04477009,0.015691873,-0.150349,0.36388266
3347780025,0.0465864,0.029643618,-0.14843063,0.35866335
3347811971,0.03481976,0.017456697,-0.1452541,0.3660491
3347844048,0.030095764,0.037551228,-0.14413168,0.36564082
3347876028,0.0057581905,0.04142073,-0.14190234,0.37186757
3347907969,0.0052139284,0.034382463,-0.13937275,0.37160176
3347939967,0.00092644076,0.033997294,-0.13724266,0.3724267
3347971997,-0.009881359,0.047764942,-0.13586357,0.3688682
3348004023,-0.0035468962,0.033029255,-0.13339168,0.36348435
3348035974,-0.008239541,0.039318826,-0.13178623,0.36594304
3348067969,-0.014773525,0.05329698,-0.13069035,0.36432764
3348099984,-0.019467436,0.044833496,-0.12878628,0.36898
3348132001,-0.017173823,0.05718417,-0.12812473,0.36520377
3348163967,-0.037042703,0.06574127,-0.12698473,0.37332815
3348195976,-0.03209786,0.06367106,-0.12553006,0.36824417
3348227974,-0.039018445,0.052844167,-0.12392546,0.36897162
3348260026,-0.037380733,0.068135224,-0.12373276,0.36425984
3348291964,-0.03515575,0.05656173,-0.12244633,0.3638876
3348323985,-0.03093482,0.05961679,-0.12192465,0.3637948
3348356776,-0.036394306,0.079886846,-0.122207955,0.36430308
3348388787,-0.044856407,0.0776383,-0.12146452,0.3719536
3348416767,-0.0375939,0.0664128,-0.12079145,0.37150583
3348448819,-0.034117915,0.075755,-0.12067319,0.3689775
3348480770,-0.034384716,0.057252612,-0.11934079,0.3729106
3348512763,-0.03413912,0.06889904,-0.11964551,0.3755604
3348544771,-0.03463018,0.06891969,-0.119342566,0.37058684
3348576808,-0.025312597,0.04872377,-0.11835731,0.36957264
3348608767,-0.016518945,0.052614063,-0.11841894,0.3637191
3348640765,-0.021287348,0.05874089,-0.11843792,0.36702117
3348672768,-0.0073160385,0.054646686,-0.11830548,0.36309573
3348704803,-0.0028512357,0.04394754,-0.117793225,0.36747718
3348736768,0.0011378502,0.06858403,-0.11840386,0.3661079
3348768765,-0.003265013,0.06074715,-0.11780175,0.37236026
3348800770,0.0075468845,0.056432232,-0.11768485,0.37012154
3348833578,0.0024892576,0.056144074,-0.117557354,0.3704519
3348865643,-0.0002586339,0.06508149,-0.11761855,0.37336883
3348897573,0.007239797,0.05175399,-0.11720077,0.3678068
3348929567,0.016118523,0.037494034,-0.11672942,0.36942512
3348961582,0.021203028,0.052348047,-0.11715079,0.3630362
3348993600,0.024562566,0.049159937,-0.11708335,0.362878
3349025575,0.034758575,0.04875562,-0.117111556,0.36069956
3349057569,0.026005212,0.049579617,-0.11701724,0.36782062
3349089575,0.025718942,0.06595592,-0.11758856,0.36553648
3349121608,0.024855368,0.049763873,-0.11709993,0.37343445
3349153574,0.02434607,0.052811466,-0.1172378,0.3719011
3349185571,0.02074013,0.05248361,-0.117323644,0.37131003
3349218376,0.024368558,0.056044824,-0.1173842,0.3704218
3349250462,0.032308515,0.047861483,-0.11722025,0.3658575
3349282452,0.033927057,0.04033831,-0.11720586,0.36646602
3349314365,0.037342947,0.05803834,-0.11807206,0.36374554
3349346367,0.04026777,0.05509907,-0.1180113,0.36563766
3349378400,0.046685725,0.057864025,-0.11841633,0.3672826
3349410438,0.03612487,0.06339675,-0.11890699,0.36829165
3349442420,0.032685645,0.07561368,-0.11964904,0.37012896
