timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
3345118038,1557840483800236,-223533678,-486162304,499766,494070,0.208,0.6984336,0.504,0.71300006,0.57,0.74,119,12,0.09900001,-0.097,0.017,-1.437,3.9402018,0,4,1,20
3345320835,1557840484000236,-223533680,-486162304,500041,494345,0.20500001,0.6984894,0.503,0.711,0.57,0.74,119,14,0.109000005,-0.093,0.056,-1.4150001,3.9402018,0,4,1,20
3345517970,1557840484200236,-223533681,-486162303,500318,494622,0.21000001,0.6985446,0.503,0.71000004,0.57,0.74,119,14,0.045,-0.027,0.036000002,-1.404,3.9402018,0,4,1,20
3345718518,1557840484400236,-223533681,-486162301,500577,494880,0.21700001,0.6985968,0.50200003,0.71000004,0.57,0.74,119,14,0.13000001,-0.033,0.126,-1.3230001,3.9402018,0,4,1,20
3345911084,1557840484600236,-223533682,-486162300,500815,495119,0.22100002,0.69864464,0.503,0.711,0.57,0.74,119,14,0.034,-0.034,0.001,-1.218,3.9402018,0,4,1,20
3346119312,1557840484800236,-223533681,-486162298,501025,495329,0.209,0.69868475,0.50200003,0.71000004,0.57,0.74,119,14,0.11800001,0.025,0.115,-1.016,3.9402018,0,4,1,20
3346318987,1557840485000236,-223533681,-486162296,501203,495507,0.209,0.69872177,0.50200003,0.71000004,0.57,0.74,111,12,0.101,-0.083000004,0.058000002,-0.938,3.9402018,0,4,1,20
3346516072,1557840485200236,-223533682,-486162296,501359,495662,0.21300001,0.6987519,0.50100005,0.71000004,0.57,0.74,111,12,0.027,-0.027,0.0,-0.768,3.9402018,0,4,1,20
3346717226,1557840485400236,-223533683,-486162294,501528,495831,0.21200001,0.6987806,0.50100005,0.70900005,0.57,0.74,111,12,0.12100001,-0.079,0.09200001,-0.71900004,3.9402018,0,4,1,20
3346914901,1557840485600236,-223533684,-486162293,501664,495968,0.202,0.69881076,0.5,0.708,0.57,0.74,111,12,0.025,-0.025,-0.003,-0.76900005,3.9402018,0,4,1,20
3347117252,1557840485800236,-223533685,-486162293,501819,496123,0.202,0.6988373,0.499,0.707,0.57,0.74,111,12,0.108,-0.10700001,-0.013,-0.66800004,3.9402018,0,4,1,20
3347318065,1557840486000236,-223533686,-486162292,501924,496227,0.2,0.6988609,0.49800003,0.70600003,0.57,0.74,111,12,0.094000004,-0.079,0.052,-0.596,3.9402018,0,4,1,20
3347514190,1557840486200236,-223533687,-486162291,502032,496336,0.202,0.69887954,0.49800003,0.70500004,0.57,0.74,111,12,0.096,-0.079,0.053000003,-0.46300003,3.9402018,0,4,1,20
3347715153,1557840486400236,-223533690,-486162289,502119,496423,0.21000001,0.52223617,0.497,0.70500004,0.57,0.74,111,12,0.264,-0.24300002,0.10300001,-0.43800002,3.1704588,0,4,1,20
3347918535,1557840486600236,-223533693,-486162287,502237,496540,0.22100002,0.6413373,0.497,0.70500004,0.57,0.74,111,12,0.202,-0.178,0.096,-0.634,2.9611967,0,4,1,20
3348119161,1557840486800236,-223533695,-486162286,502348,496652,0.22100002,0.64136446,0.497,0.70600003,0.57,0.74,111,12,0.105000004,-0.10300001,0.025,-0.625,2.9611967,0,4,1,20
3348321293,1557840487000236,-223533697,-486162285,502471,496775,0.21800001,0.6413891,0.497,0.70600003,0.57,0.74,111,12,0.18100001,-0.17600001,0.042000003,-0.54800004,2.9611967,0,4,1,20
3348514756,1557840487200236,-223533699,-486162284,502556,496860,0.20400001,0.64141107,0.497,0.70600003,0.57,0.74,111,12,0.101,-0.07700001,0.064,-0.50200003,2.9611967,0,4,1,20
3348723723,1557840487400236,-223533699,-486162281,502639,496943,0.19800001,0.6672898,0.49600002,0.70500004,0.57,0.74,111,12,0.19000001,-0.009000001,0.19000001,-0.41500002,2.316456,0,4,1,20
3348921212,1557840487600236,-223533698,-486162278,502716,497019,0.192,0.6673062,0.49500003,0.70400006,0.57,0.74,111,12,0.102000006,-0.041,0.093,-0.38200003,2.316456,0,4,1,20
3349120076,1557840487800236,-223533698,-486162277,502787,497091,0.20500001,0.66732657,0.49400002,0.703,0.57,0.74,111,12,0.027,-0.021000002,0.018000001,-0.499,2.316456,0,4,1,20
3349322106,1557840488000236,-223533698,-486162277,502891,497195,0.20400001,0.66734856,0.49400002,0.702,0.57,0.74,104,12,0.033,0.029000001,-0.016,-0.532,2.316456,0,4,1,20
3349521224,1557840488200236,-223533697,-486162277,503000,497304,0.21400002,0.6673728,0.49400002,0.702,0.57,0.74,104,12,0.095000006,-0.07,-0.063,-0.583,2.316456,0,4,1,20
3349718104,1557840488400236,-223533697,-486162279,503090,497394,0.201,0.66739345,0.49400002,0.702,0.57,0.74,104,12,0.15300001,-0.018000001,-0.15200001,-0.47900003,2.316456,0,4,1,20
3349918104,1557840488600236,-223533699,-486162281,503213,497517,0.201,0.7758318,0.49300003,0.70100003,0.57,0.74,104,12,0.149,-0.116000004,-0.094000004,-0.63600004,2.9570208,0,4,1,20
3350121788,1557840488800236,-223533700,-486162283,503336,497640,0.201,0.77585447,0.49300003,0.70100003,0.57,0.74,104,12,0.093,-0.044000003,-0.082,-0.637,2.9570208,0,4,1,20
3350319091,1557840489000236,-223533700,-486162284,503465,497769,0.201,0.77587754,0.492,0.70000005,0.57,0.74,104,12,0.13700001,-0.096,-0.098000005,-0.63900006,2.9570208,0,4,1,20
3350521877,1557840489200236,-223533701,-486162286,503576,497880,0.208,0.77590144,0.492,0.70000005,0.57,0.74,104,12,0.143,-0.124000005,-0.071,-0.657,2.9570208,0,4,1,20
3350716040,1557840489400236,-223533702,-486162287,503706,498010,0.20600002,0.7759215,0.49100003,0.69900006,0.57,0.74,104,12,0.058000002,0.011000001,-0.057000004,-0.569,2.9570208,0,4,1,20
3350915123,1557840489600236,-223533702,-486162287,503826,498129,0.21100001,0.7759461,0.49100003,0.70000005,0.57,0.74,104,12,0.036000002,-0.033,-0.014,-0.693,2.9570208,0,4,1,20
3351109116,1557840489800236,-223533703,-486162288,503964,498267,0.21100001,0.7759695,0.49100003,0.70000005,0.57,0.74,104,12,0.074,-0.067,-0.032,-0.65800005,2.9570208,0,4,1,20
3351319304,1557840490000236,-223533703,-486162288,504109,498413,0.19800001,0.7759941,0.49,0.69900006,0.57,0.74,104,12,0.039,0.039,0.001,-0.69900006,2.9570208,0,4,1,20
3351517090,1557840490200236,-223533702,-486162287,504228,498532,0.193,0.77601695,0.48900002,0.697,0.57,0.74,104,12,0.032,-0.011000001,0.030000001,-0.646,2.9570208,0,4,1,20
3351716775,1557840490400236,-223533701,-486162288,504335,498639,0.18800001,0.77603686,0.48800004,0.69600004,0.57,0.74,104,12,0.064,-0.001,-0.064,-0.559,2.9570208,0,4,1,20
3351916949,1557840490600236,-223533702,-486162288,504454,498758,0.201,0.77605784,0.48800004,0.69500005,0.57,0.74,104,12,0.105000004,-0.095000006,0.046000004,-0.582,2.9570208,0,4,1,20
3352118248,1557840490800236,-223533703,-486162286,504561,498865,0.209,0.7760775,0.48700002,0.69500005,0.57,0.74,104,12,0.108,-0.069000006,0.083000004,-0.549,2.9570208,0,4,1,20
3352320836,1557840491000236,-223533704,-486162285,504657,498961,0.21300001,0.77609444,0.48700002,0.694,0.57,0.74,103,11,0.108,-0.08800001,0.064,-0.46500003,2.9570208,0,4,1,20
3352518127,1557840491200236,-223533705,-486162283,504739,499043,0.20500001,0.67661923,0.48700002,0.694,0.57,0.74,103,11,0.19100001,-0.117000006,0.15100001,-0.49300003,2.5432422,0,4,1,20
3352726050,1557840491400236,-223533707,-486162279,504842,499146,0.192,0.4971858,0.48600003,0.693,0.57,0.74,103,11,0.256,-0.101,0.23500001,-0.57500005,2.1742392,0,4,1,20
3352922544,1557840491600237,-223533708,-486162275,504970,499274,0.19100001,0.74480855,0.485,0.69200003,0.57,0.74,103,11,0.17,-0.08400001,0.148,-0.55700004,2.1471624,0,4,1,20
3353119352,1557840491800237,-223533709,-486162272,505067,499371,0.187,0.6820977,0.485,0.69100004,0.57,0.74,103,11,0.18300001,-0.07,0.16900001,-0.51900005,2.0462162,0,4,1,20
3353331183,1557840492000237,-223533708,-486162268,505162,499466,0.193,0.59831506,0.48400003,0.69000006,0.57,0.74,103,12,0.22500001,0.081,0.21000001,-0.532,1.5699294,0,4,1,20
3353520042,1557840492200237,-223533707,-486162264,505262,499566,0.19900002,0.765112,0.483,0.69000006,0.57,0.74,103,12,0.178,0.010000001,0.178,-0.54200006,1.5486494,0,4,1,20
3353713088,1557840492400237,-223533706,-486162260,505380,499684,0.19800001,0.5678718,0.483,0.69000006,0.57,0.74,103,12,0.24400002,0.10300001,0.22100002,-0.554,1.2806462,0,4,1,20
3353918037,1557840492600237,-223533704,-486162257,505495,499798,0.20500001,0.56790394,0.483,0.69000006,0.57,0.74,103,12,0.132,0.082,0.10300001,-0.652,1.2806462,0,4,1,20
3354118074,1557840492800237,-223533701,-486162253,505606,499910,0.193,0.47650993,0.483,0.689,0.57,0.74,103,12,0.287,0.11000001,0.26500002,-0.54200006,1.2194096,0,4,1,20
3354322028,1557840493000237,-223533699,-486162250,505720,500023,0.19600001,0.47654432,0.48200002,0.689,0.57,0.74,103,12,0.133,0.106000006,0.081,-0.582,1.2194096,0,4,1,20
3354521599,1557840493200237,-223533696,-486162248,505834,500138,0.18900001,0.7141562,0.48200002,0.68700004,0.57,0.74,103,12,0.15200001,0.11800001,0.096,-0.642,1.0535768,0,4,1,20
3354719081,1557840493400237,-223533694,-486162248,505955,500259,0.19100001,0.7141808,0.48100004,0.68700004,0.57,0.74,103,12,0.095000006,0.083000004,-0.047000002,-0.637,1.0535768,0,4,1,20
3354918480,1557840493600237,-223533691,-486162247,506083,500387,0.19600001,0.7142065,0.48100004,0.68700004,0.57,0.74,103,12,0.14400001,0.123,0.075,-0.65300006,1.0535768,0,4,1,20
3355118866,1557840493800237,-223533689,-486162247,506201,500505,0.20300001,0.7142306,0.48100004,0.68700004,0.57,0.74,103,12,0.091000006,0.085,0.033,-0.62,1.0535768,0,4,1,20
3355319702,1557840494000237,-223533687,-486162247,506326,500630,0.20400001,0.7142562,0.48100004,0.68700004,0.57,0.74,110,11,0.13900001,0.079,-0.11400001,-0.65000004,1.0535768,0,4,1,20
3355512031,1557840494200237,-223533685,-486162249,506487,500791,0.201,0.7142873,0.48100004,0.68600005,0.57,0.74,110,11,0.089,0.053000003,-0.072000004,-0.809,1.0535768,0,4,1,20
3355712038,1557840494400237,-223533684,-486162251,506633,500936,0.202,0.7143138,0.48100004,0.68600005,0.57,0.74,110,11,0.13100001,0.043,-0.124000005,-0.675,1.0535768,0,4,1,20
3355912040,1557840494600237,-223533683,-486162254,506737,501041,0.18800001,0.73891723,0.48100004,0.68500006,0.57,0.74,110,11,0.18400002,0.046000004,-0.179,-0.44700003,6.189641,0,4,1,20
3356110060,1557840494800237,-223533682,-486162257,506817,501121,0.18400002,0.70304334,0.48100004,0.684,0.57,0.74,110,11,0.21200001,-0.033,-0.209,-0.32700002,5.332745,0,4,1,20
3356296690,1557840495000237,-223533682,-486162262,506890,501194,0.187,0.59012717,0.48100004,0.684,0.57,0.74,110,12,0.25100002,0.017,-0.25100002,-0.381,5.007653,0,4,1,20
3356520741,1557840495200237,-223533682,-486162268,506937,501241,0.147,0.41608822,0.48200002,0.68500006,0.57,0.74,110,12,0.367,-0.061000004,-0.36200002,-0.15300001,4.699057,0,4,1,20
3356696935,1557840495400237,-223533683,-486162275,506958,501262,0.142,0.37188497,0.483,0.68600005,0.57,0.74,110,12,0.39400002,-0.147,-0.36600003,-0.086,4.4935355,0,4,1,20
3356898162,1557840495600237,-223533685,-486162283,506954,501258,0.14400001,0.27320683,0.483,0.68700004,0.57,0.74,110,12,0.532,-0.216,-0.48600003,0.043,4.363632,0,4,1,20
3357113656,1557840495800237,-223533689,-486162294,506924,501228,0.141,0.2141449,0.483,0.688,0.57,0.74,110,12,0.65900004,-0.28,-0.596,0.117000006,4.3079815,0,4,1,20
3357318332,1557840496000237,-223533695,-486162306,506905,501209,0.142,0.18117511,0.483,0.68700004,0.57,0.74,110,12,0.71300006,-0.31500003,-0.64000005,0.113000005,4.2772055,0,4,1,20
3357498883,1557840496200237,-223533699,-486162320,506864,501168,0.134,0.16065702,0.483,0.68700004,0.57,0.74,110,12,0.78800005,-0.30100003,-0.72800004,0.102000006,4.301067,0,4,1,20
3357714501,1557840496400237,-223533705,-486162335,506831,501135,0.120000005,0.14289813,0.48200002,0.68500006,0.57,0.74,110,12,0.86300004,-0.36900002,-0.78000003,0.12200001,4.283858,0,4,1,20
3357917370,1557840496600237,-223533712,-486162351,506795,501098,0.115,0.13169225,0.48100004,0.683,0.57,0.74,110,12,0.9990001,-0.411,-0.9110001,0.142,4.286298,0,4,1,20
3358099644,1557840496800237,-223533721,-486162370,506748,501051,0.11400001,0.11990324,0.48000002,0.68200004,0.57,0.74,110,12,1.1880001,-0.59000003,-1.031,0.13800001,4.234814,0,4,1,20
3358314074,1557840497000237,-223533733,-486162392,506720,501024,0.113000005,0.097416416,0.47900003,0.68,0.57,0.74,110,12,1.4530001,-0.762,-1.238,0.049000002,4.1899085,0,4,1,20
3358514089,1557840497200237,-223533747,-486162418,506687,500991,0.11400001,0.08589515,0.47900003,0.67800003,0.57,0.74,110,12,1.6380001,-0.92700005,-1.35,0.056,4.145121,0,4,1,20
3358720116,1557840497400237,-223533767,-486162447,506659,500963,0.104,0.06743917,0.47800002,0.675,0.57,0.74,110,12,1.9890001,-1.2470001,-1.5500001,0.039,4.076561,0,4,1,20
3358917888,1557840497600237,-223533792,-486162480,506640,500943,0.105000004,0.0577498,0.47700003,0.671,0.57,0.74,110,12,2.374,-1.5000001,-1.84,-0.004,4.0484314,0,4,1,20
3359120786,1557840497800237,-223533821,-486162519,506636,500940,0.105000004,0.04868683,0.476,0.66800004,0.57,0.74,110,12,2.7020001,-1.7220001,-2.082,-0.083000004,4.0322795,0,4,1,20
3359318475,1557840498000237,-223533854,-486162561,506629,500933,0.104,0.04232493,0.47500002,0.66400003,0.57,0.74,110,12,3.012,-2.003,-2.249,-0.09,4.004494,0,4,1,20
3359518184,1557840498200237,-223533893,-486162609,506623,500927,0.106000006,0.040294938,0.47400004,0.661,0.57,0.74,110,12,3.394,-2.2280002,-2.561,-0.141,4.000121,0,4,1,20
3359714560,1557840498400237,-223533936,-486162660,506631,500935,0.10700001,0.037080914,0.47300002,0.65800005,0.57,0.74,110,12,3.706,-2.5400002,-2.6990001,-0.123,3.9757667,0,4,1,20
3359899282,1557840498600237,-223533982,-486162715,506634,500938,0.10700001,0.035898104,0.47200003,0.65500003,0.57,0.74,110,12,3.9170003,-2.638,-2.8950002,-0.148,3.9744205,0,4,1,20
3360123354,1557840498800237,-223534031,-486162772,506648,500952,0.106000006,0.035255823,0.47200003,0.65300006,0.57,0.74,110,12,4.097,-2.788,-3.002,-0.15100001,3.9686208,0,4,1,20
3360317194,1557840499000237,-223534083,-486162831,506681,500985,0.11100001,0.033912618,0.47100002,0.651,0.57,0.74,110,12,4.2590003,-2.9060001,-3.1130002,-0.186,3.9645808,0,4,1,20
3360514974,1557840499200237,-223534138,-486162892,506715,501019,0.11100001,0.03234025,0.47100002,0.65000004,0.57,0.74,110,12,4.3760004,-3.0640001,-3.1250002,-0.2,3.948727,0,4,1,20
3360710050,1557840499400237,-223534193,-486162953,506735,501038,0.11100001,0.03289701,0.47100002,0.64900005,0.57,0.74,110,12,4.4040003,-3.061,-3.1660001,-0.15300001,3.946056,0,4,1,20
3360910036,1557840499600238,-223534249,-486163015,506761,501065,0.105000004,0.03185435,0.47000003,0.647,0.57,0.74,110,12,4.445,-3.1090002,-3.177,-0.19000001,3.941423,0,4,1,20
3361113347,1557840499800238,-223534306,-486163077,506789,501093,0.113000005,0.034341447,0.47000003,0.647,0.57,0.74,110,12,4.5020003,-3.1490002,-3.2180002,-0.046000004,3.9395905,0,4,1,20
3361317504,1557840500000238,-223534364,-486163140,506802,501106,0.113000005,0.03398854,0.47000003,0.647,0.57,0.74,110,11,4.526,-3.1660001,-3.2340002,-0.080000006,3.9385154,0,4,1,20
3361514469,1557840500200238,-223534421,-486163202,506802,501106,0.112,0.032775186,0.47000003,0.647,0.57,0.74,110,11,4.4950004,-3.1150002,-3.2410002,-0.009000001,3.9432302,0,4,1,20
3361710066,1557840500400238,-223534478,-486163266,506823,501127,0.13000001,0.031305794,0.47000003,0.647,0.57,0.74,110,11,4.5880003,-3.1750002,-3.3120003,-0.19600001,3.946022,0,4,1,20
3361914528,1557840500600238,-223534535,-486163330,506883,501187,0.123,0.031974953,0.47000003,0.647,0.57,0.74,110,11,4.571,-3.1200001,-3.3400002,-0.349,3.954224,0,4,1,20
3362118283,1557840500800238,-223534591,-486163395,506950,501254,0.112,0.031540368,0.47000003,0.647,0.57,0.74,110,11,4.5730004,-3.0820003,-3.3780003,-0.42400002,3.964583,0,4,1,20
3362318167,1557840501000238,-223534646,-486163461,507044,501347,0.123,0.031951915,0.47000003,0.647,0.57,0.74,110,11,4.5,-2.9580002,-3.3920002,-0.56700003,3.9814389,0,4,1,20
3362517265,1557840501200238,-223534701,-486163528,507186,501489,0.113000005,0.031427618,0.47000003,0.647,0.57,0.74,110,11,4.6280003,-3.0400002,-3.4900002,-0.63500005,3.9895582,0,4,1,20
3362719547,1557840501400238,-223534756,-486163597,507321,501625,0.11100001,0.030162254,0.469,0.646,0.57,0.74,110,11,4.6150002,-2.996,-3.5100002,-0.72900003,3.9989874,0,4,1,20
3362924589,1557840501600238,-223534810,-486163666,507459,501763,0.11100001,0.030112863,0.469,0.646,0.57,0.74,110,11,4.6280003,-2.936,-3.5770001,-0.69900006,4.0136013,0,4,1,20
3363112363,1557840501800238,-223534864,-486163736,507562,501866,0.108,0.028567547,0.469,0.64500004,0.57,0.74,110,11,4.776,-3.0330002,-3.69,-0.51000005,4.0199246,0,4,1,20
3363314107,1557840502000238,-223534920,-486163809,507625,501929,0.104,0.027946733,0.46800002,0.642,0.57,0.74,110,12,4.8650002,-3.058,-3.7840002,-0.083000004,4.027393,0,4,1,20
3363501336,1557840502200238,-223534975,-486163884,507605,501908,0.10300001,0.027061503,0.467,0.64000005,0.57,0.74,110,12,4.9830003,-3.0830002,-3.9140003,0.068,4.0379314,0,4,1,20
3363717609,1557840502400238,-223535031,-486163961,507558,501862,0.102000006,0.026323402,0.467,0.638,0.57,0.74,110,12,5.076,-3.0890002,-4.0280004,0.321,4.0498853,0,4,1,20
3363917365,1557840502600238,-223535088,-486164041,507474,501778,0.102000006,0.025387209,0.46600002,0.63600004,0.57,0.74,110,12,5.164,-3.095,-4.1340003,0.448,4.0618715,0,4,1,20
3364117650,1557840502800238,-223535144,-486164121,507376,501679,0.106000006,0.025908887,0.46500003,0.63500005,0.57,0.74,110,12,5.1250005,-3.091,-4.0880003,0.51900005,4.0636992,0,4,1,20
3364318385,1557840503000238,-223535201,-486164199,507259,501563,0.108,0.0281464,0.46500003,0.63500005,0.57,0.74,109,12,5.0200005,-3.0790002,-3.9650002,0.671,4.0573354,0,4,1,20
3364515523,1557840503200238,-223535256,-486164274,507092,501396,0.113000005,0.029847048,0.46500003,0.63500005,0.57,0.74,109,12,4.8430004,-3.0310001,-3.7770002,0.74100006,4.0458746,0,4,1,20
3364717146,1557840503400238,-223535313,-486164347,506968,501272,0.13100001,0.030660022,0.46500003,0.637,0.57,0.74,109,12,4.8970003,-3.187,-3.7170002,0.67300004,4.0224957,0,4,1,20
3364917125,1557840503600238,-223535370,-486164417,506820,501124,0.117000006,0.029636387,0.46600002,0.637,0.57,0.74,109,12,4.7460003,-3.1850002,-3.519,0.70500004,3.9960756,0,4,1,20
3365117119,1557840503800238,-223535428,-486164484,506666,500970,0.123,0.030793017,0.46600002,0.638,0.57,0.74,109,12,4.6210003,-3.1120002,-3.4160001,0.81900007,3.9838018,0,4,1,20
3365332037,1557840504000238,-223535484,-486164551,506508,500812,0.120000005,0.029278943,0.46600002,0.638,0.57,0.74,109,12,4.603,-3.1000001,-3.403,0.768,3.977839,0,4,1,20
3365518116,1557840504200238,-223535540,-486164618,506353,500657,0.11800001,0.030349353,0.46500003,0.638,0.57,0.74,109,12,4.6400003,-3.016,-3.525,0.791,3.9925106,0,4,1,20
3365718068,1557840504400238,-223535594,-486164688,506180,500484,0.112,0.029660996,0.46500003,0.63600004,0.57,0.74,109,12,4.6940002,-2.986,-3.6210003,0.86500007,4.009873,0,4,1,20
3365913756,1557840504600238,-223535648,-486164760,505986,500290,0.102000006,0.028739113,0.46500003,0.634,0.57,0.74,109,12,4.794,-2.9780002,-3.7570002,0.85300004,4.0286427,0,4,1,20
3366094529,1557840504800238,-223535702,-486164835,505807,500111,0.10300001,0.02706604,0.46500003,0.632,0.57,0.74,109,12,4.9410005,-3.0070002,-3.9210002,0.768,4.046325,0,4,1,20
3366318437,1557840505000238,-223535757,-486164911,505634,499938,0.10700001,0.02770518,0.46400002,0.63100004,0.57,0.74,109,11,4.9760003,-3.0310001,-3.946,0.78400004,4.0525804,0,4,1,20
3366514468,1557840505200238,-223535811,-486164986,505487,499791,0.117000006,0.031915262,0.46400002,0.63100004,0.57,0.74,109,11,4.782,-2.924,-3.7840002,0.71800005,4.053482,0,4,1,20
3366719690,1557840505400238,-223535863,-486165056,505356,499660,0.115,0.031573527,0.46400002,0.632,0.57,0.74,109,11,4.4690003,-2.8260002,-3.4620001,0.587,4.0390806,0,4,1,20
3366919380,1557840505600238,-223535911,-486165119,505237,499541,0.13100001,0.03271131,0.46400002,0.633,0.57,0.74,109,11,3.9540002,-2.5270002,-3.0410001,0.61600006,4.028402,0,4,1,20
3367113273,1557840505800238,-223535953,-486165174,505101,499405,0.149,0.037058923,0.46400002,0.633,0.57,0.74,109,11,3.341,-2.105,-2.595,0.689,4.0295014,0,4,1,20
3367311965,1557840506000238,-223535987,-486165221,504930,499234,0.14500001,0.043535665,0.46400002,0.633,0.57,0.74,109,11,2.8890002,-1.7270001,-2.3160002,0.83400005,4.0483613,0,4,1,20
3367500432,1557840506200238,-223536015,-486165261,504759,499063,0.149,0.062448923,0.46400002,0.634,0.57,0.74,109,11,2.348,-1.3330001,-1.9330001,0.87200004,4.0691023,0,4,1,20
3367716075,1557840506400238,-223536036,-486165297,504560,498864,0.163,0.07521915,0.46400002,0.63500005,0.57,0.74,109,11,1.9890001,-0.9250001,-1.7600001,0.9990001,4.1354346,0,4,1,20
3367916884,1557840506600238,-223536048,-486165329,504348,498652,0.15900001,0.07741128,0.46500003,0.63600004,0.57,0.74,109,11,1.7090001,-0.50100005,-1.6340001,0.97200006,4.272444,0,4,1,20
3368121375,1557840506800238,-223536054,-486165360,504174,498478,0.15100001,0.08337891,0.46500003,0.637,0.57,0.74,109,11,1.5500001,-0.208,-1.536,0.75900006,4.414973,0,4,1,20
3368319103,1557840507000238,-223536056,-486165388,504047,498351,0.147,0.09789603,0.46400002,0.637,0.57,0.74,109,12,1.409,-0.026,-1.409,0.51000005,4.532994,0,4,1,20
3368522750,1557840507200238,-223536055,-486165414,503978,498282,0.13000001,0.11526695,0.46400002,0.638,0.57,0.74,109,12,1.205,0.113000005,-1.199,0.224,4.6478543,0,4,1,20
3368722306,1557840507400238,-223536053,-486165436,503953,498257,0.11400001,0.11441051,0.46400002,0.63900006,0.57,0.74,109,12,1.1730001,0.19800001,-1.156,0.0050000004,4.7659793,0,4,1,20
