timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3341641335,-0.007817799,-0.019676078,0.0076426207,-0.8146999,-0.019122444,0.024840692,0.57903504,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341669273,-0.010181757,0.013506258,-0.016235357,-0.8146366,-0.01916391,0.024796987,0.5791244,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341701328,0.006888982,0.012705385,-0.0017724234,-0.8145906,-0.019193878,0.024797771,0.5791881,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341733252,-0.0052360687,-0.0065851943,-0.0029182222,-0.8145655,-0.019197749,0.02480184,0.5792231,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341765250,0.013238701,-0.013050508,-0.0088942675,-0.81454116,-0.019214887,0.024786374,0.5792575,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341797236,0.0063048517,0.009472885,0.011886091,-0.8145737,-0.019279858,0.02480089,0.57920885,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341829164,-0.018336367,0.030453175,-0.0013353229,-0.8146418,-0.019215392,0.024705984,0.5791193,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341861282,0.01962702,-0.008047068,0.012655511,-0.81469685,-0.019255565,0.024833923,0.5790351,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341893216,-0.010893021,-0.015951617,0.0011890966,-0.8147023,-0.019311558,0.024792101,0.5790273,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341921269,-0.00065111276,-0.015232328,-0.004225897,-0.81465846,-0.019230666,0.024797788,0.57909137,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341953320,-0.01685607,0.008105771,-0.0077727456,-0.8146172,-0.019183349,0.024816839,0.5791502,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3341986142,-0.021585412,0.0067070667,0.002965054,-0.8146233,-0.0191024,0.024821704,0.5791442,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342018094,0.02384357,-0.00491797,0.0073639755,-0.8146375,-0.019155247,0.024871435,0.5791202,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342049994,-0.008988962,-0.018612681,0.009142224,-0.81464344,-0.019140858,0.02484093,0.5791136,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342082052,0.0147315245,-0.0012439636,-0.0065158764,-0.81463826,-0.019147266,0.024830407,0.57912135,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342114070,-0.008893413,0.003623818,0.0034449096,-0.8146328,-0.019112803,0.024798375,0.57913154,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342146118,0.008974238,0.012859555,-0.012464759,-0.81458485,-0.019140936,0.024812354,0.5791974,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342178066,-0.0067446865,-0.0054280027,-0.0046630036,-0.81452876,-0.019158902,0.024827072,0.5792751,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342210170,0.0100803515,-0.0099983085,-0.0036293245,-0.8144986,-0.019207422,0.024828438,0.57931566,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342242116,-0.008732246,-0.014463431,0.0006171507,-0.81450313,-0.019133968,0.02482308,0.5793121,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342274395,0.0031031214,0.0078578,0.012013495,-0.81455636,-0.01920112,0.02482814,0.5792347,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342306113,-0.016504453,-0.0031803166,-6.363052e-05,-0.81461114,-0.01914292,0.024805028,0.5791607,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342334135,0.021303736,-0.017946834,-0.0051876972,-0.8146398,-0.019193986,0.024827346,0.57911766,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342366154,-0.010801084,0.009339149,0.0058491216,-0.8146604,-0.019180968,0.024763834,0.5790918,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342398194,-0.0022375868,0.013635471,-0.008767339,-0.8146536,-0.019108465,0.02480134,0.5791022,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342429972,-0.016786836,-0.000956365,0.008996562,-0.8146765,-0.019127106,0.024796378,0.5790695,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342462913,-0.014051576,-0.007153596,0.00080110994,-0.8147166,-0.01909082,0.024811182,0.5790137,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342494919,0.012418004,-0.010728103,0.008925043,-0.8147691,-0.019137844,0.024834597,0.5789372,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342526946,0.0010883259,0.0032104682,0.014212864,-0.8148429,-0.019121636,0.024801243,0.57883537,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342558944,0.010934109,0.0024181271,0.0047957525,-0.8148941,-0.019136993,0.02482435,0.57876176,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342590989,0.020702282,0.0015020202,0.00014714338,-0.8149113,-0.019210346,0.024829034,0.5787349,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342623118,-0.0076862024,0.016251212,-0.004642144,-0.8148985,-0.019195803,0.024753995,0.5787567,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342655114,0.025952594,-0.040048577,-0.00016939745,-0.8148861,-0.019189531,0.02486378,0.5787695,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342686906,-0.02366132,0.009809311,-0.0072812224,-0.81487465,-0.019282639,0.024767768,0.57878673,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342718796,0.0068485457,-0.025340887,-0.012889283,-0.8148347,-0.019182742,0.0248355,0.57884336,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342750947,-0.008566087,0.03253701,-0.014717416,-0.81479627,-0.019217247,0.024769975,0.5788991,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342782848,-0.013539864,0.014947516,0.0013607959,-0.8148319,-0.019129528,0.02476992,0.5788519,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342814842,-0.0018268945,-0.0058748284,0.0021340223,-0.8148423,-0.019170072,0.024826111,0.5788337,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342846818,0.0049100667,-0.009348441,0.0076220725,-0.81485134,-0.019214623,0.024823364,0.5788195,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342878833,-0.020674136,0.00061069336,-0.0035026143,-0.81483245,-0.019179914,0.02476328,0.5788498,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342911636,0.023904676,-0.0010627761,0.012714637,-0.8148708,-0.019197153,0.02484934,0.57879144,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342943768,-0.045025606,0.039143153,-0.009193903,-0.8148762,-0.019162351,0.024692543,0.5787918,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3342975738,0.016493721,-0.018622613,-0.002292901,-0.81483483,-0.019157762,0.024878906,0.5788421,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343007701,0.004584343,0.004188786,-0.0146068,-0.81476676,-0.019210013,0.02475911,0.5789414,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343039895,0.01162453,-0.044783667,-0.010523242,-0.81470364,-0.019058116,0.024881426,0.57902986,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343071770,-0.017522804,-0.0010591375,0.0014452264,-0.8146346,-0.019073118,0.024757786,0.57913196,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343103901,-0.012145491,0.00089080003,-0.0031776787,-0.81463,-0.019086812,0.024850568,0.5791341,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343135707,0.019415185,-0.017944582,0.0022097318,-0.81465477,-0.019040452,0.024799941,0.5791027,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343167562,-0.029777922,0.0048862286,0.0029207799,-0.8146988,-0.018856553,0.024808297,0.5790464,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343199617,-0.059396867,-0.01381644,0.002791931,-0.81477034,-0.018417101,0.024797197,0.57896054,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343231702,-0.04660266,-0.06269292,0.013099089,-0.8149043,-0.017245425,0.025120435,0.5787942,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343263628,-0.082276575,-0.08988219,0.020147009,-0.8150351,-0.015001133,0.025173513,0.5786701,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343296576,-0.21845944,-0.154186,0.025949268,-0.81522435,-0.011529164,0.02510706,0.5784861,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343328602,-0.18693337,-0.22005554,0.056574084,-0.81550515,-0.007584376,0.025263455,0.5781484,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343360511,-0.1997346,-0.13410248,0.03391752,-0.8158393,-0.0035030677,0.025436293,0.5777085,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343392681,-0.12496046,-0.081800155,0.018460609,-0.81618935,2.8266537e-05,0.025885804,0.57720435,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343424464,-0.11368077,-0.12736583,0.014676475,-0.8164711,0.0026536114,0.026368268,0.5767778,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343456460,-0.089467846,-0.082564555,0.06992271,-0.8168688,0.004651336,0.026588079,0.5761917,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343488448,-0.1152961,-0.039871093,0.036426295,-0.8171796,0.006471029,0.026339455,0.57574457,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343520695,-0.060323253,-0.0101148635,0.0005027526,-0.817507,0.0076611955,0.025725782,0.5752929,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343552756,-0.10075815,0.044466715,0.034794502,-0.81784344,0.008782227,0.024263425,0.57486194,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343584410,-0.1112552,0.07021431,0.033189632,-0.8181046,0.009535631,0.022192758,0.57456183,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343616515,-0.09219931,0.18894744,0.052558918,-0.81849515,0.009463584,0.01929941,0.57411116,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343648468,-0.07293334,0.22054042,0.06280363,-0.81911474,0.008789328,0.015917145,0.57334137,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343680462,-0.060331523,0.18346699,0.0836563,-0.81988287,0.008030607,0.012520261,0.5723382,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343712565,-0.042007245,0.15406589,0.07580402,-0.8205648,0.0068835476,0.009538562,0.5714324,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343744498,-0.0024523241,0.18990383,0.078931,-0.8212866,0.0055740853,0.006790461,0.5704481,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343777223,-0.053971726,0.22646387,0.06808421,-0.8220622,0.0043794466,0.0039675953,0.5693672,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343809277,0.00791579,0.17534496,0.08528365,-0.8229041,0.0028327126,0.0012706341,0.5681718,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343841235,-0.018736903,0.1585645,0.07630121,-0.82366806,0.0012387605,-0.0013396178,0.5670694,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343873358,-0.04585501,0.17203213,0.08059473,-0.8244029,0.0001085603,-0.0037612247,0.56599087,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343905249,0.019608159,0.1764852,0.08421574,-0.8251305,-0.0011823076,-0.00576929,0.56491154,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343937292,-0.010756062,0.16511606,0.06616076,-0.8258697,-0.0026325902,-0.0077577163,0.5638015,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3343969294,0.007906024,0.11799493,0.09145472,-0.8266773,-0.0040774755,-0.009788663,0.56257653,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344001296,0.03778302,0.11288384,0.089539595,-0.8274539,-0.0056014205,-0.0115468325,0.56138694,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344033231,0.032901604,0.13504256,0.08268775,-0.8282185,-0.007310978,-0.012952366,0.5602079,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344065332,0.035936464,0.09387626,0.08369769,-0.8289753,-0.008787121,-0.014061322,0.5590395,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344097273,0.07066352,0.070972934,0.10857094,-0.82975054,-0.010402174,-0.014820566,0.5578409,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344129216,0.08289496,0.07035021,0.08514119,-0.83048266,-0.012249881,-0.015228902,0.55670154,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344161347,0.068185374,0.077667676,0.080529556,-0.8312215,-0.013937368,-0.015443754,0.5555522,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344193276,0.11287557,0.033493895,0.078510314,-0.8319495,-0.015608919,-0.015315283,0.5544203,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344225183,0.117571145,0.013019248,0.09273735,-0.8327064,-0.017458145,-0.014911075,0.55323863,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344258144,0.11326132,0.0044352263,0.07700429,-0.8334326,-0.019169388,-0.014328834,0.5521027,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344290354,0.104957364,0.04357726,0.0762188,-0.83412653,-0.020703865,-0.013692244,0.5510145,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344322059,0.09527994,0.037246957,0.07202599,-0.83479136,-0.022353146,-0.01283037,0.54996276,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344354039,0.09387244,-0.010811747,0.07855886,-0.83546144,-0.02388539,-0.0119822165,0.54889894,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344386118,0.09742433,-0.0006801782,0.0835919,-0.8361389,-0.025270509,-0.011336144,0.54781824,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344418111,0.09186802,0.023864951,0.075109735,-0.8367682,-0.026747545,-0.010633995,0.5468004,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344450023,0.08965877,-0.010263069,0.0791905,-0.8373608,-0.028118495,-0.009908512,0.54583704,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344482159,0.10119224,-0.013616371,0.076615274,-0.8379357,-0.02929638,-0.009330949,0.5449022,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344513968,0.09837143,0.016794123,0.066652656,-0.8385122,-0.030537365,-0.008700566,0.5439568,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344546295,0.06088719,-0.004130942,0.066133395,-0.8390747,-0.031612996,-0.007978518,0.54303837,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344578174,0.059268933,-0.019102644,0.056999464,-0.8395859,-0.03242537,-0.007240407,0.5422101,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344610117,0.06767447,-0.012673396,0.049906563,-0.84005415,-0.033259805,-0.006310468,0.5414454,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344642921,0.06859597,-0.02198138,0.04836685,-0.84054106,-0.034066558,-0.0051772,0.540651,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344674845,0.08136614,-0.03775224,0.05383236,-0.84104896,-0.034596294,-0.004043751,0.5398365,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344706864,0.08097862,-0.0289082,0.05279792,-0.8415119,-0.03508239,-0.0027308303,0.53909135,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344738929,0.06202909,-0.051326506,0.04667979,-0.8419356,-0.03544896,-0.0012035142,0.53841114,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344770976,0.049142484,-0.0713107,0.048145063,-0.84235144,-0.035512496,0.00031444835,0.5377572,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344802851,0.05451368,-0.06319613,0.053079017,-0.8427781,-0.0355189,0.0019099388,0.5370848,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344834940,0.040290806,-0.08297128,0.043426983,-0.8431893,-0.03542605,0.0035814433,0.5364364,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344866846,0.028883602,-0.099172115,0.038015984,-0.84356564,-0.03507227,0.0051734033,0.53585464,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344898822,0.030824345,-0.09664542,0.045651887,-0.84390575,-0.03466593,0.0067747594,0.53532743,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344930923,0.01953081,-0.106551625,0.043785106,-0.8442497,-0.034199752,0.008436689,0.5347912,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344962928,0.006894898,-0.11319822,0.03506725,-0.8445965,-0.03346767,0.010018421,0.53426236,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3344994898,-0.0018221503,-0.126154,0.040703416,-0.844916,-0.03266367,0.011591039,0.53377503,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345026928,-0.01388968,-0.11789258,0.039584134,-0.84519255,-0.031903762,0.01313586,0.5333473,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345059002,-0.02535,-0.09664345,0.025463648,-0.84546864,-0.030990668,0.0145075945,0.5329277,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345090957,-0.023481937,-0.1122173,0.03268734,-0.84575456,-0.03004982,0.015793245,0.5324912,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345122958,-0.025237674,-0.07744049,0.034064468,-0.8460158,-0.029216846,0.016888404,0.5320889,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345155707,-0.04344551,-0.034137312,0.014025511,-0.8462371,-0.02826415,0.01772709,0.531761,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345188053,-0.031990714,-0.04514969,0.01508198,-0.84645295,-0.027299363,0.018343152,0.531447,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345219755,-0.02731682,-0.07398336,0.024724927,-0.8466605,-0.026403092,0.018740233,0.53114766,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345252061,-0.036226097,-0.049374994,0.01698482,-0.84684616,-0.025397,0.018879604,0.53089577,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345283673,-0.057256017,-0.03789234,0.014394034,-0.847006,-0.024279283,0.01889046,0.5306925,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345315705,-0.0627757,-0.0700596,0.013488878,-0.84713507,-0.023203613,0.018868292,0.5305356,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345347662,-0.08904506,-0.05930123,0.020819947,-0.8472566,-0.022075007,0.018661406,0.5303968,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345379680,-0.08692696,-0.010419497,0.01024998,-0.847376,-0.020919345,0.018288845,0.53026587,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345411754,-0.084621705,0.016526833,-0.008364548,-0.84747607,-0.019858805,0.017835325,0.5301621,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345443786,-0.086876094,-0.0078497715,6.317743e-05,-0.8475344,-0.01878128,0.017242337,0.5301279,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345476419,-0.07757388,-0.01869125,0.0049863723,-0.8475536,-0.01771542,0.016369367,0.5301615,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345508463,-0.058573022,0.047647137,-0.017247016,-0.84756017,-0.016851863,0.015395307,0.5302083,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345540677,-0.08312452,0.023374079,-0.013246387,-0.8475828,-0.015933745,0.014450691,0.530227,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345572507,-0.0792831,-0.029157307,-0.0035351694,-0.84754664,-0.014987852,0.013527649,0.53033674,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345604522,-0.066113584,-0.027998187,-0.011816875,-0.8474464,-0.014170182,0.012704689,0.53053975,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345636444,-0.09259644,0.017969582,-0.020092871,-0.84733206,-0.01339749,0.011988537,0.5307592,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345668469,-0.084858105,0.012845339,-0.027634732,-0.8472162,-0.012635858,0.011368358,0.5309763,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345700500,-0.061632555,0.003941237,-0.020599807,-0.8470676,-0.012105453,0.010824903,0.531237,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345732803,-0.035149578,0.035772834,-0.027218463,-0.8468693,-0.011766647,0.010241912,0.5315722,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345764497,-0.04680592,0.072033405,-0.045296848,-0.84665704,-0.011442763,0.009638243,0.5319286,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345796464,-0.006399139,0.0100583285,-0.035599787,-0.84645647,-0.011283422,0.009248607,0.53225815,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345828481,0.0056669908,-0.015551641,-0.02455154,-0.8462464,-0.011180017,0.008875093,0.5326006,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345860578,-0.016269196,0.028655866,-0.035690438,-0.8459977,-0.011039891,0.008577841,0.5330033,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345892745,-0.009584688,-0.013971825,-0.03655139,-0.84573257,-0.010911758,0.008503274,0.53342766,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345924567,-0.010051022,-0.03719119,-0.03753211,-0.84546816,-0.010790373,0.008521739,0.5338489,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345956464,-0.010364832,-0.021303916,-0.039716203,-0.84520364,-0.010572395,0.00865072,0.53426987,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3345988427,-0.016911976,0.006743355,-0.047018796,-0.8449308,-0.010318653,0.008858271,0.5347028,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346020488,-0.03016615,5.730649e-05,-0.039041013,-0.84466803,-0.0100332415,0.00911575,0.5351189,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346053274,-0.00532543,-0.035285633,-0.034267068,-0.84439564,-0.00971599,0.009344651,0.5355504,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346085533,-0.01015223,0.027278876,-0.044934962,-0.844139,-0.009436066,0.009429922,0.53595835,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346117264,-0.024183605,0.015014029,-0.045942742,-0.8438833,-0.009164559,0.009528657,0.536364,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346149192,-0.000897676,-0.046041157,-0.023712289,-0.8436171,-0.008957043,0.009553772,0.53678566,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346181363,-0.0034268673,-0.008651873,-0.031574193,-0.8433292,-0.008819387,0.009450539,0.5372419,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346213241,-0.019291641,-0.010878066,-0.027511908,-0.8430608,-0.008718126,0.0094151795,0.5376651,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346245260,-0.013901437,-0.021453382,-0.04033859,-0.8428002,-0.008609974,0.009394653,0.5380757,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346277304,-0.018209733,-0.04597605,-0.026204513,-0.8425432,-0.008479418,0.009332138,0.5384812,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346309291,-0.026083134,0.0060629766,-0.03796994,-0.842265,-0.0084282,0.00914592,0.53892016,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346341242,-0.03992118,0.027037613,-0.046249494,-0.84200037,-0.008365767,0.008898792,0.5393386,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346377250,-0.027475454,0.029136878,-0.034270063,-0.8417174,-0.008329214,0.008460363,0.5397877,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346409238,-0.0117090205,0.00028816285,-0.029917076,-0.84145814,-0.008411439,0.008014096,0.54019743,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346441366,-0.028344152,0.022153843,-0.030088268,-0.8411939,-0.0084207235,0.0074704923,0.5406164,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346473331,-0.038996685,0.05051442,-0.033501893,-0.8409057,-0.008396917,0.0069527254,0.54107195,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346505243,-0.022585759,0.055675864,-0.039892133,-0.84063804,-0.008366704,0.0065361704,0.5414934,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346534139,-0.017811392,0.033296086,-0.039937012,-0.84040976,-0.00829456,0.0060969964,0.5418539,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346566364,-0.036984373,0.02893271,-0.035732023,-0.8401589,-0.008146391,0.005580477,0.5422506,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346598126,-6.429711e-05,-0.021936594,-0.024995293,-0.83988386,-0.008140967,0.005148866,0.5426808,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346630094,-0.011775879,0.003242868,-0.02638628,-0.83960426,-0.008137919,0.0046090093,0.54311806,0.45652595,0.006792323,-0.00017384968,0.88968414,1
3346662075,-0.027527686,0.0069590197,-0.028999798,-0.83931345,-0.008082515,0.0041252095,0.543572,0.45652595,0.006792323,-0.00017384968,0.88968414,1
