timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
3343479986,3343479845,0.008453773,0.043658152,-0.019547425,0.44543228,0.0,0.0,0.0,-1.0
3343580042,3343579850,0.010223278,0.020938257,-0.017755225,0.43969312,0.0,0.0,0.0,-1.0
3343684059,3343683845,0.0057681925,0.015174352,-0.038285136,0.43976408,0.0,0.0,0.0,-1.0
3343784860,3343784645,0.007028231,0.015042766,-0.047243774,0.43506056,0.0,0.0,0.0,-1.0
3343884781,3343884645,0.01235471,0.015570186,-0.05493664,0.4294067,0.0,0.0,0.0,-1.0
3343988785,3343988645,0.010102177,0.0062394054,-0.06620437,0.41591245,0.0,0.0,0.0,-1.0
3344088789,3344088647,0.0027658362,0.008885269,-0.07349924,0.40917638,0.0,0.0,0.0,-1.0
3344188828,3344188645,-0.0030739724,0.009439863,-0.08184398,0.40109873,0.0,0.0,0.0,-1.0
3344293593,3344293456,-0.008611432,0.010156122,-0.08951927,0.39434987,0.0,0.0,0.0,-1.0
3344393589,3344393445,-0.007953028,0.0043585747,-0.09734674,0.38415095,0.0,0.0,0.0,-1.0
3344493595,3344493456,-0.010473674,0.0028797546,-0.10145223,0.37271982,0.0,0.0,0.0,-1.0
3344597597,3344597458,-0.013205946,0.0045974674,-0.105805576,0.37567317,0.0,0.0,0.0,-1.0
3344698416,3344698282,-0.016366335,0.012311274,-0.11220989,0.36553547,0.0,0.0,0.0,-1.0
3344798397,3344798245,-0.01755897,0.0180187,-0.11560148,0.36232293,0.0,0.0,0.0,-1.0
3344902450,3344902282,-0.018935297,0.02086107,-0.118541084,0.3571339,0.0,0.0,0.0,-1.0
3345002470,3345002282,-0.021435099,0.02416936,-0.12243815,0.35965914,0.0,0.0,0.0,-1.0
3345102506,3345102282,-0.021415666,0.025911853,-0.125669,0.35297117,0.0,0.0,0.0,-1.0
3345207187,3345207047,-0.017120196,0.021439869,-0.12661847,0.35709754,0.0,0.0,0.0,-1.0
3345307242,3345307058,-0.01542066,0.021659747,-0.12695642,0.35510364,0.0,0.0,0.0,-1.0
3345407302,3345407045,-0.012791332,0.023659552,-0.12840876,0.3498454,0.0,0.0,0.0,-1.0
3345508012,3345507845,-0.005493964,0.014180647,-0.12623943,0.3450041,0.0,0.0,0.0,-1.0
3345611985,3345611845,-0.009545598,0.021594627,-0.12361141,0.35573024,0.0,0.0,0.0,-1.0
3345711995,3345711851,-0.012530204,0.023159996,-0.121803656,0.35370654,0.0,0.0,0.0,-1.0
3345811998,3345811854,-0.009091208,0.02109783,-0.11949529,0.34841213,0.0,0.0,0.0,-1.0
3345915990,3345915845,-0.011758007,0.029332677,-0.11653899,0.35383636,0.0,0.0,0.0,-1.0
3346016036,3346015849,-0.010488534,0.030867381,-0.11537694,0.35350242,0.0,0.0,0.0,-1.0
3346120836,3346120651,-0.003066314,0.022771407,-0.114402935,0.35139504,0.0,0.0,0.0,-1.0
3346220866,3346220651,-0.008452401,0.031350847,-0.11280882,0.35579935,0.0,0.0,0.0,-1.0
3346320787,3346320651,-0.0024423762,0.020501748,-0.11161102,0.34860012,0.0,0.0,0.0,-1.0
3346424781,3346424645,0.0015542468,0.027693363,-0.11044982,0.3551689,0.0,0.0,0.0,-1.0
3346524796,3346524652,0.0018698281,0.02706728,-0.108840615,0.3550784,0.0,0.0,0.0,-1.0
3346625606,3346625467,0.006874851,0.025112735,-0.10696705,0.34652868,0.0,0.0,0.0,-1.0
3346725650,3346725479,0.0068976255,0.03232341,-0.10492067,0.35604864,0.0,0.0,0.0,-1.0
3346829587,3346829451,0.0062680123,0.018956788,-0.102761656,0.35355994,0.0,0.0,0.0,-1.0
3346930412,3346930244,0.0074894354,0.02641852,-0.10076052,0.36305234,0.0,0.0,0.0,-1.0
3347034390,3347034244,0.009759252,0.018477295,-0.09887846,0.35665897,0.0,0.0,0.0,-1.0
3347138434,3347138254,0.008189219,0.024261065,-0.097797394,0.36620277,0.0,0.0,0.0,-1.0
3347238396,3347238260,0.0089337155,0.015380301,-0.095955975,0.35689038,0.0,0.0,0.0,-1.0
3347342421,3347342282,0.0036081653,0.029021602,-0.0937633,0.3673464,0.0,0.0,0.0,-1.0
3347443201,3347443054,0.0051624565,0.019545408,-0.09244765,0.36050132,0.0,0.0,0.0,-1.0
3347547226,3347547051,0.0035368232,0.022662643,-0.09105013,0.36155918,0.0,0.0,0.0,-1.0
3347647233,3347647057,0.0017313126,0.027051784,-0.08928606,0.3669121,0.0,0.0,0.0,-1.0
3347752001,3347751849,0.00063690706,0.023673324,-0.0881608,0.35922983,0.0,0.0,0.0,-1.0
3347851986,3347851845,-0.003359558,0.025651883,-0.08801137,0.36188164,0.0,0.0,0.0,-1.0
3347951983,3347951845,-0.005376922,0.03224269,-0.08697118,0.37117758,0.0,0.0,0.0,-1.0
3348055997,3348055851,-0.006183382,0.029872714,-0.08672836,0.36767492,0.0,0.0,0.0,-1.0
3348156003,3348155861,-0.004202444,0.032157507,-0.08762564,0.36025292,0.0,0.0,0.0,-1.0
3348255995,3348255849,-0.0022560528,0.026112413,-0.088514544,0.3684011,0.0,0.0,0.0,-1.0
3348360854,3348360661,-0.00066502416,0.032209743,-0.089074224,0.36926255,0.0,0.0,0.0,-1.0
3348464787,3348464651,0.00078477454,0.028706772,-0.08954117,0.37642562,0.0,0.0,0.0,-1.0
3348564785,3348564651,0.0041799084,0.022728406,-0.090552375,0.36598805,0.0,0.0,0.0,-1.0
3348668777,3348668645,0.004202079,0.029190427,-0.09177071,0.3717855,0.0,0.0,0.0,-1.0
3348768779,3348768645,0.0054696375,0.02479525,-0.0917875,0.37236026,0.0,0.0,0.0,-1.0
3348869584,3348869445,0.0028322572,0.026030421,-0.0923391,0.3677784,0.0,0.0,0.0,-1.0
3348969610,3348969445,0.0011766604,0.029952327,-0.09317583,0.37640625,0.0,0.0,0.0,-1.0
3349073694,3349073481,0.0044194777,0.023048678,-0.093798876,0.36982092,0.0,0.0,0.0,-1.0
3349173590,3349173451,0.0042209313,0.0318342,-0.094764784,0.36919177,0.0,0.0,0.0,-1.0
3349274391,3349274244,0.0062062116,0.030293848,-0.095880575,0.37438917,0.0,0.0,0.0,-1.0
3349378414,3349378278,0.0034275125,0.033284917,-0.09679444,0.3672826,0.0,0.0,0.0,-1.0
3349482426,3349482289,0.008003585,0.025037082,-0.09825718,0.37105352,0.0,0.0,0.0,-1.0
3349582436,3349582288,0.009805419,0.029290093,-0.10002458,0.37602428,0.0,0.0,0.0,-1.0
3349687221,3349687045,0.011044486,0.027851356,-0.10124919,0.37018335,0.0,0.0,0.0,-1.0
3349787218,3349787045,0.014412252,0.019210568,-0.10056704,0.3700459,0.0,0.0,0.0,-1.0
3349887188,3349887045,0.012921622,0.024760699,-0.10120615,0.36327082,0.0,0.0,0.0,-1.0
3349991240,3349991051,0.010942097,0.025661478,-0.10035254,0.36695495,0.0,0.0,0.0,-1.0
3350091243,3350091065,0.014797165,0.025451966,-0.10013719,0.37212574,0.0,0.0,0.0,-1.0
3350192022,3350191847,0.008470787,0.029233519,-0.098815344,0.36580583,0.0,0.0,0.0,-1.0
3350295983,3350295845,0.007219363,0.036788736,-0.09657137,0.37987283,0.0,0.0,0.0,-1.0
3350395989,3350395845,0.0070333835,0.023934944,-0.09286724,0.362739,0.0,0.0,0.0,-1.0
3350495994,3350495849,-0.00031055056,0.038897216,-0.08972584,0.37425253,0.0,0.0,0.0,-1.0
3350596779,3350596645,0.0031430428,0.0238539,-0.085757755,0.3719695,0.0,0.0,0.0,-1.0
3350700795,3350700644,0.008992571,0.021238733,-0.082619034,0.36719885,0.0,0.0,0.0,-1.0
3350804808,3350804669,0.012935612,0.018549522,-0.080252156,0.36294422,0.0,0.0,0.0,-1.0
3350908790,3350908651,0.014159309,0.020677796,-0.07882578,0.36662,0.0,0.0,0.0,-1.0
3351009580,3351009450,0.013725082,0.023766205,-0.07872451,0.3743924,0.0,0.0,0.0,-1.0
3351109622,3351109445,0.022084417,0.01638532,-0.079047956,0.36546338,0.0,0.0,0.0,-1.0
3351209580,3351209448,0.019981965,0.027180035,-0.08002819,0.37119848,0.0,0.0,0.0,-1.0
3351313602,3351313469,0.018921515,0.02268946,-0.082572095,0.37610316,0.0,0.0,0.0,-1.0
3351413581,3351413445,0.022078695,0.02607966,-0.08437979,0.36331505,0.0,0.0,0.0,-1.0
3351514389,3351514245,0.01878029,0.027424831,-0.086357534,0.3676473,0.0,0.0,0.0,-1.0
3351618414,3351618244,0.017574465,0.0255908,-0.0887102,0.35925934,0.0,0.0,0.0,-1.0
3351718409,3351718245,0.019166626,0.026531965,-0.09113026,0.36957142,0.0,0.0,0.0,-1.0
3351822464,3351822282,0.019572875,0.026311364,-0.092409015,0.3661337,0.0,0.0,0.0,-1.0
3351922449,3351922303,0.02202952,0.012265745,-0.09276111,0.36385632,0.0,0.0,0.0,-1.0
3352023229,3352023087,0.020632235,0.018254563,-0.09471103,0.36942637,0.0,0.0,0.0,-1.0
3352123219,3352123045,0.025785217,0.010312653,-0.09317915,0.37322667,0.0,0.0,0.0,-1.0
3352227188,3352227045,0.021896262,0.016852615,-0.09008555,0.37094852,0.0,0.0,0.0,-1.0
3352327976,3352327845,0.01994298,0.0104321595,-0.08855926,0.36915424,0.0,0.0,0.0,-1.0
3352427996,3352427849,0.01919381,0.011237353,-0.085659385,0.3732448,0.0,0.0,0.0,-1.0
3352531975,3352531845,0.013683515,0.009285602,-0.08184884,0.36275908,0.0,0.0,0.0,-1.0
3352632026,3352631845,0.014500937,0.0069185817,-0.0785542,0.3778733,0.0,0.0,0.0,-1.0
3352736034,3352735862,0.008593904,0.0138029065,-0.07781329,0.37755919,0.0,0.0,0.0,-1.0
3352840015,3352839845,0.010455368,0.013818704,-0.07457152,0.37238652,0.0,0.0,0.0,-1.0
3352940801,3352940645,0.010048171,0.01379866,-0.07243559,0.37481773,0.0,0.0,0.0,-1.0
3353040965,3353040645,0.012217471,0.016226448,-0.07353841,0.37983862,0.0,0.0,0.0,-1.0
3353144819,3353144645,0.008638157,0.020060366,-0.07319377,0.38459143,0.0,0.0,0.0,-1.0
3353244782,3353244645,0.010484573,0.01368887,-0.07217915,0.3715829,0.0,0.0,0.0,-1.0
3353345577,3353345445,0.005922269,0.01409719,-0.07269871,0.37123027,0.0,0.0,0.0,-1.0
3353449622,3353449492,0.0072168354,0.012281473,-0.074363254,0.37828898,0.0,0.0,0.0,-1.0
3353549604,3353549445,0.0039098053,0.023328282,-0.075385414,0.3797923,0.0,0.0,0.0,-1.0
3353649622,3353649446,0.009945907,0.016803298,-0.078568175,0.37765142,0.0,0.0,0.0,-1.0
3353753595,3353753456,0.00935523,0.013012884,-0.082187615,0.37525558,0.0,0.0,0.0,-1.0
3353854406,3353854276,0.012030037,0.018318359,-0.08485095,0.37882367,0.0,0.0,0.0,-1.0
3353954412,3353954282,0.012481975,0.014999079,-0.088444844,0.3828112,0.0,0.0,0.0,-1.0
3354058379,3354058244,0.015799124,0.017206807,-0.0917808,0.37292403,0.0,0.0,0.0,-1.0
3354158382,3354158245,0.010214511,0.019796817,-0.09470661,0.38592494,0.0,0.0,0.0,-1.0
3354259191,3354259051,0.01089089,0.011585021,-0.0960066,0.3713221,0.0,0.0,0.0,-1.0
3354363224,3354363045,0.00873005,0.011847811,-0.097641416,0.37668878,0.0,0.0,0.0,-1.0
3354463221,3354463045,0.00551127,0.017816745,-0.10127413,0.3743138,0.0,0.0,0.0,-1.0
3354563184,3354563045,0.005636915,0.013802075,-0.10298469,0.37981203,0.0,0.0,0.0,-1.0
3354668033,3354667856,0.0066382093,0.016769122,-0.106207415,0.3787483,0.0,0.0,0.0,-1.0
3354772030,3354771845,0.006337179,0.018537441,-0.11001638,0.37627077,0.0,0.0,0.0,-1.0
3354876033,3354875891,0.0046173697,0.018978897,-0.113818035,0.37290585,0.0,0.0,0.0,-1.0
3354976073,3354975894,0.0044584833,0.020865269,-0.11517751,0.374723,0.0,0.0,0.0,-1.0
3355076034,3355075845,0.0035934406,0.021695053,-0.116756976,0.3754132,0.0,0.0,0.0,-1.0
3355180776,3355180645,0.002343559,0.025185969,-0.2271428,0.3347977,0.0,0.0,0.0,1.0
3355280788,3355280645,-0.001954329,0.022571553,-0.20682612,0.32862556,0.0,0.0,0.0,1.0
3355384776,3355384645,-0.0059611197,0.024563873,-0.20219077,0.3399651,0.0,0.0,0.0,1.0
3355484826,3355484645,-0.002771536,0.03093975,-0.1958727,0.34023944,0.0,0.0,0.0,1.0
3355585621,3355585452,-0.01411739,0.032290865,-0.19437304,0.32445252,0.0,0.0,0.0,1.0
3355689646,3355689445,-0.008481399,0.027565004,-0.19396469,0.3212223,0.0,0.0,0.0,1.0
3355793638,3355793471,-0.013619399,0.025347397,-0.18939318,0.30904114,0.0,0.0,0.0,1.0
3355897647,3355897445,-0.010215396,0.021912683,-0.18592778,0.3207152,0.0,0.0,0.0,1.0
3355997579,3355997445,-0.0034858314,0.025693705,-0.18701279,0.30470356,0.0,0.0,0.0,1.0
3356102432,3356102301,-0.007236229,0.0258307,-0.1850698,0.30289552,0.0,0.0,0.0,1.0
3356202487,3356202337,-0.0105595365,0.031610616,-0.17977878,0.31440574,0.0,0.0,0.0,1.0
3356302447,3356302282,-0.001593624,0.023453854,-0.17850001,0.31978345,0.0,0.0,0.0,1.0
3356406375,3356406244,-0.008933949,0.026023665,-0.17740634,0.30655995,0.0,0.0,0.0,1.0
3356507187,3356507045,-0.014813613,0.033642724,-0.17389956,0.31892556,0.0,0.0,0.0,1.0
3356607179,3356607045,-0.013336944,0.03035793,-0.17157666,0.31942648,0.0,0.0,0.0,1.0
3356711256,3356711045,-0.024388691,0.026474815,-0.17217246,0.3159794,0.0,0.0,0.0,1.0
3356811198,3356811057,-0.027673958,0.03758992,-0.17111272,0.32123417,0.0,0.0,0.0,1.0
3356912002,3356911867,-0.028823366,0.033770025,-0.168672,0.3265713,0.0,0.0,0.0,1.0
3357015992,3357015857,-0.035472058,0.03777639,-0.16974701,0.32748544,0.0,0.0,0.0,1.0
3357116016,3357115845,-0.041258458,0.036010455,-0.17030624,0.3367854,0.0,0.0,0.0,1.0
3357216059,3357215866,-0.03476336,0.031803958,-0.16695479,0.33082953,0.0,0.0,0.0,1.0
3357319985,3357319845,-0.039524034,0.029979639,-0.1660599,0.33547017,0.0,0.0,0.0,1.0
3357424806,3357424644,-0.040694322,0.020132009,-0.1660223,0.34981018,0.0,0.0,0.0,1.0
3357524779,3357524644,-0.053668577,0.030975461,-0.16494943,0.34083393,0.0,0.0,0.0,1.0
3357632774,3357632645,-0.05615195,0.03146344,-0.16317615,0.33866057,0.0,0.0,0.0,1.0
3357732786,3357732645,-0.044876933,0.013593933,-0.16402638,0.33971423,0.0,0.0,0.0,1.0
3357832777,3357832646,-0.04917598,0.02018107,-0.16373721,0.34149915,0.0,0.0,0.0,1.0
3357933578,3357933446,-0.040997595,0.009020477,-0.16083322,0.3522929,0.0,0.0,0.0,1.0
3358037634,3358037457,-0.03765092,0.014748599,-0.16099115,0.36456528,0.0,0.0,0.0,1.0
3358141577,3358141445,-0.044086788,0.014789596,-0.15996999,0.35779244,0.0,0.0,0.0,1.0
3358246436,3358246245,-0.04060167,0.015427495,-0.1574769,0.3651902,0.0,0.0,0.0,1.0
3358346390,3358346245,-0.03879984,0.009231426,-0.14363292,0.36236778,0.0,0.0,0.0,1.0
3358450408,3358450245,-0.04179417,0.005640249,-0.112266295,0.36900187,0.0,0.0,0.0,1.0
3358550415,3358550247,-0.038895354,0.008287646,-0.0890903,0.3854051,0.0,0.0,0.0,1.0
3358650449,3358650244,-0.03997967,-0.005807692,-0.0667775,0.38382336,0.0,0.0,0.0,1.0
3358755185,3358755046,-0.039682657,-0.00538968,-0.049285024,0.3974581,0.0,0.0,0.0,1.0
3358859216,3358859045,-0.035004362,-0.017001882,-0.035742246,0.3918513,0.0,0.0,0.0,1.0
3358959262,3358959045,-0.037402507,-0.020018606,-0.022670098,0.39796823,0.0,0.0,0.0,1.0
3359063218,3359063045,-0.036584202,-0.026675763,-0.013483226,0.39965355,0.0,0.0,0.0,1.0
3359164010,3359163845,-0.029306624,-0.035188198,-0.009292409,0.39349836,0.0,0.0,0.0,1.0
3359268024,3359267844,-0.0333908,-0.028233483,-0.0029845238,0.38764384,0.0,0.0,0.0,1.0
3359372025,3359371849,-0.03644737,-0.028260322,0.0037480593,0.39036885,0.0,0.0,0.0,1.0
3359476038,3359475851,-0.029847242,-0.03349214,0.0033265054,0.38145587,0.0,0.0,0.0,1.0
3359575992,3359575851,-0.030168751,-0.039951906,0.0032338053,0.37453592,0.0,0.0,0.0,1.0
3359676783,3359676645,-0.03272002,-0.03750269,0.004306309,0.38563427,0.0,0.0,0.0,1.0
3359780805,3359780645,-0.021925572,-0.05374758,0.0028128996,0.36960107,0.0,0.0,0.0,1.0
3359884787,3359884651,-0.02529912,-0.046454042,-0.0017647296,0.38962814,0.0,0.0,0.0,1.0
3359984796,3359984651,-0.022275412,-0.04788077,-0.003966503,0.3793128,0.0,0.0,0.0,1.0
3360088777,3360088645,-0.011472141,-0.06407158,-0.011936493,0.36107358,0.0,0.0,0.0,1.0
3360189581,3360189447,-0.019728405,-0.050659,-0.015993968,0.37965184,0.0,0.0,0.0,1.0
3360293600,3360293464,-0.013117623,-0.052267235,-0.019921012,0.36785996,0.0,0.0,0.0,1.0
3360393645,3360393451,-0.015802048,-0.057392064,-0.021262892,0.36838964,0.0,0.0,0.0,1.0
3360497651,3360497479,0.0019167252,-0.06454729,-0.02418103,0.35309318,0.0,0.0,0.0,1.0
3360598414,3360598245,-0.0037361907,-0.06293066,-0.030042466,0.36187887,0.0,0.0,0.0,1.0
3360698398,3360698245,-0.009745769,-0.060012802,-0.031724516,0.37482414,0.0,0.0,0.0,1.0
3360802451,3360802289,-0.009223825,-0.05968955,-0.035861112,0.35557348,0.0,0.0,0.0,1.0
3360902428,3360902288,-0.009103633,-0.063667804,-0.0409988,0.3608651,0.0,0.0,0.0,1.0
3361006418,3361006271,-0.0050678086,-0.07315948,-0.046434306,0.3630071,0.0,0.0,0.0,1.0
3361107226,3361107045,0.0023990711,-0.06670957,-0.050843373,0.35736904,0.0,0.0,0.0,1.0
3361207233,3361207056,-0.00030775042,-0.07284403,-0.058065712,0.3506501,0.0,0.0,0.0,1.0
3361307243,3361307045,0.003731579,-0.07949929,-0.06646456,0.3587165,0.0,0.0,0.0,1.0
3361411198,3361411057,-0.014180301,-0.052985027,-0.07331371,0.4490871,0.0,0.0,0.0,1.0
3361511995,3361511860,-0.01439262,-0.07191075,-0.08137779,0.40794095,0.0,0.0,0.0,1.0
3361612013,3361611878,-0.010628871,-0.07845979,-0.0891359,0.40575674,0.0,0.0,0.0,-1.0
3361715984,3361715845,-0.007938528,-0.07067741,-0.095489785,0.38194886,0.0,0.0,0.0,-1.0
3361815988,3361815845,-0.008593366,-0.076913156,-0.105114385,0.3835675,0.0,0.0,0.0,-1.0
3361923986,3361923850,-0.019130219,-0.08221598,-0.11483549,0.38552216,0.0,0.0,0.0,-1.0
3362024777,3362024645,-0.015412319,-0.08659951,-0.12319921,0.3777647,0.0,0.0,0.0,-1.0
3362128824,3362128651,-0.008609456,-0.07397167,-0.13138619,0.38122377,0.0,0.0,0.0,-1.0
3362228790,3362228651,-0.010134465,-0.07932442,-0.13861535,0.383515,0.0,0.0,0.0,-1.0
3362332784,3362332649,-0.019968517,-0.069429524,-0.1448868,0.38128933,0.0,0.0,0.0,-1.0
3362433596,3362433463,-0.01772249,-0.06994605,-0.1503486,0.3682265,0.0,0.0,0.0,-1.0
3362533643,3362533445,-0.014649527,-0.06773412,-0.1548216,0.35644993,0.0,0.0,0.0,-1.0
3362633628,3362633445,-0.009968784,-0.08486207,-0.1594421,0.35289782,0.0,0.0,0.0,-1.0
3362737575,3362737444,-0.0014052493,-0.07554071,-0.16119324,0.35595903,0.0,0.0,0.0,-1.0
3362842495,3362842326,0.012031158,-0.15672874,-0.15089476,0.17541559,0.0,0.0,0.0,1.0
3362946409,3362946279,-0.019269371,-0.082872994,-0.1759324,0.2366437,0.0,0.0,0.0,1.0
3363050443,3363050245,-0.03149494,-0.024963357,-0.17786232,0.27198693,0.0,0.0,0.0,1.0
3363154380,3363154245,-0.048449446,-0.0325831,-0.16947636,0.2956534,0.0,0.0,0.0,1.0
3363254413,3363254279,-0.034161866,-0.04281558,-0.16952361,0.29311225,0.0,0.0,0.0,1.0
3363355227,3363355094,-0.032474108,-0.057011664,-0.1699748,0.26784056,0.0,0.0,0.0,1.0
3363459188,3363459045,-0.03593562,-0.055911165,-0.16732033,0.29773226,0.0,0.0,0.0,1.0
3363559191,3363559050,-0.026912507,-0.06293876,-0.1667114,0.28385648,0.0,0.0,0.0,1.0
3363659222,3363659045,-0.03412986,-0.071072645,-0.17121625,0.2962559,0.0,0.0,0.0,1.0
3363764025,3363763851,-0.03458833,-0.07287064,-0.16928631,0.28801182,0.0,0.0,0.0,1.0
3363864006,3363863865,-0.010470299,-0.08160765,-0.1687388,0.29920873,0.0,0.0,0.0,1.0
3363964031,3363963891,-0.010956228,-0.08540166,-0.171087,0.3198672,0.0,0.0,0.0,1.0
3364068027,3364067845,0.0028017608,-0.097951055,-0.17652595,0.3194711,0.0,0.0,0.0,1.0
3364168024,3364167845,-0.00043285172,-0.103004985,-0.17485407,0.3175378,0.0,0.0,0.0,1.0
3364268815,3364268645,0.0052705766,-0.111430824,-0.17294541,0.3277761,0.0,0.0,0.0,1.0
3364372787,3364372651,0.022303693,-0.114272825,-0.17115414,0.323143,0.0,0.0,0.0,1.0
3364472824,3364472651,0.019649511,-0.11850297,-0.16310604,0.31400624,0.0,0.0,0.0,1.0
3364572829,3364572661,0.0076123355,-0.13668558,-0.15768726,0.29002014,0.0,0.0,0.0,1.0
3364676775,3364676645,0.0062135365,-0.1413583,-0.15042213,0.30673033,0.0,0.0,0.0,1.0
3364777589,3364777445,0.009771573,-0.15067546,-0.14106725,0.29672235,0.0,0.0,0.0,1.0
3364877580,3364877449,-0.014306872,-0.13947162,-0.13660677,0.30775318,0.0,0.0,0.0,1.0
3364981577,3364981445,-0.0143653415,-0.13693172,-0.13389644,0.32476464,0.0,0.0,0.0,1.0
3365081578,3365081444,-0.023449216,-0.12879327,-0.12773505,0.32289395,0.0,0.0,0.0,1.0
3365182432,3365182282,-0.022761606,-0.10494588,-0.12386323,0.3372451,0.0,0.0,0.0,1.0
3365286395,3365286262,-0.029819133,-0.12148879,-0.122940354,0.33035138,0.0,0.0,0.0,1.0
3365390422,3365390245,-0.03129344,-0.104595274,-0.12614502,0.31827024,0.0,0.0,0.0,1.0
3365490452,3365490245,-0.041717093,-0.092656,-0.12788816,0.35332826,0.0,0.0,0.0,1.0
3365591230,3365591051,-0.022123294,-0.09057991,-0.12978813,0.34421277,0.0,0.0,0.0,1.0
3365695245,3365695055,-0.026762826,-0.08325986,-0.13725276,0.34316918,0.0,0.0,0.0,1.0
3365795188,3365795045,-0.011688043,-0.08593308,-0.14339794,0.34358525,0.0,0.0,0.0,1.0
3365899213,3365899072,0.00039989967,-0.07934193,-0.14931068,0.3275276,0.0,0.0,0.0,1.0
3365999226,3365999048,-0.0017991345,-0.05803122,-0.159376,0.34074304,0.0,0.0,0.0,1.0
3366100031,3366099845,0.0022566973,-0.07524477,-0.16425121,0.335865,0.0,0.0,0.0,1.0
3366204003,3366203849,0.013632375,-0.083542004,-0.16773665,0.34411642,0.0,0.0,0.0,1.0
3366308030,3366307845,0.025081612,-0.08370827,-0.17014687,0.3284687,0.0,0.0,0.0,1.0
3366411977,3366411845,0.02425501,-0.12454582,-0.17683594,0.33508855,0.0,0.0,0.0,1.0
3366512781,3366512645,0.03360334,-0.1251215,-0.1780578,0.34665152,0.0,0.0,0.0,1.0
3366616777,3366616645,0.010519991,-0.13995408,-0.1752127,0.33215526,0.0,0.0,0.0,1.0
3366716811,3366716645,-0.00797797,-0.15134785,-0.17462142,0.36848247,0.0,0.0,0.0,1.0
3366816782,3366816645,-0.027824748,-0.14891663,-0.16846915,0.34520715,0.0,0.0,0.0,1.0
3366920819,3366920645,-0.0454231,-0.13677521,-0.16154823,0.37188315,0.0,0.0,0.0,1.0
3367021619,3367021445,-0.048377406,-0.111158095,-0.14997719,0.34045333,0.0,0.0,0.0,1.0
3367121623,3367121449,-0.024311211,-0.04192624,0.01250504,0.3956978,0.0,0.0,0.0,1.0
3367225576,3367225445,-0.034075506,-0.06518455,-0.028941736,0.3870476,0.0,0.0,0.0,1.0
3367329579,3367329446,-0.048149735,-0.04918532,-0.048426427,0.3736282,0.0,0.0,0.0,1.0
3367430412,3367430244,-0.061725575,-0.040303845,-0.041470967,0.3985483,0.0,0.0,0.0,1.0
3367530387,3367530244,-0.033187293,-0.024802059,-0.049165606,0.38093287,0.0,0.0,0.0,1.0
3367634430,3367634244,-0.0359723,-0.028479835,-0.057254102,0.39418674,0.0,0.0,0.0,1.0
3367734418,3367734245,-0.03119884,-0.028736342,-0.055041973,0.40037242,0.0,0.0,0.0,1.0
3367838385,3367838244,-0.019408373,-0.028110009,-0.056832753,0.39082205,0.0,0.0,0.0,1.0
