timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
3342967045,-0.015984232,0.014194928,-0.0024431078,4001,0,2.4737835,1.55592,-11.178027,4001,-1053,0.16304035,0.12773035,-0.15504044,-4271,438.1418,59.469997
3343071052,-0.013736808,-0.0023511697,0.0028902167,4007,0,-1.7825596,-1.5507839,-13.553045,4007,-12884,0.16432106,0.1266248,-0.15768144,-1906,437.70856,59.469997
3343171045,-0.013336586,-0.0075715766,0.006003425,3972,0,-0.44002444,0.32908162,-12.548034,3972,-17475,0.1745667,0.11888591,-0.16824546,-1771,438.22928,59.469997
3343271050,-0.17945674,-0.12343387,0.017792305,3995,0,-2.1052165,1.9554011,-11.907811,3995,-21399,0.1745667,0.12109702,-0.16956598,-2631,435.53784,59.469997
3343375845,-0.16380818,-0.189005,0.069036596,4000,0,1.2784951,2.523891,-10.371215,4000,-2524,0.16432106,0.1266248,-0.16032244,-10267,436.05847,59.469997
3343479845,-0.10743209,-0.08023941,0.047344178,4000,0,-2.6271248,-0.34437197,-14.249423,4000,-10176,0.16304035,0.1288359,-0.16164294,-21838,437.96826,59.469997
3343579850,-0.07729369,0.117198706,0.02552769,4005,0,0.8260602,-2.0710244,-11.743554,4005,-12860,0.16816317,0.12994145,-0.15768144,-6559,439.79224,59.469997
3343683845,-0.049636062,0.23253919,0.041271675,4000,0,2.0536234,0.2953272,-10.713147,4000,-16264,0.16560176,0.12994145,-0.15768144,-9975,440.5735,59.46
3343784645,-0.020319153,0.16233717,0.09706109,4000,0,-3.9606476,-0.6109745,-9.745583,4000,-18282,0.1745667,0.12773035,-0.15239944,-5086,440.6603,59.469997
3343884645,-0.012300855,0.14566514,0.09241694,4000,0,1.7842646,-1.3661433,-12.701034,4000,-22570,0.1758474,0.13104701,-0.15107894,-1371,440.4867,59.46
3343984645,0.002145185,0.16143146,0.09588758,4000,0,1.7423075,0.58141506,-10.072373,4000,-26339,0.1796895,0.12441369,-0.14843792,-5809,440.4867,59.449997
3344088647,0.043708526,0.10990122,0.079188876,4002,0,2.7433617,2.0813918,-9.753064,4002,-2482,0.18353161,0.12441369,-0.14579691,-13962,440.31308,59.449997
3344188645,0.100084186,0.03649274,0.091502905,4000,0,0.13057093,-0.16081925,-10.208173,4000,-9830,0.1848123,0.12220258,-0.15107894,-16863,440.22626,59.449997
3344293456,0.111729704,-0.0087534655,0.07791748,4011,0,-0.44421133,-0.09463035,-10.463424,4011,-16182,0.18609302,0.12109702,-0.14975843,-5466,440.05267,59.449997
3344393445,0.091756105,0.03785362,0.068836026,4000,0,1.8148319,0.011782066,-9.834703,4000,-21538,0.18865442,0.11778036,-0.14975843,-2455,440.6603,59.46
3344493456,0.10688567,-0.013556938,0.07539199,4011,0,-0.8130466,-1.471523,-9.974085,4011,-4369,0.18865442,0.115569256,-0.15107894,-6632,440.5735,59.46
3344597458,0.0814549,0.007449481,0.054754738,3970,0,2.1701813,-1.1264918,-10.574355,3970,-6340,0.18993513,0.1144637,-0.14975843,-12394,440.7471,59.46
3344698282,0.06998386,-0.091661125,0.058041647,4030,0,-0.9360443,0.84918624,-9.166451,4030,-13015,0.18737371,0.111147046,-0.15371993,-1138,440.7471,59.46
3344798245,0.07532726,-0.08616123,0.05057021,3994,0,-1.336821,-0.28000477,-9.2554245,3994,-16943,0.19121584,0.11225259,-0.15636094,-1902,441.00754,59.469997
3344902282,0.039126948,-0.10875587,0.037542623,4037,0,-0.43731582,0.24591549,-9.007255,4037,-25463,0.18865442,0.11335815,-0.15371993,-7613,441.70273,59.469997
3345002282,0.0227544,-0.09253291,0.036323577,4037,0,1.036957,-1.5168654,-9.375852,4037,-2116,0.18609302,0.107830375,-0.15768144,-1062,441.35547,59.469997
3345102282,0.0025437821,-0.08677163,0.028727986,4006,0,-1.348846,-2.5418465,-9.21152,4006,-9545,0.1848123,0.110041484,-0.15900195,-4182,440.9214,59.469997
3345207047,-0.039892625,-0.05996739,0.030157605,3984,0,-0.79434955,-0.87225044,-9.855651,3984,-17051,0.1848123,0.10672483,-0.15900195,-9396,441.6159,59.469997
3345307058,-0.054042593,0.009283203,0.0028829034,4005,0,2.949466,-1.5202185,-9.699931,4005,-21567,0.1848123,0.105619274,-0.16164294,435,441.87637,59.469997
3345407045,-0.06196758,-0.017464269,0.01135651,3994,0,-2.9236362,-2.7473698,-9.630759,3994,-24219,0.18353161,0.111147046,-0.16032244,-951,442.48477,59.469997
3345507845,-0.054813594,0.046344727,-0.015993321,4000,0,4.2347336,0.38437453,-7.7977138,4000,-5842,0.1848123,0.11335815,-0.15768144,-2600,442.39795,59.48
3345611845,-0.06068034,0.06270449,-0.027099246,4000,0,3.257319,-1.0589613,-9.102013,4000,-9055,0.1848123,0.11225259,-0.15636094,-9151,442.13684,59.469997
3345711851,-0.024159878,0.017101498,-0.015219963,4002,0,-3.650937,-3.856233,-10.53004,4002,-14449,0.18609302,0.11335815,-0.15636094,-17415,442.39795,59.46
3345811854,-0.0054571587,0.054894235,-0.03825785,4007,0,1.9509275,-0.58223754,-9.371305,4007,-18339,0.18353161,0.11335815,-0.15239944,-184,442.39795,59.46
3345915845,0.000737442,0.0065937904,-0.042778965,3994,0,0.3916242,-0.6750689,-8.700479,3994,-2254,0.1809702,0.1166748,-0.15768144,-10152,441.6159,59.46
3346015849,0.020881327,-0.020985432,-0.028879419,3996,0,-1.5079403,-2.351904,-9.903773,3996,-6640,0.1809702,0.1144637,-0.15239944,-987,443.1794,59.46
3346120651,-0.008744329,0.016341928,-0.046223722,4006,0,4.731891,0.65336615,-9.302252,4006,-9655,0.1796895,0.11778036,-0.15504044,-1796,442.8321,59.46
3346220651,0.013887644,0.020929754,-0.043171603,4006,0,-0.945073,-3.695449,-11.253674,4006,-13541,0.1809702,0.11778036,-0.15107894,-5991,443.09323,59.46
3346320651,0.0025000058,0.04602725,-0.041106727,4006,0,5.312936,-1.6120267,-10.205857,4006,-14480,0.1796895,0.11778036,-0.15504044,-9466,442.9189,59.46
3346424645,-0.03151456,0.03143431,-0.033547346,3994,0,0.96206605,1.108355,-9.875586,3994,-14655,0.1784088,0.11778036,-0.15636094,-21742,443.26624,59.449997
3346524652,-0.00922947,-0.008878091,-0.015860125,4001,0,-1.2697815,-1.8496718,-10.872755,4001,-16261,0.18353161,0.11888591,-0.15636094,-5837,443.6149,59.46
3346625467,-0.03679144,0.014097631,-0.037478164,4018,0,2.9860754,2.6395557,-8.120967,4018,-14148,0.1822509,0.11888591,-0.15107894,-5788,443.1794,59.46
3346725479,-3.0573008e-06,-0.044946894,-0.023000794,4034,0,-3.8240416,1.0347452,-8.149506,4034,-18486,0.1822509,0.1166748,-0.15371993,-567,443.26624,59.469997
3346829451,0.015841933,0.03888944,-0.0380257,4006,0,1.4626282,-0.60030293,-8.620527,4006,-2335,0.1822509,0.12109702,-0.14975843,-16347,444.22275,59.46
3346930244,-0.015133378,0.050090738,-0.0475032,4799,0,0.11643464,0.40600932,-8.986768,4799,-7250,0.1822509,0.11999147,-0.15107894,-2626,443.00574,59.46
3347034244,0.0131252995,0.023137882,-0.03810318,3989,0,0.58963966,-1.6902066,-10.409304,3989,-10247,0.1796895,0.12330814,-0.15107894,-5828,443.35306,59.469997
3347138254,0.031414974,-0.0070623965,-0.011243549,3985,0,-4.606747,-1.9014944,-10.345584,3985,-21072,0.1809702,0.12330814,-0.15107894,-8252,443.35306,59.469997
3347238260,0.039322115,0.04140628,-0.044659827,4015,0,3.0327287,-0.29072812,-9.592337,4015,-21779,0.1809702,0.12330814,-0.15107894,-17917,443.96158,59.469997
3347342282,0.06321044,-0.019073842,-0.011743806,4031,0,-5.400534,-2.2932515,-10.850633,4031,-9849,0.1796895,0.12330814,-0.15239944,-6620,444.1359,59.469997
3347443054,0.047347408,0.0025238614,-0.031091932,4008,0,3.2474415,2.4700894,-8.067023,4008,-11066,0.1809702,0.12109702,-0.15239944,506,444.1359,59.46
3347547051,0.049723916,-0.012070759,-0.025958396,4006,0,1.0611085,-2.5059874,-11.63859,4006,-21771,0.1796895,0.12220258,-0.15636094,-4980,443.7879,59.469997
3347647057,0.044708904,-0.05623122,-0.02889895,3997,0,0.63284993,0.47926125,-9.432913,3997,-25067,0.17712809,0.11888591,-0.15239944,-17020,443.7879,59.46
3347751849,0.046903178,-0.0504541,-0.041613895,4004,0,3.5546777,1.9933583,-8.632247,4004,-9168,0.17712809,0.11888591,-0.15504044,-9346,443.6149,59.469997
3347851845,0.07725588,-0.038880743,-0.020513397,4000,0,-1.3528527,-2.329132,-10.029473,4000,-10521,0.1758474,0.12220258,-0.15504044,-2521,444.39575,59.469997
3347951845,0.019391922,-0.03539854,-0.0328089,3996,0,-0.34943196,-0.031106705,-10.24413,3996,-14323,0.1745667,0.11888591,-0.15900195,-1887,444.30893,59.469997
3348055851,0.013346003,-0.06212755,-0.012755149,4006,0,-1.5683168,-0.12790403,-9.566083,4006,-22339,0.17328599,0.12220258,-0.15636094,-6303,444.83063,59.469997
3348155861,0.019279178,-0.022810314,-0.008515181,4016,0,0.18892099,-0.31959122,-8.678527,4016,-18649,0.1745667,0.11778036,-0.15768144,-13442,444.1359,59.469997
3348255849,0.0024458964,-0.003942019,-0.019731952,4004,0,0.8427483,-0.42414933,-10.735708,4004,-22516,0.17328599,0.12330814,-0.15768144,-22613,444.39575,59.46
3348360661,-0.0395203,0.008347156,-0.0050118803,4016,0,-1.1734779,0.27483854,-9.749281,4016,-8660,0.1745667,0.11999147,-0.16032244,-2552,444.91748,59.46
3348464651,-0.074398026,0.02134051,-0.0043516997,4006,0,-1.004927,-0.40636614,-11.386903,4006,-12899,0.16816317,0.12220258,-0.15636094,-5797,444.0484,59.46
3348564651,-0.051772416,0.046168327,-0.0037975449,4006,0,3.3250637,-0.075200714,-10.092293,4006,-12545,0.1745667,0.11999147,-0.15900195,-2120,444.30893,59.46
3348668645,-0.05279902,0.035146743,-0.012311932,3992,0,1.2624241,-1.9017854,-11.557606,3992,-14609,0.1745667,0.12551925,-0.15371993,-8156,444.22275,59.469997
3348768645,-0.04366431,0.0045542847,-0.0028070388,3994,0,2.1577778,-0.16455954,-10.486313,3994,-21399,0.17328599,0.12330814,-0.15768144,-21499,444.39575,59.469997
3348869445,-0.02971116,0.030561216,0.0044579273,4000,0,2.4586284,-2.758475,-11.021139,4000,-1259,0.1745667,0.12551925,-0.15504044,-9143,445.26553,59.469997
3348969445,-0.011745605,-0.0064699305,-0.008017167,3988,0,-0.49296796,-1.0294424,-10.54426,3988,-8211,0.1784088,0.12441369,-0.15900195,-8358,444.56943,59.46
3349073481,-0.0045070006,0.004915327,-0.008002639,4036,0,3.9793875,1.2599826,-9.672819,4036,-12192,0.17200528,0.12441369,-0.15636094,-12390,444.1359,59.469997
3349173451,0.021051846,-0.007575219,0.006462994,3963,0,-1.7273042,-2.633584,-10.452265,3963,-17459,0.1758474,0.12330814,-0.15107894,-4031,444.56943,59.48
3349274244,-0.0085824635,-0.016180815,0.003470543,3992,0,0.45626017,0.63091123,-10.312372,3992,-20887,0.1745667,0.1288359,-0.15239944,-8254,444.1359,59.469997
3349378278,0.00072168163,-0.022410676,0.008044514,4034,0,0.89581764,2.284578,-8.406731,4034,-2283,0.17200528,0.12441369,-0.15636094,-10162,444.0484,59.469997
3349482289,-0.029333401,0.0483755,0.0083891675,4044,0,3.6258466,-0.8421073,-10.642467,4044,-14195,0.1745667,0.12330814,-0.15504044,-20250,445.3517,59.469997
3349582288,-0.014352406,0.003819022,0.0004289615,4044,0,-2.1115901,-1.0731179,-12.017854,4044,-18107,0.17328599,0.12441369,-0.15900195,-8720,444.83063,59.469997
3349687045,-0.014534993,-0.028105812,0.0033779552,4000,0,-0.88837117,-0.19421361,-8.961548,4000,-1727,0.1758474,0.12330814,-0.15900195,-7661,444.83063,59.48
3349787045,-0.015013216,0.07615008,0.0077245925,3984,0,3.19843,-1.19799,-11.946526,3984,-1168,0.1758474,0.12441369,-0.15239944,-18667,445.00433,59.48
3349887045,0.012145395,-0.024472851,-0.0044669234,3987,0,-1.0372188,1.4909683,-7.84251,3987,-9053,0.1758474,0.12551925,-0.15239944,-1852,445.178,59.48
3349991051,0.0229478,0.0059361532,0.0009491326,3996,0,-1.8208159,-2.07464,-9.0813,3996,-17822,0.1745667,0.12330814,-0.15636094,-1069,444.83063,59.469997
3350091065,0.0033211166,0.015200261,-0.011254204,4020,0,2.669753,1.9207634,-9.61412,4020,-21721,0.17328599,0.12441369,-0.15371993,-15713,445.3517,59.48
3350191847,0.049007833,-0.0033693693,-0.00839986,3998,0,-2.9686718,-2.4251754,-10.025265,3998,-22536,0.17328599,0.12551925,-0.15504044,-1489,445.6991,59.469997
3350295845,0.03620155,-0.017210377,-0.018306322,4000,0,-2.7454376,-1.761686,-12.201088,4000,-6650,0.1758474,0.1266248,-0.15504044,-2003,445.3517,59.48
3350395845,0.06980677,-0.015644452,-0.033316012,4000,0,4.535124,1.1131287,-9.233899,4000,-10307,0.1745667,0.1266248,-0.15636094,-2592,445.61227,59.469997
3350495849,0.067284174,-0.0264738,-0.035529763,4004,0,-4.9886403,-2.2758808,-10.619067,4004,-8606,0.17328599,0.12220258,-0.15504044,-1946,445.43857,59.469997
3350596645,0.047393285,0.02694989,-0.03250064,3983,0,4.1156626,1.1153591,-9.360314,3983,-10481,0.17200528,0.11999147,-0.15900195,-10684,445.61227,59.469997
3350700644,0.0168238,0.05553925,-0.03614267,3999,0,4.509836,-0.104885764,-9.714433,3999,-18476,0.17328599,0.12441369,-0.15636094,-169,445.78662,59.469997
3350804669,0.012747646,0.027395483,-0.030765548,4024,0,1.5948505,-1.0770607,-9.611609,4024,-4679,0.17712809,0.12220258,-0.16032244,-10659,445.26553,59.469997
3350908651,-0.014104065,-0.00085789274,-0.029238949,4006,0,0.8835678,-0.67605925,-9.543056,4006,-14207,0.16944388,0.12330814,-0.15768144,-10688,445.09116,59.469997
3351009450,-0.040257674,0.015509192,-0.026517667,4005,0,-0.6668039,-1.672735,-11.591589,4005,-15078,0.1745667,0.1266248,-0.15768144,-5460,445.61227,59.46
3351113445,-0.022473965,-0.03308414,-0.01112887,4000,0,-2.1876662,-1.1197221,-9.256103,4000,-21546,0.17328599,0.12441369,-0.15636094,-18533,446.56833,59.46
3351213456,-0.027728645,0.04314483,-0.010678765,4008,0,3.487151,-1.8586265,-10.595386,4008,-1464,0.17328599,0.1266248,-0.15371993,-4376,444.65628,59.469997
3351317467,-0.02712353,-0.010252353,-0.015378727,3998,0,-2.0984952,-2.073138,-11.991568,3998,-6477,0.1745667,0.1266248,-0.15636094,-2191,445.8728,59.48
3351417454,-0.007834365,0.015513883,0.00084451545,4009,0,5.444983,1.1079955,-9.122632,4009,-10464,0.17072457,0.12994145,-0.15239944,-13345,445.96033,59.48
3351518267,0.02677685,-0.031716455,0.011652682,4022,0,-4.132854,-2.974072,-11.150793,4022,-18145,0.1745667,0.12773035,-0.15371993,-221,445.78662,59.48
3351622282,-0.011093104,-0.04543432,0.008040489,4038,0,-1.8233613,-0.78445,-10.8990965,4038,-25786,0.17072457,0.1288359,-0.15504044,-5501,446.04718,59.48
3351722282,0.007503181,0.014251414,0.018042684,4037,0,1.2595557,-0.6780058,-10.0239525,4037,-2539,0.17072457,0.1266248,-0.15768144,-9221,446.2209,59.48
3351822282,0.022063002,-0.07279725,0.01911511,4027,0,-3.241016,0.14234431,-8.287431,4027,-9794,0.17200528,0.1288359,-0.15107894,-1841,446.48148,59.48
3351926251,0.025744507,-0.0067191236,0.025116447,3948,0,1.3362533,1.7558004,-7.0293303,3948,-17935,0.17328599,0.12441369,-0.15768144,-1844,446.56833,59.48
3352027054,-0.007913759,0.024018541,0.012750213,3967,0,-2.8777597,-1.653413,-10.998263,3967,-21414,0.1745667,0.12551925,-0.15504044,-2645,445.8728,59.48
3352127045,0.042645726,-0.020554358,0.012474292,4000,0,0.8717021,-1.485104,-8.926354,4000,-1650,0.17328599,0.1266248,-0.15636094,-9317,446.04718,59.469997
3352231067,0.026462056,0.012371091,0.006959122,4022,0,-0.6947153,-0.45504206,-10.506674,4022,-9518,0.1745667,0.1266248,-0.15636094,-1077,445.8728,59.48
3352331845,0.01253867,0.011168333,-0.013543827,4000,0,-0.16948639,0.4206516,-8.339391,4000,-14201,0.17328599,0.1266248,-0.15636094,-544,446.2209,59.469997
3352431845,0.052055474,-0.027657634,-0.016478239,3996,0,-1.8080436,0.9100182,-9.619792,3996,-14328,0.17200528,0.12994145,-0.15371993,-9075,446.13403,59.48
3352535845,0.019890629,-0.001953858,-0.015591697,4000,0,1.8150301,3.0432088,-8.094526,4000,-22086,0.1745667,0.1288359,-0.15504044,-1837,445.96033,59.469997
3352635845,0.059336554,-0.047482166,0.0014615963,4000,0,-3.0152617,-1.787051,-9.69532,4000,-21347,0.17072457,0.12773035,-0.15636094,-10635,446.48148,59.469997
3352735862,0.004418388,-0.016767303,-0.01552704,4017,0,-1.4635291,0.6240993,-9.331343,4017,-22381,0.16944388,0.12441369,-0.15636094,-17775,446.82892,59.469997
3352839845,0.050161853,-0.05236155,-0.028324855,4000,0,-1.1655201,0.9169641,-7.436468,4000,-6635,0.16816317,0.1266248,-0.15900195,-1558,446.56833,59.469997
3352940645,0.008060997,-0.025133085,-0.03068907,4000,0,-0.46454638,-0.59266984,-9.536151,4000,-18311,0.17200528,0.12551925,-0.15900195,-8496,447.2639,59.469997
3353040645,-0.014229506,-0.036624923,-0.01200738,4000,0,-0.67371225,1.4706359,-10.013432,4000,-24655,0.16304035,0.12441369,-0.15768144,-2188,446.82892,59.469997
3353144645,-0.031297527,-0.0464318,-0.011795661,4000,0,-3.4864833,-1.4485658,-10.991271,4000,-6643,0.16560176,0.12773035,-0.16032244,-14340,446.74203,59.469997
3353244645,0.0021911655,-0.0621669,0.0016118732,3998,0,1.6747602,1.8151336,-8.48254,3998,-14224,0.16432106,0.1288359,-0.16032244,-21435,447.61136,59.469997
3353345445,0.0097343,-0.038668387,-0.013710062,3977,0,1.1474316,-1.1186404,-9.948945,3977,-16897,0.16560176,0.12551925,-0.16296345,-9347,446.39526,59.469997
3353449492,-0.017919768,0.01806822,-0.008578539,4047,0,2.1809533,0.062088773,-11.325761,4047,-4431,0.16047895,0.1288359,-0.15900195,-431,447.2639,59.469997
3353549445,0.0012689619,-0.0630308,0.02570133,4000,0,-3.8143008,-1.2417834,-10.0160675,4000,-10333,0.16432106,0.12551925,-0.16032244,-5776,447.2639,59.48
3353649446,-0.04713507,-0.0053979196,0.016266836,4001,0,-0.051633954,0.76162076,-8.92048,4001,-16382,0.16304035,0.12773035,-0.16032244,-13437,446.48148,59.469997
3353753456,-0.028691253,-0.0027153885,0.021713203,4011,0,0.46854633,-0.5577563,-8.350402,4011,-1040,0.16432106,0.12773035,-0.16164294,-95,447.2639,59.469997
3353854276,-0.066125914,0.022460144,0.022206195,4025,0,-0.8938764,-0.98246855,-11.240982,4025,-5857,0.16175966,0.12994145,-0.16032244,-2659,445.96033,59.48
3353954282,-0.046979293,0.01501073,0.021099687,4031,0,1.904975,0.5136698,-8.958369,4031,-9881,0.16560176,0.1288359,-0.15900195,-6758,447.35074,59.469997
3354058244,-0.026674854,0.0016478061,0.020464826,3999,0,3.1094255,0.19467768,-8.485928,3999,-17441,0.16560176,0.12994145,-0.15636094,-17741,446.48148,59.48
3354158245,-0.01668517,-0.017659327,0.015274807,4000,0,-1.4034469,-2.3370874,-11.911881,4000,-18683,0.16688247,0.1288359,-0.15900195,-5780,447.52448,59.48
3354259051,0.024411714,0.017441181,0.020151203,4002,0,3.252695,1.5509826,-7.99636,4002,-21927,0.16432106,0.12994145,-0.16032244,-6249,446.48148,59.48
3354363045,0.016994724,0.031652004,0.03328885,3994,0,1.0727462,-1.2006447,-11.389368,3994,-28687,0.16816317,0.1266248,-0.15636094,-9846,447.09015,59.48
3354463045,0.0122208595,-0.021698784,0.029867927,3966,0,-3.1379359,0.8425246,-7.8139625,3966,-5764,0.16688247,0.12773035,-0.15636094,-17881,447.87195,59.48
3354563045,0.018728282,0.056959905,0.020011822,3994,0,1.6584191,-1.8125252,-11.440505,3994,-10142,0.16688247,0.12773035,-0.15768144,-5983,446.65518,59.48
3354667856,0.0141196605,0.01700951,0.028619634,4011,0,-0.03959798,-0.19910257,-10.062981,4011,-16545,0.17072457,0.12773035,-0.15768144,-10690,448.13257,59.469997
3354771845,-0.012879831,-0.009786352,0.025700433,3994,0,0.79228073,1.7783552,-9.286312,3994,-16573,0.16688247,0.12330814,-0.15900195,-5891,447.87195,59.48
3354875891,0.0073163495,0.008313072,0.013572117,4046,0,1.9830878,-1.4207036,-10.357672,4046,-18345,0.17200528,0.12773035,-0.15768144,-18611,447.95947,59.469997
3354975894,0.003587542,-0.05951489,0.028193565,4049,0,-0.66558814,1.6709247,-9.098647,4049,-25436,0.17072457,0.12551925,-0.15768144,-4735,448.21945,59.469997
3355075845,0.01088787,0.008284593,0.02526055,4000,0,-0.29761595,-1.447993,-11.783337,4000,-26658,0.16688247,0.12441369,-0.16032244,-10257,448.21945,59.469997
3355180645,-0.003629923,-0.02244553,-0.056369305,3994,0,2.3460374,2.3327544,-7.35386,3994,-5751,0.16944388,0.12441369,-0.16164294,-5882,447.6982,59.46
3355280645,0.011220752,-0.046651773,-0.119687155,3994,0,1.2340906,0.111520104,-9.413847,3994,-6214,0.16432106,0.1266248,-0.15900195,-9423,447.61136,59.469997
3355384645,-0.010402679,-0.027060356,-0.13931245,3993,0,-1.0433161,-1.6787528,-9.935035,3993,-9751,0.16560176,0.1288359,-0.16032244,-10067,448.13257,59.46
3355484645,-0.014881361,-0.045339663,-0.1616701,3986,0,-2.901358,0.6293517,-11.81138,3986,-5892,0.16175966,0.13104701,-0.15900195,-18295,448.21945,59.469997
3355585452,-0.0039048335,-0.051453058,-0.19192,4003,0,-2.3783007,-0.7881851,-7.637524,4003,-2333,0.16047895,0.13215256,-0.16032244,-5464,448.30698,59.469997
3355689445,-0.050004013,-0.010805188,-0.18146051,3982,0,2.2969656,1.3992512,-10.049393,3982,-2072,0.15663685,0.13436367,-0.16164294,-2355,448.39386,59.469997
3355793471,-0.022070855,-0.010001767,-0.19793858,4026,0,1.4235303,-1.8265858,-8.458997,4026,-10365,0.15279473,0.13878588,-0.15768144,-17456,448.74136,59.48
3355897445,-0.059112355,0.017691147,-0.21882634,3968,0,3.0219855,-1.4078355,-10.707888,3968,-16557,0.14895262,0.140997,-0.16296345,-2375,448.48138,59.48
3356001445,-0.053075396,-0.04671349,-0.21979444,4000,0,-0.109349504,0.39160132,-9.056609,4000,-21384,0.14382981,0.14210255,-0.15900195,-2308,448.0457,59.48
3356106244,-0.090470925,-0.02300397,-0.23093714,3943,0,2.6038063,1.0474938,-7.8465137,3943,-5753,0.1412684,0.14652476,-0.15768144,-254,448.13257,59.469997
3356210246,-0.08871043,-0.019107772,-0.24382415,3977,0,1.1191795,-0.1238842,-10.796226,3977,-10478,0.13742629,0.15094699,-0.15768144,-13335,448.82822,59.469997
3356310245,-0.04654636,-0.0074986233,-0.271167,4000,0,-0.3951393,-1.3816853,-10.05033,4000,-16096,0.13358419,0.15094699,-0.15371993,-6259,448.21945,59.48
3356410252,-0.04646903,-0.030788433,-0.26215577,4008,0,-0.90646553,-0.43116054,-6.8883586,4008,-18202,0.12846138,0.15536919,-0.15239944,-2137,448.39386,59.48
3356515045,-0.022730967,-0.032119185,-0.28493673,3972,0,-1.0960191,-1.3258265,-10.6114855,3972,-18558,0.122057855,0.15979141,-0.15239944,-5974,448.56827,59.48
3356619073,-0.0043084417,-0.031681042,-0.2944638,4028,0,-1.2741703,-0.4434707,-7.8353734,4028,-18083,0.11693504,0.16200252,-0.15107894,-13864,448.21945,59.48
3356719044,0.010380145,0.03356373,-0.3084547,3999,0,2.2399747,-0.06796434,-11.095281,3999,-21716,0.105408706,0.16200252,-0.15371993,-310,448.48138,59.48
