timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
3364202180,4.941943,0.0,0,0,1,0,0,0,0
3364702182,4.940332,0.0,0,0,1,0,0,0,0
3365202180,4.9483886,0.0,0,0,1,0,0,0,0
3365702180,4.8500977,0.0,0,0,1,0,0,0,0
3366202211,4.9371095,0.0,0,0,1,0,0,0,0
3366702180,4.941943,0.0,0,0,1,0,0,0,0
3367202180,4.8484864,0.0,0,0,1,0,0,0,0
3367712215,4.9467773,0.0,0,0,1,0,0,0,0
3368212180,4.941943,0.0,0,0,1,0,0,0,0
3368712180,4.8581543,0.0,0,0,1,0,0,0,0
3369212180,4.9387207,0.0,0,0,1,0,0,0,0
3369712180,4.9580564,0.0,0,0,1,0,0,0,0
3370212180,4.8500977,0.0,0,0,1,0,0,0,0
3370722190,4.954834,0.0,0,0,1,0,0,0,0
3371222209,4.954834,0.0,0,0,1,0,0,0,0
3371722180,4.9483886,0.0,0,0,1,0,0,0,0
3372222180,4.92583,0.0,0,0,1,0,0,0,0
3372722180,4.9596677,0.0,0,0,1,0,0,0,0
3373232223,4.951611,0.0,0,0,1,0,0,0,0
3373732180,4.941943,0.0,0,0,1,0,0,0,0
3374232180,4.842041,0.0,0,0,1,0,0,0,0
3374732180,4.954834,0.0,0,0,1,0,0,0,0
3375232226,4.9467773,0.0,0,0,1,0,0,0,0
3375732193,4.8500977,0.0,0,0,1,0,0,0,0
3376232219,4.9387207,0.0,0,0,1,0,0,0,0
3376732186,4.940332,0.0,0,0,1,0,0,0,0
3377232180,4.8500977,0.0,0,0,1,0,0,0,0
3377732210,4.9467773,0.0,0,0,1,0,0,0,0
3378242182,4.9387207,0.0,0,0,1,0,0,0,0
3378742180,4.9580564,0.0,0,0,1,0,0,0,0
3379242180,4.930664,0.0,0,0,1,0,0,0,0
3379742180,4.9483886,0.0,0,0,1,0,0,0,0
3380242180,4.9371095,0.0,0,0,1,0,0,0,0
3380742180,4.951611,0.0,0,0,1,0,0,0,0
3381252216,4.842041,0.0,0,0,1,0,0,0,0
3381752180,4.95,0.0,0,0,1,0,0,0,0
3382252180,4.9387207,0.0,0,0,1,0,0,0,0
3382752180,4.8549314,0.0,0,0,1,0,0,0,0
3383252180,4.945166,0.0,0,0,1,0,0,0,0
3383752180,4.9435544,0.0,0,0,1,0,0,0,0
3384252180,4.8436522,0.0,0,0,1,0,0,0,0
3384752180,4.945166,0.0,0,0,1,0,0,0,0
3385252180,4.941943,0.0,0,0,1,0,0,0,0
3385752180,4.8452635,0.0,0,0,1,0,0,0,0
3386262226,4.956445,0.0,0,0,1,0,0,0,0
3386762211,4.941943,0.0,0,0,1,0,0,0,0
3387262180,4.84043,0.0,0,0,1,0,0,0,0
3387762180,4.9435544,0.0,0,0,1,0,0,0,0
3388262180,4.927441,0.0,0,0,1,0,0,0,0
3388762180,4.951611,0.0,0,0,1,0,0,0,0
3389262188,4.941943,0.0,0,0,1,0,0,0,0
3389762183,4.95,0.0,0,0,1,0,0,0,0
3390262180,4.9435544,0.0,0,0,1,0,0,0,0
3390762180,4.95,0.0,0,0,1,0,0,0,0
3391272219,4.838818,0.0,0,0,1,0,0,0,0
3391772180,4.954834,0.0,0,0,1,0,0,0,0
3392272180,4.9387207,0.0,0,0,1,0,0,0,0
3392772181,4.9435544,0.0,0,0,1,0,0,0,0
3393272213,4.9177732,0.0,0,0,1,0,0,0,0
3393772180,4.9467773,0.0,0,0,1,0,0,0,0
3394282180,4.9387207,0.0,0,0,1,0,0,0,0
3394782205,4.945166,0.0,0,0,1,0,0,0,0
3395282180,4.9371095,0.0,0,0,1,0,0,0,0
3395792210,4.8597655,0.0,0,0,1,0,0,0,0
3396292181,4.954834,0.0,0,0,1,0,0,0,0
3396792180,4.941943,0.0,0,0,1,0,0,0,0
3397292180,4.9532228,0.0,0,0,1,0,0,0,0
3397802180,4.927441,0.0,0,0,1,0,0,0,0
3398302228,4.8484864,0.0,0,0,1,0,0,0,0
3398802180,4.8500977,0.0,0,0,1,0,0,0,0
3399312196,4.941943,0.0,0,0,1,0,0,0,0
3399812180,4.9371095,0.0,0,0,1,0,0,0,0
3400312180,4.8436522,0.0,0,0,1,0,0,0,0
3400812180,4.9354978,0.0,0,0,1,0,0,0,0
3401312197,4.8597655,0.0,0,0,1,0,0,0,0
3401812180,4.9371095,0.0,0,0,1,0,0,0,0
3402322223,4.945166,0.0,0,0,1,0,0,0,0
3402822180,4.940332,0.0,0,0,1,0,0,0,0
3403322180,4.9532228,0.0,0,0,1,0,0,0,0
3403832180,4.945166,0.0,0,0,1,0,0,0,0
3404332182,4.9435544,0.0,0,0,1,0,0,0,0
3404832218,4.9483886,0.0,0,0,1,0,0,0,0
3405332180,4.9177732,0.0,0,0,1,0,0,0,0
3405832180,4.930664,0.0,0,0,1,0,0,0,0
3406332180,4.9483886,0.0,0,0,1,0,0,0,0
3406842181,4.85332,0.0,0,0,1,0,0,0,0
3407342215,4.954834,0.0,0,0,1,0,0,0,0
3407842180,4.951611,0.0,0,0,1,0,0,0,0
3408342180,4.945166,0.0,0,0,1,0,0,0,0
3408842180,4.9354978,0.0,0,0,1,0,0,0,0
3409342180,4.9226074,0.0,0,0,1,0,0,0,0
3409842196,4.8436522,0.0,0,0,1,0,0,0,0
3410352180,4.956445,0.0,0,0,1,0,0,0,0
3410852180,4.940332,0.0,0,0,1,0,0,0,0
3411352216,4.9338865,0.0,0,0,1,0,0,0,0
3411852180,4.940332,0.0,0,0,1,0,0,0,0
3412352180,4.9338865,0.0,0,0,1,0,0,0,0
3412852181,4.9387207,0.0,0,0,1,0,0,0,0
3413362180,4.940332,0.0,0,0,1,0,0,0,0
3413862180,4.95,0.0,0,0,1,0,0,0,0
3414362180,4.951611,0.0,0,0,1,0,0,0,0
3414862228,4.941943,0.0,0,0,1,0,0,0,0
3415362180,4.838818,0.0,0,0,1,0,0,0,0
3415862180,4.9387207,0.0,0,0,1,0,0,0,0
3416372210,4.9483886,0.0,0,0,1,0,0,0,0
3416872180,4.9371095,0.0,0,0,1,0,0,0,0
3417372180,4.9371095,0.0,0,0,1,0,0,0,0
3417872180,4.9322753,0.0,0,0,1,0,0,0,0
3418372180,4.8500977,0.0,0,0,1,0,0,0,0
3418872180,4.9387207,0.0,0,0,1,0,0,0,0
3419372180,4.9435544,0.0,0,0,1,0,0,0,0
3419872218,4.954834,0.0,0,0,1,0,0,0,0
3420382213,4.9338865,0.0,0,0,1,0,0,0,0
3420882180,4.8484864,0.0,0,0,1,0,0,0,0
3421382180,4.9435544,0.0,0,0,1,0,0,0,0
3421882180,4.8484864,0.0,0,0,1,0,0,0,0
3422382180,4.832373,0.0,0,0,1,0,0,0,0
3422882210,4.954834,0.0,0,0,1,0,0,0,0
3423382180,4.941943,0.0,0,0,1,0,0,0,0
3423882190,4.8355956,0.0,0,0,1,0,0,0,0
3424382180,4.8452635,0.0,0,0,1,0,0,0,0
3424892193,4.9354978,0.0,0,0,1,0,0,0,0
3425392180,4.941943,0.0,0,0,1,0,0,0,0
3425892180,4.954834,0.0,0,0,1,0,0,0,0
3426392180,4.945166,0.0,0,0,1,0,0,0,0
3426892181,4.92583,0.0,0,0,1,0,0,0,0
3427392180,4.9371095,0.0,0,0,1,0,0,0,0
3427892180,4.9354978,0.0,0,0,1,0,0,0,0
3428392180,4.9387207,0.0,0,0,1,0,0,0,0
3428902180,4.9338865,0.0,0,0,1,0,0,0,0
3429402180,4.927441,0.0,0,0,1,0,0,0,0
3429902212,4.8597655,0.0,0,0,1,0,0,0,0
3430402180,4.9483886,0.0,0,0,1,0,0,0,0
3430902180,4.9580564,0.0,0,0,1,0,0,0,0
3431402180,4.9580564,0.0,0,0,1,0,0,0,0
3431902182,4.9322753,0.0,0,0,1,0,0,0,0
3432402180,4.8452635,0.0,0,0,1,0,0,0,0
3432902180,4.941943,0.0,0,0,1,0,0,0,0
3433402212,4.941943,0.0,0,0,1,0,0,0,0
3433912180,4.9371095,0.0,0,0,1,0,0,0,0
3434412180,4.9532228,0.0,0,0,1,0,0,0,0
3434912216,4.9354978,0.0,0,0,1,0,0,0,0
3435412180,4.8468747,0.0,0,0,1,0,0,0,0
3435922223,4.945166,0.0,0,0,1,0,0,0,0
3436422180,4.9387207,0.0,0,0,1,0,0,0,0
3436922180,4.941943,0.0,0,0,1,0,0,0,0
3437422180,4.941943,0.0,0,0,1,0,0,0,0
3437922180,4.9354978,0.0,0,0,1,0,0,0,0
3438432215,4.9467773,0.0,0,0,1,0,0,0,0
3438932180,4.9467773,0.0,0,0,1,0,0,0,0
3439432181,4.8500977,0.0,0,0,1,0,0,0,0
3439932181,4.9242187,0.0,0,0,1,0,0,0,0
3440432180,4.9354978,0.0,0,0,1,0,0,0,0
3440932180,4.8500977,0.0,0,0,1,0,0,0,0
3441432180,4.9354978,0.0,0,0,1,0,0,0,0
3441932180,4.9483886,0.0,0,0,1,0,0,0,0
3442432229,4.9338865,0.0,0,0,1,0,0,0,0
3442932180,4.941943,0.0,0,0,1,0,0,0,0
3443432215,4.9483886,0.0,0,0,1,0,0,0,0
3443942186,4.940332,0.0,0,0,1,0,0,0,0
3444442180,4.951611,0.0,0,0,1,0,0,0,0
3444942180,4.956445,0.0,0,0,1,0,0,0,0
3445442180,4.842041,0.0,0,0,1,0,0,0,0
3445942180,4.927441,0.0,0,0,1,0,0,0,0
3446442180,4.9387207,0.0,0,0,1,0,0,0,0
3446952183,4.8452635,0.0,0,0,1,0,0,0,0
3447452213,4.9371095,0.0,0,0,1,0,0,0,0
3447952180,4.9354978,0.0,0,0,1,0,0,0,0
3448452229,4.92583,0.0,0,0,1,0,0,0,0
3448952180,4.9338865,0.0,0,0,1,0,0,0,0
3449452180,4.837207,0.0,0,0,1,0,0,0,0
3449952180,4.9483886,0.0,0,0,1,0,0,0,0
3450452180,4.9483886,0.0,0,0,1,0,0,0,0
3450962180,4.8452635,0.0,0,0,1,0,0,0,0
3451462223,4.945166,0.0,0,0,1,0,0,0,0
3451962180,4.945166,0.0,0,0,1,0,0,0,0
3452462180,4.837207,0.0,0,0,1,0,0,0,0
3452962181,4.954834,0.0,0,0,1,0,0,0,0
3453462226,4.9483886,0.0,0,0,1,0,0,0,0
3453962210,4.851709,0.0,0,0,1,0,0,0,0
3454462180,4.9322753,0.0,0,0,1,0,0,0,0
3454962180,4.941943,0.0,0,0,1,0,0,0,0
3455462180,4.8452635,0.0,0,0,1,0,0,0,0
3455962192,4.929053,0.0,0,0,1,0,0,0,0
3456472180,4.8484864,0.0,0,0,1,0,0,0,0
3456972191,4.9483886,0.0,0,0,1,0,0,0,0
3457472180,4.927441,0.0,0,0,1,0,0,0,0
3457972224,4.837207,0.0,0,0,1,0,0,0,0
3458472228,4.940332,0.0,0,0,1,0,0,0,0
3458972180,4.951611,0.0,0,0,1,0,0,0,0
3459472180,4.903271,0.0,0,0,1,0,0,0,0
3459972180,4.9387207,0.0,0,0,1,0,0,0,0
3460472213,4.9387207,0.0,0,0,1,0,0,0,0
3460972189,4.838818,0.0,0,0,1,0,0,0,0
3461472180,4.9467773,0.0,0,0,1,0,0,0,0
3461982191,4.951611,0.0,0,0,1,0,0,0,0
3462482180,4.9338865,0.0,0,0,1,0,0,0,0
3462992211,4.941943,0.0,0,0,1,0,0,0,0
3463492223,4.941943,0.0,0,0,1,0,0,0,0
3463992180,4.9387207,0.0,0,0,1,0,0,0,0
3464492180,4.945166,0.0,0,0,1,0,0,0,0
3464992180,4.9435544,0.0,0,0,1,0,0,0,0
3465502180,4.8452635,0.0,0,0,1,0,0,0,0
3466002180,4.941943,0.0,0,0,1,0,0,0,0
3466502180,4.8581543,0.0,0,0,1,0,0,0,0
3467002210,4.9483886,0.0,0,0,1,0,0,0,0
3467512180,4.9580564,0.0,0,0,1,0,0,0,0
3468012187,4.9483886,0.0,0,0,1,0,0,0,0
3468512198,4.940332,0.0,0,0,1,0,0,0,0
3469012180,4.9371095,0.0,0,0,1,0,0,0,0
3469522223,4.9483886,0.0,0,0,1,0,0,0,0
3470022180,4.9467773,0.0,0,0,1,0,0,0,0
3470522180,4.9387207,0.0,0,0,1,0,0,0,0
3471022180,4.90166,0.0,0,0,1,0,0,0,0
3471532180,4.941943,0.0,0,0,1,0,0,0,0
3472032215,4.8484864,0.0,0,0,1,0,0,0,0
3472532189,4.9435544,0.0,0,0,1,0,0,0,0
3473032180,4.930664,0.0,0,0,1,0,0,0,0
3473532201,4.8581543,0.0,0,0,1,0,0,0,0
3474032180,4.940332,0.0,0,0,1,0,0,0,0
3474532182,4.951611,0.0,0,0,1,0,0,0,0
3475032180,4.842041,0.0,0,0,1,0,0,0,0
3475532182,4.951611,0.0,0,0,1,0,0,0,0
3476032223,4.9467773,0.0,0,0,1,0,0,0,0
3476542180,4.954834,0.0,0,0,1,0,0,0,0
3477042238,4.8307614,0.0,0,0,1,0,0,0,0
3477542180,4.9322753,0.0,0,0,1,0,0,0,0
3478042180,4.904883,0.0,0,0,1,0,0,0,0
3478542180,4.9354978,0.0,0,0,1,0,0,0,0
3479042180,4.941943,0.0,0,0,1,0,0,0,0
3479542180,4.8436522,0.0,0,0,1,0,0,0,0
3480042180,4.951611,0.0,0,0,1,0,0,0,0
3480552180,4.9483886,0.0,0,0,1,0,0,0,0
3481052210,4.9596677,0.0,0,0,1,0,0,0,0
3481552181,4.964502,0.0,0,0,1,0,0,0,0
3482052215,4.862988,0.0,0,0,1,0,0,0,0
3482552193,4.940332,0.0,0,0,1,0,0,0,0
3483052180,4.940332,0.0,0,0,1,0,0,0,0
3483552180,4.8436522,0.0,0,0,1,0,0,0,0
3484052180,4.9580564,0.0,0,0,1,0,0,0,0
3484552180,4.9870605,0.0,0,0,1,0,0,0,0
3485052180,4.875879,0.0,0,0,1,0,0,0,0
