timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
3366978931,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3367216094,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3367454103,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3367692782,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3367941303,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3368181150,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3368426290,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3368666073,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3368903356,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3369146804,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3369387755,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3369635471,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3369876389,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3370116709,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3370364914,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3370614124,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3370858285,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3371099603,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3371339193,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3371588406,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3371827776,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3372072882,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3372312974,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3372553266,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3372797597,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3373046675,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3373290950,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3373547162,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3373791263,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3374036277,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3374276906,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3374516687,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3374757156,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3374997579,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3375242476,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3375483171,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3375739690,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3375980007,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3376220308,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3376460339,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3376700987,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3376949760,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3377189400,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3377441965,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3377682098,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3377923535,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3378162434,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3378403242,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3378647967,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3378888784,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3379129212,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3379369747,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3379610110,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3379850517,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3380090347,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3380330822,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3380570670,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3380807215,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3381047276,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3381280213,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3381521756,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3381761296,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3382001735,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3382242087,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3382479269,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3382718473,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3382956176,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3383196153,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3383436927,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3383672128,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3383912965,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3384158474,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3384398802,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3384638758,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3384882430,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3385122900,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3385364154,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3385607600,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3385840680,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3386077955,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3386321243,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3386566565,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3386806521,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3387054839,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3387310736,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3387551643,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3387796075,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3388036473,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3388276517,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3388518273,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3388766284,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3389006475,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3389251156,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3389495107,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3389735285,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3389983530,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3390224169,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3390464323,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3390709560,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3390953956,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3391193705,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3391433709,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3391674670,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3391919583,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3392159553,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3392407511,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3392644400,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3392901304,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3393141225,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3393389917,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3393634558,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3393875176,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3394123634,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3394376168,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3394615604,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3394852429,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3395100484,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3395349210,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3395590800,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3395834092,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3396074457,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3396315476,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3396555389,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3396796415,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3397035912,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3397278181,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3397529995,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3397773254,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3398018441,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3398258952,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3398499339,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3398739110,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3398983565,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3399223515,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3399464528,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3399704117,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3399945261,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3400187160,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3400426143,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3400666476,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3400906533,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3401146550,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3401391371,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3401632162,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3401872500,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3402112713,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3402353097,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3402594687,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3402833927,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3403075535,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3403314665,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3403555162,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3403795222,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3404033692,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3404273585,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3404513779,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3404754558,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3404994094,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3405233745,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3405478705,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3405724482,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3405972762,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3406213483,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3406453509,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3406697751,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3406941714,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3407183283,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3407426052,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3407667269,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3407914803,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3408159597,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3408411973,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3408648121,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3408893710,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3409134043,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3409378728,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3409623193,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3409863351,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3410106853,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3410347893,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3410588491,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3410824846,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3411069326,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3411310150,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3411553663,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3411798772,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3412046382,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3412295002,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3412536175,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3412781066,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3413020666,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3413268959,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3413509544,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3413750162,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3413994509,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3414238966,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3414478775,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3414726971,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3414968009,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3415211541,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3415453332,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3415712592,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3415953218,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3416198448,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3416450915,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3416694782,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3416935159,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3417176831,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3417416459,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3417659906,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3417900075,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3418141304,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3418381247,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3418631155,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3418873846,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3419114586,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3419354304,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3419591769,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3419835659,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3420080035,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3420319921,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3420557913,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3420797911,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3421038170,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3421275283,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3421515094,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3421752168,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3421991574,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3422232738,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3422472384,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3422709578,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3422949226,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3423186330,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3423425972,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3423667277,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3423907198,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
3424143362,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
