timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
3460977866,44.292454,44.502487,47.41021,45.544277,5304.1206,0.53087664,1.0422546,12,1,1,0,0
3461470813,44.31968,44.47902,43.979404,45.480003,5310.384,0.5312881,1.042216,12,1,1,0,0
3461975463,44.510242,44.49023,43.032974,44.5889,5316.543,0.5354536,1.041825,12,1,1,0,0
3462480363,44.02022,44.50385,44.393463,44.709126,5322.8135,0.54139674,1.041268,12,1,1,0,0
3462985172,44.56469,44.49523,45.635654,44.695995,5329.0625,0.54337186,1.0410829,12,1,1,0,0
3463490276,44.755253,44.49307,44.92583,44.669033,5335.313,0.54747015,1.0406991,12,1,1,0,0
3463982811,43.666317,44.489143,43.032974,43.930756,5341.249,0.54787093,1.0406617,12,1,1,0,0
3464488411,43.965775,44.540886,40.252834,42.519657,5347.1494,0.5627866,1.0392675,12,1,1,0,0
3464993153,44.64636,44.565014,42.116116,41.458576,5352.8525,0.57951975,1.037708,12,1,1,0,0
3465486106,44.510242,44.551487,38.152946,40.49742,5358.3164,0.5831497,1.0373703,12,1,1,0,0
3465990893,45.027485,44.58499,41.021812,40.037853,5363.8857,0.5938917,1.0363723,12,1,1,0,0
3466495493,44.864147,44.608913,42.737213,40.166435,5369.5195,0.60234433,1.0355883,12,1,1,0,0
3466988424,44.40135,44.60556,42.116116,40.91886,5375.2056,0.60281414,1.0355448,12,1,1,0,0
3467493205,44.755253,44.61857,41.37672,41.33843,5381.045,0.60446423,1.0353919,12,1,1,0,0
3467997886,44.292454,44.6058,40.903507,41.209198,5386.8184,0.59746414,1.0360408,12,1,1,0,0
3468490823,44.700806,44.569305,40.992233,41.089737,5392.427,0.58478725,1.0372181,12,1,1,0,0
3468995600,44.945816,44.5997,40.045803,41.222992,5398.225,0.5905513,1.0366825,12,1,1,0,0
3469500495,43.747986,44.593945,40.252834,40.885574,5403.931,0.5874113,1.0369742,12,1,1,0,0
3469993990,45.000263,44.60808,43.003395,41.073387,5409.577,0.59025425,1.03671,12,1,1,0,0
3470498856,44.700806,44.581726,38.300827,40.718254,5415.2666,0.58259505,1.037422,12,1,1,0,0
3471003712,44.265232,44.573788,42.145695,40.86995,5421.001,0.58010167,1.0376539,12,1,1,0,0
