timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1447730706,0.027447972,-0.010231232,-0.99227345,0.0,0.8793673,0.009633769,-0.011031135,-0.47591877,0.32530808,-1.0,1,0,0,0,0,0,0
1447831736,0.03461183,-0.014347116,-0.99227345,0.0,0.87933296,0.011803856,-0.014545169,-0.47583893,0.3153025,-1.0,1,0,0,0,0,0,0
1447935673,0.02236581,-0.012680592,-0.99227345,0.0,0.8793892,0.006816188,-0.010898648,-0.47592995,0.32802913,-1.0,1,0,0,0,0,0,0
1448036059,0.026191747,-0.016616454,-0.99227345,0.0,0.8793742,0.00756156,-0.013539435,-0.47587872,0.32312518,-1.0,1,0,0,0,0,0,0
1448139209,0.027747473,-0.009204876,-0.99227345,0.0,0.87936467,0.010009746,-0.010651164,-0.47592458,0.32329285,-1.0,1,0,0,0,0,0,0
1448239783,0.019805446,-0.012579628,-0.99227345,0.0,0.87939733,0.005714435,-0.01024497,-0.47594407,0.32932127,-1.0,1,0,0,0,0,0,0
1448343595,0.027949253,-0.014368067,-0.99227345,0.0,0.8793674,0.008869498,-0.012969145,-0.47588453,0.3216371,-1.0,1,0,0,0,0,0,0
1448444453,0.02323376,-0.007043824,-0.99227345,0.0,0.87938285,0.008539494,-0.008626897,-0.47596058,0.32455486,-1.0,1,0,0,0,0,0,0
1448544308,0.023036236,-0.00824338,-0.99227345,0.0,0.879385,0.008167127,-0.0091073,-0.4759542,0.3243768,-1.0,1,0,0,0,0,0,0
1448648378,0.02621308,-0.0057958597,-0.99227345,0.0,0.879367,0.010146495,-0.008787221,-0.47595534,0.31805637,-1.0,1,0,0,0,0,0,0
1448749300,0.026250798,-0.012260341,-0.99227345,0.0,0.8793742,0.008624411,-0.0116383545,-0.4759109,0.32116148,-1.0,1,0,0,0,0,0,0
1448853356,0.02059754,-0.008398795,-0.99227345,0.0,0.87939435,0.007057854,-0.008595272,-0.47596416,0.3186019,-1.0,1,0,0,0,0,0,0
1448954367,0.019734561,-0.008655593,-2.253408,0.0,-0.42965207,-0.00033145316,0.010769228,0.90293026,0.3081817,1.0,1,0,0,0,0,0,0
1449054492,0.020330487,-0.05083876,-2.2533536,0.0,-0.42973527,0.01858363,0.02009601,0.90253997,0.29407158,1.0,1,0,0,0,0,0,0
1449157932,0.024046132,-0.0948635,-2.2533393,0.0,-0.42966995,0.037651055,0.031215053,0.90166056,0.2888702,1.0,1,0,0,0,0,0,0
1449258327,0.014363276,-0.12885323,-2.253373,0.0,-0.42916933,0.05505588,0.03413277,0.90089816,0.2927175,1.0,1,0,0,0,0,0,0
1449358564,0.00042451537,-0.17037277,-2.2534304,0.0,-0.42808673,0.07673994,0.036745206,0.8997236,0.28320244,1.0,1,0,0,0,0,0,0
1449458126,0.0022070603,-0.20267631,-2.253511,0.0,-0.42748854,0.09088246,0.044450954,0.89834183,0.28363425,1.0,1,0,0,0,0,0,0
1449562090,-0.00035755808,-0.23846777,-2.253656,0.0,-0.4264577,0.107495956,0.050932545,0.89665174,0.27598488,1.0,1,0,0,0,0,0,0
1449663598,-0.016503727,-0.25496417,-2.2538404,0.0,-0.42499635,0.118327715,0.047204632,0.8961855,0.27834007,1.0,1,0,0,0,0,0,0
1449763616,-0.015710795,-0.27109817,-2.2540746,0.0,-0.42442742,0.1253837,0.050987054,0.895288,0.2820945,1.0,1,0,0,0,0,0,0
1449866842,-0.012104271,-0.2682946,-2.254349,0.0,-0.42461848,0.12337127,0.05198708,0.8954195,0.29293618,1.0,1,0,0,0,0,0,0
1449967754,-0.014015025,-0.27052906,-2.2545798,0.0,-0.42432567,0.1247823,0.051593322,0.89538556,0.28974566,1.0,1,0,0,0,0,0,0
1450068447,-0.019032974,-0.2809559,-2.2547617,0.0,-0.42357802,0.13051243,0.051556747,0.8949246,0.28540826,1.0,1,0,0,0,0,0,0
1450172776,-0.0013130107,-0.2660939,-2.254822,0.0,-0.4251298,0.120106794,0.056321096,0.89535856,0.29727066,1.0,1,0,0,0,0,0,0
1450276097,0.008007956,-0.268789,-2.2547464,0.0,-0.4256465,0.11932855,0.06107005,0.8949057,0.29483443,1.0,1,0,0,0,0,0,0
1450375735,0.012130145,-0.25061858,-2.2545965,0.0,-0.42641407,0.11030622,0.059064165,0.89583206,0.3042579,1.0,1,0,0,0,0,0,0
1450480728,0.01375768,-0.2521073,-2.2543259,0.0,-0.42658946,0.11061834,0.06012441,0.8956395,0.30222875,1.0,1,0,0,0,0,0,0
1450581551,0.020936323,-0.2601443,-2.2540069,0.0,-0.4269438,0.11267798,0.06506249,0.89486843,0.30179548,1.0,1,0,0,0,0,0,0
1450680535,0.019070689,-0.24706465,-2.2535849,0.0,-0.42732674,0.10720122,0.06147214,0.89561206,0.31629896,1.0,1,0,0,0,0,0,0
1450781772,0.028409472,-0.25857893,-2.2531486,0.0,-0.4277793,0.11035119,0.06812123,0.89453167,0.31560028,1.0,1,0,0,0,0,0,0
1450889526,0.019843874,-0.2547585,-2.252644,0.0,-0.4276167,0.11045467,0.06350545,0.8949362,0.3291717,1.0,1,0,0,0,0,0,0
1450993330,0.025049848,-0.27114305,-2.2520895,0.0,-0.42778054,0.11665962,0.069346786,0.89363605,0.31948355,1.0,1,0,0,0,0,0,0
1451094041,0.016750336,-0.26692703,-2.2515564,0.0,-0.42763698,0.116529845,0.06477233,0.89406484,0.3312084,1.0,1,0,0,0,0,0,0
1451194537,0.025077341,-0.27901438,-2.2509806,0.0,-0.4280893,0.12013622,0.07109672,0.89288974,0.33334693,1.0,1,0,0,0,0,0,0
1451300136,0.02042747,-0.28892982,-2.250228,0.0,-0.42788774,0.12553647,0.07117527,0.89223695,0.3344264,1.0,1,0,0,0,0,0,0
1451403308,0.021487372,-0.301568,-2.2494936,0.0,-0.42794135,0.13092615,0.07438136,0.8911745,0.33024228,1.0,1,0,0,0,0,0,0
1451502932,0.024494648,-0.26907295,-2.2489188,0.0,-0.42921326,0.11574286,0.06884261,0.89310706,0.3299736,1.0,1,0,0,0,0,0,0
1451606956,0.037655655,-0.23828068,-2.2479067,0.0,-0.4309994,0.0990919,0.068210065,0.8942973,0.33313206,1.0,1,0,0,0,0,0,0
1451708507,0.047718108,-0.21243688,-2.2471137,0.0,-0.43219885,0.08530468,0.06722689,0.8952138,0.34294456,1.0,1,0,0,0,0,0,0
1451806917,0.06600984,-0.19254716,-2.2459235,0.0,-0.43363398,0.07237571,0.071207896,0.89535064,0.33333677,1.0,1,0,0,0,0,0,0
1451911763,0.07835764,-0.17807066,-2.2449222,0.0,-0.4345562,0.06315742,0.07367116,0.8954019,0.32240507,1.0,1,0,0,0,0,0,0
1452016065,0.088640496,-0.16738488,-2.2434278,0.0,-0.4355313,0.056064524,0.07602908,0.89520323,0.3243191,1.0,1,0,0,0,0,0,0
1452116306,0.079905786,-0.14695725,-2.2421198,0.0,-0.43584985,0.048742574,0.06776244,0.8961402,0.34411803,1.0,1,0,0,0,0,0,0
1452216406,0.1048971,-0.151545,-2.2402368,0.0,-0.4373011,0.045278486,0.07998238,0.8946063,0.33544645,1.0,1,0,0,0,0,0,0
1452320360,0.11546989,-0.15963177,-2.2386515,0.0,-0.4383154,0.04652809,0.08648401,0.8934401,0.3212536,1.0,1,0,0,0,0,0,0
1452421179,0.11267246,-0.15286362,-2.2366147,0.0,-0.43910408,0.04401838,0.08382292,0.89343363,0.32390583,1.0,1,0,0,0,0,0,0
1452520705,0.13421138,-0.17180327,-2.2348585,0.0,-0.44056964,0.04769349,0.09755261,0.89112693,0.3042522,1.0,1,0,0,0,0,0,0
1452625312,0.13185486,-0.1642771,-2.2326918,0.0,-0.4413948,0.04473697,0.09493096,0.89115506,0.31550783,1.0,1,0,0,0,0,0,0
1452726411,0.13647397,-0.17971799,-2.230845,0.0,-0.44249943,0.05053972,0.10036359,0.8897006,0.3014439,1.0,1,0,0,0,0,0,0
1452825287,0.1539662,-0.20857523,-2.2285702,0.0,-0.4443119,0.05944387,0.11440922,0.8865461,0.28396732,1.0,1,0,0,0,0,0,0
1452929779,0.15167212,-0.19662656,-2.226632,0.0,-0.4449645,0.054506175,0.11087364,0.8869852,0.2994253,1.0,1,0,0,0,0,0,0
1453030782,0.14681262,-0.18990459,-2.2245297,0.0,-0.4456863,0.05247066,0.107321106,0.8871824,0.31903446,1.0,1,0,0,0,0,0,0
1453130127,0.15393876,-0.20180102,-2.2225833,0.0,-0.44688407,0.05608456,0.11310854,0.88563854,0.3131145,1.0,1,0,0,0,0,0,0
1453234005,0.1549691,-0.21165511,-2.2205293,0.0,-0.4479367,0.060132157,0.11575831,0.88449806,0.30330864,1.0,1,0,0,0,0,0,0
1453334944,0.13684374,-0.18526863,-2.21865,0.0,-0.44798216,0.052320585,0.102046125,0.8866573,0.35868636,-1.0,1,0,0,0,0,0,0
1453438770,0.1449814,-0.1924944,-2.2167046,0.0,-0.44913477,0.053616162,0.10728036,0.885378,0.3317091,-1.0,1,0,0,0,0,0,0
1453539675,0.13704816,-0.19606405,-2.2150922,0.0,-0.4496642,0.056904357,0.10459357,0.8852255,0.3384947,-1.0,1,0,0,0,0,0,0
1453643479,0.1310356,-0.18363172,-2.2133358,0.0,-0.45016947,0.052627426,0.099253304,0.8858479,0.3385034,-1.0,1,0,0,0,0,0,0
1453743911,0.1285881,-0.18420526,-2.2119272,0.0,-0.45073324,0.053364627,0.098332845,0.88561976,0.3531516,-1.0,1,0,0,0,0,0,0
1453847721,0.12625708,-0.17698218,-2.210408,0.0,-0.45128655,0.050599217,0.09574824,0.8857835,0.34657252,-1.0,1,0,0,0,0,0,0
1453948383,0.13818698,-0.1977299,-2.2092757,0.0,-0.4522833,0.057083637,0.1056285,0.88375556,0.32614437,-1.0,1,0,0,0,0,0,0
1454048748,0.1268565,-0.19088876,-2.2080488,0.0,-0.45245144,0.05653966,0.09914657,0.8844552,0.33379066,-1.0,1,0,0,0,0,0,0
1454152579,0.117427796,-0.16782206,-2.2071533,0.0,-0.45243856,0.048364058,0.08989135,0.8859344,0.33570108,-1.0,1,0,0,0,0,0,0
1454253304,0.1192774,-0.17645118,-2.2060697,0.0,-0.45302477,0.051736448,0.0926516,0.8851596,0.33808753,-1.0,1,0,0,0,0,0,0
1454358021,0.120286286,-0.18174034,-2.2056186,0.0,-0.45328522,0.05383986,0.094283044,0.8847285,0.31902054,-1.0,1,0,0,0,0,0,0
1454461773,0.10272714,-0.1575795,-2.2053113,0.0,-0.45284083,0.047052693,0.08114353,0.8866436,0.3303609,-1.0,1,0,0,0,0,0,0
1454561267,0.108527616,-0.1716724,-2.2051966,0.0,-0.4531051,0.052006144,0.08685372,0.88569045,0.32619286,-1.0,1,0,0,0,0,0,0
1454665398,0.09792191,-0.1545327,-2.2052264,0.0,-0.45275137,0.04678088,0.07833571,0.88695616,0.32541677,-1.0,1,0,0,0,0,0,0
1454766675,0.23308504,-0.38829842,-2.2053967,0.0,-0.4597304,0.11953166,0.18827927,0.85959935,0.13710088,1.0,1,0,0,0,0,0,0
1454865950,0.16224141,-0.27930763,-2.205693,0.0,-0.45526427,0.08763287,0.1341972,0.87581164,0.16998747,1.0,1,0,0,0,0,0,0
1454970190,0.11735993,-0.21237592,-2.2061422,0.0,-0.4530941,0.068149954,0.09975602,0.88323843,0.22450183,1.0,1,0,0,0,0,0,0
1455070836,0.10224293,-0.18296237,-2.206809,0.0,-0.45225662,0.058522142,0.086534336,0.8857488,0.2273724,1.0,1,0,0,0,0,0,0
1455171750,0.07043044,-0.1578402,-2.2079048,0.0,-0.45086986,0.054561615,0.06680332,0.8884125,0.23250996,1.0,1,0,0,0,0,0,0
1455275475,0.03497123,-0.12567392,-2.2094498,0.0,-0.44940567,0.048247512,0.04380378,0.89094776,0.24108836,1.0,1,0,0,0,0,0,0
1455381097,0.009645161,-0.11748254,-2.211576,0.0,-0.44790465,0.050314344,0.03062897,0.8921389,0.22941947,1.0,1,0,0,0,0,0,0
1455487709,-0.005456727,-0.09662099,-2.2141554,0.0,-0.44663572,0.04441063,0.019162308,0.8934075,0.26606536,1.0,1,0,0,0,0,0,0
1455588341,-0.008415949,-0.113680325,-2.2171845,0.0,-0.44498393,0.052721586,0.021572065,0.893725,0.24488999,1.0,1,0,0,0,0,0,0
1455695766,0.0010647456,-0.12376945,-2.2203631,0.0,-0.44367746,0.055163488,0.02796611,0.8940499,0.26411027,1.0,1,0,0,0,0,0,0
1455797967,0.012604531,-0.12174845,-2.223527,0.0,-0.4425955,0.05175061,0.0325944,0.89463323,0.248453,1.0,1,0,0,0,0,0,0
1455901315,0.045187812,-0.13983783,-2.2275875,0.0,-0.4414862,0.052732084,0.051043488,0.8942616,0.24966688,1.0,1,0,0,0,0,0,0
1456000800,0.047951374,-0.13187271,-2.2287426,0.0,-0.44107565,0.048583712,0.050504085,0.8947297,0.27199528,1.0,1,0,0,0,0,0,0
1456104509,0.09999329,-0.16241692,-2.230895,0.0,-0.44141948,0.050857056,0.08036543,0.8922465,0.2589266,1.0,1,0,0,0,0,0,0
1456206113,0.10571852,-0.1645541,-2.2314932,0.0,-0.44130868,0.050575368,0.083367705,0.8920418,0.27660447,1.0,1,0,0,0,0,0,0
1456305353,0.14317414,-0.19524497,-2.231062,0.0,-0.44274768,0.05601542,0.10668152,0.88851327,0.26389402,1.0,1,0,0,0,0,0,0
1456407366,0.13576813,-0.19210246,-2.2302737,0.0,-0.4428589,0.056208145,0.102735974,0.88891053,0.28855246,1.0,1,0,0,0,0,0,0
1456510120,0.15823562,-0.21687019,-2.22857,0.0,-0.44453692,0.06220073,0.11808252,0.8857621,0.27595106,1.0,1,0,0,0,0,0,0
1456610063,0.16285624,-0.24745484,-2.2267478,0.0,-0.44581494,0.07471025,0.12674095,0.882952,0.27168447,1.0,1,0,0,0,0,0,0
1456710870,0.15682629,-0.24609284,-2.2241983,0.0,-0.44670272,0.07528879,0.123882696,0.88285977,0.28578183,1.0,1,0,0,0,0,0,0
1456814786,0.16847107,-0.27245805,-2.2219427,0.0,-0.44836012,0.0842773,0.13475496,0.8796088,0.27180472,1.0,1,0,0,0,0,0,0
1456913992,0.12481942,-0.24501444,-2.2193375,0.0,-0.44758913,0.08168052,0.109704696,0.88371783,0.29424617,1.0,1,0,0,0,0,0,0
1457015664,0.14964221,-0.27458844,-2.2175598,0.0,-0.44948214,0.089164026,0.12712106,0.87969077,0.2828633,1.0,1,0,0,0,0,0,0
1457119284,0.13407217,-0.2834904,-2.2154818,0.0,-0.4496775,0.096488714,0.12229243,0.8795025,0.26790816,1.0,1,0,0,0,0,0,0
1457218799,0.112893954,-0.24568617,-2.2145593,0.0,-0.44920418,0.08439691,0.10478135,0.8832404,0.29588598,1.0,1,0,0,0,0,0,0
