timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
1446305444,-0.038545385,-0.010240114,-0.011153207,3999,0,0.027970087,1.145141,-9.669277,3999,-2454,0.20402285,0.1000915,-0.15900195,-315,443.43988,55.5
1446410245,0.004708258,-0.025622156,0.00999468,3994,0,-2.3188002,-2.1276538,-10.405903,3994,-13597,0.19633864,0.10672483,-0.15900195,-8241,443.1794,55.5
1446510245,-0.013985504,-0.01772873,-0.006724274,3995,0,-0.46019077,1.9446824,-7.952013,3995,-14324,0.20146145,0.10340816,-0.15768144,-1862,442.31113,55.5
1446614255,0.038284555,0.008094145,-0.0037170409,3992,0,-0.20901622,-3.0726557,-11.177197,3992,-21580,0.19890004,0.10340816,-0.15768144,-20633,442.74527,55.5
1446715062,-0.0070845173,-0.009702729,0.004953023,3989,0,-0.20645079,-0.8909511,-9.61056,3989,-4562,0.20018075,0.1023026,-0.15504044,-1072,442.57227,55.51
1446815051,-2.6091684e-05,-0.02408077,-0.015859611,4006,0,1.8007346,3.3699813,-8.255159,4006,-5790,0.19633864,0.1023026,-0.15636094,-956,443.1794,55.5
1446915051,0.025364695,-0.013007299,0.0031792717,4006,0,-3.3067338,-0.69686943,-11.056127,4006,-13002,0.20018075,0.10119706,-0.16164294,-15710,442.39795,55.51
1447019045,0.0038494582,0.005891314,0.0024714947,3994,0,3.6667998,-0.01045775,-8.960628,3994,-18276,0.19890004,0.10340816,-0.15900195,-8055,442.39795,55.51
1447119845,0.005269299,-0.03928977,-0.0023177082,4000,0,-3.4443986,1.1280404,-7.7959266,4000,-1278,0.20018075,0.1023026,-0.16032244,-1450,443.5274,55.51
1447223855,0.0225534,0.010989074,-0.0028085117,4010,0,3.2150404,-1.8751256,-10.890943,4010,-6526,0.19633864,0.1023026,-0.15900195,-2095,443.70105,55.5
1447323847,0.0002687702,-0.03616199,-0.00011554397,3992,0,-2.145006,-0.022823008,-8.51353,3992,-10484,0.20018075,0.10451372,-0.16164294,-5818,443.09323,55.51
1447423847,-0.025423827,0.0067888107,-0.010509928,3998,0,-0.45356932,1.3527017,-9.504095,3998,-13857,0.19890004,0.10340816,-0.15900195,-9668,443.00574,55.5
1447524657,0.005008684,-0.0061480068,0.006867657,4012,0,0.2310713,-2.2910724,-11.274637,4012,-20661,0.20018075,0.10119706,-0.15900195,-22643,443.26624,55.51
1447628656,-0.03291906,0.004851034,-0.007055961,4011,0,0.47179142,2.1152537,-8.385817,4011,-4663,0.20274216,0.10119706,-0.16032244,-1512,443.5274,55.5
1447728645,-0.007636925,0.005770722,-0.005111457,4000,0,0.7892096,-0.64910805,-10.46295,4000,-1642,0.19761935,0.10451372,-0.16032244,-8178,443.43988,55.5
1447829445,-0.015590692,-0.003951711,0.00072617695,4000,0,-1.426893,-3.1151736,-11.645381,4000,-9300,0.19890004,0.10340816,-0.16164294,-9548,443.5274,55.51
1447933445,-0.011163062,-0.021512203,-0.001103186,4000,0,-1.3322331,1.4289789,-9.187648,4000,-20340,0.19505794,0.10451372,-0.16032244,-6455,443.70105,55.51
1448033445,-0.0024668223,-0.0058494955,-0.0014042942,3994,0,-1.9964461,-1.8998477,-11.226378,3994,-18262,0.19761935,0.10340816,-0.16164294,-336,443.7879,55.5
1448137457,-0.012235408,-0.040415622,0.015965756,4012,0,-0.852913,-0.1765837,-9.122942,4012,-18269,0.19761935,0.10340816,-0.16032244,-5014,443.87473,55.51
1448238278,-0.017577378,0.015107138,-0.00325367,4033,0,-0.61934996,1.6796163,-9.405367,4033,-1903,0.20274216,0.10340816,-0.15768144,-20286,443.43988,55.51
1448342282,0.0042260587,-0.0022168031,0.0063503543,4031,0,-2.3501205,-2.095857,-10.024529,4031,-6386,0.19761935,0.10451372,-0.15768144,-9472,443.70105,55.51
1448442283,-0.018858239,0.04350259,-0.0040986794,4032,0,3.02498,0.977025,-9.448388,4032,-13839,0.19890004,0.10340816,-0.16296345,-10618,443.96158,55.51
1448543045,0.0051132827,-0.0230623,0.007943617,4792,0,-0.22469163,-0.4173496,-9.704721,4792,-15054,0.19890004,0.10451372,-0.16032244,-7515,444.22275,55.51
1448647074,0.012809727,0.009674129,0.012290668,4026,0,2.016018,-1.8097012,-10.292222,4026,-1692,0.19890004,0.107830375,-0.16164294,-4084,443.70105,55.52
1448747051,-0.008574422,-0.02563673,0.009602137,3990,0,-2.0343988,0.11502202,-8.784906,3990,-1061,0.20018075,0.105619274,-0.15768144,-2685,444.30893,55.51
1448851069,0.012650128,0.00011137065,0.005456417,4018,0,0.26416668,-0.8817897,-10.60834,4018,-9701,0.20274216,0.10340816,-0.15900195,-8706,444.39575,55.51
1448951883,-0.00364243,0.010723083,-0.013911051,4038,0,-0.100257225,-1.1299963,-11.081424,4038,-17090,0.20018075,0.10451372,-0.16032244,-17323,443.6149,55.52
1449051845,0.039033964,-0.12709211,-0.10059878,4000,0,-1.9369671,-1.0105718,-8.893927,4000,-21707,0.19633864,0.10451372,-0.16164294,-2541,444.83063,55.52
1449155855,-0.034499567,-0.14879693,-0.14280066,4010,0,-3.707104,-0.6578415,-9.797865,4010,-5559,0.19121584,0.107830375,-0.16032244,-2080,444.4826,55.52
1449256645,-0.08636894,-0.1771831,-0.15497783,4790,0,-2.9274278,-1.5593877,-9.417969,4790,-7027,0.19121584,0.11225259,-0.16428395,-7127,445.09116,55.51
1449356645,-0.20047578,-0.11940257,-0.16283372,3990,0,2.8605561,0.72583276,-10.119174,3990,-10471,0.1822509,0.1144637,-0.16164294,-5438,445.00433,55.51
1449456687,-0.28296486,-0.08508836,-0.18764798,4042,0,-1.00608,-1.1167654,-9.735053,4042,-6571,0.1822509,0.11999147,-0.16164294,-13448,445.3517,55.51
1449560645,-0.35237858,-0.08599313,-0.20442966,4001,0,-3.9001904,-0.5890463,-10.479382,4001,-14457,0.1758474,0.12773035,-0.15636094,-22233,444.56943,55.51
1449661445,-0.33564097,-0.0782948,-0.19765209,4000,0,-1.0119644,-1.8424733,-10.345365,4000,-19367,0.1758474,0.13546921,-0.14975843,-1315,443.7879,55.52
1449761445,-0.36628526,0.004508709,-0.21923351,4000,0,0.07506205,1.3341982,-10.307849,4000,-17128,0.17200528,0.1432081,-0.1471174,-9729,444.39575,55.51
