timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1]
1438865953,0.025826903,0.04203876,-0.008305658,-0.0005879402,0.005662918,0.22201538,0.0,0.0,0.0,-0.017998159,0.0,0.0,0.0,0.0,-0.01897566,0.26101765,0.26101717,0.56470394,0.28841662,0.28841618,4.019711,0.0,0.0,0.0,0.09014696,0.0,0.0,0.0,0.0,0.053000897,5.1735085e-05,0.0016019181,0.00773997,0.0,0.0,0.0,0.0
1439066092,0.04155751,0.024010615,0.0018365635,0.0016255379,0.008556366,0.34591675,0.0,0.0,0.0,-0.009830534,0.0,0.0,0.0,0.0,0.069230646,0.2614538,0.26145333,0.564702,0.29053715,0.29053664,4.0197396,0.0,0.0,0.0,0.0901469,0.0,0.0,0.0,0.0,0.054365367,0.00016963783,0.0015867952,0.0046219584,0.0,0.0,0.0,0.0
1439270863,0.011331179,0.029950408,0.014240416,0.00041389465,-0.0014400482,-0.36193848,0.0,0.0,0.0,-0.016102552,0.0,0.0,0.0,0.0,0.011727296,0.2609258,0.26092532,0.56470144,0.2881271,0.28812668,4.019678,0.0,0.0,0.0,0.09014684,0.0,0.0,0.0,0.0,0.05420356,0.00029986555,0.0023461063,0.00791325,0.0,0.0,0.0,0.0
1439470848,0.01222929,0.03245482,0.0006673569,0.002146244,0.0011520386,-1.1774902,0.0,0.0,0.0,-0.006881535,0.0,0.0,0.0,0.0,0.022623679,0.26091382,0.2609134,0.56469625,0.28805324,0.2880528,4.019629,0.0,0.0,0.0,0.090146855,0.0,0.0,0.0,0.0,0.053705793,0.000289682,0.005369089,0.035300452,0.0,0.0,0.0,0.0
1439675695,-0.01914129,-0.012768041,0.051710658,-0.0078024864,0.0034046173,-1.136261,0.0,0.0,0.0,-0.011167586,0.0,0.0,0.0,0.0,0.00038300603,0.26093325,0.26093277,0.56469613,0.28809348,0.28809303,4.0195756,0.0,0.0,0.0,0.09014688,0.0,0.0,0.0,0.0,0.053941842,0.00018645648,0.0035172133,0.038073707,0.0,0.0,0.0,0.0
1439876442,-0.013517716,0.03136327,0.006966984,-0.0035619736,-0.0019989014,-1.0928345,0.0,0.0,0.0,-0.0019984841,0.0,0.0,0.0,0.0,0.03240189,0.26095352,0.26095313,0.564696,0.28815714,0.2881567,4.0195527,0.0,0.0,0.0,0.09014683,0.0,0.0,0.0,0.0,0.05239202,0.00021068724,0.0050544064,0.041153282,0.0,0.0,0.0,0.0
1440080487,0.026621938,0.008018788,0.015009594,-0.0102853775,0.0008544922,-1.5478821,0.0,0.0,0.0,0.00064373016,0.0,0.0,0.0,0.0,0.010044032,0.26107424,0.26107383,0.5646972,0.288695,0.28869456,4.0195694,0.0,0.0,0.0,0.090146855,0.0,0.0,0.0,0.0,0.052603837,0.0001656934,0.0076239007,0.056300387,0.0,0.0,0.0,0.0
1440281351,0.015558819,0.023180928,0.019083727,-0.0076589584,0.0045547485,-1.223877,0.0,0.0,0.0,0.00074356794,0.0,0.0,0.0,0.0,0.0040225293,0.2610102,0.26100987,0.56469935,0.28841722,0.2884168,4.019581,0.0,0.0,0.0,0.09014688,0.0,0.0,0.0,0.0,0.0536061,8.894561e-05,0.0075600846,0.056315493,0.0,0.0,0.0,0.0
1440886021,0.007801225,0.018839244,0.056309488,-0.0005578995,0.0073394775,-1.1534729,0.0,0.0,0.0,-0.01558888,0.0,0.0,0.0,0.0,0.0044839545,0.2610179,0.26101753,0.5647022,0.28842074,0.28842035,4.0196395,0.0,0.0,0.0,0.09014736,0.0,0.0,0.0,0.0,0.052563652,0.00012255722,0.0007960286,0.024077786,0.0,0.0,0.0,0.0
1441090973,0.0010080095,0.036444105,0.045497578,0.002820015,0.017555237,-1.4470215,0.0,0.0,0.0,-0.016610146,0.0,0.0,0.0,0.0,0.029934771,0.26102203,0.26102182,0.564697,0.28843877,0.28843838,4.0196533,0.0,0.0,0.0,0.09014736,0.0,0.0,0.0,0.0,0.05262415,0.00014154712,0.001296096,0.024229549,0.0,0.0,0.0,0.0
