timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,system_source,priority,warning
1491529219,47.61371,46.99969,33.18419,35.520653,1046.3726,0.99854994,1.0001253,12,1,1,0,0
1492033964,46.74256,46.98991,33.598255,35.83935,1051.402,0.9990495,1.0000821,12,1,1,0,0
1492538749,46.769783,46.979237,42.145695,36.894604,1056.6451,1.0,1.0,12,1,1,0,0
1493032788,47.205357,46.99016,40.193684,38.44833,1062.0604,1.0,1.0,12,1,1,0,0
1493536986,46.66089,46.945118,48.91858,41.195515,1068.0254,0.99919903,1.0000693,12,1,1,0,0
1494042046,47.014793,46.88747,49.36222,43.789627,1074.4706,1.0,1.0,12,1,1,0,0
1494535500,46.524773,46.80203,49.184765,46.276527,1081.1117,1.0,1.0,12,1,1,0,0
1495052467,47.28703,46.801094,47.469364,45.978046,1087.8019,1.0,1.0,12,1,1,0,0
1495545286,47.04202,46.76555,47.853848,44.94358,1093.7925,1.0,1.0,12,1,1,0,0
1496050891,46.388657,46.77943,50.574837,45.22412,1100.193,0.999162,1.0000724,12,1,1,0,0
1496555620,46.878677,46.739002,47.913002,45.578762,1106.5659,0.9969156,1.0002667,12,1,1,0,0
1497060462,46.85145,46.765175,43.831524,44.738583,1112.7402,1.0,1.0,12,1,1,0,0
1497565899,46.279762,46.764282,32.29691,42.02482,1118.4226,0.9986098,1.0001202,12,1,1,0,0
1498058773,46.633667,46.81229,42.17527,41.032642,1123.8326,0.9999741,1.0000023,12,1,1,0,0
1498564373,46.98757,46.781933,46.996147,43.99721,1130.2516,1.0,1.0,12,1,1,0,0
1499068958,46.443104,46.724903,45.487774,46.17882,1136.9081,0.99804866,1.0001687,12,1,1,0,0
1499561922,47.06924,46.802074,37.02906,41.449593,1142.1509,0.9994676,1.000046,12,1,1,0,0
1500067666,46.74256,46.769573,43.358307,44.918682,1148.624,1.0,1.0,12,1,1,0,0
1500572445,47.28703,46.770786,39.128952,43.916054,1154.73,1.0,1.0,12,1,1,0,0
1501065505,47.450367,46.81811,33.006737,38.0989,1159.4517,0.9988604,1.0000985,12,1,1,0,0
1501570801,46.9059,46.87284,42.737213,37.33967,1164.5374,1.0,1.0,12,1,1,0,0
1502075486,46.960346,46.910965,39.128952,36.56139,1169.6116,1.0,1.0,12,1,1,0,0
1502568349,47.232582,46.923157,40.252834,36.318535,1174.5375,1.0,1.0,12,1,1,0,0
1503074005,46.524773,46.847153,47.913002,41.93768,1180.7161,0.99935347,1.0000559,12,1,1,0,0
1503578809,46.769783,46.75125,45.54693,45.790318,1187.5586,1.0,1.0,12,1,1,0,0
1504071667,46.82423,46.727158,45.07371,46.584637,1194.0695,1.0,1.0,12,1,1,0,0
1504577195,46.0892,46.797928,34.870018,40.390972,1199.1531,0.9974862,1.0002173,12,1,1,0,0
1505082004,47.3687,46.85242,31.173027,36.539207,1203.8141,0.9973229,1.0002314,12,1,1,0,0
1505586828,47.423145,46.949852,35.757294,34.313595,1208.4105,1.0,1.0,12,1,1,0,0
1506080267,46.60644,46.94609,38.47828,35.415848,1213.372,0.99930495,1.0000601,12,1,1,0,0
1506585281,47.014793,46.88477,40.844353,36.395344,1218.516,0.9926423,1.0006363,12,1,1,0,0
1507089784,46.715336,46.76258,48.20876,46.343605,1225.6421,0.99841547,1.000137,12,1,1,0,0
1507583490,46.225315,46.69114,45.813107,46.734646,1232.0948,0.99906486,1.0000808,12,1,1,0,0
1508088373,46.74256,46.708897,45.339893,45.65488,1238.3649,0.99769217,1.0001994,12,1,1,0,0
1508594003,46.74256,46.719753,42.17527,43.972137,1244.3789,1.0,1.0,12,1,1,0,0
1509086947,46.769783,46.738804,39.247257,42.810894,1250.1328,0.999206,1.0000687,12,1,1,0,0
1509591480,46.66089,46.738426,39.72047,41.51654,1255.826,0.9989353,1.000092,12,1,1,0,0
1510097281,46.60644,46.733997,40.430294,40.74502,1261.4808,0.99457,1.0004696,12,1,1,0,0
1510589896,46.524773,46.73661,38.68531,39.975887,1266.8763,1.0,1.0,12,1,1,0,0
1511094792,46.933125,46.760582,35.72772,38.364643,1272.0757,1.0,1.0,12,1,1,0,0
1511600473,46.11642,46.840656,31.350483,36.994663,1277.1538,0.99833715,1.0001438,12,1,1,0,0
1512093271,46.633667,46.882595,32.178608,34.693737,1281.6395,0.9993741,1.000054,12,1,1,0,0
1512597870,46.715336,46.880135,45.487774,35.723648,1286.6633,0.99970126,1.0000257,12,1,1,0,0
1513103601,46.279762,46.86317,45.960987,38.967075,1292.404,0.999866,1.0000116,12,1,1,0,0
1513596184,46.061974,46.754375,53.562,46.31071,1299.4418,0.9998304,1.0000145,12,1,1,0,0
1514101515,46.143646,46.670776,45.813107,48.241714,1306.5199,0.9998256,1.000015,12,1,1,0,0
1514606758,46.25254,46.643715,39.454285,45.548843,1312.6802,0.9986696,1.000115,12,1,1,0,0
1515099658,47.15091,46.716427,33.68698,40.638615,1317.7657,1.0,1.0,12,1,1,0,0
1515604371,46.878677,46.825626,36.762875,37.195698,1322.6001,1.0,1.0,12,1,1,0,0
1516110047,46.49755,46.839222,40.696472,36.7479,1327.6649,0.9999236,1.0000066,12,1,1,0,0
1516602720,46.98757,46.77334,46.404625,41.33422,1333.7606,1.0,1.0,12,1,1,0,0
1517107503,47.014793,46.70185,45.399048,45.190155,1340.5333,1.0,1.0,12,1,1,0,0
1517613157,45.84419,46.635765,42.53018,45.029236,1346.8783,0.9981572,1.0001594,12,1,1,0,0
1518106046,46.878677,46.66025,43.387886,43.654613,1352.7208,1.0,1.0,12,1,1,0,0
1518610842,46.715336,46.686573,40.016228,42.024742,1358.4648,1.0,1.0,12,1,1,0,0
1519116356,46.878677,46.72724,40.548595,39.567646,1363.7982,1.0,1.0,12,1,1,0,0
1519621210,47.123688,46.758747,36.99948,37.792545,1368.9187,1.0,1.0,12,1,1,0,0
1520126683,46.74256,46.777527,36.733303,38.049137,1374.2385,1.0,1.0,12,1,1,0,0
1520619672,46.33421,46.778706,38.921917,39.554836,1379.7877,0.99788654,1.0001826,12,1,1,0,0
1521124310,46.551994,46.734486,42.796368,41.667446,1385.8357,0.99222964,1.0006719,12,1,1,0,0
1521629235,46.98757,46.733837,39.602165,41.41824,1391.6377,0.99583215,1.0003603,12,1,1,0,0
1522122711,46.82423,46.73034,33.74613,40.565754,1397.1058,0.9916063,1.0007259,12,1,1,0,0
1522627606,46.388657,46.7463,46.079292,40.548923,1402.7589,0.9943286,1.0004904,12,1,1,0,0
1523132529,46.061974,46.70597,38.744465,40.6163,1408.4595,0.9826564,1.0015011,12,1,1,0,0
1523625895,47.096462,46.69866,42.411877,41.433735,1414.2318,0.9850244,1.0012958,12,1,1,0,0
1524130973,46.82423,46.722466,38.921917,40.824596,1419.8973,0.9965653,1.000297,12,1,1,0,0
1524636295,46.0892,46.7179,39.77962,41.19166,1425.7162,0.9982947,1.0001475,12,1,1,0,0
1525129141,47.232582,46.704296,37.08821,39.948277,1431.0265,1.0,1.0,12,1,1,0,0
1525634106,46.279762,46.699596,38.862766,40.30267,1436.7104,0.99942386,1.0000498,12,1,1,0,0
1526139473,45.735294,46.672462,42.263996,41.93369,1442.7749,0.99667543,1.0002874,12,1,1,0,0
1526632505,46.306984,46.66227,37.827606,41.91292,1448.5487,0.9962565,1.0003237,12,1,1,0,0
1527137160,47.15091,46.701893,37.91634,40.45316,1454.0774,1.0,1.0,12,1,1,0,0
1527641967,46.33421,46.668606,41.672478,43.304348,1460.5278,0.9993571,1.0000556,12,1,1,0,0
1528135559,46.41588,46.631935,44.06813,43.031322,1466.3983,0.99773014,1.0001962,12,1,1,0,0
1528640416,46.878677,46.622807,36.053055,42.3962,1472.29,0.9914454,1.0007398,12,1,1,0,0
1529145102,47.014793,46.75612,29.250591,35.167618,1476.2308,0.99098045,1.00078,12,1,1,0,0
1529638582,47.3687,46.812862,34.42638,34.570805,1480.886,0.99933594,1.0000573,12,1,1,0,0
1530143675,46.443104,46.816864,34.662987,35.43946,1485.9359,0.9992519,1.0000646,12,1,1,0,0
1530649206,47.15091,46.77003,40.93308,38.33017,1491.5676,1.0,1.0,12,1,1,0,0
1531141967,46.0892,46.73008,44.127285,40.586315,1497.3127,1.0,1.0,12,1,1,0,0
1531646797,45.925858,46.458084,54.65631,53.512558,1506.6975,0.9778933,1.001914,12,1,1,0,0
1532152465,46.0892,46.41514,49.27349,51.958527,1513.8949,0.979912,1.001739,12,1,1,0,0
1532657169,46.715336,46.451996,48.91858,48.82748,1520.4274,0.98920435,1.0009338,12,1,1,0,0
1533150079,46.33421,46.488842,43.476612,46.438503,1526.5466,0.99571383,1.0003705,12,1,1,0,0
1533655484,46.82423,46.51408,43.654068,44.731346,1532.6578,0.999893,1.0000093,12,1,1,0,0
1534160539,46.74256,46.504486,43.210426,43.718655,1538.6884,0.99381906,1.0005344,12,1,1,0,0
1534653070,46.061974,46.5563,43.56534,43.319965,1544.5739,0.9966974,1.0002855,12,1,1,0,0
1535158777,47.096462,46.574196,46.04972,43.4773,1550.6797,0.9997998,1.0000173,12,1,1,0,0
1535663622,46.878677,46.58291,45.36947,44.173447,1556.9402,1.0,1.0,12,1,1,0,0
1536156460,46.0892,46.5328,47.439785,44.933697,1563.155,0.99767476,1.000201,12,1,1,0,0
1536661960,46.933125,46.536396,44.097706,44.63565,1569.4084,1.0,1.0,12,1,1,0,0
1537166673,46.74256,46.547493,40.51902,42.98545,1575.2788,1.0,1.0,12,1,1,0,0
1537671685,45.87141,46.554,38.537434,40.963234,1580.8376,0.9975487,1.0002118,12,1,1,0,0
1538177170,47.15091,46.598404,37.38397,39.83995,1586.315,1.0,1.0,12,1,1,0,0
1538670292,46.9059,46.623848,30.818115,38.989662,1591.6117,1.0,1.0,12,1,1,0,0
1539174736,46.85145,46.623913,42.35273,40.767883,1597.1731,0.9915357,1.0007321,12,1,1,0,0
1539680454,46.551994,46.572624,43.8611,42.090473,1603.2129,0.9971789,1.0002439,12,1,1,0,0
1540173169,46.79701,46.58532,32.149033,40.02781,1608.6108,0.9983173,1.0001454,12,1,1,0,0
1540678013,47.04202,46.691437,36.733303,35.93528,1613.0967,0.99370295,1.0005444,12,1,1,0,0
1541183485,46.878677,46.70675,41.22884,35.388226,1618.0012,0.9878049,1.001055,12,1,1,0,0
1541676455,45.84419,46.61257,37.945915,39.22565,1623.691,0.975133,1.0021535,12,1,1,0,0
1542193300,46.60644,46.51813,50.988895,44.75975,1630.6178,0.9672521,1.0028381,12,1,1,0,0
1542686803,46.715336,46.478474,45.90184,46.84747,1637.2892,0.9675145,1.0028152,12,1,1,0,0
1543191502,46.11642,46.450752,45.339893,45.800163,1643.6211,0.96562374,1.0029796,12,1,1,0,0
1543696361,46.66089,46.47508,44.541344,44.820747,1649.8192,0.9744837,1.00221,12,1,1,0,0
1544202027,46.36143,46.484768,43.387886,44.374603,1656.0055,0.98130035,1.0016186,12,1,1,0,0
1544694831,46.443104,46.512154,42.53018,43.793915,1661.9484,0.991606,1.0007259,12,1,1,0,0
1545200307,46.769783,46.529076,39.099377,42.740646,1667.8641,0.99667895,1.0002872,12,1,1,0,0
1545705131,46.41588,46.57241,38.62616,40.80094,1673.3774,0.99978846,1.0000182,12,1,1,0,0
1546197893,47.06924,46.62119,39.57259,40.30697,1678.8414,1.0,1.0,12,1,1,0,0
1546702773,46.98757,46.61603,40.430294,40.129353,1684.4578,1.0,1.0,12,1,1,0,0
1547208262,46.9059,46.57617,39.010647,40.01634,1690.0713,1.0,1.0,12,1,1,0,0
1547701263,46.225315,46.573196,39.395134,40.256626,1695.6042,0.9978595,1.000185,12,1,1,0,0
1548205748,46.551994,46.562153,40.400715,40.216824,1701.2332,0.9997745,1.0000196,12,1,1,0,0
1548711615,45.980305,46.558613,39.77962,40.283634,1706.9116,0.9981539,1.0001595,12,1,1,0,0
1549204349,47.06924,46.58437,40.16411,40.047413,1712.367,1.0,1.0,12,1,1,0,0
1549709100,46.198093,46.59143,39.77962,40.007504,1717.9637,0.99929905,1.0000607,12,1,1,0,0
1550215220,46.85145,46.60639,40.37114,40.284306,1723.6504,1.0,1.0,12,1,1,0,0
1550719486,46.33421,46.584457,39.27683,39.97274,1729.2289,0.99811685,1.0001627,12,1,1,0,0
1551212427,46.715336,46.5895,40.962658,40.216938,1734.7491,1.0,1.0,12,1,1,0,0
1551717346,46.769783,46.573257,40.104954,40.365494,1740.4233,0.9993493,1.0000563,12,1,1,0,0
1552222874,46.49755,46.58702,39.868347,40.261204,1746.0825,1.0,1.0,12,1,1,0,0
1552715352,47.04202,46.589714,42.855515,40.615498,1751.6575,1.0,1.0,12,1,1,0,0
1553221280,46.715336,46.579773,39.809196,40.14727,1757.2673,0.9992297,1.0000665,12,1,1,0,0
1553726057,46.25254,46.56377,41.82036,40.32216,1762.9218,0.99910474,1.0000774,12,1,1,0,0
1554218673,45.78974,46.532043,40.37114,40.026093,1768.3721,0.99220383,1.0006741,12,1,1,0,0
1554724312,46.60644,46.553604,39.217678,40.038097,1774.0018,0.9986394,1.0001177,12,1,1,0,0
1555229554,46.769783,46.54279,40.22326,40.35732,1779.694,0.99872756,1.00011,12,1,1,0,0
1555722095,46.33421,46.538883,39.809196,40.522335,1785.2501,0.9993851,1.000053,12,1,1,0,0
1556227477,46.82423,46.5255,41.28799,40.64542,1790.9899,0.99500495,1.0004318,12,1,1,0,0
1556732535,46.82423,46.542385,40.459866,40.327873,1796.605,1.0,1.0,12,1,1,0,0
1557225159,46.57922,46.565132,40.31199,40.02816,1802.0487,0.99916744,1.000072,12,1,1,0,0
1557729990,46.198093,46.569218,38.300827,39.751278,1807.6167,0.9952728,1.0004088,12,1,1,0,0
1558235623,46.66089,46.55274,40.459866,39.85691,1813.222,0.9972688,1.0002362,12,1,1,0,0
1558740303,45.571953,46.53494,40.134533,40.092762,1818.8667,0.994497,1.0004758,12,1,1,0,0
1559233264,46.49755,46.50571,40.785202,40.3902,1824.4329,0.9957037,1.0003715,12,1,1,0,0
1559738792,46.225315,46.53489,40.34156,40.560562,1830.138,0.9994205,1.0000501,12,1,1,0,0
1560244475,46.633667,46.525646,37.88676,39.861763,1835.6727,1.0,1.0,12,1,1,0,0
1560736183,46.98757,46.540016,38.803616,39.23892,1840.9719,0.9980981,1.0001644,12,1,1,0,0
1561242091,46.79701,46.567913,38.68531,38.188503,1846.2367,1.0,1.0,12,1,1,0,0
1561746761,46.551994,46.588486,32.23776,36.468178,1851.1958,0.99139494,1.0007442,12,1,1,0,0
1562239649,47.096462,46.663532,27.505611,33.150105,1855.3612,0.9793347,1.0017891,12,1,1,0,0
1562745186,46.769783,46.8623,14.403476,22.25007,1857.4196,0.9608738,1.0033928,12,1,1,0,0
1563250012,47.014793,47.00185,15.645665,18.360647,1859.5939,0.9455958,1.0047238,12,1,1,0,0
1563742964,44.02022,46.871307,121.11342,29.004656,1863.8778,0.9386464,1.0053304,12,1,1,0,0
1564248256,45.708073,46.281433,80.23949,62.17395,1876.5992,0.94927853,1.0044026,12,1,1,0,0
1564753234,46.00753,46.066086,74.76794,69.08068,1887.019,0.9805747,1.0016816,12,1,1,0,0
1565246042,44.755253,45.747993,91.24174,81.66115,1899.2848,0.98021275,1.0017129,12,1,1,0,0
1565751676,45.354168,45.652023,61.51793,77.19121,1910.146,0.9985666,1.0001239,12,1,1,0,0
1566256358,45.59918,45.756294,57.022385,65.6793,1918.2323,0.9982381,1.0001522,12,1,1,0,0
1566749250,47.06924,45.89169,24.193108,57.030514,1925.3008,0.98814565,1.0010254,12,1,1,0,0
1567254700,46.524773,46.238068,25.494448,35.955746,1927.862,0.9645794,1.0030705,12,1,1,0,0
1567759512,46.878677,46.389904,31.23218,32.133736,1931.9252,0.9493665,1.0043949,12,1,1,0,0
1568252341,46.878677,46.48553,32.918007,31.892956,1936.2504,0.9493519,1.0043962,12,1,1,0,0
1568758100,46.49755,46.49292,36.67415,34.07143,1941.2042,0.9500971,1.0043312,12,1,1,0,0
1569262900,46.74256,46.458538,39.838776,36.932724,1946.6626,0.9538656,1.0040029,12,1,1,0,0
1569755656,46.715336,46.48626,41.37672,38.788105,1952.145,0.97203517,1.0024226,12,1,1,0,0
1570261212,45.762516,46.44128,37.236088,39.173794,1957.7097,0.96932745,1.0026578,12,1,1,0,0
1570766055,45.925858,46.428085,39.36556,39.217655,1963.2021,0.9690759,1.0026796,12,1,1,0,0
1571258821,46.57922,46.44862,40.459866,40.141052,1968.7903,0.9800533,1.0017267,12,1,1,0,0
1571764423,45.735294,46.411423,41.140114,40.878647,1974.605,0.9758233,1.0020938,12,1,1,0,0
1572269506,46.60644,46.398876,41.22884,41.49076,1980.4976,0.974287,1.0022271,12,1,1,0,0
1572762029,46.388657,46.38445,39.36556,40.789173,1986.0206,0.9715679,1.0024631,12,1,1,0,0
1573267590,46.524773,46.417816,38.68531,39.72108,1991.4938,0.9786171,1.0018513,12,1,1,0,0
1573772677,46.715336,46.42479,39.128952,39.78582,1997.0697,0.98157305,1.0015949,12,1,1,0,0
1574265265,46.143646,46.411663,40.22326,39.891777,2002.5381,0.9805774,1.0016813,12,1,1,0,0
1574770920,46.715336,46.402664,40.016228,40.248913,2008.2356,0.9814256,1.0016078,12,1,1,0,0
1575275922,46.715336,46.41571,41.82036,40.836136,2014.0267,0.98439294,1.0013506,12,1,1,0,0
1575768358,45.816963,46.411915,39.77962,41.104362,2019.6827,0.98314935,1.0014583,12,1,1,0,0
1576273074,46.66089,46.38705,40.844353,41.02458,2025.4315,0.97849554,1.0018618,12,1,1,0,0
