timestamp,windspeed_north,windspeed_east,variance_north,variance_east
1459671697,0.0,0.0,0.0,0.0
1459872497,0.0,0.0,0.0,0.0
1460076418,0.0,0.0,0.0,0.0
1460281309,0.0,0.0,0.0,0.0
1460485222,0.0,0.0,0.0,0.0
1460686956,0.0,0.0,0.0,0.0
1460894043,0.0,0.0,0.0,0.0
1461094807,0.0,0.0,0.0,0.0
1461294847,0.0,0.0,0.0,0.0
1461499644,0.0,0.0,0.0,0.0
1461700503,0.0,0.0,0.0,0.0
1461900468,0.0,0.0,0.0,0.0
1462100768,0.0,0.0,0.0,0.0
1462305231,0.0,0.0,0.0,0.0
1462506104,0.0,0.0,0.0,0.0
1462714303,0.0,0.0,0.0,0.0
1462914985,0.0,0.0,0.0,0.0
1463114799,0.0,0.0,0.0,0.0
1463319610,0.0,0.0,0.0,0.0
1463520764,0.0,0.0,0.0,0.0
1463720688,0.0,0.0,0.0,0.0
1463921213,0.0,0.0,0.0,0.0
1464125233,0.0,0.0,0.0,0.0
1464326100,0.0,0.0,0.0,0.0
1464530037,0.0,0.0,0.0,0.0
1464734882,0.0,0.0,0.0,0.0
1464934957,0.0,0.0,0.0,0.0
1465135646,0.0,0.0,0.0,0.0
1465336422,0.0,0.0,0.0,0.0
1465536484,0.0,0.0,0.0,0.0
1465737231,0.0,0.0,0.0,0.0
1465941221,0.0,0.0,0.0,0.0
1466142039,0.0,0.0,0.0,0.0
1466350373,0.0,0.0,0.0,0.0
1466550965,0.0,0.0,0.0,0.0
1466750912,0.0,0.0,0.0,0.0
1466955734,0.0,0.0,0.0,0.0
1467159697,0.0,0.0,0.0,0.0
1467360538,0.0,0.0,0.0,0.0
1467564516,0.0,0.0,0.0,0.0
1467765211,0.0,0.0,0.0,0.0
1467966094,0.0,0.0,0.0,0.0
1468166110,0.0,0.0,0.0,0.0
1468370876,0.0,0.0,0.0,0.0
1468570877,0.0,0.0,0.0,0.0
1468771959,0.0,0.0,0.0,0.0
1468975670,0.0,0.0,0.0,0.0
1469176492,0.0,0.0,0.0,0.0
1469376493,0.0,0.0,0.0,0.0
1469581269,0.0,0.0,0.0,0.0
1469781217,0.0,0.0,0.0,0.0
1469982030,0.0,0.0,0.0,0.0
1470186831,0.0,0.0,0.0,0.0
1470386801,0.0,0.0,0.0,0.0
1470587724,0.0,0.0,0.0,0.0
1470791629,0.0,0.0,0.0,0.0
1470992489,0.0,0.0,0.0,0.0
1471192518,0.0,0.0,0.0,0.0
1471393229,0.0,0.0,0.0,0.0
1471597213,0.0,0.0,0.0,0.0
1471798024,0.0,0.0,0.0,0.0
1471998064,0.0,0.0,0.0,0.0
1472202932,0.0,0.0,0.0,0.0
1472403633,0.0,0.0,0.0,0.0
1472603595,0.0,0.0,0.0,0.0
1472808399,0.0,0.0,0.0,0.0
1473008564,0.0,0.0,0.0,0.0
1473209296,0.0,0.0,0.0,0.0
1473409327,0.0,0.0,0.0,0.0
1473610024,0.0,0.0,0.0,0.0
1473810925,0.0,0.0,0.0,0.0
1474014876,0.0,0.0,0.0,0.0
1474215729,0.0,0.0,0.0,0.0
1474415763,0.0,0.0,0.0,0.0
1474616500,0.0,0.0,0.0,0.0
1474820942,0.0,0.0,0.0,0.0
1475021258,0.0,0.0,0.0,0.0
1475221320,0.0,0.0,0.0,0.0
1475426039,0.0,0.0,0.0,0.0
1475630160,0.0,0.0,0.0,0.0
1475830929,0.0,0.0,0.0,0.0
1476031637,0.0,0.0,0.0,0.0
1476235662,0.0,0.0,0.0,0.0
1476436406,0.0,0.0,0.0,0.0
1476644420,0.0,0.0,0.0,0.0
1476845250,0.0,0.0,0.0,0.0
1477049230,0.0,0.0,0.0,0.0
1477249952,0.0,0.0,0.0,0.0
1477454437,0.0,0.0,0.0,0.0
1477654894,0.0,0.0,0.0,0.0
1477855562,0.0,0.0,0.0,0.0
1478055649,0.0,0.0,0.0,0.0
1478256420,0.0,0.0,0.0,0.0
1478456851,0.0,0.0,0.0,0.0
1478661304,0.0,0.0,0.0,0.0
1478861231,0.0,0.0,0.0,0.0
1479066064,0.0,0.0,0.0,0.0
1479270070,0.0,0.0,0.0,0.0
1479470857,0.0,0.0,0.0,0.0
1479674891,0.0,0.0,0.0,0.0
1479875670,0.0,0.0,0.0,0.0
1480076356,0.0,0.0,0.0,0.0
1480280533,0.0,0.0,0.0,0.0
1480481478,0.0,0.0,0.0,0.0
1480681219,0.0,0.0,0.0,0.0
1480886095,0.0,0.0,0.0,0.0
1481086035,0.0,0.0,0.0,0.0
1481287224,0.0,0.0,0.0,0.0
1481486883,0.0,0.0,0.0,0.0
1481695712,0.0,0.0,0.0,0.0
1481895619,0.0,0.0,0.0,0.0
1482100490,0.0,0.0,0.0,0.0
1482301202,0.0,0.0,0.0,0.0
1482501204,0.0,0.0,0.0,0.0
1482706061,0.0,0.0,0.0,0.0
1482910170,0.0,0.0,0.0,0.0
1483110825,0.0,0.0,0.0,0.0
1483318899,0.0,0.0,0.0,0.0
1483519656,0.0,0.0,0.0,0.0
1483728450,0.0,0.0,0.0,0.0
1483932478,0.0,0.0,0.0,0.0
1484136405,0.0,0.0,0.0,0.0
1484345534,0.0,0.0,0.0,0.0
1484546054,0.0,0.0,0.0,0.0
1484754113,0.0,0.0,0.0,0.0
1484954842,0.0,0.0,0.0,0.0
1485158833,0.0,0.0,0.0,0.0
1485359641,0.0,0.0,0.0,0.0
1485559688,0.0,0.0,0.0,0.0
1485764528,0.0,0.0,0.0,0.0
1485968499,0.0,0.0,0.0,0.0
1486169381,0.0,0.0,0.0,0.0
1486369270,0.0,0.0,0.0,0.0
1486578076,0.0,0.0,0.0,0.0
1486778770,0.0,0.0,0.0,0.0
1486982928,0.0,0.0,0.0,0.0
1487183655,0.0,0.0,0.0,0.0
1487383682,0.0,0.0,0.0,0.0
1487588415,0.0,0.0,0.0,0.0
1487788474,0.0,0.0,0.0,0.0
1487989211,0.0,0.0,0.0,0.0
1488194111,0.0,0.0,0.0,0.0
1488398120,0.0,0.0,0.0,0.0
1488598019,0.0,0.0,0.0,0.0
1488798798,0.0,0.0,0.0,0.0
1488999593,0.0,0.0,0.0,0.0
1489199725,0.0,0.0,0.0,0.0
1489404420,0.0,0.0,0.0,0.0
1489604677,0.0,0.0,0.0,0.0
1489805295,0.0,0.0,0.0,0.0
1490005197,0.0,0.0,0.0,0.0
1490206004,0.0,0.0,0.0,0.0
1490410073,0.0,0.0,0.0,0.0
1490610960,0.0,0.0,0.0,0.0
1490814853,0.0,0.0,0.0,0.0
1491015654,0.0,0.0,0.0,0.0
1491216449,0.0,0.0,0.0,0.0
1491420527,0.0,0.0,0.0,0.0
1491621246,0.0,0.0,0.0,0.0
1491821346,0.0,0.0,0.0,0.0
1492026002,0.0,0.0,0.0,0.0
1492230131,0.0,0.0,0.0,0.0
1492430839,0.0,0.0,0.0,0.0
1492634817,0.0,0.0,0.0,0.0
1492835652,0.0,0.0,0.0,0.0
1493036437,0.0,0.0,0.0,0.0
1493240435,0.0,0.0,0.0,0.0
1493441353,0.0,0.0,0.0,0.0
1493645387,0.0,0.0,0.0,0.0
1493846307,0.0,0.0,0.0,0.0
1494050185,0.0,0.0,0.0,0.0
1494250856,0.0,0.0,0.0,0.0
1494455685,0.0,0.0,0.0,0.0
1494659680,0.0,0.0,0.0,0.0
1494860548,0.0,0.0,0.0,0.0
1495064424,0.0,0.0,0.0,0.0
1495265259,0.0,0.0,0.0,0.0
1495469241,0.0,0.0,0.0,0.0
1495669995,0.0,0.0,0.0,0.0
1495870037,0.0,0.0,0.0,0.0
1496070876,0.0,0.0,0.0,0.0
1496274834,0.0,0.0,0.0,0.0
1496479599,0.0,0.0,0.0,0.0
1496679728,0.0,0.0,0.0,0.0
1496880481,0.0,0.0,0.0,0.0
1497080511,0.0,0.0,0.0,0.0
1497281321,0.0,0.0,0.0,0.0
1497482075,0.0,0.0,0.0,0.0
1497686007,0.0,0.0,0.0,0.0
1497886818,0.0,0.0,0.0,0.0
1498090986,0.0,0.0,0.0,0.0
1498296106,0.0,0.0,0.0,0.0
1498495646,0.0,0.0,0.0,0.0
1498700431,0.0,0.0,0.0,0.0
1498904470,0.0,0.0,0.0,0.0
1499105335,0.0,0.0,0.0,0.0
1499309290,0.0,0.0,0.0,0.0
1499510096,0.0,0.0,0.0,0.0
1499710982,0.0,0.0,0.0,0.0
1499914805,0.0,0.0,0.0,0.0
1500115713,0.0,0.0,0.0,0.0
1500315925,0.0,0.0,0.0,0.0
1500520552,0.0,0.0,0.0,0.0
1500720748,0.0,0.0,0.0,0.0
1500921205,0.0,0.0,0.0,0.0
1501121257,0.0,0.0,0.0,0.0
1501326053,0.0,0.0,0.0,0.0
1501529960,0.0,0.0,0.0,0.0
1501734850,0.0,0.0,0.0,0.0
1501935660,0.0,0.0,0.0,0.0
1502135656,0.0,0.0,0.0,0.0
1502340454,0.0,0.0,0.0,0.0
1502540513,0.0,0.0,0.0,0.0
1502745317,0.0,0.0,0.0,0.0
1502945576,0.0,0.0,0.0,0.0
1503146092,0.0,0.0,0.0,0.0
1503350123,0.0,0.0,0.0,0.0
1503550884,0.0,0.0,0.0,0.0
1503758863,0.0,0.0,0.0,0.0
1503959733,0.0,0.0,0.0,0.0
1504160437,0.0,0.0,0.0,0.0
1504364475,0.0,0.0,0.0,0.0
1504565330,0.0,0.0,0.0,0.0
1504769177,0.0,0.0,0.0,0.0
1504970004,0.0,0.0,0.0,0.0
1505170040,0.0,0.0,0.0,0.0
1505374945,0.0,0.0,0.0,0.0
1505582878,0.0,0.0,0.0,0.0
1505783644,0.0,0.0,0.0,0.0
1505988384,0.0,0.0,0.0,0.0
1506188493,0.0,0.0,0.0,0.0
1506389303,0.0,0.0,0.0,0.0
1506593203,0.0,0.0,0.0,0.0
1506794172,0.0,0.0,0.0,0.0
1506993958,0.0,0.0,0.0,0.0
1507194812,0.0,0.0,0.0,0.0
1507398810,0.0,0.0,0.0,0.0
1507599617,0.0,0.0,0.0,0.0
1507803617,0.0,0.0,0.0,0.0
1508004512,0.0,0.0,0.0,0.0
1508204572,0.0,0.0,0.0,0.0
1508405293,0.0,0.0,0.0,0.0
1508606024,0.0,0.0,0.0,0.0
1508810175,0.0,0.0,0.0,0.0
1509010886,0.0,0.0,0.0,0.0
1509210900,0.0,0.0,0.0,0.0
1509411787,0.0,0.0,0.0,0.0
1509611600,0.0,0.0,0.0,0.0
1509816383,0.0,0.0,0.0,0.0
1510020411,0.0,0.0,0.0,0.0
1510221264,0.0,0.0,0.0,0.0
1510425236,0.0,0.0,0.0,0.0
1510626112,0.0,0.0,0.0,0.0
1510826096,0.0,0.0,0.0,0.0
1511026908,0.0,0.0,0.0,0.0
1511227609,0.0,0.0,0.0,0.0
1511431622,0.0,0.0,0.0,0.0
1511632495,0.0,0.0,0.0,0.0
1511836461,0.0,0.0,0.0,0.0
1512037319,0.0,0.0,0.0,0.0
1512237219,0.0,0.0,0.0,0.0
1512442068,0.0,0.0,0.0,0.0
1512646028,0.0,0.0,0.0,0.0
1512846934,0.0,0.0,0.0,0.0
1513046795,0.0,0.0,0.0,0.0
1513252108,0.0,0.0,0.0,0.0
1513456401,0.0,0.0,0.0,0.0
1513656451,0.0,0.0,0.0,0.0
1513857482,0.0,0.0,0.0,0.0
1514057255,0.0,0.0,0.0,0.0
1514262043,0.0,0.0,0.0,0.0
1514465999,0.0,0.0,0.0,0.0
1514666915,0.0,0.0,0.0,0.0
1514870875,0.0,0.0,0.0,0.0
1515071629,0.0,0.0,0.0,0.0
1515272588,0.0,0.0,0.0,0.0
1515476545,0.0,0.0,0.0,0.0
1515676482,0.0,0.0,0.0,0.0
1515885310,0.0,0.0,0.0,0.0
1516085920,0.0,0.0,0.0,0.0
1516286354,0.0,0.0,0.0,0.0
1516486845,0.0,0.0,0.0,0.0
1516690852,0.0,0.0,0.0,0.0
1516892014,0.0,0.0,0.0,0.0
1517091654,0.0,0.0,0.0,0.0
1517296496,0.0,0.0,0.0,0.0
1517504689,0.0,0.0,0.0,0.0
1517705301,0.0,0.0,0.0,0.0
1517906104,0.0,0.0,0.0,0.0
1518114079,0.0,0.0,0.0,0.0
1518314822,0.0,0.0,0.0,0.0
1518518831,0.0,0.0,0.0,0.0
1518719942,0.0,0.0,0.0,0.0
1518923786,0.0,0.0,0.0,0.0
1519124467,0.0,0.0,0.0,0.0
1519324544,0.0,0.0,0.0,0.0
1519525234,0.0,0.0,0.0,0.0
1519729255,0.0,0.0,0.0,0.0
1519930046,0.0,0.0,0.0,0.0
1520134826,0.0,0.0,0.0,0.0
1520338741,0.0,0.0,0.0,0.0
1520538840,0.0,0.0,0.0,0.0
1520739623,0.0,0.0,0.0,0.0
1520940501,0.0,0.0,0.0,0.0
1521144447,0.0,0.0,0.0,0.0
1521345244,0.0,0.0,0.0,0.0
1521549207,0.0,0.0,0.0,0.0
1521750038,0.0,0.0,0.0,0.0
1521954026,0.0,0.0,0.0,0.0
1522158862,0.0,0.0,0.0,0.0
1522358808,0.0,0.0,0.0,0.0
1522563699,0.0,0.0,0.0,0.0
1522768442,0.0,0.0,0.0,0.0
1522968507,0.0,0.0,0.0,0.0
1523173235,0.0,0.0,0.0,0.0
1523373240,0.0,0.0,0.0,0.0
1523574114,0.0,0.0,0.0,0.0
1523778126,0.0,0.0,0.0,0.0
1523982843,0.0,0.0,0.0,0.0
1524182846,0.0,0.0,0.0,0.0
1524391593,0.0,0.0,0.0,0.0
1524591685,0.0,0.0,0.0,0.0
1524792590,0.0,0.0,0.0,0.0
1524996490,0.0,0.0,0.0,0.0
1525197182,0.0,0.0,0.0,0.0
1525397220,0.0,0.0,0.0,0.0
1525602038,0.0,0.0,0.0,0.0
1525802942,0.0,0.0,0.0,0.0
1526002953,0.0,0.0,0.0,0.0
1526207611,0.0,0.0,0.0,0.0
1526411669,0.0,0.0,0.0,0.0
1526612486,0.0,0.0,0.0,0.0
1526816432,0.0,0.0,0.0,0.0
1527017257,0.0,0.0,0.0,0.0
1527217207,0.0,0.0,0.0,0.0
1527418125,0.0,0.0,0.0,0.0
1527622023,0.0,0.0,0.0,0.0
1527822986,0.0,0.0,0.0,0.0
1528027646,0.0,0.0,0.0,0.0
1528231670,0.0,0.0,0.0,0.0
1528432556,0.0,0.0,0.0,0.0
1528636433,0.0,0.0,0.0,0.0
1528837342,0.0,0.0,0.0,0.0
1529037228,0.0,0.0,0.0,0.0
1529242043,0.0,0.0,0.0,0.0
1529446141,0.0,0.0,0.0,0.0
1529646861,0.0,0.0,0.0,0.0
1529850887,0.0,0.0,0.0,0.0
1530051650,0.0,0.0,0.0,0.0
1530252514,0.0,0.0,0.0,0.0
1530456509,0.0,0.0,0.0,0.0
1530657334,0.0,0.0,0.0,0.0
1530861332,0.0,0.0,0.0,0.0
1531062032,0.0,0.0,0.0,0.0
1531262398,0.0,0.0,0.0,0.0
1531462837,0.0,0.0,0.0,0.0
1531666823,0.0,0.0,0.0,0.0
1531871715,0.0,0.0,0.0,0.0
1532076502,0.0,0.0,0.0,0.0
1532276501,0.0,0.0,0.0,0.0
1532480537,0.0,0.0,0.0,0.0
1532681259,0.0,0.0,0.0,0.0
1532885209,0.0,0.0,0.0,0.0
1533086156,0.0,0.0,0.0,0.0
1533286819,0.0,0.0,0.0,0.0
1533490868,0.0,0.0,0.0,0.0
1533691678,0.0,0.0,0.0,0.0
1533895699,0.0,0.0,0.0,0.0
1534100508,0.0,0.0,0.0,0.0
1534308506,0.0,0.0,0.0,0.0
1534509235,0.0,0.0,0.0,0.0
1534713220,0.0,0.0,0.0,0.0
1534914027,0.0,0.0,0.0,0.0
1535118036,0.0,0.0,0.0,0.0
1535318812,0.0,0.0,0.0,0.0
1535519748,0.0,0.0,0.0,0.0
1535723919,0.0,0.0,0.0,0.0
1535924468,0.0,0.0,0.0,0.0
1536124426,0.0,0.0,0.0,0.0
1536325256,0.0,0.0,0.0,0.0
1536529343,0.0,0.0,0.0,0.0
1536730011,0.0,0.0,0.0,0.0
1536934091,0.0,0.0,0.0,0.0
1537134808,0.0,0.0,0.0,0.0
1537334877,0.0,0.0,0.0,0.0
1537535599,0.0,0.0,0.0,0.0
1537739635,0.0,0.0,0.0,0.0
1537940500,0.0,0.0,0.0,0.0
1538141247,0.0,0.0,0.0,0.0
1538345210,0.0,0.0,0.0,0.0
1538550016,0.0,0.0,0.0,0.0
1538749994,0.0,0.0,0.0,0.0
1538954942,0.0,0.0,0.0,0.0
1539158892,0.0,0.0,0.0,0.0
1539359727,0.0,0.0,0.0,0.0
1539559733,0.0,0.0,0.0,0.0
1539764512,0.0,0.0,0.0,0.0
1539969350,0.0,0.0,0.0,0.0
1540173232,0.0,0.0,0.0,0.0
1540373263,0.0,0.0,0.0,0.0
1540578051,0.0,0.0,0.0,0.0
1540781996,0.0,0.0,0.0,0.0
1540982904,0.0,0.0,0.0,0.0
1541187747,0.0,0.0,0.0,0.0
1541387770,0.0,0.0,0.0,0.0
1541588519,0.0,0.0,0.0,0.0
1541792469,0.0,0.0,0.0,0.0
1541993270,0.0,0.0,0.0,0.0
1542193366,0.0,0.0,0.0,0.0
1542394073,0.0,0.0,0.0,0.0
1542597999,0.0,0.0,0.0,0.0
1542798848,0.0,0.0,0.0,0.0
1542998802,0.0,0.0,0.0,0.0
1543204009,0.0,0.0,0.0,0.0
1543404444,0.0,0.0,0.0,0.0
1543604435,0.0,0.0,0.0,0.0
1543809214,0.0,0.0,0.0,0.0
1544009345,0.0,0.0,0.0,0.0
1544210110,0.0,0.0,0.0,0.0
1544414021,0.0,0.0,0.0,0.0
1544614772,0.0,0.0,0.0,0.0
1544814963,0.0,0.0,0.0,0.0
1545015632,0.0,0.0,0.0,0.0
1545220442,0.0,0.0,0.0,0.0
1545420549,0.0,0.0,0.0,0.0
1545620446,0.0,0.0,0.0,0.0
1545825228,0.0,0.0,0.0,0.0
1546025221,0.0,0.0,0.0,0.0
1546226180,0.0,0.0,0.0,0.0
1546431121,0.0,0.0,0.0,0.0
1546630857,0.0,0.0,0.0,0.0
1546831769,0.0,0.0,0.0,0.0
1547035643,0.0,0.0,0.0,0.0
1547236481,0.0,0.0,0.0,0.0
1547440856,0.0,0.0,0.0,0.0
1547641318,0.0,0.0,0.0,0.0
1547845210,0.0,0.0,0.0,0.0
1548046089,0.0,0.0,0.0,0.0
1548250075,0.0,0.0,0.0,0.0
1548450940,0.0,0.0,0.0,0.0
1548650842,0.0,0.0,0.0,0.0
1548855646,0.0,0.0,0.0,0.0
1549064455,0.0,0.0,0.0,0.0
1549264496,0.0,0.0,0.0,0.0
1549473593,0.0,0.0,0.0,0.0
1549673352,0.0,0.0,0.0,0.0
1549878130,0.0,0.0,0.0,0.0
1550078098,0.0,0.0,0.0,0.0
1550278809,0.0,0.0,0.0,0.0
1550482995,0.0,0.0,0.0,0.0
1550683680,0.0,0.0,0.0,0.0
1550884367,0.0,0.0,0.0,0.0
1551088501,0.0,0.0,0.0,0.0
1551292508,0.0,0.0,0.0,0.0
1551493303,0.0,0.0,0.0,0.0
1551697351,0.0,0.0,0.0,0.0
1551902434,0.0,0.0,0.0,0.0
1552102961,0.0,0.0,0.0,0.0
1552306839,0.0,0.0,0.0,0.0
1552508105,0.0,0.0,0.0,0.0
1552707695,0.0,0.0,0.0,0.0
1552908426,0.0,0.0,0.0,0.0
1553112603,0.0,0.0,0.0,0.0
1553313181,0.0,0.0,0.0,0.0
1553517252,0.0,0.0,0.0,0.0
1553722310,0.0,0.0,0.0,0.0
1553921996,0.0,0.0,0.0,0.0
1554126949,0.0,0.0,0.0,0.0
1554330889,0.0,0.0,0.0,0.0
1554531783,0.0,0.0,0.0,0.0
1554732557,0.0,0.0,0.0,0.0
1554936535,0.0,0.0,0.0,0.0
1555137275,0.0,0.0,0.0,0.0
1555341234,0.0,0.0,0.0,0.0
1555542103,0.0,0.0,0.0,0.0
1555742089,0.0,0.0,0.0,0.0
1555942861,0.0,0.0,0.0,0.0
1556146806,0.0,0.0,0.0,0.0
1556347762,0.0,0.0,0.0,0.0
1556551656,0.0,0.0,0.0,0.0
1556756522,0.0,0.0,0.0,0.0
1556956479,0.0,0.0,0.0,0.0
1557161187,0.0,0.0,0.0,0.0
1557362106,0.0,0.0,0.0,0.0
1557562103,0.0,0.0,0.0,0.0
1557762921,0.0,0.0,0.0,0.0
1557966925,0.0,0.0,0.0,0.0
1558167615,0.0,0.0,0.0,0.0
1558371611,0.0,0.0,0.0,0.0
1558572517,0.0,0.0,0.0,0.0
1558772781,0.0,0.0,0.0,0.0
1558973345,0.0,0.0,0.0,0.0
1559177322,0.0,0.0,0.0,0.0
1559378132,0.0,0.0,0.0,0.0
1559577973,0.0,0.0,0.0,0.0
1559778951,0.0,0.0,0.0,0.0
1559980059,0.0,0.0,0.0,0.0
1560179775,0.0,0.0,0.0,0.0
1560380421,0.0,0.0,0.0,0.0
1560584462,0.0,0.0,0.0,0.0
1560784464,0.0,0.0,0.0,0.0
1560985192,0.0,0.0,0.0,0.0
1561190050,0.0,0.0,0.0,0.0
1561394043,0.0,0.0,0.0,0.0
1561594814,0.0,0.0,0.0,0.0
1561798938,0.0,0.0,0.0,0.0
1561999612,0.0,0.0,0.0,0.0
1562199720,0.0,0.0,0.0,0.0
1562404453,0.0,0.0,0.0,0.0
1562608477,0.0,0.0,0.0,0.0
1562809195,0.0,0.0,0.0,0.0
1563013232,0.0,0.0,0.0,0.0
1563214097,0.0,0.0,0.0,0.0
1563418912,0.0,0.0,0.0,0.0
1563618775,0.0,0.0,0.0,0.0
1563819986,0.0,0.0,0.0,0.0
1564019723,0.0,0.0,0.0,0.0
1564224390,0.0,0.0,0.0,0.0
1564428545,0.0,0.0,0.0,0.0
1564629326,0.0,0.0,0.0,0.0
1564833229,0.0,0.0,0.0,0.0
1565034118,0.0,0.0,0.0,0.0
1565234045,0.0,0.0,0.0,0.0
1565438833,0.0,0.0,0.0,0.0
1565638846,0.0,0.0,0.0,0.0
1565839735,0.0,0.0,0.0,0.0
1566044411,0.0,0.0,0.0,0.0
1566248547,0.0,0.0,0.0,0.0
1566449347,0.0,0.0,0.0,0.0
1566653251,0.0,0.0,0.0,0.0
1566854109,0.0,0.0,0.0,0.0
1567054005,0.0,0.0,0.0,0.0
1567258883,0.0,0.0,0.0,0.0
1567462856,0.0,0.0,0.0,0.0
1567663730,0.0,0.0,0.0,0.0
1567867695,0.0,0.0,0.0,0.0
1568068408,0.0,0.0,0.0,0.0
1568268510,0.0,0.0,0.0,0.0
1568469318,0.0,0.0,0.0,0.0
1568669499,0.0,0.0,0.0,0.0
1568870057,0.0,0.0,0.0,0.0
1569070141,0.0,0.0,0.0,0.0
1569274909,0.0,0.0,0.0,0.0
1569478932,0.0,0.0,0.0,0.0
1569679689,0.0,0.0,0.0,0.0
1569884520,0.0,0.0,0.0,0.0
1570088452,0.0,0.0,0.0,0.0
1570289230,0.0,0.0,0.0,0.0
1570493157,0.0,0.0,0.0,0.0
1570694030,0.0,0.0,0.0,0.0
1570894122,0.0,0.0,0.0,0.0
1571098752,0.0,0.0,0.0,0.0
1571302868,0.0,0.0,0.0,0.0
1571503786,0.0,0.0,0.0,0.0
1571708436,0.0,0.0,0.0,0.0
1571908496,0.0,0.0,0.0,0.0
1572109285,0.0,0.0,0.0,0.0
1572313227,0.0,0.0,0.0,0.0
1572514081,0.0,0.0,0.0,0.0
1572714058,0.0,0.0,0.0,0.0
1572918841,0.0,0.0,0.0,0.0
1573122890,0.0,0.0,0.0,0.0
