timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
1446732486,1446732486,18,255,0,0,0,1515,1514,1355,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1446944471,1446944471,18,255,0,0,0,1515,1514,1427,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1447137310,1447137310,18,255,0,0,0,1515,1514,1463,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1447337346,1447337346,18,255,0,0,0,1515,1514,1463,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1447542481,1447542481,18,255,0,0,0,1515,1514,1463,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1447742067,1447742067,18,255,0,0,0,1515,1514,1463,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1447946866,1447946866,18,255,0,0,0,1515,1514,1463,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1448155304,1448155304,18,255,0,0,0,1515,1514,1463,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1448347670,1448347670,18,255,0,0,0,1515,1514,1463,1517,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1448548485,1448548485,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1448760470,1448760470,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1448957356,1448957356,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1449173334,1449173334,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1449362117,1449362117,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1449554088,1449554088,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1449774863,1449774863,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1449966886,1449966886,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1450159685,1450159685,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1450379727,1450379727,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1450580496,1450580496,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1450777268,1450777268,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1450989265,1450989265,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1451186312,1451186312,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1451382098,1451382098,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1451579325,1451579325,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1451795305,1451795305,18,255,0,0,0,1515,1514,1463,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1451995663,1451995663,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1452192701,1452192701,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1452392475,1452392475,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1452589730,1452589730,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1452809272,1452809272,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1453006066,1453006066,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1453202507,1453202507,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1453398903,1453398903,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1453614869,1453614869,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1453799888,1453799888,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1454016473,1454016473,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1454212695,1454212695,18,255,0,0,0,1515,1514,1462,1516,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1454413274,1454413274,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1454613263,1454613263,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1454806101,1454806101,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1455030077,1455030077,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1455218868,1455218868,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1455434874,1455434874,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1455627696,1455627696,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1455840567,1455840567,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1456044504,1456044504,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1456241275,1456241275,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1456437272,1456437272,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1456634061,1456634061,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1456834067,1456834067,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1457034899,1457034899,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1457234911,1457234911,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1457455686,1457455686,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1457655690,1457655690,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1457856834,1457856834,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1458057270,1458057270,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1458253661,1458253661,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1458462099,1458462099,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1458662095,1458662095,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1458858903,1458858903,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1459062901,1459062901,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1459264059,1459264059,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1459460467,1459460467,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1459656464,1459656464,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1459873318,1459873318,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1460073264,1460073264,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1460266067,1460266067,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1460470066,1460470066,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1460682901,1460682901,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1460874915,1460874915,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1461079679,1461079679,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1461279664,1461279664,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1461480481,1461480481,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1461685263,1461685263,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1461901262,1461901262,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1462089298,1462089298,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1462294473,1462294473,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1462490879,1462490879,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1462694867,1462694867,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1462899731,1462899731,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1463099661,1463099661,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1463316461,1463316461,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1463512506,1463512506,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1463709298,1463709298,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1463906068,1463906068,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1464110062,1464110062,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1464326907,1464326907,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1464531235,1464531235,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1464727664,1464727664,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1464928054,1464928054,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1465124510,1465124510,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1465333278,1465333278,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1465533303,1465533303,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1465725285,1465725285,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1465942066,1465942066,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1466142901,1466142901,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1466330908,1466330908,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1466547701,1466547701,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1466743715,1466743715,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1466940508,1466940508,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1467144465,1467144465,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1467357286,1467357286,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1467557262,1467557262,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1467758085,1467758085,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1467950091,1467950091,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1468166862,1468166862,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1468363663,1468363663,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1468572040,1468572040,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1468764471,1468764471,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1468960463,1468960463,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1469177287,1469177287,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1469373263,1469373263,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1469570067,1469570067,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1469770072,1469770072,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1469979092,1469979092,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1470170880,1470170880,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1470371710,1470371710,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1470572470,1470572470,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1470776482,1470776482,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1470977292,1470977292,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1471181267,1471181267,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1471378088,1471378088,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1471578069,1471578069,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1471774864,1471774864,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1471990864,1471990864,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1472187676,1472187676,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1472384516,1472384516,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1472600470,1472600470,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1472805263,1472805263,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1473001266,1473001266,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1473202069,1473202069,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1473398064,1473398064,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1473594906,1473594906,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1473795102,1473795102,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1474011671,1474011671,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1474211689,1474211689,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
1474396530,1474396530,18,255,0,0,0,1515,1514,1462,1515,1094,1934,1094,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
