timestamp,main_state
921772677,8
921772677,8
921772677,8
921772677,8
921772677,8
921772677,8
921772677,8
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1440673270,3
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1531108887,5
1563573132,2
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1563620840,8
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1566685716,2
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
1600349313,8
