timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,dist_crop,filter_horizon,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid,track_mode
2793328423,14977977,-22.353443799995777,-48.61605419999082,8.85223,-17.808804,3.527759,0.0014408983,0.0025268272,0.0,0.009036681,-0.020406257,0.020842284,0.06580749,-0.0085652955,-0.0013813828,0.08076739,2.6075587,0.7409157,3.6973495,-1.2201699,496.6547,0.11071984,-0.020842284,0.06421984,300,0.2730118,0.14048722,0.14684144,0.04558245,1,1,1,1,1,0,1,1,1,1,1,0
2793432529,14977977,-22.353443799995777,-48.61605419999082,8.85253,-17.810333,3.5472198,0.0014408983,0.0025268272,0.0,-0.0008917814,-0.008079113,0.035275787,0.091589876,-0.0085652955,-0.0013813828,0.08076739,-2.539652,1.701054,3.0087209,-1.2202659,496.6547,0.14611126,-0.035275787,0.09941127,300,0.26247278,0.14061922,0.14254817,0.04558981,1,1,1,1,1,0,1,1,1,1,1,0
2793532592,14977977,-22.353443799995777,-48.61605419999082,8.852891,-17.812258,3.56741,0.0014408983,0.0025268272,0.0,0.0012837553,-0.015762167,0.02992945,0.09689851,-0.0085652955,-0.0013813828,0.08076739,-1.11605,2.13774,0.6460854,-1.2194754,496.6547,0.14630318,-0.02992945,0.099603176,300,0.27406618,0.14042394,0.14725187,0.045587916,1,1,1,1,1,0,1,1,1,1,1,0
2793632715,14977977,-22.353443799995777,-48.61605419999082,8.853747,-17.814596,3.5862954,0.0014408983,0.0025268272,0.0,0.010300677,-0.02466252,0.033361044,0.10897909,-0.0085652955,-0.0013813828,0.08076739,-0.70683694,-1.637172,-2.1736987,-1.2196877,496.6547,0.12561361,-0.033361044,0.07851362,300,0.26284042,0.14078644,0.14278176,0.045613542,1,1,1,1,1,0,1,1,1,1,1,0
2793736464,14977977,-22.353443799995777,-48.61605419999082,8.853985,-17.81644,3.6048257,0.0014408983,0.0025268272,0.0,-0.0050006406,-0.019125775,0.03197366,0.114050575,-0.0085652955,-0.0013813828,0.08076739,0.17458192,0.9889057,-0.35633802,-1.2196827,496.6547,0.1437601,-0.03197366,0.0966601,300,0.2743684,0.14091428,0.14738166,0.045619257,1,1,1,1,1,0,1,1,1,1,1,0
2793837277,14977977,-22.353443799995777,-48.61605419999082,8.854183,-17.81817,3.6243303,0.0014408983,0.0025268272,0.0,0.014238791,-0.008177296,0.025121115,0.11402433,-0.0085652955,-0.0013813828,0.08076739,1.929013,3.2981038,-0.6557312,-1.2198622,496.6547,0.13870206,-0.025121115,0.092002064,300,0.26371074,0.14069322,0.14308095,0.04559742,1,1,1,1,1,0,1,1,1,1,1,0
2793937216,14977977,-22.353443799995777,-48.61605419999082,8.854478,-17.819788,3.6450558,0.0014408983,0.0025268272,0.0,-0.0015931202,-0.012252987,0.048936892,0.14502251,-0.0085652955,-0.0013813828,0.08076739,-0.6460629,-0.22801675,1.1848878,-1.2197057,496.6547,0.12950097,-0.048936892,0.08280098,300,0.27528417,0.14047503,0.14769848,0.04557684,1,1,1,1,1,0,1,1,1,1,1,0
2794041313,14977977,-22.353443799995777,-48.61605419999082,8.852911,-17.820631,3.6659615,0.0014408983,0.0025268272,0.0,-0.0068495343,-0.01564984,0.046494443,0.14911671,-0.0085652955,-0.0013813828,0.08076739,-1.2357244,-0.57717746,-0.52443093,-1.2195382,496.6547,0.12268448,-0.046494443,0.075984485,300,0.2642346,0.14053549,0.14329661,0.045534506,1,1,1,1,1,0,1,1,1,1,1,0
2794141271,14977977,-22.353443799995777,-48.61605419999082,8.852027,-17.821693,3.6858819,0.0014408983,0.0025268272,0.0,-0.0039251233,-0.008622596,0.04562006,0.15385255,-0.0085652955,-0.0013813828,0.08076739,-2.5036094,0.6433563,-0.82044214,-1.2196684,496.6547,0.12678145,-0.04562006,0.08018145,300,0.27492136,0.14020967,0.14759089,0.04551227,1,1,1,1,1,0,1,1,1,1,1,0
2794241313,14977977,-22.353443799995777,-48.61605419999082,8.851187,-17.822077,3.7083666,0.0014408983,0.0025268272,0.0,-0.0076026088,-0.0015498474,0.052134372,0.16659276,-0.0085652955,-0.0013813828,0.08076739,-0.5035192,0.24623154,-1.9958595,-1.2195091,496.6547,0.13166672,-0.052134372,0.08476672,300,0.2642824,0.14034665,0.1433136,0.04552684,1,1,1,1,1,0,1,1,1,1,1,0
2794342039,14977977,-22.353443799995777,-48.61605419999082,8.850373,-17.822395,3.7282472,0.0014408983,0.0025268272,0.0,0.005213365,-0.017099768,0.015086371,0.13354987,-0.0085652955,-0.0013813828,0.08076739,-2.858545,0.89955044,-5.3181877,-1.2198912,496.6547,0.106506236,-0.015086371,0.05960624,300,0.27497116,0.14036527,0.14760691,0.045531396,1,1,1,1,1,0,1,1,1,1,1,0
2794442132,14977977,-22.353443799995777,-48.61605419999082,8.851652,-17.82286,3.7326314,0.0014408983,0.0025268272,0.0,0.04494601,-0.0161991,-0.3005058,-0.18133532,-0.0085652955,-0.0013813828,0.08076739,-2.733558,1.8296134,-3.1426885,-1.2193308,496.6547,0.14221503,0.3005058,0.09531503,300,0.26420072,0.14050193,0.14322563,0.04554478,1,1,1,1,1,0,1,1,1,1,1,0
2794546055,14977977,-22.353443799995777,-48.61605419999082,8.859028,-17.825394,3.6908822,0.0014408983,0.0025268272,0.0,0.10550381,-0.06089216,-0.7357588,-0.6155761,-0.0085652955,-0.0013813828,0.08076739,1.3645189,-5.673568,-4.4907756,-1.214742,496.6547,0.17300946,0.7357588,0.12540947,300,0.27589154,0.1403115,0.14819829,0.04554923,1,1,1,1,1,0,1,1,1,1,1,0
2794650041,14977977,-22.353443799995777,-48.61605419999082,8.870905,-17.832954,3.6252098,0.0014408983,0.0025268272,0.0,0.15441921,-0.10482422,-0.9864719,-0.8555936,-0.0085652955,-0.0013813828,0.08076739,-2.2808354,2.5308492,-3.351759,-1.2092559,496.6547,0.27285442,0.9864719,0.22515443,300,0.26512337,0.14010745,0.14567278,0.045547877,1,1,1,1,1,0,1,1,1,1,1,0
2794754862,14977977,-22.353443799995777,-48.61605419999082,8.888526,-17.848698,3.544525,0.0014408983,0.0025268272,0.0,0.20422979,-0.20519008,-1.2161362,-1.0654399,-0.0085652955,-0.0013813828,0.08076739,-0.42343554,-3.2160368,-2.5341787,-1.1994431,496.6547,0.40097705,1.2161362,0.35357705,300,0.25497833,0.14024709,0.14259034,0.04557462,1,1,1,1,1,0,1,1,1,1,1,0
2794858896,14977977,-22.353443799995777,-48.61605419999082,8.905657,-17.86924,3.437094,0.0014408983,0.0025268272,0.0,0.2143187,-0.25605053,-1.4084029,-1.245594,-0.0085652955,-0.0013813828,0.08076739,-1.0039347,-1.0329297,-2.3957398,-1.1856226,496.6547,0.5538543,1.4084029,0.5076543,267,0.26629958,0.14038362,0.14819,0.045599196,1,1,1,1,1,0,1,1,1,1,1,0
2794959182,14977977,-22.353443799995777,-48.61605419999082,8.922897,-17.895384,3.3007245,0.0014408983,0.0025268272,0.0,0.19565281,-0.31271306,-1.5631976,-1.4050022,-0.0085652955,-0.0013813828,0.08076739,1.2061683,-2.5842574,-1.0916817,-1.1727245,496.6547,0.7304635,1.5631976,0.6842635,225,0.27744046,0.14041936,0.15339044,0.04563,1,1,1,1,1,0,1,1,1,1,1,0
2795062863,14977977,-22.353443799995777,-48.61605419999082,8.937609,-17.922731,3.1294408,0.0014408983,0.0025268272,0.0,0.1619771,-0.3447631,-1.6951945,-1.5560387,-0.0085652955,-0.0013813828,0.08076739,-0.1794168,-1.3299471,-1.0447513,-1.1593685,496.6547,0.82251936,1.6951945,0.7763194,226,0.26661593,0.14054893,0.14938188,0.045647115,1,1,1,1,1,0,1,1,1,1,1,0
2795163622,14977977,-22.353443799995777,-48.61605419999082,8.948812,-17.953188,2.9469926,0.0014408983,0.0025268272,0.0,0.11470886,-0.36743918,-1.7894378,-1.6721455,-0.0085652955,-0.0013813828,0.08076739,-1.6673867,-1.4861838,-1.5071706,-1.146961,496.6547,1.0202947,1.7894378,0.97309464,216,0.25626802,0.14067456,0.1452107,0.0456593,1,1,1,1,1,0,1,1,1,1,1,0
2795267751,14977977,-22.353443799995777,-48.61605419999082,8.955707,-17.98523,2.7453125,0.0014408983,0.0025268272,0.0,0.06145677,-0.36824194,-1.8536136,-1.7612386,-0.0085652955,-0.0013813828,0.08076739,-1.8397874,0.9244036,-0.5873116,-1.1352344,496.6547,1.2393208,1.8536136,1.1931208,210,0.26787803,0.14081609,0.15034568,0.045687135,1,1,1,1,1,0,1,1,1,1,1,0
2795371684,14977977,-22.353443799995777,-48.61605419999082,8.957521,-18.018557,2.5344617,0.0014408983,0.0025268272,0.0,0.0049287234,-0.36151758,-1.8879192,-1.8216661,-0.0085652955,-0.0013813828,0.08076739,-1.225472,0.008848409,-1.1950283,-1.1242201,496.6547,1.4448509,1.8879192,1.3989509,212,0.28005058,0.1409388,0.15535441,0.045692,1,1,1,1,1,0,1,1,1,1,1,0
2795476423,14977977,-22.353443799995777,-48.61605419999082,8.950299,-18.047947,2.320365,0.0014408983,0.0025268272,0.0,-0.048413165,-0.34058994,-1.894154,-1.8506472,-0.0085652955,-0.0013813828,0.08076739,-0.71418226,-2.6689165,-1.3995534,-1.1148577,496.6547,1.6541371,1.894154,1.6082371,214,0.2687578,0.14071344,0.15044151,0.04566628,1,1,1,1,1,0,1,1,1,1,1,0
2795580441,14977977,-22.353443799995777,-48.61605419999082,8.938791,-18.076302,2.107109,0.0014408983,0.0025268272,0.0,-0.08622951,-0.3045796,-1.8799075,-1.8570539,-0.0085652955,-0.0013813828,0.08076739,1.2142996,0.80908257,1.0729207,-1.1073596,496.6547,1.8574601,1.8799075,1.8115602,216,0.2582724,0.14083354,0.14565155,0.04566618,1,1,1,1,1,0,1,1,1,1,1,0
2795680344,14977977,-22.353443799995777,-48.61605419999082,8.923359,-18.101894,1.9066705,0.0014408983,0.0025268272,0.0,-0.12528071,-0.2690338,-1.8538846,-1.8458407,-0.0085652955,-0.0013813828,0.08076739,-1.7722878,0.8058914,-0.047845386,-1.1017433,496.6547,2.057896,1.8538846,2.012596,218,0.26905552,0.14085779,0.14995386,0.04567613,1,1,1,1,1,0,1,1,1,1,1,0
2795784462,14977977,-22.353443799995777,-48.61605419999082,8.904684,-18.124338,1.7029866,0.0014408983,0.0025268272,0.0,-0.15104273,-0.23325877,-1.8141017,-1.8185052,-0.0085652955,-0.0013813828,0.08076739,-0.7552072,0.72412825,0.069418676,-1.0975103,496.6547,2.2485723,1.8141017,2.2032723,220,0.25862616,0.1409804,0.14507635,0.04567377,1,1,1,1,1,0,1,1,1,1,1,0
2795884538,14977977,-22.353443799995777,-48.61605419999082,8.884347,-18.140112,1.5129282,0.0014408983,0.0025268272,0.0,-0.15085243,-0.19630945,-1.7640343,-1.7778659,-0.0085652955,-0.0013813828,0.08076739,2.9092696,-0.6908322,1.2064983,-1.0949944,496.6547,2.4416716,1.7640343,2.3979714,222,0.27021515,0.14075375,0.1495419,0.045646682,1,1,1,1,1,0,1,1,1,1,1,0
2795985262,14977977,-22.353443799995777,-48.61605419999082,8.864224,-18.15193,1.3275708,0.0014408983,0.0025268272,0.0,-0.15800434,-0.14412598,-1.7077279,-1.7293075,-0.0085652955,-0.0013813828,0.08076739,0.08229586,0.7018577,0.57458377,-1.0939251,496.6547,2.6283393,1.7077279,2.584639,224,0.2588096,0.14075784,0.14429076,0.045636177,1,1,1,1,1,0,1,1,1,1,1,0
2796085365,14977977,-22.353443799995777,-48.61605419999082,8.84387,-18.157375,1.1466473,0.0014408983,0.0025268272,0.0,-0.14557156,-0.10969477,-1.6488501,-1.6798439,-0.0085652955,-0.0013813828,0.08076739,1.2266175,-2.4173262,0.84806406,-1.0939555,496.6547,2.810414,1.6488501,2.7667139,226,0.2703514,0.14087954,0.14862834,0.045636278,1,1,1,1,1,0,1,1,1,1,1,0
2796189317,14977977,-22.353443799995777,-48.61605419999082,8.825096,-18.160892,0.9643571,0.0014408983,0.0025268272,0.0,-0.13501474,-0.06570377,-1.5891018,-1.6293448,-0.0085652955,-0.0013813828,0.08076739,0.23573793,-1.7725902,0.08285877,-1.0950537,496.6547,2.9030197,1.5891018,2.8593194,227,0.25984487,0.14067213,0.14375299,0.0456263,1,1,1,1,1,0,1,1,1,1,1,0
2796289175,14977977,-22.353443799995777,-48.61605419999082,8.809445,-18.162136,0.7947329,0.0014408983,0.0025268272,0.0,-0.119954176,-0.028640196,-1.5245899,-1.5737158,-0.0085652955,-0.0013813828,0.08076739,-1.79634,-0.19439924,1.0802633,-1.0972025,496.6547,3.0816686,1.5245899,3.0379684,229,0.27047405,0.14067933,0.14771065,0.04561861,1,1,1,1,1,0,1,1,1,1,1,0
2796393253,14977977,-22.353443799995777,-48.61605419999082,8.795677,-18.162115,0.62279266,0.0014408983,0.0025268272,0.0,-0.085008666,-0.0034519823,-1.4531789,-1.5124652,-0.0085652955,-0.0013813828,0.08076739,1.9749185,-1.0905735,1.7336073,-1.099919,496.6547,3.2345781,1.4531789,3.191478,231,0.25972778,0.14080408,0.14277053,0.04562083,1,1,1,1,1,0,1,1,1,1,1,0
2796494037,14977977,-22.353443799995777,-48.61605419999082,8.784371,-18.162388,0.46362668,0.0014408983,0.0025268272,0.0,-0.06770181,0.027005093,-1.391656,-1.4585623,-0.0085652955,-0.0013813828,0.08076739,-1.5254362,1.3298228,0.6735635,-1.1032586,496.6547,3.3689768,1.391656,3.3258767,233,0.2711954,0.14058082,0.14701882,0.045596097,1,1,1,1,1,0,1,1,1,1,1,0
2796594041,14977977,-22.353443799995777,-48.61605419999082,8.777095,-18.161987,0.3146445,0.0014408983,0.0025268272,0.0,-0.0373839,0.033910826,-1.3326688,-1.4044731,-0.0085652955,-0.0013813828,0.08076739,-0.3003176,-1.5955309,-0.46550816,-1.1070384,496.6547,3.516971,1.3326688,3.473871,235,0.2596785,0.14059153,0.1419154,0.045592505,1,1,1,1,1,0,1,1,1,1,1,0
2796698069,14977977,-22.353443799995777,-48.61605419999082,8.773051,-18.161617,0.16415069,0.0014408983,0.0025268272,0.0,-0.018996984,0.04883468,-1.2655817,-1.3436706,-0.0085652955,-0.0013813828,0.08076739,0.7698516,0.8109304,2.328015,-1.1111257,496.6547,3.6688952,1.2655817,3.625195,237,0.27117577,0.14039272,0.14618532,0.045587704,1,1,1,1,1,0,1,1,1,1,1,0
2796798127,14977977,-22.353443799995777,-48.61605419999082,8.770984,-18.160349,0.026742408,0.0014408983,0.0025268272,0.0,0.012404608,0.04741107,-1.2034166,-1.2853659,-0.0085652955,-0.0013813828,0.08076739,3.3081212,-0.16636394,2.3333976,-1.1150993,496.6547,3.8063831,1.2034166,3.762683,239,0.26037633,0.14052522,0.14139557,0.04559367,1,1,1,1,1,0,1,1,1,1,1,0
2796898862,14977977,-22.353443799995777,-48.61605419999082,8.770048,-18.158224,-0.102435745,0.0014408983,0.0025268272,0.0,0.014888624,0.06276665,-1.1518004,-1.2345115,-0.0085652955,-0.0013813828,0.08076739,-2.1365383,4.14691,0.16108257,-1.1189015,496.6547,3.9500525,1.1518004,3.9069524,241,0.2708695,0.14053799,0.14532606,0.045590885,1,1,1,1,1,0,1,1,1,1,1,0
2797003259,14977977,-22.353443799995777,-48.61605419999082,8.77076,-18.15484,-0.22981805,0.0014408983,0.0025268272,0.0,0.02625085,0.05499856,-1.0983452,-1.1811142,-0.0085652955,-0.0013813828,0.08076739,0.2910918,-1.1144302,1.6324463,-1.1225963,496.6547,4.058176,1.0983452,4.015076,243,0.26030993,0.14068371,0.14075415,0.04561413,1,1,1,1,1,0,1,1,1,1,1,0
2797107100,14977977,-22.353443799995777,-48.61605419999082,8.772817,-18.15074,-0.35170808,0.0014408983,0.0025268272,0.0,0.034397468,0.05419603,-1.0438994,-1.1270653,-0.0085652955,-0.0013813828,0.08076739,1.3067193,-2.2854154,0.42139083,-1.1259534,496.6547,4.180964,1.0438994,4.137764,245,0.27164933,0.14080754,0.14505142,0.04561719,1,1,1,1,1,0,1,1,1,1,1,0
2797211213,14977977,-22.353443799995777,-48.61605419999082,8.775869,-18.14815,-0.4663667,0.0014408983,0.0025268272,0.0,0.026261782,0.053246014,-0.99777794,-1.0794572,-0.0085652955,-0.0013813828,0.08076739,-0.79953116,1.003003,0.7724448,-1.1291391,496.6547,4.28112,0.99777794,4.23802,247,0.26096755,0.14093085,0.14049637,0.04562065,1,1,1,1,1,0,1,1,1,1,1,0
2797311089,14977977,-22.353443799995777,-48.61605419999082,8.779171,-18.146751,-0.56950057,0.0014408983,0.0025268272,0.0,0.034837354,0.044183444,-0.94818586,-1.0260172,-0.0085652955,-0.0013813828,0.08076739,3.1878223,-0.55669916,2.0795934,-1.1321754,496.6547,4.3375583,0.94818586,4.2944584,248,0.2723088,0.14070575,0.14483488,0.045597576,1,1,1,1,1,0,1,1,1,1,1,0
2797415761,14977977,-22.353443799995777,-48.61605419999082,8.780027,-18.143835,-0.6725085,0.0014408983,0.0025268272,0.0,0.01710634,0.04306346,-0.91434944,-0.988582,-0.0085652955,-0.0013813828,0.08076739,-2.387891,-0.021207448,-1.5778168,-1.135088,496.6547,4.4361806,0.91434944,4.3930807,250,0.2616065,0.14082806,0.14036432,0.045601137,1,1,1,1,1,0,1,1,1,1,1,0
2797515661,14977977,-22.353443799995777,-48.61605419999082,8.779477,-18.140734,-0.7661811,0.0014408983,0.0025268272,0.0,0.0157476,0.032571718,-0.8735936,-0.9437892,-0.0085652955,-0.0013813828,0.08076739,0.9995431,-0.8957157,0.9037171,-1.1376264,496.6547,4.5471935,0.8735936,4.504194,252,0.27258524,0.1405355,0.14454837,0.04552663,1,1,1,1,1,0,1,1,1,1,1,0
2797615634,14977977,-22.353443799995777,-48.61605419999082,8.779,-18.139975,-0.8537005,0.0014408983,0.0025268272,0.0,0.009724263,0.037165105,-0.8336112,-0.8986222,-0.0085652955,-0.0013813828,0.08076739,-0.4524989,3.1835775,0.5933306,-1.1399716,496.6547,4.6525555,0.8336112,4.6095557,254,0.26109865,0.14089128,0.1398928,0.045555416,1,1,1,1,1,0,1,1,1,1,1,0
2797720475,14977977,-22.353443799995777,-48.61605419999082,8.778228,-18.140108,-0.9420487,0.0014408983,0.0025268272,0.0,-0.0026856223,0.019005729,-0.8070468,-0.8674378,-0.0085652955,-0.0013813828,0.08076739,-0.3176528,-2.633139,0.27661005,-1.1421964,496.6547,4.72423,0.8070468,4.68123,256,0.2723862,0.14066364,0.14426957,0.045537185,1,1,1,1,1,0,1,1,1,1,1,0
2797820581,14977977,-22.353443799995777,-48.61605419999082,8.777955,-18.139961,-1.024939,0.0014408983,0.0025268272,0.0,-0.00427362,0.023840586,-0.7712577,-0.8291621,-0.0085652955,-0.0013813828,0.08076739,0.42604068,0.11561937,1.165646,-1.143951,496.6547,4.8155074,0.7712577,4.7725077,258,0.26165602,0.1407867,0.13993065,0.045547575,1,1,1,1,1,0,1,1,1,1,1,0
2797920580,14977977,-22.353443799995777,-48.61605419999082,8.777821,-18.13928,-1.1045014,0.0014408983,0.0025268272,0.0,-0.005540422,0.017853338,-0.7492789,-0.80490327,-0.0085652955,-0.0013813828,0.08076739,0.6092192,-2.8259118,-0.9529312,-1.1454628,496.6547,4.88815,0.7492789,4.8451505,260,0.2721544,0.14081264,0.14403556,0.045566097,1,1,1,1,1,0,1,1,1,1,1,0
2798024537,14977977,-22.353443799995777,-48.61605419999082,8.77598,-18.136534,-1.1857269,0.0014408983,0.0025268272,0.0,-0.0070282174,0.024393119,-0.72346216,-0.7775485,-0.0085652955,-0.0013813828,0.08076739,1.6488734,2.4590256,1.8328452,-1.1469625,496.6547,4.9742713,0.72346216,4.9314713,262,0.26145804,0.14058934,0.1397506,0.045547646,1,1,1,1,1,0,1,1,1,1,1,0
2798124413,14977977,-22.353443799995777,-48.61605419999082,8.773573,-18.132746,-1.261458,0.0014408983,0.0025268272,0.0,-0.010434424,0.030467963,-0.70586085,-0.758194,-0.0085652955,-0.0013813828,0.08076739,-1.0318029,1.1913929,-0.065352455,-1.1481934,496.6547,5.0561924,0.70586085,5.0133924,264,0.27273363,0.14071782,0.14422287,0.04555829,1,1,1,1,1,0,1,1,1,1,1,0
2798225294,14977977,-22.353443799995777,-48.61605419999082,8.77184,-18.13046,-1.3346722,0.0014408983,0.0025268272,0.0,-0.017605932,0.035152,-0.6865156,-0.7363222,-0.0085652955,-0.0013813828,0.08076739,-0.7558219,2.3866181,1.5014259,-1.1490804,496.6547,5.1447716,0.6865156,5.1019716,266,0.2620498,0.14049843,0.13999711,0.04554111,1,1,1,1,1,0,1,1,1,1,1,0
2798329259,14977977,-22.353443799995777,-48.61605419999082,8.770449,-18.128351,-1.4086956,0.0014408983,0.0025268272,0.0,-0.016873702,0.028912865,-0.6757508,-0.72359294,-0.0085652955,-0.0013813828,0.08076739,-2.0199833,-1.2671441,-1.8493012,-1.1498967,496.6547,5.168881,0.6757508,5.126081,267,0.273347,0.14062645,0.14445698,0.045551267,1,1,1,1,1,0,1,1,1,1,1,0
2798433197,14977977,-22.353443799995777,-48.61605419999082,8.76806,-18.124765,-1.4826623,0.0014408983,0.0025268272,0.0,-0.011905439,0.03359661,-0.6598691,-0.70707345,-0.0085652955,-0.0013813828,0.08076739,3.4857936,0.78424454,1.8868994,-1.1508455,496.6547,5.2452707,0.6598691,5.202471,269,0.26237825,0.1406836,0.14021605,0.04551154,1,1,1,1,1,0,1,1,1,1,1,0
2798533337,14977977,-22.353443799995777,-48.61605419999082,8.765434,-18.120575,-1.5528564,0.0014408983,0.0025268272,0.0,-0.025412988,0.050341677,-0.65020126,-0.69709873,-0.0085652955,-0.0013813828,0.08076739,-2.3889701,4.2620163,-0.11390346,-1.1517007,496.6547,5.3009586,0.65020126,5.257959,271,0.27280676,0.14069636,0.14436112,0.04551761,1,1,1,1,1,0,1,1,1,1,1,0
2798634181,14977977,-22.353443799995777,-48.61605419999082,8.763028,-18.116377,-1.62133,0.0014408983,0.0025268272,0.0,-0.030227406,0.04838933,-0.6392026,-0.684277,-0.0085652955,-0.0013813828,0.08076739,1.155548,-0.6276891,1.1012986,-1.1524768,496.6547,5.3838663,0.6392026,5.3408666,273,0.26222694,0.14047788,0.14027219,0.04550437,1,1,1,1,1,0,1,1,1,1,1,0
