timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
2794099551,1557839932800165,-223533643,-486162274,496840,491144,0.18800001,0.6162061,0.499,0.63600004,0.59,0.76,121,11,0.0050000004,0.002,0.0050000004,0.042000003,0.8851838,0,4,1,19
2794300153,1557839933000165,-223533643,-486162274,496819,491123,0.157,0.6162131,0.499,0.637,0.59,0.76,121,12,0.013,0.001,-0.013,0.010000001,0.8851838,0,4,1,19
2794501107,1557839933200165,-223533643,-486162274,496806,491109,0.185,0.61622125,0.5,0.637,0.59,0.76,121,12,0.018000001,-0.017,-0.006,0.039,0.8851838,0,4,1,19
2794697119,1557839933400165,-223533643,-486162274,496882,491186,0.19100001,0.61625826,0.5,0.637,0.59,0.76,121,12,0.014,0.007,0.012,-0.832,0.8851838,0,4,1,19
2794901157,1557839933600165,-223533642,-486162274,497105,491408,0.18,0.5438264,0.499,0.63600004,0.59,0.76,121,12,0.22700001,0.208,-0.091000006,-1.291,0.15599717,0,4,1,19
2795101185,1557839933800165,-223533638,-486162277,497419,491723,0.179,0.36069113,0.49800003,0.63500005,0.59,0.76,121,12,0.35300002,0.19900002,-0.291,-1.7580001,5.6551776,0,4,1,19
2795320814,1557839934000165,-223533637,-486162283,497765,492068,0.18200001,0.43411833,0.497,0.634,0.59,0.76,121,10,0.294,0.012,-0.294,-1.9530001,5.2863917,0,4,1,19
2795503107,1557839934200165,-223533637,-486162289,498117,492420,0.18300001,0.30586997,0.497,0.63500005,0.59,0.76,121,10,0.439,-0.037,-0.437,-1.8720001,4.8470116,0,4,1,19
2795697903,1557839934400165,-223533639,-486162295,498496,492800,0.18300001,0.4708507,0.49600002,0.634,0.59,0.76,121,10,0.264,-0.143,-0.22200002,-1.9250001,4.6366973,0,4,1,19
2795899090,1557839934600165,-223533642,-486162298,498889,493193,0.18200001,0.56244504,0.49600002,0.633,0.59,0.76,121,10,0.22700001,-0.18100001,-0.13700001,-1.8800001,4.287513,0,4,1,19
2796098120,1557839934800165,-223533646,-486162302,499246,493550,0.179,0.4899776,0.49500003,0.632,0.59,0.76,121,10,0.24700001,-0.116000004,-0.21800001,-1.8090001,4.2519464,0,4,1,19
2796303793,1557839935000165,-223533648,-486162306,499575,493878,0.178,0.45626518,0.49400002,0.63100004,0.59,0.76,121,11,0.27,-0.149,-0.22500001,-1.646,4.1851525,0,4,1,19
2796497117,1557839935200165,-223533650,-486162309,499867,494170,0.18900001,0.4563566,0.49300003,0.63100004,0.59,0.76,121,11,0.135,-0.006,-0.135,-1.516,4.1851525,0,4,1,19
2796704166,1557839935400165,-223533651,-486162310,500139,494443,0.18200001,0.45643428,0.492,0.63000005,0.59,0.76,121,11,0.079,-0.07700001,-0.018000001,-1.291,4.1851525,0,4,1,19
2796896989,1557839935600165,-223533652,-486162309,500374,494678,0.18200001,0.45650986,0.492,0.629,0.59,0.76,121,11,0.080000006,0.054,0.059000004,-1.2550001,4.1851525,0,4,1,19
2797101105,1557839935800165,-223533651,-486162309,500607,494911,0.18200001,0.45657635,0.49100003,0.628,0.59,0.76,121,11,0.116000004,0.098000005,-0.062000003,-1.102,4.1851525,0,4,1,19
2797298040,1557839936000165,-223533652,-486162308,500819,495122,0.18100001,0.4566331,0.49100003,0.62700003,0.59,0.76,121,11,0.120000005,-0.039,0.11400001,-0.93600005,4.1851525,0,4,1,19
2797501655,1557839936200165,-223533652,-486162307,500996,495300,0.18100001,0.45668894,0.49,0.62700003,0.59,0.76,121,11,0.13100001,0.094000004,-0.09200001,-0.92,4.1851525,0,4,1,19
2797702082,1557839936400165,-223533651,-486162307,501144,495448,0.18400002,0.45673937,0.48900002,0.62600005,0.59,0.76,121,11,0.123,0.12100001,0.021000002,-0.82900006,4.1851525,0,4,1,19
2797903138,1557839936600165,-223533651,-486162305,501328,495632,0.179,0.4567839,0.48900002,0.625,0.59,0.76,121,11,0.124000005,-0.038000003,0.11800001,-0.73300004,4.1851525,0,4,1,19
2798103064,1557839936800165,-223533651,-486162304,501456,495760,0.19000001,0.45683485,0.48800004,0.624,0.59,0.76,121,11,0.120000005,0.078,-0.091000006,-0.83900005,4.1851525,0,4,1,19
2798300441,1557839937000165,-223533651,-486162304,501603,495907,0.19000001,0.45687655,0.48700002,0.623,0.59,0.76,121,12,0.039,0.001,0.039,-0.69600004,4.1851525,0,4,1,19
2798502370,1557839937200165,-223533651,-486162304,501724,496027,0.19900002,0.45691583,0.48700002,0.623,0.59,0.76,121,12,0.058000002,0.058000002,-0.008,-0.651,4.1851525,0,4,1,19
2798701343,1557839937400165,-223533651,-486162303,501867,496171,0.202,0.45695633,0.48700002,0.623,0.59,0.76,121,12,0.039,0.018000001,0.034,-0.675,4.1851525,0,4,1,19
2798907741,1557839937600165,-223533652,-486162302,501962,496265,0.193,0.45698825,0.48700002,0.623,0.59,0.76,121,12,0.028,-0.028,0.0,-0.53000003,4.1851525,0,4,1,19
2799102074,1557839937800166,-223533652,-486162301,502080,496384,0.19100001,0.45702264,0.48700002,0.623,0.59,0.76,121,12,0.104,0.006,0.104,-0.563,4.1851525,0,4,1,19
2799302087,1557839938000166,-223533652,-486162300,502191,496494,0.19500001,0.4570612,0.48600003,0.62200004,0.59,0.76,121,11,0.10700001,0.091000006,0.056,-0.63600004,4.1851525,0,4,1,19
2799501168,1557839938200166,-223533653,-486162297,502325,496628,0.193,0.43385723,0.485,0.62200004,0.59,0.76,121,11,0.287,-0.18200001,0.22200002,-0.683,3.170368,0,4,1,19
2799702005,1557839938400166,-223533655,-486162295,502442,496745,0.19700001,0.43389982,0.485,0.62200004,0.59,0.76,121,11,0.060000002,-0.046000004,0.039,-0.671,3.170368,0,4,1,19
2799902540,1557839938600166,-223533655,-486162295,502545,496849,0.194,0.43394032,0.485,0.62100005,0.59,0.76,121,11,0.14500001,0.042000003,-0.13800001,-0.625,3.170368,0,4,1,19
2800099090,1557839938800166,-223533655,-486162296,502667,496971,0.201,0.4339831,0.485,0.62100005,0.59,0.76,121,11,0.038000003,-0.012,0.036000002,-0.675,3.170368,0,4,1,19
2800310805,1557839939000166,-223533656,-486162296,502801,497105,0.19500001,0.4340281,0.48400003,0.62100005,0.59,0.76,121,11,0.133,0.007,-0.133,-0.703,3.170368,0,4,1,19
2800503234,1557839939200166,-223533656,-486162295,502915,497219,0.19500001,0.43406406,0.48400003,0.62100005,0.59,0.76,121,11,0.12100001,0.013,0.12100001,-0.554,3.170368,0,4,1,19
2800703248,1557839939400166,-223533656,-486162292,503009,497312,0.19600001,0.43410054,0.48400003,0.62200004,0.59,0.76,121,11,0.119,0.015000001,0.11800001,-0.56600004,3.170368,0,4,1,19
2800901214,1557839939600166,-223533656,-486162289,503135,497439,0.19800001,0.43414277,0.48400003,0.62200004,0.59,0.76,121,11,0.15300001,0.10700001,0.11000001,-0.651,3.170368,0,4,1,19
2801100040,1557839939800166,-223533655,-486162286,503224,497528,0.193,0.43417504,0.48400003,0.62200004,0.59,0.76,121,11,0.135,0.040000003,0.12900001,-0.49400002,3.170368,0,4,1,19
2801325130,1557839940000166,-223533655,-486162284,503324,497627,0.19700001,0.43420997,0.483,0.62200004,0.59,0.76,121,11,0.021000002,0.021000002,0.006,-0.55200005,3.170368,0,4,1,19
2801505258,1557839940200166,-223533655,-486162283,503439,497743,0.19800001,0.4342522,0.483,0.62200004,0.59,0.76,121,11,0.072000004,0.07,-0.018000001,-0.666,3.170368,0,4,1,19
2801685949,1557839940400166,-223533654,-486162282,503533,497837,0.19500001,0.4342871,0.483,0.62200004,0.59,0.76,121,11,0.055000003,0.035,0.042000003,-0.549,3.170368,0,4,1,19
2801885685,1557839940600166,-223533654,-486162281,503642,497946,0.201,0.43432447,0.483,0.62200004,0.59,0.76,121,11,0.036000002,0.021000002,-0.030000001,-0.58900005,3.170368,0,4,1,19
2802107103,1557839940800166,-223533655,-486162279,503766,498070,0.193,0.43436512,0.483,0.62100005,0.59,0.76,121,11,0.025,0.025,0.003,-0.646,3.170368,0,4,1,19
2802305660,1557839941000166,-223533655,-486162278,503866,498170,0.18100001,0.43439847,0.48200002,0.62100005,0.59,0.76,121,11,0.061000004,0.038000003,0.047000002,-0.522,3.170368,0,4,1,19
2802510038,1557839941200166,-223533655,-486162275,503958,498262,0.179,0.73764676,0.48200002,0.62,0.59,0.76,121,11,0.15900001,0.062000003,0.14600001,-0.46300003,2.6548643,0,4,1,19
2802698389,1557839941400166,-223533655,-486162271,504049,498352,0.187,0.73766685,0.48100004,0.619,0.59999996,0.77,121,11,0.13900001,-0.019000001,0.13700001,-0.521,2.6548643,0,4,1,18
2802900040,1557839941600166,-223533656,-486162268,504125,498429,0.18900001,0.73768306,0.48100004,0.619,0.59,0.76,121,11,0.044000003,-0.006,0.044000003,-0.43300003,2.6548643,0,4,1,19
2803097116,1557839941800166,-223533658,-486162267,504211,498515,0.18400002,0.7377024,0.48100004,0.61800003,0.59,0.76,121,11,0.068,-0.052,-0.044000003,-0.51600003,2.6548643,0,4,1,19
2803297117,1557839942000166,-223533659,-486162267,504316,498620,0.18,0.7377241,0.48100004,0.61800003,0.59,0.76,121,11,0.11000001,-0.064,-0.09,-0.572,2.6548643,0,4,1,19
2803501087,1557839942200166,-223533661,-486162268,504437,498741,0.177,0.7377503,0.48000002,0.61700004,0.59,0.76,121,11,0.149,-0.054,-0.13900001,-0.688,2.6548643,0,4,1,19
2803696894,1557839942400166,-223533662,-486162270,504584,498888,0.17400001,0.7590906,0.48000002,0.61600006,0.59,0.76,121,11,0.15900001,0.032,-0.156,-0.81500006,3.7527966,0,4,1,19
2803898110,1557839942600166,-223533662,-486162272,504727,499030,0.17400001,0.7242187,0.47900003,0.615,0.59,0.76,121,11,0.18100001,-0.07700001,-0.164,-0.68100005,4.025671,0,4,1,19
2804105381,1557839942800166,-223533664,-486162274,504844,499147,0.18400002,0.72424406,0.47900003,0.615,0.59,0.76,121,11,0.117000006,-0.081,-0.085,-0.65800005,4.025671,0,4,1,19
2804305513,1557839943000166,-223533665,-486162274,504961,499264,0.18400002,0.7242692,0.47900003,0.615,0.59,0.76,121,11,0.093,-0.08400001,-0.039,-0.656,4.025671,0,4,1,19
2804502043,1557839943200166,-223533668,-486162274,505096,499400,0.172,0.5844458,0.47900003,0.614,0.59,0.76,121,11,0.201,-0.17600001,-0.097,-0.605,3.7953649,0,4,1,19
2804706779,1557839943400166,-223533672,-486162275,505191,499495,0.17,0.5530918,0.47800002,0.614,0.59,0.76,121,11,0.224,-0.20500001,-0.091000006,-0.47700003,3.6699364,0,4,1,19
2804903706,1557839943600166,-223533677,-486162275,505266,499570,0.15400001,0.37544507,0.47800002,0.61300004,0.59,0.76,121,11,0.30600002,-0.30100003,-0.054,-0.287,3.430446,0,4,1,19
2805101186,1557839943800166,-223533684,-486162276,505322,499625,0.155,0.3109227,0.47800002,0.61200005,0.59,0.76,121,11,0.425,-0.404,-0.13000001,-0.298,3.4433706,0,4,1,19
2805301153,1557839944000166,-223533691,-486162279,505355,499658,0.14500001,0.26847944,0.47800002,0.61200005,0.59999996,0.77,121,11,0.485,-0.41700003,-0.24700001,-0.083000004,3.5765061,0,4,1,18
2805511726,1557839944200166,-223533699,-486162283,505363,499667,0.149,0.23817913,0.47800002,0.61300004,0.59999996,0.77,121,11,0.55700004,-0.44200003,-0.33900002,-0.066,3.6988373,0,4,1,18
2805702074,1557839944400166,-223533708,-486162289,505351,499655,0.15,0.22433013,0.47900003,0.614,0.59,0.76,121,11,0.55600005,-0.43300003,-0.349,-0.026,3.763455,0,4,1,19
2805901223,1557839944600166,-223533716,-486162296,505335,499639,0.149,0.21014827,0.47900003,0.615,0.59,0.76,121,11,0.609,-0.39200002,-0.46600002,0.064,3.8967185,0,4,1,19
2806105564,1557839944800166,-223533724,-486162305,505320,499624,0.133,0.16063084,0.47900003,0.615,0.59,0.76,121,11,0.739,-0.42600003,-0.60400003,0.07300001,4.023916,0,4,1,19
2806302376,1557839945000166,-223533733,-486162318,505293,499597,0.113000005,0.1547463,0.47900003,0.614,0.59,0.76,121,12,0.846,-0.44000003,-0.72300005,0.089,4.097667,0,4,1,19
2806497754,1557839945200166,-223533741,-486162334,505267,499571,0.10700001,0.13996056,0.47800002,0.614,0.59,0.76,121,12,1.0040001,-0.507,-0.86700004,0.148,4.145023,0,4,1,19
2806705632,1557839945400166,-223533752,-486162352,505241,499544,0.101,0.11492923,0.47800002,0.614,0.59,0.76,121,12,1.2110001,-0.647,-1.024,0.085,4.14723,0,4,1,19
2806906890,1557839945600167,-223533766,-486162373,505226,499529,0.106000006,0.09121177,0.47700003,0.61300004,0.59,0.76,121,12,1.4710001,-0.87000006,-1.1860001,0.026,4.1055694,0,4,1,19
2807103227,1557839945800167,-223533784,-486162398,505214,499518,0.108,0.07616529,0.47700003,0.611,0.59,0.76,121,12,1.7950001,-1.0910001,-1.4260001,0.036000002,4.078309,0,4,1,19
2807321128,1557839946000167,-223533807,-486162428,505204,499508,0.11000001,0.0616815,0.476,0.61,0.59,0.76,121,11,2.1690001,-1.332,-1.7120001,-0.028,4.061656,0,4,1,19
2807503940,1557839946200167,-223533834,-486162464,505201,499505,0.112,0.05345699,0.476,0.609,0.59,0.76,121,11,2.5530002,-1.585,-2.0010002,-0.036000002,4.0506277,0,4,1,19
2807712072,1557839946400167,-223533865,-486162507,505222,499526,0.115,0.042719025,0.47500002,0.60800004,0.59,0.76,121,11,2.9520001,-1.7980001,-2.341,-0.116000004,4.054929,0,4,1,19
2807901187,1557839946600167,-223533900,-486162555,505237,499541,0.116000004,0.03910288,0.47500002,0.60700005,0.59,0.76,121,11,3.3100002,-2.012,-2.6290002,-0.179,4.0572886,0,4,1,19
2808104414,1557839946800167,-223533938,-486162611,505255,499559,0.116000004,0.035749402,0.47500002,0.606,0.59,0.76,121,11,3.726,-2.2010002,-3.006,-0.172,4.0706277,0,4,1,19
2808304829,1557839947000167,-223533980,-486162672,505285,499588,0.117000006,0.034521736,0.47400004,0.605,0.59,0.76,121,12,3.9880002,-2.3270001,-3.2380002,-0.187,4.080969,0,4,1,19
2808501289,1557839947200167,-223534023,-486162737,505309,499613,0.123,0.032812014,0.47400004,0.605,0.59,0.76,121,12,4.182,-2.411,-3.417,-0.156,4.0905933,0,4,1,19
2808705612,1557839947400167,-223534068,-486162806,505345,499649,0.13000001,0.03178192,0.47400004,0.60400003,0.59,0.76,121,12,4.44,-2.528,-3.65,-0.26700002,4.099656,0,4,1,19
2808905436,1557839947600167,-223534115,-486162877,505389,499693,0.127,0.030372217,0.47400004,0.60400003,0.59,0.76,121,12,4.51,-2.6750002,-3.6310003,-0.23,4.0868444,0,4,1,19
2809104034,1557839947800167,-223534165,-486162947,505413,499717,0.113000005,0.029249797,0.47400004,0.60400003,0.59,0.76,121,12,4.5820003,-2.7800002,-3.6420002,-0.22600001,4.071552,0,4,1,19
2809282833,1557839948000167,-223534216,-486163018,505455,499759,0.113000005,0.02943009,0.47400004,0.60400003,0.59,0.76,121,12,4.5750003,-2.8160002,-3.6060002,-0.25800002,4.0590944,0,4,1,19
2809505133,1557839948200167,-223534268,-486163087,505463,499767,0.11400001,0.02929727,0.47400004,0.60400003,0.59,0.76,121,12,4.57,-2.9610002,-3.4810002,-0.14,4.0299497,0,4,1,19
2809707553,1557839948400167,-223534322,-486163154,505453,499756,0.11400001,0.02907509,0.47300002,0.60400003,0.59,0.76,121,12,4.5550003,-3.0080001,-3.4210002,0.001,4.0079913,0,4,1,19
2809904385,1557839948600167,-223534377,-486163220,505455,499758,0.117000006,0.02933968,0.47300002,0.60400003,0.59,0.76,121,12,4.5020003,-3.0460002,-3.3140001,-0.012,3.9862773,0,4,1,19
2810085278,1557839948800167,-223534433,-486163284,505459,499763,0.126,0.031011008,0.47300002,0.605,0.59,0.76,121,12,4.5350003,-3.0770001,-3.3320003,-0.163,3.9758737,0,4,1,19
2810296575,1557839949000167,-223534487,-486163350,505482,499786,0.13900001,0.031728514,0.47300002,0.605,0.59,0.76,121,11,4.5280004,-2.9720001,-3.4160001,-0.272,3.9870775,0,4,1,19
2810505161,1557839949200167,-223534542,-486163417,505546,499850,0.123,0.028781699,0.47400004,0.605,0.59,0.76,121,11,4.585,-3.0490003,-3.4250002,-0.342,3.9858344,0,4,1,19
2810682406,1557839949400167,-223534597,-486163484,505634,499938,0.116000004,0.0263433,0.47300002,0.60400003,0.59,0.76,121,11,4.638,-2.9870002,-3.548,-0.52500004,4.002198,0,4,1,19
2810907082,1557839949600167,-223534653,-486163554,505736,500040,0.117000006,0.026248004,0.47300002,0.60300004,0.59,0.76,121,11,4.7380004,-3.0130002,-3.657,-0.536,4.014436,0,4,1,19
2811103085,1557839949800167,-223534708,-486163624,505835,500139,0.135,0.026912102,0.47300002,0.60200006,0.59,0.76,121,11,4.762,-3.0410001,-3.6650002,-0.59800005,4.0174756,0,4,1,19
2811300487,1557839950000167,-223534764,-486163696,505962,500265,0.117000006,0.026534239,0.47200003,0.60200006,0.59,0.76,121,12,4.866,-3.1200001,-3.7350001,-0.60800004,4.016882,0,4,1,19
2811507154,1557839950200167,-223534820,-486163768,506073,500377,0.127,0.028164376,0.47200003,0.60200006,0.59,0.76,121,12,4.8030005,-3.058,-3.7040002,-0.60800004,4.0198073,0,4,1,19
2811703961,1557839950400167,-223534877,-486163840,506145,500449,0.13800001,0.02868082,0.47300002,0.60300004,0.59,0.76,121,12,4.893,-3.1740003,-3.7240002,-0.20700002,4.0123596,0,4,1,19
2811905281,1557839950600167,-223534935,-486163911,506138,500442,0.119,0.027555605,0.47300002,0.60300004,0.59,0.76,121,12,4.852,-3.219,-3.63,0.09900001,3.9973574,0,4,1,19
2812098145,1557839950800167,-223534994,-486163981,506099,500403,0.11800001,0.02701019,0.47300002,0.60300004,0.59,0.76,121,12,4.905,-3.2760003,-3.65,0.23,3.987756,0,4,1,19
2812308900,1557839951000167,-223535053,-486164052,506022,500326,0.12900001,0.027593654,0.47300002,0.60400003,0.59,0.76,121,12,4.885,-3.2380002,-3.657,0.395,3.9877195,0,4,1,19
2812504969,1557839951200167,-223535113,-486164122,505926,500229,0.127,0.02651347,0.47300002,0.60400003,0.59,0.76,121,12,4.9170003,-3.2970002,-3.6490002,0.55300003,3.9817345,0,4,1,19
2812704833,1557839951400167,-223535173,-486164192,505801,500105,0.113000005,0.024676684,0.47200003,0.60300004,0.59,0.76,121,12,4.8760004,-3.269,-3.6180003,0.712,3.9792118,0,4,1,19
2812910517,1557839951600167,-223535233,-486164263,505656,499960,0.12200001,0.025959503,0.47200003,0.60300004,0.59,0.76,121,12,4.9290004,-3.2660003,-3.6910002,0.78400004,3.9841473,0,4,1,19
2813102163,1557839951800167,-223535291,-486164334,505486,499790,0.123,0.028424954,0.47100002,0.60300004,0.59,0.76,121,12,4.756,-3.095,-3.611,0.84000003,3.9947405,0,4,1,19
2813321651,1557839952000167,-223535349,-486164404,505315,499619,0.124000005,0.026911754,0.47100002,0.60200006,0.59,0.76,121,11,4.88,-3.1650002,-3.7150002,0.87500006,4.0019035,0,4,1,19
2813500069,1557839952200167,-223535408,-486164477,505165,499469,0.126,0.024644746,0.47100002,0.60200006,0.59,0.76,121,11,4.997,-3.249,-3.7960002,0.85400003,4.003551,0,4,1,19
2813700038,1557839952400167,-223535466,-486164550,504993,499297,0.119,0.026730938,0.47100002,0.601,0.59,0.76,121,11,4.9350004,-3.196,-3.7610002,0.767,4.005985,0,4,1,19
2813905104,1557839952600167,-223535525,-486164624,504844,499148,0.123,0.02705138,0.47100002,0.60200006,0.59,0.76,121,11,5.03,-3.2240002,-3.8610003,0.777,4.012143,0,4,1,19
2814101106,1557839952800167,-223535583,-486164698,504690,498994,0.124000005,0.026296351,0.47100002,0.601,0.59,0.76,121,11,4.9740005,-3.209,-3.801,0.72200006,4.0115967,0,4,1,19
2814302032,1557839953000167,-223535642,-486164771,504531,498835,0.11400001,0.025944492,0.47000003,0.601,0.59,0.76,121,12,4.992,-3.2300003,-3.8070002,0.739,4.0099487,0,4,1,19
2814500857,1557839953200168,-223535701,-486164845,504412,498716,0.126,0.026383093,0.47000003,0.601,0.59,0.76,121,12,4.9890003,-3.2070003,-3.8220003,0.646,4.012468,0,4,1,19
2814700805,1557839953400168,-223535758,-486164919,504286,498590,0.119,0.027552115,0.47000003,0.601,0.59,0.76,121,12,4.9100003,-3.088,-3.818,0.53300005,4.023588,0,4,1,19
2814901984,1557839953600168,-223535814,-486164992,504184,498488,0.12200001,0.0290243,0.47000003,0.60200006,0.59,0.76,121,12,4.714,-2.9570003,-3.6710002,0.568,4.0294867,0,4,1,19
2815103124,1557839953800168,-223535866,-486165060,504084,498388,0.123,0.029641973,0.47000003,0.60300004,0.59,0.76,121,12,4.366,-2.733,-3.4050002,0.58000004,4.0331354,0,4,1,19
2815307119,1557839954000168,-223535913,-486165123,503959,498263,0.13000001,0.032145645,0.469,0.60300004,0.59,0.76,121,12,3.959,-2.3920002,-3.1550002,0.614,4.0488224,0,4,1,19
2815505603,1557839954200168,-223535954,-486165180,503831,498135,0.14,0.035836145,0.469,0.60400003,0.59,0.76,121,12,3.4700003,-2.107,-2.7580001,0.70900005,4.0542502,0,4,1,19
2815711147,1557839954400168,-223535990,-486165230,503699,498003,0.143,0.0416734,0.469,0.605,0.59,0.76,121,12,2.996,-1.8190001,-2.381,0.72800004,4.0567846,0,4,1,19
2815906568,1557839954600168,-223536018,-486165272,503560,497864,0.147,0.053318236,0.469,0.606,0.59,0.76,121,12,2.367,-1.297,-1.9810001,0.739,4.0869513,0,4,1,19
2816103245,1557839954800168,-223536039,-486165308,503407,497711,0.15200001,0.06062488,0.469,0.60700005,0.59,0.76,121,12,2.016,-0.96300006,-1.771,0.794,4.1437902,0,4,1,19
2816307960,1557839955000168,-223536055,-486165339,503244,497548,0.15400001,0.07621713,0.46800002,0.60800004,0.59,0.76,121,11,1.6420001,-0.674,-1.4970001,0.78300005,4.201,0,4,1,19
2816506036,1557839955200168,-223536065,-486165366,503092,497396,0.157,0.101405546,0.46800002,0.60800004,0.59,0.76,121,11,1.36,-0.44300002,-1.286,0.74100006,4.266469,0,4,1,19
2816700803,1557839955400168,-223536070,-486165390,502967,497271,0.147,0.12750816,0.469,0.609,0.59,0.76,121,11,1.1620001,-0.097,-1.1580001,0.45700002,4.4073954,0,4,1,19
2816905327,1557839955600168,-223536070,-486165411,502901,497205,0.13800001,0.13782114,0.469,0.611,0.59,0.76,121,11,1.065,0.164,-1.052,0.238,4.619984,0,4,1,19
2817102005,1557839955800168,-223536067,-486165429,502882,497186,0.12100001,0.14576517,0.469,0.611,0.59,0.76,121,11,0.919,0.26000002,-0.88100004,0.028,4.7995224,0,4,1,19
2817307104,1557839956000168,-223536062,-486165445,502907,497211,0.127,0.14758416,0.469,0.61200005,0.59,0.76,121,12,0.86200005,0.32500002,-0.799,-0.231,4.947352,0,4,1,19
2817497491,1557839956200168,-223536057,-486165458,502971,497275,0.127,0.18377443,0.469,0.61200005,0.59,0.76,121,12,0.70900005,0.30800003,-0.63900006,-0.40300003,5.031288,0,4,1,19
2817679781,1557839956400168,-223536050,-486165469,503081,497385,0.147,0.17850737,0.46800002,0.61200005,0.59,0.76,121,12,0.74100006,0.47400004,-0.57000005,-0.646,5.224306,0,4,1,19
2817902997,1557839956600168,-223536041,-486165478,503207,497511,0.162,0.20016971,0.469,0.61300004,0.59,0.76,121,12,0.68500006,0.545,-0.41400003,-0.78900003,5.405835,0,4,1,19
2818102438,1557839956800168,-223536031,-486165486,503375,497679,0.15200001,0.18246439,0.469,0.61300004,0.59,0.76,121,12,0.73600006,0.624,-0.38900003,-0.68100005,5.5810347,0,4,1,19
2818311699,1557839957000168,-223536018,-486165490,503516,497820,0.156,0.14879647,0.46800002,0.61300004,0.59,0.76,121,12,0.82100004,0.808,-0.143,-0.71500003,5.8975997,0,4,1,19
2818505120,1557839957200168,-223536003,-486165491,503642,497946,0.14400001,0.12127175,0.46800002,0.614,0.59,0.76,121,12,0.92200005,0.92200005,0.010000001,-0.59000003,6.1361485,0,4,1,19
2818708832,1557839957400168,-223535985,-486165491,503748,498052,0.13900001,0.10231608,0.46800002,0.614,0.59,0.76,121,12,1.0940001,1.0940001,0.038000003,-0.462,6.2426333,0,4,1,19
2818901148,1557839957600168,-223535963,-486165488,503825,498129,0.12900001,0.088007696,0.467,0.615,0.59,0.76,121,12,1.276,1.2620001,0.18400002,-0.319,0.06621814,0,4,1,19
2819105347,1557839957800168,-223535939,-486165483,503851,498155,0.117000006,0.07391696,0.467,0.614,0.59,0.76,121,12,1.4430001,1.4020001,0.344,-0.053000003,0.16886635,0,4,1,19
2819310029,1557839958000168,-223535914,-486165475,503877,498181,0.11400001,0.0730504,0.46600002,0.614,0.59,0.76,121,11,1.4990001,1.4260001,0.45900002,0.09200001,0.24161202,0,4,1,19
2819509894,1557839958200168,-223535887,-486165465,503843,498147,0.12100001,0.078404725,0.46500003,0.614,0.58,0.72999996,121,11,1.585,1.4670001,0.601,0.238,0.31054834,0,4,1,20
2819703089,1557839958400168,-223535860,-486165453,503815,498119,0.120000005,0.07062719,0.46500003,0.614,0.58,0.72999996,121,11,1.6800001,1.57,0.596,0.21700001,0.33970475,0,4,1,20
2819906683,1557839958600168,-223535831,-486165441,503777,498081,0.11400001,0.061939813,0.46400002,0.61300004,0.58,0.72999996,121,11,1.8210001,1.7080001,0.634,0.21700001,0.3485897,0,4,1,20
