timestamp,lat,lon,app_value,index,alt,enabled,app_cmd,manual_switch,status
2326857254,-22.353375347248473,-48.61622309842279,0.0,0,492.56436,0,17,1,0
2896538128,-22.353618188041054,-48.61636096814733,0.0,0,503.16022,0,17,1,0
2934743682,-22.35336367284772,-48.616225557429175,0.0,0,493.53436,0,17,1,0
