timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2835097399,0.04372127,-0.022975279,1.9098098,0.0,0.5773053,0.022001192,0.011206816,0.8161549,0.38564315,1.0,1,0,0,0,0,0,0
2835202048,0.037837837,-0.020904714,1.9138702,0.0,0.5757318,0.019438969,0.00944346,0.817353,0.38860485,1.0,1,0,0,0,0,0,0
2835302560,0.04022512,-0.011802264,1.9177278,0.0,0.574227,0.01638199,0.013072325,0.81842786,0.3965406,1.0,1,0,0,0,0,0,0
2835402026,0.043992747,-0.0072551505,1.9212312,0.0,0.57280785,0.015575398,0.015947282,0.8193865,0.41156006,1.0,1,0,0,0,0,0,0
2835506069,0.048309155,-0.013441253,1.9252406,0.0,0.5710587,0.019313492,0.015982255,0.8205264,0.39725855,1.0,1,0,0,0,0,0,0
2835606565,0.05221785,-0.024422644,1.9296329,0.0,0.56906915,0.02490136,0.014503413,0.8217846,0.39072174,1.0,1,0,0,0,0,0,0
2835706958,0.05529649,-0.031877093,1.9353565,0.0,0.5665615,0.028799413,0.013727783,0.82340163,0.39640975,1.0,1,0,0,0,0,0,0
2835807652,0.056634706,-0.037528582,1.9417167,0.0,0.5638271,0.031463157,0.012775789,0.8251945,0.39572695,1.0,1,0,0,0,0,0,0
2835906784,0.06260726,-0.050421502,1.9495013,0.0,0.56026816,0.038415633,0.01174899,0.8273366,0.38157016,1.0,1,0,0,0,0,0,0
2836011157,0.06909386,-0.0648262,1.9572867,0.0,0.55659395,0.046142083,0.010566881,0.82943493,0.36932835,1.0,1,0,0,0,0,0,0
2836112453,0.05982273,-0.07030052,1.966035,0.0,0.55304897,0.045805596,0.00539381,0.83187115,0.37185943,1.0,1,0,0,0,0,0,0
2836211968,0.062223054,-0.07045126,1.9751251,0.0,0.5492036,0.046502575,0.006561793,0.83436793,0.3752534,1.0,1,0,0,0,0,0,0
2836315679,0.057929095,-0.08729691,1.9847088,0.0,0.5449121,0.052338805,0.0003800785,0.836858,0.35849017,1.0,1,0,0,0,0,0,0
2836416350,0.055215154,-0.093253285,1.9944855,0.0,0.54074335,0.0540985,-0.0021201484,0.8394436,0.34887862,1.0,1,0,0,0,0,0,0
2836517154,0.054646026,-0.089994445,2.004692,0.0,0.53654546,0.052585833,-0.0012060725,0.8422305,0.34536466,1.0,1,0,0,0,0,0,0
2836616502,0.04625385,-0.085455954,2.0146985,0.0,0.5326383,0.0484422,-0.0032757642,0.8449491,0.34509876,1.0,1,0,0,0,0,0,0
2836720509,0.03179864,-0.08467814,2.0242646,0.0,0.5289413,0.044306338,-0.0089630475,0.84745365,0.34494275,1.0,1,0,0,0,0,0,0
2836821071,0.024218885,-0.08231419,2.0340576,0.0,0.52498776,0.041356437,-0.011345931,0.85002875,0.34413126,1.0,1,0,0,0,0,0,0
