timestamp,min_distance,max_distance,current_distance,covariance,signal_quality,type,id,orientation
2795063634,0.05,35.0,0.90999997,0.0,0,0,0,25
2795118799,0.05,35.0,1.0,0.0,0,0,0,25
2795174770,0.05,35.0,1.11,0.0,0,0,0,25
2795230429,0.05,35.0,1.23,0.0,0,0,0,25
2795282607,0.05,35.0,1.3199999,0.0,0,0,0,25
2795336484,0.05,35.0,1.42,0.0,0,0,0,25
2795390351,0.05,35.0,1.55,0.0,0,0,0,25
2795442928,0.05,35.0,1.63,0.0,0,0,0,25
2795497238,0.05,35.0,1.74,0.0,0,0,0,25
2795550520,0.05,35.0,1.8299999,0.0,0,0,0,25
2795602894,0.05,35.0,1.9399999,0.0,0,0,0,25
2795655785,0.05,35.0,2.04,0.0,0,0,0,25
2795711287,0.05,35.0,2.1299999,0.0,0,0,0,25
2795763002,0.05,35.0,2.22,0.0,0,0,0,25
2795817335,0.05,35.0,2.32,0.0,0,0,0,25
2795871459,0.05,35.0,2.4299998,0.0,0,0,0,25
2795922872,0.05,35.0,2.53,0.0,0,0,0,25
2795976274,0.05,35.0,2.61,0.0,0,0,0,25
2796027571,0.05,35.0,2.73,0.0,0,0,0,25
2796080447,0.05,35.0,2.79,0.0,0,0,0,25
2796136514,0.05,35.0,2.8899999,0.0,0,0,0,25
2796192546,0.05,35.0,2.96,0.0,0,0,0,25
2796248077,0.05,35.0,3.08,0.0,0,0,0,25
2796299698,0.05,35.0,3.1699998,0.0,0,0,0,25
2796352185,0.05,35.0,3.1999998,0.0,0,0,0,25
2796404490,0.05,35.0,3.28,0.0,0,0,0,25
2796459984,0.05,35.0,3.33,0.0,0,0,0,25
2796513394,0.05,35.0,3.4299998,0.0,0,0,0,25
2796569075,0.05,35.0,3.5,0.0,0,0,0,25
2796620884,0.05,35.0,3.55,0.0,0,0,0,25
2796674861,0.05,35.0,3.6799998,0.0,0,0,0,25
2796729196,0.05,35.0,3.6899998,0.0,0,0,0,25
2796784493,0.05,35.0,3.81,0.0,0,0,0,25
2796837163,0.05,35.0,3.8799999,0.0,0,0,0,25
2796890130,0.05,35.0,3.9499998,0.0,0,0,0,25
2796947598,0.05,35.0,3.97,0.0,0,0,0,25
2797001398,0.05,35.0,4.0299997,0.0,0,0,0,25
2797053293,0.05,35.0,4.13,0.0,0,0,0,25
2797105681,0.05,35.0,4.16,0.0,0,0,0,25
2797157558,0.05,35.0,4.2,0.0,0,0,0,25
2797209682,0.05,35.0,4.2599998,0.0,0,0,0,25
2797264689,0.05,35.0,4.3199997,0.0,0,0,0,25
2797318565,0.05,35.0,4.39,0.0,0,0,0,25
2797370117,0.05,35.0,4.4,0.0,0,0,0,25
2797424347,0.05,35.0,4.48,0.0,0,0,0,25
2797478507,0.05,35.0,4.54,0.0,0,0,0,25
2797530072,0.05,35.0,4.6,0.0,0,0,0,25
2797582518,0.05,35.0,4.64,0.0,0,0,0,25
2797634658,0.05,35.0,4.65,0.0,0,0,0,25
2797689372,0.05,35.0,4.69,0.0,0,0,0,25
2797743583,0.05,35.0,4.77,0.0,0,0,0,25
2797798516,0.05,35.0,4.79,0.0,0,0,0,25
2797850831,0.05,35.0,4.8399997,0.0,0,0,0,25
2797905503,0.05,35.0,4.85,0.0,0,0,0,25
2797959211,0.05,35.0,4.94,0.0,0,0,0,25
2798010893,0.05,35.0,4.95,0.0,0,0,0,25
2798063665,0.05,35.0,4.98,0.0,0,0,0,25
2798119285,0.05,35.0,5.0499997,0.0,0,0,0,25
2798171226,0.05,35.0,5.06,0.0,0,0,0,25
2798223580,0.05,35.0,5.16,0.0,0,0,0,25
2798276490,0.05,35.0,5.13,0.0,0,0,0,25
2798332088,0.05,35.0,5.19,0.0,0,0,0,25
2798383739,0.05,35.0,5.23,0.0,0,0,0,25
2798436006,0.05,35.0,5.21,0.0,0,0,0,25
2798487701,0.05,35.0,5.29,0.0,0,0,0,25
2798540088,0.05,35.0,5.33,0.0,0,0,0,25
2798592774,0.05,35.0,5.38,0.0,0,0,0,25
2798644981,0.05,35.0,5.3399997,0.0,0,0,0,25
2798696581,0.05,35.0,5.45,0.0,0,0,0,25
2798749305,0.05,35.0,5.49,0.0,0,0,0,25
2798804838,0.05,35.0,5.5099998,0.0,0,0,0,25
2798856489,0.05,35.0,5.5099998,0.0,0,0,0,25
2798909005,0.05,35.0,5.6299996,0.0,0,0,0,25
2798960581,0.05,35.0,5.6299996,0.0,0,0,0,25
2799013700,0.05,35.0,5.58,0.0,0,0,0,25
2799065481,0.05,35.0,5.68,0.0,0,0,0,25
2799117681,0.05,35.0,5.67,0.0,0,0,0,25
2799169551,0.05,35.0,5.72,0.0,0,0,0,25
2799222124,0.05,35.0,5.7599998,0.0,0,0,0,25
2799277472,0.05,35.0,5.81,0.0,0,0,0,25
2799329431,0.05,35.0,5.8199997,0.0,0,0,0,25
2799382104,0.05,35.0,5.89,0.0,0,0,0,25
2799437525,0.05,35.0,5.89,0.0,0,0,0,25
2799490106,0.05,35.0,5.96,0.0,0,0,0,25
2799542913,0.05,35.0,6.0,0.0,0,0,0,25
2799598689,0.05,35.0,5.96,0.0,0,0,0,25
2799653607,0.05,35.0,6.0,0.0,0,0,0,25
2799706102,0.05,35.0,6.08,0.0,0,0,0,25
2799760695,0.05,35.0,6.08,0.0,0,0,0,25
2799814408,0.05,35.0,6.0099998,0.0,0,0,0,25
2799866871,0.05,35.0,6.16,0.0,0,0,0,25
2799919570,0.05,35.0,6.19,0.0,0,0,0,25
2799975571,0.05,35.0,6.16,0.0,0,0,0,25
2800031278,0.05,35.0,6.22,0.0,0,0,0,25
2800082901,0.05,35.0,6.2599998,0.0,0,0,0,25
2800135366,0.05,35.0,6.31,0.0,0,0,0,25
2800186817,0.05,35.0,6.35,0.0,0,0,0,25
2800241259,0.05,35.0,6.3199997,0.0,0,0,0,25
2800297255,0.05,35.0,6.37,0.0,0,0,0,25
2800351675,0.05,35.0,6.41,0.0,0,0,0,25
2800403688,0.05,35.0,6.44,0.0,0,0,0,25
2800456522,0.05,35.0,6.45,0.0,0,0,0,25
2800512430,0.05,35.0,6.54,0.0,0,0,0,25
2800568515,0.05,35.0,6.5299997,0.0,0,0,0,25
2800626039,0.05,35.0,6.58,0.0,0,0,0,25
2800680166,0.05,35.0,6.54,0.0,0,0,0,25
2800732444,0.05,35.0,6.66,0.0,0,0,0,25
2800786967,0.05,35.0,6.72,0.0,0,0,0,25
2800840513,0.05,35.0,6.73,0.0,0,0,0,25
2800892703,0.05,35.0,6.72,0.0,0,0,0,25
2800947588,0.05,35.0,6.7799997,0.0,0,0,0,25
2801000372,0.05,35.0,6.7599998,0.0,0,0,0,25
2801052444,0.05,35.0,6.81,0.0,0,0,0,25
2801106970,0.05,35.0,6.81,0.0,0,0,0,25
2801162925,0.05,35.0,6.8599997,0.0,0,0,0,25
2801217267,0.05,35.0,6.94,0.0,0,0,0,25
2801273510,0.05,35.0,7.0,0.0,0,0,0,25
2801325217,0.05,35.0,6.92,0.0,0,0,0,25
2801377685,0.05,35.0,6.99,0.0,0,0,0,25
2801433172,0.05,35.0,7.04,0.0,0,0,0,25
2801485595,0.05,35.0,7.0699997,0.0,0,0,0,25
2801537688,0.05,35.0,7.0299997,0.0,0,0,0,25
2801589596,0.05,35.0,7.1099997,0.0,0,0,0,25
2801642312,0.05,35.0,7.1,0.0,0,0,0,25
2801696553,0.05,35.0,7.16,0.0,0,0,0,25
2801750530,0.05,35.0,7.1299996,0.0,0,0,0,25
2801802003,0.05,35.0,7.2599998,0.0,0,0,0,25
2801856931,0.05,35.0,7.27,0.0,0,0,0,25
2801910543,0.05,35.0,7.27,0.0,0,0,0,25
2801962099,0.05,35.0,7.2999997,0.0,0,0,0,25
2802014876,0.05,35.0,7.3399997,0.0,0,0,0,25
2802071292,0.05,35.0,7.3599997,0.0,0,0,0,25
2802122920,0.05,35.0,7.3599997,0.0,0,0,0,25
2802175804,0.05,35.0,7.41,0.0,0,0,0,25
2802231196,0.05,35.0,7.3999996,0.0,0,0,0,25
2802283481,0.05,35.0,7.47,0.0,0,0,0,25
2802335491,0.05,35.0,7.47,0.0,0,0,0,25
2802391305,0.05,35.0,7.56,0.0,0,0,0,25
2802442780,0.05,35.0,7.56,0.0,0,0,0,25
2802495596,0.05,35.0,7.6,0.0,0,0,0,25
2802552300,0.05,35.0,7.5899997,0.0,0,0,0,25
2802607455,0.05,35.0,7.64,0.0,0,0,0,25
2802659542,0.05,35.0,7.69,0.0,0,0,0,25
2802712461,0.05,35.0,7.73,0.0,0,0,0,25
2802768487,0.05,35.0,7.72,0.0,0,0,0,25
2802824496,0.05,35.0,7.77,0.0,0,0,0,25
2802880093,0.05,35.0,7.85,0.0,0,0,0,25
2802931697,0.05,35.0,7.85,0.0,0,0,0,25
2802987083,0.05,35.0,7.7999997,0.0,0,0,0,25
2803041079,0.05,35.0,7.8799996,0.0,0,0,0,25
2803096102,0.05,35.0,7.98,0.0,0,0,0,25
2803148592,0.05,35.0,7.95,0.0,0,0,0,25
2803201293,0.05,35.0,8.03,0.0,0,0,0,25
2803257290,0.05,35.0,8.09,0.0,0,0,0,25
2803312936,0.05,35.0,8.059999,0.0,0,0,0,25
2803364663,0.05,35.0,8.12,0.0,0,0,0,25
2803418193,0.05,35.0,8.23,0.0,0,0,0,25
2803473893,0.05,35.0,8.17,0.0,0,0,0,25
2803525554,0.05,35.0,8.23,0.0,0,0,0,25
2803577994,0.05,35.0,8.21,0.0,0,0,0,25
2803633982,0.05,35.0,8.349999,0.0,0,0,0,25
2803689509,0.05,35.0,8.26,0.0,0,0,0,25
2803741551,0.05,35.0,8.32,0.0,0,0,0,25
2803793769,0.05,35.0,8.349999,0.0,0,0,0,25
2803850677,0.05,35.0,8.429999,0.0,0,0,0,25
2803902658,0.05,35.0,8.45,0.0,0,0,0,25
2803956790,0.05,35.0,8.47,0.0,0,0,0,25
2804010511,0.05,35.0,8.54,0.0,0,0,0,25
2804062388,0.05,35.0,8.47,0.0,0,0,0,25
2804117316,0.05,35.0,8.55,0.0,0,0,0,25
2804170588,0.05,35.0,8.63,0.0,0,0,0,25
2804227085,0.05,35.0,8.639999,0.0,0,0,0,25
2804279673,0.05,35.0,8.7699995,0.0,0,0,0,25
2804337564,0.05,35.0,8.72,0.0,0,0,0,25
2804391700,0.05,35.0,8.72,0.0,0,0,0,25
2804449889,0.05,35.0,8.72,0.0,0,0,0,25
2804503630,0.05,35.0,8.86,0.0,0,0,0,25
2804562097,0.05,35.0,8.86,0.0,0,0,0,25
2804617352,0.05,35.0,8.83,0.0,0,0,0,25
2804670422,0.05,35.0,8.929999,0.0,0,0,0,25
2804723730,0.05,35.0,8.91,0.0,0,0,0,25
2804778162,0.05,35.0,9.0199995,0.0,0,0,0,25
2804832549,0.05,35.0,9.03,0.0,0,0,0,25
2804888271,0.05,35.0,8.96,0.0,0,0,0,25
2804939611,0.05,35.0,9.03,0.0,0,0,0,25
2804995700,0.05,35.0,8.929999,0.0,0,0,0,25
2805048369,0.05,35.0,8.97,0.0,0,0,0,25
2805103206,0.05,35.0,9.13,0.0,0,0,0,25
2805157415,0.05,35.0,9.0,0.0,0,0,0,25
2805213159,0.05,35.0,9.05,0.0,0,0,0,25
2805273147,0.05,35.0,9.11,0.0,0,0,0,25
2805328751,0.05,35.0,9.03,0.0,0,0,0,25
2805381079,0.05,35.0,9.0199995,0.0,0,0,0,25
2805440424,0.05,35.0,9.05,0.0,0,0,0,25
2805493305,0.05,35.0,8.929999,0.0,0,0,0,25
2805549528,0.05,35.0,9.059999,0.0,0,0,0,25
2805601610,0.05,35.0,9.099999,0.0,0,0,0,25
2805654174,0.05,35.0,9.059999,0.0,0,0,0,25
2805709996,0.05,35.0,9.05,0.0,0,0,0,25
2805768522,0.05,35.0,9.03,0.0,0,0,0,25
2805822097,0.05,35.0,9.03,0.0,0,0,0,25
2805878098,0.05,35.0,9.08,0.0,0,0,0,25
2805934132,0.05,35.0,9.059999,0.0,0,0,0,25
2805989975,0.05,35.0,9.03,0.0,0,0,0,25
2806042679,0.05,35.0,8.98,0.0,0,0,0,25
2806098121,0.05,35.0,8.97,0.0,0,0,0,25
2806154489,0.05,35.0,8.95,0.0,0,0,0,25
2806206887,0.05,35.0,9.05,0.0,0,0,0,25
2806265971,0.05,35.0,9.03,0.0,0,0,0,25
2806318783,0.05,35.0,8.91,0.0,0,0,0,25
2806374901,0.05,35.0,8.95,0.0,0,0,0,25
2806426985,0.05,35.0,8.889999,0.0,0,0,0,25
2806479413,0.05,35.0,9.0199995,0.0,0,0,0,25
2806531292,0.05,35.0,9.05,0.0,0,0,0,25
2806583676,0.05,35.0,8.98,0.0,0,0,0,25
2806642869,0.05,35.0,8.99,0.0,0,0,0,25
2806695565,0.05,35.0,8.98,0.0,0,0,0,25
2806751487,0.05,35.0,8.97,0.0,0,0,0,25
2806808549,0.05,35.0,9.08,0.0,0,0,0,25
2806864493,0.05,35.0,9.0199995,0.0,0,0,0,25
2806919995,0.05,35.0,9.0,0.0,0,0,0,25
2806971689,0.05,35.0,8.99,0.0,0,0,0,25
2807024502,0.05,35.0,9.08,0.0,0,0,0,25
2807080405,0.05,35.0,8.94,0.0,0,0,0,25
2807136284,0.05,35.0,9.099999,0.0,0,0,0,25
2807187683,0.05,35.0,9.03,0.0,0,0,0,25
2807240422,0.05,35.0,9.099999,0.0,0,0,0,25
2807299599,0.05,35.0,9.0,0.0,0,0,0,25
2807352665,0.05,35.0,9.099999,0.0,0,0,0,25
2807406909,0.05,35.0,9.0199995,0.0,0,0,0,25
2807460884,0.05,35.0,8.99,0.0,0,0,0,25
2807512789,0.05,35.0,8.99,0.0,0,0,0,25
2807567486,0.05,35.0,9.03,0.0,0,0,0,25
2807621208,0.05,35.0,9.09,0.0,0,0,0,25
2807678957,0.05,35.0,9.03,0.0,0,0,0,25
2807733752,0.05,35.0,9.03,0.0,0,0,0,25
2807785721,0.05,35.0,9.03,0.0,0,0,0,25
2807838008,0.05,35.0,9.0,0.0,0,0,0,25
2807894080,0.05,35.0,9.099999,0.0,0,0,0,25
2807948767,0.05,35.0,9.059999,0.0,0,0,0,25
2808001283,0.05,35.0,9.05,0.0,0,0,0,25
2808055928,0.05,35.0,9.03,0.0,0,0,0,25
2808109691,0.05,35.0,9.11,0.0,0,0,0,25
2808161923,0.05,35.0,9.099999,0.0,0,0,0,25
2808218193,0.05,35.0,9.0199995,0.0,0,0,0,25
2808272707,0.05,35.0,8.929999,0.0,0,0,0,25
2808329571,0.05,35.0,8.97,0.0,0,0,0,25
2808382783,0.05,35.0,9.0199995,0.0,0,0,0,25
2808438517,0.05,35.0,8.99,0.0,0,0,0,25
2808490932,0.05,35.0,8.98,0.0,0,0,0,25
2808546273,0.05,35.0,8.91,0.0,0,0,0,25
2808599607,0.05,35.0,8.88,0.0,0,0,0,25
2808658506,0.05,35.0,8.929999,0.0,0,0,0,25
2808714899,0.05,35.0,8.929999,0.0,0,0,0,25
2808769722,0.05,35.0,8.97,0.0,0,0,0,25
2808823458,0.05,35.0,8.95,0.0,0,0,0,25
2808875286,0.05,35.0,9.09,0.0,0,0,0,25
2808927269,0.05,35.0,9.0,0.0,0,0,0,25
2808979094,0.05,35.0,8.99,0.0,0,0,0,25
2809034100,0.05,35.0,9.03,0.0,0,0,0,25
2809088577,0.05,35.0,9.05,0.0,0,0,0,25
2809144095,0.05,35.0,9.059999,0.0,0,0,0,25
2809196010,0.05,35.0,9.059999,0.0,0,0,0,25
2809248342,0.05,35.0,9.12,0.0,0,0,0,25
2809307377,0.05,35.0,9.15,0.0,0,0,0,25
2809362155,0.05,35.0,9.11,0.0,0,0,0,25
2809416166,0.05,35.0,9.21,0.0,0,0,0,25
2809468817,0.05,35.0,9.099999,0.0,0,0,0,25
2809521100,0.05,35.0,9.099999,0.0,0,0,0,25
2809572877,0.05,35.0,9.059999,0.0,0,0,0,25
2809628307,0.05,35.0,8.97,0.0,0,0,0,25
2809681059,0.05,35.0,8.94,0.0,0,0,0,25
2809732918,0.05,35.0,8.75,0.0,0,0,0,25
2809785147,0.05,35.0,6.75,0.0,0,0,0,25
2809840664,0.05,35.0,6.0299997,0.0,0,0,0,25
2809892547,0.05,35.0,6.3399997,0.0,0,0,0,25
2809945172,0.05,35.0,8.3,0.0,0,0,0,25
2809997681,0.05,35.0,8.389999,0.0,0,0,0,25
2810052886,0.05,35.0,7.2999997,0.0,0,0,0,25
2810105513,0.05,35.0,6.2,0.0,0,0,0,25
2810157978,0.05,35.0,5.6299996,0.0,0,0,0,25
2810213768,0.05,35.0,6.33,0.0,0,0,0,25
2810265562,0.05,35.0,6.54,0.0,0,0,0,25
2810321058,0.05,35.0,6.31,0.0,0,0,0,25
2810374677,0.05,35.0,6.8599997,0.0,0,0,0,25
2810426525,0.05,35.0,7.3599997,0.0,0,0,0,25
2810481992,0.05,35.0,6.23,0.0,0,0,0,25
2810534763,0.05,35.0,6.2,0.0,0,0,0,25
2810590696,0.05,35.0,7.81,0.0,0,0,0,25
2810646433,0.05,35.0,8.349999,0.0,0,0,0,25
2810699198,0.05,35.0,8.42,0.0,0,0,0,25
2810751461,0.05,35.0,8.66,0.0,0,0,0,25
2810802925,0.05,35.0,7.72,0.0,0,0,0,25
2810858671,0.05,35.0,8.9,0.0,0,0,0,25
2810911698,0.05,35.0,9.24,0.0,0,0,0,25
2810969383,0.05,35.0,9.11,0.0,0,0,0,25
2811025500,0.05,35.0,8.71,0.0,0,0,0,25
2811079549,0.05,35.0,8.69,0.0,0,0,0,25
2811135371,0.05,35.0,8.19,0.0,0,0,0,25
2811194744,0.05,35.0,9.37,0.0,0,0,0,25
2811248479,0.05,35.0,8.47,0.0,0,0,0,25
2811306407,0.05,35.0,8.86,0.0,0,0,0,25
2811364066,0.05,35.0,8.22,0.0,0,0,0,25
2811416500,0.05,35.0,7.7799997,0.0,0,0,0,25
2811472476,0.05,35.0,8.099999,0.0,0,0,0,25
2811531611,0.05,35.0,7.62,0.0,0,0,0,25
2811584348,0.05,35.0,8.639999,0.0,0,0,0,25
2811639655,0.05,35.0,8.61,0.0,0,0,0,25
2811692565,0.05,35.0,8.21,0.0,0,0,0,25
2811748301,0.05,35.0,9.13,0.0,0,0,0,25
2811801079,0.05,35.0,7.58,0.0,0,0,0,25
2811852808,0.05,35.0,8.42,0.0,0,0,0,25
2811907973,0.05,35.0,8.55,0.0,0,0,0,25
2811961146,0.05,35.0,8.28,0.0,0,0,0,25
2812016548,0.05,35.0,8.98,0.0,0,0,0,25
2812068473,0.05,35.0,8.01,0.0,0,0,0,25
2812121523,0.05,35.0,8.04,0.0,0,0,0,25
2812174008,0.05,35.0,9.25,0.0,0,0,0,25
2812229377,0.05,35.0,9.34,0.0,0,0,0,25
2812281551,0.05,35.0,7.3799996,0.0,0,0,0,25
2812334135,0.05,35.0,9.33,0.0,0,0,0,25
2812389855,0.05,35.0,8.58,0.0,0,0,0,25
2812444725,0.05,35.0,7.98,0.0,0,0,0,25
2812497989,0.05,35.0,7.85,0.0,0,0,0,25
2812550770,0.05,35.0,8.309999,0.0,0,0,0,25
2812606880,0.05,35.0,6.37,0.0,0,0,0,25
2812662682,0.05,35.0,6.56,0.0,0,0,0,25
2812714566,0.05,35.0,8.76,0.0,0,0,0,25
2812769281,0.05,35.0,9.03,0.0,0,0,0,25
2812822655,0.05,35.0,6.73,0.0,0,0,0,25
2812874863,0.05,35.0,6.69,0.0,0,0,0,25
2812927707,0.05,35.0,6.6099997,0.0,0,0,0,25
2812985331,0.05,35.0,6.56,0.0,0,0,0,25
2813039485,0.05,35.0,6.73,0.0,0,0,0,25
2813094841,0.05,35.0,5.89,0.0,0,0,0,25
2813146804,0.05,35.0,6.23,0.0,0,0,0,25
2813199695,0.05,35.0,5.97,0.0,0,0,0,25
2813257315,0.05,35.0,5.9,0.0,0,0,0,25
2813310524,0.05,35.0,6.0,0.0,0,0,0,25
2813363305,0.05,35.0,5.7999997,0.0,0,0,0,25
2813416380,0.05,35.0,5.99,0.0,0,0,0,25
2813472546,0.05,35.0,6.16,0.0,0,0,0,25
2813528283,0.05,35.0,7.49,0.0,0,0,0,25
2813579684,0.05,35.0,8.139999,0.0,0,0,0,25
2813632509,0.05,35.0,8.349999,0.0,0,0,0,25
2813687997,0.05,35.0,8.2,0.0,0,0,0,25
2813739758,0.05,35.0,7.97,0.0,0,0,0,25
2813792520,0.05,35.0,5.69,0.0,0,0,0,25
2813846946,0.05,35.0,4.8599997,0.0,0,0,0,25
2813900691,0.05,35.0,7.6099997,0.0,0,0,0,25
2813955946,0.05,35.0,6.0099998,0.0,0,0,0,25
2814008509,0.05,35.0,5.4,0.0,0,0,0,25
2814061380,0.05,35.0,5.0,0.0,0,0,0,25
2814117202,0.05,35.0,5.8199997,0.0,0,0,0,25
2814172663,0.05,35.0,4.81,0.0,0,0,0,25
2814224877,0.05,35.0,5.65,0.0,0,0,0,25
2814278018,0.05,35.0,4.5099998,0.0,0,0,0,25
2814333555,0.05,35.0,4.83,0.0,0,0,0,25
2814385344,0.05,35.0,4.2599998,0.0,0,0,0,25
2814437875,0.05,35.0,4.66,0.0,0,0,0,25
2814492670,0.05,35.0,7.0499997,0.0,0,0,0,25
2814545551,0.05,35.0,5.7599998,0.0,0,0,0,25
2814597985,0.05,35.0,6.43,0.0,0,0,0,25
2814653772,0.05,35.0,5.93,0.0,0,0,0,25
2814705747,0.05,35.0,5.4,0.0,0,0,0,25
2814761619,0.05,35.0,7.44,0.0,0,0,0,25
2814814787,0.05,35.0,5.21,0.0,0,0,0,25
2814870915,0.05,35.0,4.39,0.0,0,0,0,25
2814926351,0.05,35.0,4.5699997,0.0,0,0,0,25
2814978426,0.05,35.0,5.33,0.0,0,0,0,25
2815031771,0.05,35.0,4.99,0.0,0,0,0,25
2815087656,0.05,35.0,4.9,0.0,0,0,0,25
2815143479,0.05,35.0,5.04,0.0,0,0,0,25
2815195279,0.05,35.0,4.45,0.0,0,0,0,25
2815247598,0.05,35.0,7.41,0.0,0,0,0,25
2815305482,0.05,35.0,7.4199996,0.0,0,0,0,25
2815359475,0.05,35.0,7.33,0.0,0,0,0,25
2815414897,0.05,35.0,4.23,0.0,0,0,0,25
2815466953,0.05,35.0,4.83,0.0,0,0,0,25
2815519777,0.05,35.0,7.1299996,0.0,0,0,0,25
2815579086,0.05,35.0,4.47,0.0,0,0,0,25
2815632417,0.05,35.0,4.83,0.0,0,0,0,25
2815688516,0.05,35.0,5.5299997,0.0,0,0,0,25
2815747472,0.05,35.0,3.09,0.0,0,0,0,25
2815800422,0.05,35.0,3.85,0.0,0,0,0,25
2815855994,0.05,35.0,4.8599997,0.0,0,0,0,25
2815907699,0.05,35.0,5.8599997,0.0,0,0,0,25
2815960443,0.05,35.0,4.7999997,0.0,0,0,0,25
2816013198,0.05,35.0,5.41,0.0,0,0,0,25
2816069203,0.05,35.0,5.02,0.0,0,0,0,25
2816125173,0.05,35.0,3.3799999,0.0,0,0,0,25
2816181079,0.05,35.0,3.08,0.0,0,0,0,25
2816240128,0.05,35.0,4.11,0.0,0,0,0,25
2816295289,0.05,35.0,3.76,0.0,0,0,0,25
2816348585,0.05,35.0,4.3399997,0.0,0,0,0,25
2816401317,0.05,35.0,4.08,0.0,0,0,0,25
2816454076,0.05,35.0,3.76,0.0,0,0,0,25
2816511982,0.05,35.0,4.29,0.0,0,0,0,25
2816570091,0.05,35.0,4.48,0.0,0,0,0,25
2816625597,0.05,35.0,4.83,0.0,0,0,0,25
2816679994,0.05,35.0,4.42,0.0,0,0,0,25
2816733563,0.05,35.0,4.04,0.0,0,0,0,25
2816785764,0.05,35.0,4.02,0.0,0,0,0,25
2816837669,0.05,35.0,3.81,0.0,0,0,0,25
2816890413,0.05,35.0,3.37,0.0,0,0,0,25
2816945855,0.05,35.0,2.27,0.0,0,0,0,25
2816998988,0.05,35.0,2.8,0.0,0,0,0,25
2817054549,0.05,35.0,2.8,0.0,0,0,0,25
2817106025,0.05,35.0,2.85,0.0,0,0,0,25
2817158580,0.05,35.0,2.9199998,0.0,0,0,0,25
2817210898,0.05,35.0,2.82,0.0,0,0,0,25
2817263662,0.05,35.0,3.1,0.0,0,0,0,25
2817322872,0.05,35.0,2.86,0.0,0,0,0,25
2817375580,0.05,35.0,2.9099998,0.0,0,0,0,25
2817431562,0.05,35.0,2.9399998,0.0,0,0,0,25
2817490675,0.05,35.0,2.98,0.0,0,0,0,25
2817543585,0.05,35.0,2.97,0.0,0,0,0,25
