timestamp,x,y,z,yaw,vx,vy,vz,acc_x,acc_y,acc_z
2798335142,8.851418,-17.822079,0.4708557,-1.219456,0.04052353,0.15307617,-0.6,0.049276154,0.153556,-3.2532256
2798438974,8.851418,-17.822079,0.4708557,-1.219456,0.041707516,0.15126514,-0.6,0.03467599,0.13386038,-3.3377688
2798543106,8.851418,-17.822079,0.4708557,-1.219456,0.04312086,0.14906025,-0.6,0.043714873,0.16368651,-3.3204026
2798643357,8.851418,-17.822079,0.4708557,-1.219456,0.044283867,0.14697742,-0.6,0.042087298,0.138989,-3.3400512
2798747681,8.851418,-17.822079,0.4708557,-1.219456,0.045689106,0.14454937,-0.6,0.063084945,0.13514496,-3.338355
2798851618,8.851418,-17.822079,0.4708557,-1.219456,0.047374725,0.14173889,-0.6,0.064825445,0.13289599,-3.3236525
2798950766,8.851418,-17.822079,0.4708557,-1.219456,0.049325943,0.13874722,-0.6,0.076100685,0.13966282,-3.3127873
2799052750,8.851418,-17.822079,0.4708557,-1.219456,0.051981926,0.1358223,-0.6,0.052945122,0.14044237,-3.3801744
2799156458,8.851418,-17.822079,0.4708557,-1.219456,0.054883003,0.13245201,-0.6,0.07649403,0.12130538,-3.3673
2799260186,8.851418,-17.822079,0.4708557,-1.219456,0.057501793,0.12816334,-0.6,0.08149725,0.11534814,-3.341826
2799359668,8.851418,-17.822079,0.4708557,-1.219456,0.06010294,0.12400055,-0.6,0.07817457,0.13146599,-3.327541
2799461184,8.851418,-17.822079,0.4708557,-1.219456,0.0611372,0.11993885,-0.6,0.07007682,0.11381069,-3.38894
2799566158,8.851418,-17.822079,0.4708557,-1.219456,0.0627017,0.11552048,-0.6,0.08245143,0.10403629,-3.372094
2799669967,8.851418,-17.822079,0.4708557,-1.219456,0.066011906,0.10906887,-0.6,0.09150785,0.101279385,-3.3234453
2799768433,8.851418,-17.822079,0.4708557,-1.219456,0.06886768,0.103232384,-0.6,0.08015721,0.10838126,-3.3932016
2799873385,8.851418,-17.822079,0.4708557,-1.219456,0.07182217,0.09742546,-0.6,0.0997348,0.08215121,-3.2766907
2799973946,8.851418,-17.822079,0.4708557,-1.219456,0.07418394,0.09226799,-0.6,0.0718509,0.08982938,-3.3643804
2800073369,8.851418,-17.822079,0.4708557,-1.219456,0.07551718,0.08911896,-0.6,0.07886959,0.07211595,-3.383904
2800177234,8.851418,-17.822079,0.4708557,-1.219456,0.07673931,0.08565998,-0.6,0.076162495,0.083438985,-3.4259048
2800277656,8.851418,-17.822079,0.4708557,-1.219456,0.07758093,0.08272743,-0.6,0.0691653,0.07327871,-3.4158971
2800377893,8.851418,-17.822079,0.4708557,-1.219456,0.07832861,0.07944679,-0.6,0.09351346,0.09032085,-3.2871597
2800481912,8.851418,-17.822079,0.4708557,-1.219456,0.078710556,0.07891655,-0.6,0.06177253,0.085290626,-3.4295454
2800582528,8.851418,-17.822079,0.4708557,-1.219456,0.07889414,0.07755661,-0.6,0.088083014,0.0655324,-3.352201
2800683636,8.851418,-17.822079,0.4708557,-1.219456,0.078912735,0.075261116,-0.6,0.067064196,0.07742038,-3.4204042
2800783966,8.851418,-17.822079,0.4708557,-1.219456,0.078911304,0.07234001,-0.6,0.07942447,0.061640356,-3.42272
2800887202,8.851418,-17.822079,0.4708557,-1.219456,0.07888031,0.06847,-0.6,0.07676592,0.07018995,-3.4526
2800986700,8.851418,-17.822079,0.4708557,-1.219456,0.07848978,0.06411171,-0.6,0.06524516,0.07192527,-3.4476151
2801090884,8.851418,-17.822079,0.4708557,-1.219456,0.07735872,0.058997154,-0.6,0.076393776,0.070475444,-3.3968856
2801192076,8.851418,-17.822079,0.4708557,-1.219456,0.07619619,0.053530693,-0.6,0.061250918,0.047225114,-3.4790173
2801291579,8.851418,-17.822079,0.4708557,-1.219456,0.075097084,0.047450066,-0.6,0.075041324,0.046597883,-3.3675864
2801395660,8.851418,-17.822079,0.4708557,-1.219456,0.07415295,0.04136753,-0.6,0.063212365,0.046584874,-3.4899216
2801496418,8.851418,-17.822079,0.4708557,-1.219456,0.07325125,0.036455154,-0.6,0.08433576,0.026223976,-3.4158077
2801595675,8.851418,-17.822079,0.4708557,-1.219456,0.07253885,0.031903267,-0.6,0.086957484,0.05802729,-3.3601577
2801701804,8.851418,-17.822079,0.4708557,-1.219456,0.071624756,0.02812767,-0.6,0.06585956,0.053573582,-3.4374301
2801806304,8.851418,-17.822079,0.4708557,-1.219456,0.0709548,0.02460289,-0.6,0.080220796,0.05259558,-3.380631
2801909138,8.851418,-17.822079,0.4708557,-1.219456,0.070720196,0.021148682,-0.6,0.082562,0.03812594,-3.4536204
2802008406,8.851418,-17.822079,0.4708557,-1.219456,0.07080078,0.018819809,-0.6,0.11275601,0.04085004,-3.3580012
2802113327,8.851418,-17.822079,0.4708557,-1.219456,0.07134771,0.016570091,-0.6,0.10034276,0.046941612,-3.4741194
2802214733,8.851418,-17.822079,0.4708557,-1.219456,0.07212496,0.014746666,-0.6,0.1064137,0.06282533,-3.4028375
2802313510,8.851418,-17.822079,0.4708557,-1.219456,0.07331896,0.013010979,-0.6,0.11975482,0.07028992,-3.3494678
2802417157,8.851418,-17.822079,0.4708557,-1.219456,0.07466173,0.011394501,-0.6,0.10464527,0.06867425,-3.4569442
2802518350,8.851418,-17.822079,0.4708557,-1.219456,0.076123714,0.010145187,-0.6,0.12281447,0.07022348,-3.3645706
2802617959,8.851418,-17.822079,0.4708557,-1.219456,0.07741976,0.00815773,-0.6,0.13212216,0.09379485,-3.3364732
2802722132,8.851418,-17.822079,0.4708557,-1.219456,0.07878876,0.0060424805,-0.6,0.1136634,0.07280326,-3.434193
2802822801,8.851418,-17.822079,0.4708557,-1.219456,0.08038187,0.0030097961,-0.6,0.13014854,0.08678183,-3.3277075
2802921948,8.851418,-17.822079,0.4708557,-1.219456,0.0824337,0.0005044937,-0.6,0.13946158,0.082887344,-3.3876543
2803026782,8.851418,-17.822079,0.4708557,-1.219456,0.08448124,-0.0025663376,-0.6,0.14380442,0.06887457,-3.3980067
2803127685,8.851418,-17.822079,0.4708557,-1.219456,0.08665991,-0.005092621,-0.6,0.15489973,0.0988974,-3.365936
2803226840,8.851418,-17.822079,0.4708557,-1.219456,0.08950424,-0.007106781,-0.6,0.13293462,0.10060631,-3.479191
2803330881,8.851418,-17.822079,0.4708557,-1.219456,0.09286022,-0.008687973,-0.6,0.1544344,0.08355296,-3.374817
2803432310,8.851418,-17.822079,0.4708557,-1.219456,0.096618176,-0.009880066,-0.6,0.16314773,0.07470201,-3.4467402
2803531693,8.851418,-17.822079,0.4708557,-1.219456,0.100616455,-0.010414124,-0.6,0.15716778,0.08852797,-3.4516044
2803636401,8.851418,-17.822079,0.4708557,-1.219456,0.105163574,-0.010216713,-0.6,0.16895434,0.09633138,-3.3854873
2803739756,8.851418,-17.822079,0.4708557,-1.219456,0.10980272,-0.009568214,-0.6,0.17418672,0.08738544,-3.412449
2803841191,8.851418,-17.822079,0.4708557,-1.219456,0.11336088,-0.007945061,-0.6,0.19000004,0.10484539,-3.2958157
2803940768,8.726335,-17.968569,0.4708557,-2.2730527,0.05448675,-0.07956219,-0.58814263,0.13510442,0.061241064,-3.3475487
2804044610,8.653262,-18.054146,0.4708557,-2.2729855,0.021812916,-0.119924545,-0.5105183,0.1296661,0.022050202,-2.8979888
2804145472,8.582323,-18.137226,0.4708557,-2.2729058,-0.009631634,-0.15939236,-0.47465634,0.12064299,-0.018590856,-3.0905132
2804246497,8.510667,-18.221146,0.4708557,-2.2728035,-0.04067135,-0.19923878,-0.38922906,0.11442153,-0.035296466,-3.0299163
2804350132,8.436778,-18.30768,0.4708557,-2.2726724,-0.07211828,-0.24060822,-0.2937367,0.08588271,-0.037469245,-2.9288359
2804454713,8.362213,-18.395004,0.4708557,-2.2725036,-0.10313845,-0.28284073,-0.27096963,0.096894845,-0.073549315,-2.962383
2804553719,8.290314,-18.47921,0.4708557,-2.2722914,-0.13171005,-0.32357502,-0.21482587,0.094067454,-0.09028249,-3.0066106
2804657264,8.212072,-18.57084,0.4708557,-2.2720082,-0.16039133,-0.36714458,-0.16798615,0.11030052,-0.10980221,-2.8683808
2804758870,8.133425,-18.662949,0.4708557,-2.271645,-0.18761492,-0.41069794,-0.109647036,0.120499045,-0.13861154,-2.9322128
2804858184,8.053132,-18.756985,0.4708557,-2.2712438,-0.21301985,-0.4542961,-0.02422452,0.14186071,-0.16161194,-2.9239166
2804962040,7.9662786,-18.8587,0.4708557,-2.2707524,-0.23890567,-0.50053596,-0.013002634,0.15503192,-0.17130753,-2.887706
2805062929,7.878557,-18.961433,0.4708557,-2.2702293,-0.26269054,-0.54654884,-0.043477297,0.18312041,-0.17446318,-3.035446
2805166900,7.7847624,-19.071281,0.4708557,-2.2696455,-0.28696966,-0.5941591,0.001840353,0.16495799,-0.20604894,-3.0048254
2805271371,7.686827,-19.185978,0.4708557,-2.269023,-0.31092143,-0.64236736,0.006092787,0.16245826,-0.18864189,-2.9779885
2805371784,7.58982,-19.299585,0.4708557,-2.268436,-0.33477592,-0.68798923,0.015352011,0.16627961,-0.1880375,-3.0580015
2805475615,7.4861636,-19.420982,0.4708557,-2.2679017,-0.36065412,-0.7342224,-0.0032293797,0.15398075,-0.18198824,-3.069379
2805575762,7.383856,-19.5408,0.4708557,-2.2674532,-0.38710928,-0.77746105,-0.03059125,0.12789425,-0.19541913,-3.0691795
2805679945,7.275604,-19.667576,0.4708557,-2.267111,-0.41659284,-0.82070637,-0.007673502,0.102832556,-0.19293393,-3.1066425
2805784303,7.165405,-19.796637,0.4708557,-2.2668903,-0.4480903,-0.8624687,-0.025337458,0.060470227,-0.20483916,-3.2590425
2805887776,6.9611526,-20.035843,0.4708557,-2.2667475,-0.5276997,-0.95711994,-0.016916513,0.004995767,-0.23101088,-3.2208931
2805988480,6.6561885,-20.393,0.4708557,-2.2667925,-0.6595223,-1.1093054,-0.015320063,-0.09472868,-0.27004856,-3.263695
2806093540,6.335962,-20.768028,0.4708557,-2.2669377,-0.79866767,-1.2666187,-0.04987359,-0.17366329,-0.33077085,-3.3013432
2806197611,6.0156574,-21.143148,0.4708557,-2.2671614,-0.9377699,-1.4212828,-0.09029508,-0.24178584,-0.3802267,-3.2964323
2806296428,5.7062745,-21.505482,0.4708557,-2.2674265,-1.0711646,-1.5678473,-0.057407618,-0.3154767,-0.4676364,-3.2508826
2806398302,5.3846126,-21.882193,0.4708557,-2.2677603,-1.2084267,-1.7178631,-0.11421037,-0.3669376,-0.5166235,-3.333425
2806501897,5.0486717,-22.275625,0.4708557,-2.2680736,-1.348763,-1.8708601,-0.13081479,-0.40973938,-0.5685132,-3.2912772
2806601267,4.718002,-22.662886,0.4708557,-2.2684176,-1.4835255,-2.017417,-0.12412,-0.42130014,-0.57679355,-3.3294473
2806703540,4.3708525,-23.069447,0.4708557,-2.2687497,-1.6215549,-2.1684494,-0.15106988,-0.4509719,-0.62771994,-3.3589118
2806810131,3.9939187,-23.51089,0.4708557,-2.2690346,-1.765205,-2.3263502,-0.14717317,-0.4673582,-0.65699416,-3.4250581
2806910590,3.6301584,-23.936901,0.4708557,-2.2692716,-1.8992665,-2.4757557,-0.15004659,-0.4803484,-0.7073369,-3.4234753
2807010283,3.2574754,-24.373367,0.4708557,-2.269445,-2.0313902,-2.6248274,-0.18805146,-0.49254715,-0.69533134,-3.5084066
2807114137,2.856327,-24.843166,0.4708557,-2.2695324,-2.1684685,-2.7813168,-0.23714375,-0.5019498,-0.74059904,-3.5299177
2807214845,2.4561596,-25.311821,0.4708557,-2.2696033,-2.3004365,-2.933446,-0.21104264,-0.51537675,-0.75177526,-3.5324225
2807318832,2.0280151,-25.813236,0.4708557,-2.2696204,-2.4366524,-3.0906134,-0.1931603,-0.508401,-0.76950336,-3.4611564
2807421154,1.6000504,-26.314442,0.4708557,-2.2696466,-2.5704763,-3.2455435,-0.1868155,-0.5363851,-0.7874034,-3.5201533
2807527108,1.1376305,-26.856003,0.4708557,-2.2696502,-2.7091148,-3.4055443,-0.22164369,-0.5572404,-0.82874364,-3.4998524
2807627307,0.69049835,-27.379654,0.4708557,-2.2696767,-2.8406508,-3.5569048,-0.19380689,-0.5825498,-0.83963764,-3.4246943
2807727696,0.22939491,-27.919672,0.4708557,-2.269738,-2.9734364,-3.7076902,-0.20394444,-0.60519713,-0.83705825,-3.4640238
2807831781,-0.2604866,-28.493391,0.4708557,-2.2698746,-3.1123416,-3.8627443,-0.2166884,-0.64780766,-0.84811455,-3.3999934
2807935777,-0.54409504,-28.825535,0.4708557,-2.2702754,-3.1435583,-3.8881912,-0.2062962,-0.63850135,-0.77845013,-3.3909335
2808036375,-0.78079414,-29.102745,0.4708557,-2.270724,-3.1508608,-3.8822765,-0.21046853,-0.59619457,-0.68853384,-3.418508
2808143708,-1.0482073,-29.415922,0.4708557,-2.2712803,-3.1610184,-3.874011,-0.1910088,-0.56424475,-0.57165694,-3.403199
2808245154,-1.3110623,-29.723763,0.4708557,-2.2720854,-3.1731687,-3.8640652,-0.18012929,-0.54993397,-0.47419456,-3.4493673
2808344740,-1.5801954,-30.038956,0.4708557,-2.2729752,-3.1869812,-3.8526812,-0.21339822,-0.5514622,-0.43777713,-3.5042205
2808449155,-1.869669,-30.377968,0.4708557,-2.274037,-3.2029312,-3.8394308,-0.16932797,-0.53921324,-0.39066207,-3.3129482
2808549968,-2.1559968,-30.713299,0.4708557,-2.2751994,-3.2192905,-3.8257246,-0.17095017,-0.5145249,-0.32955188,-3.2780669
2808649293,-2.4463038,-31.05329,0.4708557,-2.2764816,-3.2357008,-3.8118553,-0.18554139,-0.50939965,-0.29908392,-3.4014428
2808753295,-2.751347,-31.410536,0.4708557,-2.277675,-3.2524226,-3.797597,-0.15708089,-0.52181077,-0.3081171,-3.2984831
2808857332,-3.059762,-31.771734,0.4708557,-2.278937,-3.2680664,-3.7841434,-0.12012601,-0.48933244,-0.29737198,-3.2239642
2808958436,-3.3569942,-32.119835,0.4708557,-2.2800229,-3.2814455,-3.7725477,-0.05548787,-0.4663956,-0.2977056,-3.1237319
2809057958,-3.6577997,-32.47212,0.4708557,-2.28098,-3.291877,-3.7634478,-0.040008783,-0.4579152,-0.3269669,-3.13809
2809162148,-3.967814,-32.83519,0.4708557,-2.2817552,-3.3001685,-3.7561798,-0.00835824,-0.41581646,-0.34257215,-3.097885
2809262804,-4.2666926,-33.18522,0.4708557,-2.28229,-3.3043709,-3.7524834,0.027634382,-0.39162976,-0.3745003,-3.2213454
2809362093,-4.56524,-33.53486,0.4708557,-2.2825625,-3.3060703,-3.750986,0.07756972,-0.3759142,-0.42035353,-3.152303
2809466990,-4.8797617,-33.90321,0.4708557,-2.2826135,-3.3049095,-3.7520094,0.116225004,-0.348293,-0.47921398,-3.0635056
2809568116,-5.177851,-34.25231,0.4708557,-2.2824657,-3.3013673,-3.755125,0.07000327,-0.33336285,-0.5143362,-3.1488962
2809666959,-5.4750357,-34.600357,0.4708557,-2.2820895,-3.295397,-3.7603664,-0.00097489357,-0.2976809,-0.504348,-3.3001804
2809770850,-5.782713,-34.96069,0.4708557,-2.2814994,-3.2875178,-3.7672558,-0.16997933,-0.30072162,-0.5422656,-3.5005398
2809874828,-6.0906687,-35.32135,0.4708557,-2.280842,-3.2787576,-3.7748837,-0.6,-0.28368393,-0.54130584,-3.7543023
2809975602,-6.3889575,-35.670685,0.4708557,-2.2800703,-3.2698479,-3.7826033,-0.6,-0.2910612,-0.57045627,-3.5796845
2810079709,-6.6971965,-36.031677,0.4708557,-2.2792952,-3.2612011,-3.790061,-0.6,-0.28320658,-0.5362879,-3.6838253
2810180326,-6.995019,-36.38047,0.4708557,-2.2785563,-3.2537837,-3.7964315,-0.6,-0.29371044,-0.5110007,-3.697451
2810279772,-7.2947555,-36.731503,0.4708557,-2.2779112,-3.2476301,-3.8016968,-0.6,-0.31237006,-0.522763,-3.6760557
2810381275,-7.5974207,-37.085968,0.4708557,-2.2773683,-3.2433736,-3.8053288,-0.6,-0.32260504,-0.48234454,-3.5064719
2810485371,-7.9110565,-37.453278,0.4708557,-2.2769942,-3.241509,-3.8069172,-0.6,-0.3280131,-0.47397262,-3.4595542
2810584677,-8.213545,-37.807533,0.4708557,-2.276933,-3.2409766,-3.8073702,-0.6,-0.3406177,-0.45508653,-3.5318341
2810686260,-8.520322,-38.166813,0.4708557,-2.2769911,-3.241745,-3.806716,-0.6,-0.3271428,-0.41133317,-3.5530994
2810789744,-8.840815,-38.542152,0.4708557,-2.2771597,-3.2436514,-3.80509,-0.6,-0.33450115,-0.40815973,-3.6662178
2810889241,-9.151665,-38.906204,0.4708557,-2.2774255,-3.2460032,-3.8030863,-0.6,-0.31272003,-0.34098393,-3.4752302
2810993281,-9.476215,-39.286297,0.4708557,-2.2776794,-3.2484984,-3.8009539,-0.6,-0.3072532,-0.3524944,-3.4456718
2811097334,-9.8023205,-39.668213,0.4708557,-2.2779543,-3.250796,-3.7989898,-0.6,-0.30368543,-0.37704045,-3.4414318
2811198655,-10.116594,-40.03627,0.4708557,-2.2781625,-3.2523715,-3.7976413,-0.6,-0.2843636,-0.36534187,-3.3819494
2811298094,-10.433939,-40.407925,0.4708557,-2.2782855,-3.2531848,-3.7969437,0.6,-0.27261674,-0.3459045,-1.6972611
2811402117,-10.763135,-40.793457,0.4708557,-2.2783306,-3.253271,-3.7968693,0.6,-0.24607494,-0.36483592,-2.2317724
2811506153,-11.093732,-41.180637,0.4708557,-2.278292,-3.252619,-3.7974293,0.6,-0.24706753,-0.3820016,-2.6142268
2811607325,-11.413797,-41.555477,0.4708557,-2.2781665,-3.251404,-3.7984695,0.6,-0.22767645,-0.38358942,-2.6170056
2811714813,-11.756546,-41.95688,0.4708557,-2.2779684,-3.2492244,-3.800331,0.6,-0.21801394,-0.41588053,-2.6099198
2811815337,-12.074873,-42.329685,0.4708557,-2.277609,-3.2462256,-3.8028946,0.6,-0.20810167,-0.38319245,-2.6314802
2811914947,-12.394091,-42.703537,0.4708557,-2.2770813,-3.2420697,-3.8064384,0.6,-0.19635886,-0.40118617,-2.6555228
2812018920,-12.726288,-43.09259,0.4708557,-2.2763968,-3.2363894,-3.8112705,0.6,-0.16063257,-0.41916442,-2.766989
2812119773,-13.048492,-43.469936,0.4708557,-2.2754593,-3.2296898,-3.8169494,0.6,-0.14556679,-0.43402284,-2.728037
2812220009,-13.3689,-43.845173,0.4708557,-2.2743254,-3.2222104,-3.8232632,0.6,-0.12538114,-0.4328876,-2.8916242
2812319587,-13.689251,-44.220352,0.4708557,-2.2730193,-3.2140257,-3.8301487,0.6,-0.12937145,-0.46586713,-2.9926698
2812423720,-14.021248,-44.609165,0.4708557,-2.271584,-3.2055764,-3.837223,0.6,-0.10155531,-0.44948462,-2.920138
2812525685,-14.341724,-44.98449,0.4708557,-2.270109,-3.1974647,-3.8439846,0.6,-0.10995987,-0.4622271,-2.9530067
2812624502,-14.659135,-45.35622,0.4708557,-2.2685404,-3.189754,-3.8503857,0.6,-0.11408351,-0.44387847,-2.995639
2812728448,-14.988859,-45.742374,0.4708557,-2.2669864,-3.1823614,-3.856498,0.6,-0.14236303,-0.44633868,-2.9466019
2812828954,-15.305403,-46.113087,0.4708557,-2.265463,-3.1763725,-3.8614311,0.6,-0.14302336,-0.4387056,-2.9554856
2812929322,-15.62481,-46.48716,0.4708557,-2.2640328,-3.171297,-3.8656006,0.6,-0.14397271,-0.43864122,-3.0266378
2813033526,-15.954641,-46.873436,0.4708557,-2.2621918,-3.1676226,-3.8686104,0.6,-0.15482922,-0.42241415,-3.063118
2813134194,-16.272863,-47.24612,0.4708557,-2.2611141,-3.165258,-3.8705463,0.6,-0.14588517,-0.39300656,-3.127031
2813233541,-16.591808,-47.61965,0.4708557,-2.2602797,-3.1643176,-3.871317,0.6,-0.14013499,-0.41478246,-3.1368022
2813337331,-16.924675,-48.009487,0.4708557,-2.2594795,-3.1639576,-3.8716106,0.6,-0.15315582,-0.3896113,-3.0138898
2813438802,-17.246004,-48.3858,0.4708557,-2.2587056,-3.164023,-3.8715553,0.6,-0.15205324,-0.41000697,-3.1145148
2813538061,-17.565536,-48.76002,0.4708557,-2.2578583,-3.1639872,-3.8715858,0.6,-0.1262421,-0.3959004,-3.1929965
2813642363,-17.901072,-49.15298,0.4708557,-2.2567983,-3.1633587,-3.872099,0.6,-0.11804928,-0.39539343,-3.2015893
2813743220,-18.224918,-49.53225,0.4708557,-2.255476,-3.162211,-3.8730373,0.6,-0.106726505,-0.37951553,-3.1836834
2813843785,-18.552147,-49.91548,0.4708557,-2.2538495,-3.1604176,-3.8745003,0.6,-0.10715029,-0.39856085,-3.2078962
2813947659,-18.890347,-50.31156,0.4708557,-2.2518067,-3.1577625,-3.876665,0.6,-0.097950816,-0.42232108,-3.1594021
2814051385,-19.228846,-50.70799,0.4708557,-2.2494843,-3.155066,-3.8788586,0.6,-0.096393526,-0.43284285,-3.0714047
2814150858,-19.554768,-51.08969,0.4708557,-2.246753,-3.1519616,-3.8813834,0.6,-0.089054435,-0.40078595,-3.0894372
2814252428,-19.765266,-51.336216,0.4708557,-2.243814,-3.0906777,-3.814169,0.6,-0.060402382,-0.36468273,-3.0092816
2814356947,-19.676117,-51.231808,0.4708557,-2.2405102,-2.8740654,-3.5652428,0.6,0.07494143,-0.23269714,-3.0190222
2814460162,-19.58712,-51.12758,0.4708557,-2.237068,-2.6591883,-3.3155842,0.6,0.18413624,-0.07985515,-3.2198389
2814559687,-19.501709,-51.02755,0.4708557,-2.2334678,-2.4536138,-3.07543,0.6,0.30315742,0.08487532,-2.9992628
2814663714,-19.413506,-50.924255,0.4708557,-2.229943,-2.2432203,-2.8258095,0.6,0.37160084,0.22092235,-3.1593812
2814765146,-19.329302,-50.825638,0.4708557,-2.2262952,-2.0434313,-2.5865898,0.6,0.4382876,0.30239403,-3.1873045
2814864408,-19.247679,-50.730045,0.4708557,-2.223083,-1.8515759,-2.3531532,0.6,0.47264463,0.42302597,-2.9166222
2814968429,-19.165499,-50.6338,0.4708557,-2.2197614,-1.65908,-2.1175652,0.6,0.5181783,0.48187175,-2.879192
2815069794,-19.089403,-50.544685,0.4708557,-2.2165906,-1.4818182,-1.8985825,0.6,0.5749332,0.4828407,-3.1590416
2815169255,-19.017569,-50.460552,0.4708557,-2.2126193,-1.3142691,-1.6920223,0.6,0.5560057,0.52256626,-2.9311283
