timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
2828832180,4.930664,0.0,0,0,1,0,0,0,0
2829332180,4.9354978,0.0,0,0,1,0,0,0,0
2829832180,4.9322753,0.0,0,0,1,0,0,0,0
2830332180,4.9580564,0.0,0,0,1,0,0,0,0
2830832180,4.929053,0.0,0,0,1,0,0,0,0
2831332213,4.8484864,0.0,0,0,1,0,0,0,0
2831832180,4.9387207,0.0,0,0,1,0,0,0,0
2832332180,4.9435544,0.0,0,0,1,0,0,0,0
2832842210,4.9354978,0.0,0,0,1,0,0,0,0
2833342180,4.9483886,0.0,0,0,1,0,0,0,0
2833842180,4.940332,0.0,0,0,1,0,0,0,0
2834342180,4.9467773,0.0,0,0,1,0,0,0,0
2834842196,4.9467773,0.0,0,0,1,0,0,0,0
2835352189,4.8484864,0.0,0,0,1,0,0,0,0
2835852180,4.914551,0.0,0,0,1,0,0,0,0
2836352220,4.941943,0.0,0,0,1,0,0,0,0
2836852180,4.8500977,0.0,0,0,1,0,0,0,0
2837352181,4.954834,0.0,0,0,1,0,0,0,0
2837852215,4.927441,0.0,0,0,1,0,0,0,0
2838352180,4.861377,0.0,0,0,1,0,0,0,0
2838852180,4.9532228,0.0,0,0,1,0,0,0,0
2839352180,4.9532228,0.0,0,0,1,0,0,0,0
2839852180,4.851709,0.0,0,0,1,0,0,0,0
2840352180,4.951611,0.0,0,0,1,0,0,0,0
2840852180,4.9467773,0.0,0,0,1,0,0,0,0
2841352180,4.851709,0.0,0,0,1,0,0,0,0
2841862180,4.9467773,0.0,0,0,1,0,0,0,0
2842362180,4.9338865,0.0,0,0,1,0,0,0,0
2842862226,4.8500977,0.0,0,0,1,0,0,0,0
2843362180,4.951611,0.0,0,0,1,0,0,0,0
2843862180,4.9483886,0.0,0,0,1,0,0,0,0
2844362180,4.861377,0.0,0,0,1,0,0,0,0
2844862180,4.9467773,0.0,0,0,1,0,0,0,0
2845372190,4.85332,0.0,0,0,1,0,0,0,0
2845872180,4.9371095,0.0,0,0,1,0,0,0,0
2846372180,4.9387207,0.0,0,0,1,0,0,0,0
2846872226,4.851709,0.0,0,0,1,0,0,0,0
2847372180,4.956445,0.0,0,0,1,0,0,0,0
2847872223,4.945166,0.0,0,0,1,0,0,0,0
2848382180,4.838818,0.0,0,0,1,0,0,0,0
2848882180,4.9371095,0.0,0,0,1,0,0,0,0
2849382180,4.940332,0.0,0,0,1,0,0,0,0
2849882180,4.8339844,0.0,0,0,1,0,0,0,0
2850382180,4.9467773,0.0,0,0,1,0,0,0,0
2850882189,4.9467773,0.0,0,0,1,0,0,0,0
2851392180,4.8791013,0.0,0,0,1,0,0,0,0
2851892210,4.956445,0.0,0,0,1,0,0,0,0
2852392180,4.8500977,0.0,0,0,1,0,0,0,0
2852892181,4.956445,0.0,0,0,1,0,0,0,0
2853392180,4.9387207,0.0,0,0,1,0,0,0,0
2853892180,4.8452635,0.0,0,0,1,0,0,0,0
2854392180,4.9387207,0.0,0,0,1,0,0,0,0
2854902189,4.941943,0.0,0,0,1,0,0,0,0
2855402180,4.9483886,0.0,0,0,1,0,0,0,0
2855902189,4.9387207,0.0,0,0,1,0,0,0,0
2856402224,4.9467773,0.0,0,0,1,0,0,0,0
2856902180,4.8436522,0.0,0,0,1,0,0,0,0
2857402180,4.8484864,0.0,0,0,1,0,0,0,0
2857912196,4.951611,0.0,0,0,1,0,0,0,0
2858412180,4.9483886,0.0,0,0,1,0,0,0,0
2858912180,4.9387207,0.0,0,0,1,0,0,0,0
2859412180,4.9435544,0.0,0,0,1,0,0,0,0
2859912180,4.9387207,0.0,0,0,1,0,0,0,0
2860412180,4.9387207,0.0,0,0,1,0,0,0,0
2860912181,4.940332,0.0,0,0,1,0,0,0,0
2861422211,4.9580564,0.0,0,0,1,0,0,0,0
2861922180,4.9467773,0.0,0,0,1,0,0,0,0
2862422180,4.8597655,0.0,0,0,1,0,0,0,0
2862922201,4.862988,0.0,0,0,1,0,0,0,0
2863422180,4.9483886,0.0,0,0,1,0,0,0,0
2863922180,4.9532228,0.0,0,0,1,0,0,0,0
2864432180,4.9532228,0.0,0,0,1,0,0,0,0
2864932184,4.945166,0.0,0,0,1,0,0,0,0
2865432194,4.851709,0.0,0,0,1,0,0,0,0
2865932180,4.9467773,0.0,0,0,1,0,0,0,0
2866432228,4.9467773,0.0,0,0,1,0,0,0,0
2866932180,4.9483886,0.0,0,0,1,0,0,0,0
2867432210,4.945166,0.0,0,0,1,0,0,0,0
2867932180,4.9483886,0.0,0,0,1,0,0,0,0
2868442204,4.8549314,0.0,0,0,1,0,0,0,0
2868942180,4.9467773,0.0,0,0,1,0,0,0,0
2869442180,4.929053,0.0,0,0,1,0,0,0,0
2869942180,4.954834,0.0,0,0,1,0,0,0,0
2870442180,4.9354978,0.0,0,0,1,0,0,0,0
2870942180,4.951611,0.0,0,0,1,0,0,0,0
2871442187,4.9371095,0.0,0,0,1,0,0,0,0
2871942180,4.9354978,0.0,0,0,1,0,0,0,0
2872452180,4.851709,0.0,0,0,1,0,0,0,0
2872952180,4.951611,0.0,0,0,1,0,0,0,0
2873452180,4.9483886,0.0,0,0,1,0,0,0,0
2873952180,4.8549314,0.0,0,0,1,0,0,0,0
2874452180,4.95,0.0,0,0,1,0,0,0,0
2874962207,4.9596677,0.0,0,0,1,0,0,0,0
2875462180,4.9483886,0.0,0,0,1,0,0,0,0
2875962180,4.940332,0.0,0,0,1,0,0,0,0
2876462259,4.9322753,0.0,0,0,1,0,0,0,0
2876962190,4.9467773,0.0,0,0,1,0,0,0,0
2877462180,4.951611,0.0,0,0,1,0,0,0,0
2877972180,4.861377,0.0,0,0,1,0,0,0,0
2878472180,4.9467773,0.0,0,0,1,0,0,0,0
2878972181,4.9580564,0.0,0,0,1,0,0,0,0
2879472180,4.8500977,0.0,0,0,1,0,0,0,0
2879972182,4.9483886,0.0,0,0,1,0,0,0,0
2880472179,4.964502,0.0,0,0,1,0,0,0,0
2880972180,4.9354978,0.0,0,0,1,0,0,0,0
2881472229,4.9435544,0.0,0,0,1,0,0,0,0
2881972180,4.9435544,0.0,0,0,1,0,0,0,0
2882472180,4.8452635,0.0,0,0,1,0,0,0,0
2882982180,4.9483886,0.0,0,0,1,0,0,0,0
2883482180,4.945166,0.0,0,0,1,0,0,0,0
2883982180,4.9483886,0.0,0,0,1,0,0,0,0
2884482180,4.9322753,0.0,0,0,1,0,0,0,0
2884982180,4.9354978,0.0,0,0,1,0,0,0,0
2885492210,4.954834,0.0,0,0,1,0,0,0,0
2885992180,4.9532228,0.0,0,0,1,0,0,0,0
2886492201,4.862988,0.0,0,0,1,0,0,0,0
2886992180,4.9338865,0.0,0,0,1,0,0,0,0
2887492180,4.945166,0.0,0,0,1,0,0,0,0
2888002180,4.85332,0.0,0,0,1,0,0,0,0
2888502180,4.8452635,0.0,0,0,1,0,0,0,0
2889002180,4.941943,0.0,0,0,1,0,0,0,0
2889502227,4.9371095,0.0,0,0,1,0,0,0,0
2890002218,4.9387207,0.0,0,0,1,0,0,0,0
2890502180,4.9612794,0.0,0,0,1,0,0,0,0
2891012180,4.9371095,0.0,0,0,1,0,0,0,0
2891512201,4.9580564,0.0,0,0,1,0,0,0,0
2892012180,4.951611,0.0,0,0,1,0,0,0,0
2892512180,4.9483886,0.0,0,0,1,0,0,0,0
2893012180,4.9322753,0.0,0,0,1,0,0,0,0
2893512205,4.951611,0.0,0,0,1,0,0,0,0
2894012180,4.951611,0.0,0,0,1,0,0,0,0
2894512180,4.941943,0.0,0,0,1,0,0,0,0
2895012215,4.8597655,0.0,0,0,1,0,0,0,0
2895512180,4.8549314,0.0,0,0,1,0,0,0,0
2896022200,4.9435544,0.0,0,0,1,0,0,0,0
2896522217,4.837207,0.0,0,0,1,0,0,0,0
2897022180,4.940332,0.0,0,0,1,0,0,0,0
2897522181,4.940332,0.0,0,0,1,0,0,0,0
2898032180,4.8436522,0.0,0,0,1,0,0,0,0
2898532203,4.9628906,0.0,0,0,1,0,0,0,0
2899032180,4.9467773,0.0,0,0,1,0,0,0,0
2899532180,4.8597655,0.0,0,0,1,0,0,0,0
2900042195,4.940332,0.0,0,0,1,0,0,0,0
2900542180,4.8484864,0.0,0,0,1,0,0,0,0
2901042180,4.945166,0.0,0,0,1,0,0,0,0
2901542180,4.95,0.0,0,0,1,0,0,0,0
2902042180,4.9467773,0.0,0,0,1,0,0,0,0
2902542180,4.9580564,0.0,0,0,1,0,0,0,0
2903052190,4.940332,0.0,0,0,1,0,0,0,0
2903552221,4.954834,0.0,0,0,1,0,0,0,0
2904052180,4.85332,0.0,0,0,1,0,0,0,0
2904552180,4.9596677,0.0,0,0,1,0,0,0,0
2905052215,4.827539,0.0,0,0,1,0,0,0,0
2905552180,4.9483886,0.0,0,0,1,0,0,0,0
2906052180,4.9467773,0.0,0,0,1,0,0,0,0
2906562204,4.8500977,0.0,0,0,1,0,0,0,0
2907062180,4.945166,0.0,0,0,1,0,0,0,0
2907562228,4.9371095,0.0,0,0,1,0,0,0,0
2908062180,4.8339844,0.0,0,0,1,0,0,0,0
2908572180,4.945166,0.0,0,0,1,0,0,0,0
2909072184,4.9226074,0.0,0,0,1,0,0,0,0
2909572180,4.856543,0.0,0,0,1,0,0,0,0
2910072224,4.9354978,0.0,0,0,1,0,0,0,0
2910572180,4.8581543,0.0,0,0,1,0,0,0,0
2911072180,4.92583,0.0,0,0,1,0,0,0,0
2911572180,4.9580564,0.0,0,0,1,0,0,0,0
2912082183,4.8484864,0.0,0,0,1,0,0,0,0
2912582210,4.945166,0.0,0,0,1,0,0,0,0
2913082180,4.941943,0.0,0,0,1,0,0,0,0
2913582180,4.851709,0.0,0,0,1,0,0,0,0
2914082180,4.9435544,0.0,0,0,1,0,0,0,0
2914582180,4.9467773,0.0,0,0,1,0,0,0,0
2915082229,4.838818,0.0,0,0,1,0,0,0,0
2915582180,4.954834,0.0,0,0,1,0,0,0,0
2916082180,4.9467773,0.0,0,0,1,0,0,0,0
2916582180,4.951611,0.0,0,0,1,0,0,0,0
2917082180,4.940332,0.0,0,0,1,0,0,0,0
2917592180,4.8549314,0.0,0,0,1,0,0,0,0
2918092180,4.9580564,0.0,0,0,1,0,0,0,0
2918592180,4.941943,0.0,0,0,1,0,0,0,0
2919092213,4.861377,0.0,0,0,1,0,0,0,0
2919592180,4.9532228,0.0,0,0,1,0,0,0,0
2920092223,4.954834,0.0,0,0,1,0,0,0,0
2920592180,4.8500977,0.0,0,0,1,0,0,0,0
2921092180,4.945166,0.0,0,0,1,0,0,0,0
2921602180,4.954834,0.0,0,0,1,0,0,0,0
2922102180,4.8597655,0.0,0,0,1,0,0,0,0
2922602180,4.95,0.0,0,0,1,0,0,0,0
2923102227,4.9532228,0.0,0,0,1,0,0,0,0
2923602203,4.954834,0.0,0,0,1,0,0,0,0
2924102180,4.9483886,0.0,0,0,1,0,0,0,0
2924612182,4.9371095,0.0,0,0,1,0,0,0,0
2925112187,4.9483886,0.0,0,0,1,0,0,0,0
2925612180,4.8500977,0.0,0,0,1,0,0,0,0
2926112180,4.9532228,0.0,0,0,1,0,0,0,0
2926612180,4.9580564,0.0,0,0,1,0,0,0,0
2927112196,4.956445,0.0,0,0,1,0,0,0,0
2927622190,4.851709,0.0,0,0,1,0,0,0,0
2928122211,4.8436522,0.0,0,0,1,0,0,0,0
2928622181,4.930664,0.0,0,0,1,0,0,0,0
2929122180,4.945166,0.0,0,0,1,0,0,0,0
2929622180,4.940332,0.0,0,0,1,0,0,0,0
2930122191,4.9532228,0.0,0,0,1,0,0,0,0
2930622180,4.9612794,0.0,0,0,1,0,0,0,0
2931122180,4.862988,0.0,0,0,1,0,0,0,0
2931622180,4.9612794,0.0,0,0,1,0,0,0,0
2932122180,4.856543,0.0,0,0,1,0,0,0,0
2932622180,4.956445,0.0,0,0,1,0,0,0,0
2933132180,4.951611,0.0,0,0,1,0,0,0,0
2933632188,4.8710446,0.0,0,0,1,0,0,0,0
2934132180,4.951611,0.0,0,0,1,0,0,0,0
2934632210,4.9773927,0.0,0,0,1,0,0,0,0
2935132209,4.980615,0.0,0,0,1,0,0,0,0
