timestamp,roll,pitch,yaw,thrust
2794224782,-0.16206525,0.04989326,-0.0012978623,0.1
2794256809,-0.1586822,0.044984546,-0.00088632875,0.6388239
2794289581,-0.15988779,0.067769684,-0.00092158775,0.5897364
2794321621,-0.16148527,0.04332318,-0.0005617817,0.64979464
2794353568,-0.15942523,0.045499317,-2.583784e-05,0.63149613
2794385565,-0.16283049,0.04881428,0.0007033129,0.59128076
2794417571,-0.1828918,0.08417618,-0.00021885011,0.48607746
2794449602,-0.17709956,0.091686405,-0.0026264046,0.44295466
2794481563,-0.18394266,0.11431101,-0.0063872384,0.39644107
2794513577,-0.16873044,0.15015773,-0.01106011,0.40287516
2794545600,-0.17400287,0.15350655,-0.014961113,0.41669136
2794577608,-0.17927177,0.21368703,-0.019184591,0.42472243
2794609620,-0.16921815,0.23595029,-0.02375852,0.43752605
2794641571,-0.16299865,0.23504747,-0.028672172,0.43489954
2794673641,-0.1650516,0.27569562,-0.033896144,0.44424745
2794706429,-0.147272,0.30287623,-0.041524444,0.42521232
2794738409,-0.14243637,0.32510996,-0.0496838,0.42150313
2794770371,-0.121605895,0.34587866,-0.059782304,0.42281348
2794802411,-0.09823608,0.31996328,-0.071072906,0.42054623
2794834391,-0.092374526,0.3270317,-0.08226734,0.4170643
2794866421,-0.062273163,0.3163907,-0.09491056,0.41593757
2794898405,-0.061061025,0.3259442,-0.10512953,0.42113897
2794930383,-0.036096804,0.3041509,-0.117253415,0.42000607
2794962481,-0.02211639,0.29850376,-0.12827632,0.42260104
2794994404,-0.014738648,0.2806119,-0.13984136,0.41766223
2795026417,0.011611499,0.2564082,-0.15222394,0.41006294
2795058374,0.023582151,0.25584882,-0.16281661,0.40471634
2795091204,0.030430587,0.2510414,-0.17352964,0.39695004
2795123213,0.057104573,0.24047884,-0.18538094,0.3930675
2795155249,0.059918243,0.23313308,-0.19610044,0.39022857
2795187183,0.06337502,0.21820042,-0.20704566,0.39301658
2795219177,0.07880827,0.19257058,-0.21810429,0.3850892
2795251223,0.092292465,0.16305253,-0.22851071,0.37882268
2795283221,0.10189275,0.1507191,-0.2384659,0.37507683
2795315213,0.106302485,0.1629875,-0.24862291,0.3699404
2795347174,0.10676518,0.16496709,-0.25824076,0.3666469
2795379233,0.101854496,0.14252633,-0.26732582,0.36832058
2795411201,0.10407801,0.11858652,-0.27601588,0.3687679
2795443970,0.09527153,0.10132843,-0.2844012,0.36556083
2795475969,0.09221629,0.08686511,-0.29244068,0.3654043
2795507978,0.0869103,0.09581126,-0.29969347,0.36227238
2795540018,0.08126959,0.09740104,-0.30636865,0.35700482
2795571967,0.08016436,0.083886996,-0.31272227,0.3567072
2795603988,0.077253796,0.06680094,-0.3186371,0.35199678
2795635970,0.0704592,0.06771882,-0.32421267,0.35100928
2795668056,0.059787568,0.07155326,-0.32913244,0.35108536
2795699986,0.047163192,0.06729093,-0.33347827,0.34665886
2795732018,0.04104236,0.05124288,-0.3374172,0.34873542
2795763985,0.03523822,0.04602734,-0.340922,0.34653705
2795796037,0.018670231,0.04876493,-0.34384272,0.3445424
2795827967,0.0063469266,0.049983494,-0.34638742,0.3442077
2795859966,0.0004259551,0.041261405,-0.34847832,0.34018075
2795891971,-0.009152725,0.04024043,-0.35041887,0.33813855
2795924016,-0.01886388,0.055785492,-0.35223886,0.3397304
2795956809,-0.025099758,0.053930998,-0.35311902,0.33792323
2795988771,-0.026317209,0.034700837,-0.353181,0.33896288
2796020806,-0.035455287,0.038821578,-0.35379532,0.34155312
2796052788,-0.044974096,0.045424312,-0.35412952,0.33791134
2796084838,-0.050944064,0.029701538,-0.35298687,0.33503717
2796116768,-0.06447604,0.028702807,-0.35201243,0.33430642
2796148813,-0.070780955,0.047582388,-0.35202667,0.32947654
2796180767,-0.076014884,0.04770325,-0.3509411,0.32881126
2796212859,-0.077137925,0.046355493,-0.34943843,0.33031237
2796244768,-0.07306682,0.05517132,-0.34802583,0.3293786
2796276773,-0.07727772,0.051974453,-0.34578836,0.3302699
2796308963,-0.082811095,0.045407668,-0.34341636,0.3279691
2796340804,-0.08453742,0.042616174,-0.3411583,0.32581288
2796372774,-0.09749185,0.05904968,-0.3391356,0.3250451
2796404773,-0.09603086,0.06537466,-0.33664903,0.320381
2796437600,-0.09520443,0.059714317,-0.33370984,0.32437193
2796469618,-0.0957597,0.08099535,-0.331295,0.3252106
2796501648,-0.09195179,0.08853613,-0.32828864,0.32375437
2796533573,-0.091643944,0.0661672,-0.32408893,0.32929674
2796565681,-0.093802355,0.080891185,-0.32111958,0.32605058
2796597593,-0.10308648,0.0942522,-0.31782833,0.32354054
2796629602,-0.10496548,0.080656156,-0.3138777,0.3272904
2796661583,-0.09517519,0.10169488,-0.3110736,0.3227464
2796693565,-0.107014164,0.109400086,-0.3072732,0.3254709
2796725587,-0.09456683,0.10177121,-0.3037175,0.3261363
2796757624,-0.09176009,0.0964631,-0.3000726,0.3283894
2796789567,-0.102847,0.113728546,-0.29637134,0.32914826
2796822405,-0.090868264,0.10544763,-0.29253688,0.32633337
2796854424,-0.09170924,0.08988079,-0.28866476,0.32812613
2796886402,-0.09097083,0.12266587,-0.28590322,0.32684565
2796918391,-0.08206464,0.1080447,-0.2824152,0.32437488
2796950413,-0.07675453,0.10384644,-0.27911633,0.32653987
2796982405,-0.07391738,0.1280515,-0.27610433,0.32714403
2797014397,-0.07093954,0.11433352,-0.2727443,0.3310204
2797046425,-0.057231966,0.10833851,-0.27002573,0.3294478
2797078365,-0.06671955,0.114269,-0.26688525,0.33403367
2797110380,-0.05545041,0.11567708,-0.2639793,0.33122826
2797142438,-0.051183507,0.09192306,-0.26077688,0.33242854
2797174421,-0.053937655,0.11467742,-0.25814393,0.3328855
2797206368,-0.04726899,0.10940925,-0.2553782,0.33392227
2797238375,-0.042071126,0.10316232,-0.25255486,0.33284444
2797270434,-0.03601187,0.117581114,-0.24989979,0.33055177
2797302438,-0.037290193,0.11558576,-0.24711028,0.33592427
2797335179,-0.023868795,0.11632255,-0.24478556,0.3296655
2797367175,-0.025019009,0.1085116,-0.24224006,0.33113322
2797399178,-0.019340815,0.12935844,-0.23988535,0.33235168
2797431208,-0.012777296,0.11051074,-0.23725344,0.33060592
2797463175,-0.011125188,0.11327731,-0.23500565,0.33151764
2797495171,-0.007589509,0.12146947,-0.23292427,0.33098507
2797527180,-0.012379735,0.106390744,-0.23032348,0.33443275
2797555172,-0.020882875,0.10829698,-0.22826548,0.34011033
2797587189,-0.016621245,0.11151053,-0.22636028,0.3392592
2797619201,-0.012827751,0.10123421,-0.22443652,0.3380076
2797651171,-0.020989718,0.11834748,-0.22246635,0.33967742
2797684220,-0.010077319,0.11543568,-0.22063528,0.33738247
2797715966,-0.013228293,0.10128775,-0.21868482,0.3391666
2797748017,-0.011251505,0.124511644,-0.21765238,0.3348924
2797779985,-0.012586195,0.11038901,-0.21596505,0.3381824
2797812027,-0.0030014997,0.10985756,-0.21458213,0.3335387
2797843968,-0.0079302145,0.11297159,-0.21307367,0.33390576
2797876019,-0.010090362,0.1177087,-0.21179008,0.33754188
2797908008,-0.0038891302,0.1036502,-0.21045046,0.3338582
2797939962,-0.010496851,0.10514109,-0.20904452,0.33584917
2797971984,-0.0068757054,0.11035207,-0.20774575,0.3344524
2798004004,-0.0040274197,0.086849414,-0.20620872,0.3333197
2798036023,-0.0066872938,0.096382655,-0.20541114,0.3330286
2798067972,-0.0067910636,0.09500042,-0.20437331,0.33271348
2798099967,-0.0065274625,0.085105985,-0.20293413,0.3341827
2798131978,0.002277466,0.08689185,-0.2020095,0.33299544
2798164005,-0.012786566,0.091052145,-0.20103297,0.33922264
2798196772,-0.011827089,0.09248773,-0.20029092,0.3356839
2798228765,-0.013503401,0.07543317,-0.19907065,0.33957225
2798260773,-0.015305102,0.098874696,-0.19862372,0.33955473
2798292807,-0.01385606,0.09130689,-0.19784573,0.33661634
2798324767,-0.012757471,0.07989998,-0.1970552,0.34074605
2798356773,-0.010807601,0.09146846,-0.19655596,0.3391187
2798388786,-0.018962376,0.08630285,-0.19545607,0.34135684
2798420806,-0.010361292,0.086227454,-0.19467711,0.33988643
2798452767,-0.012839377,0.077245735,-0.1936994,0.34234002
2798484788,-0.015212584,0.09064419,-0.19320692,0.34172612
2798516791,-0.011141545,0.07680543,-0.19197573,0.34034038
2798548790,-0.013198027,0.06682446,-0.19102083,0.34520712
2798577578,-0.0034414097,0.063949466,-0.19055088,0.3418952
2798609603,-0.0019334243,0.059006594,-0.189772,0.3443618
2798641646,-0.0027963,0.067212,-0.18908753,0.34304658
2798673567,-0.013776414,0.063807525,-0.18789306,0.34826666
2798705604,-0.0038817641,0.062287264,-0.18698594,0.34623525
2798737601,-0.0061016246,0.04931827,-0.18594141,0.3468818
2798769639,-0.012541994,0.06488824,-0.1852806,0.34743646
2798801572,-0.005668783,0.054861553,-0.18404914,0.34688467
2798833614,-0.008492912,0.046297275,-0.18285306,0.34661818
2798865588,-0.005955393,0.059451982,-0.18217859,0.34377947
2798897610,-0.010543612,0.047724456,-0.18118496,0.34773615
2798929572,0.0001220929,0.05019877,-0.1804758,0.3423031
2798965596,0.017186433,0.042675573,-0.17944899,0.33712375
2798997650,0.011579484,0.03420369,-0.17840567,0.3408031
2799030363,0.011554873,0.048039466,-0.1780221,0.34081632
2799062410,0.015496395,0.03994172,-0.1770432,0.33878937
2799094399,0.008180843,0.03690609,-0.17606473,0.34302562
2799126409,0.01132659,0.050987173,-0.1755765,0.3425009
2799158377,0.0057451874,0.043986738,-0.17451257,0.3436427
2799186377,0.019747708,0.05070135,-0.17407002,0.33552888
2799218377,0.008846396,0.053300444,-0.17316827,0.33930916
2799250368,0.017548773,0.055086635,-0.17220406,0.3387837
2799282433,0.01251887,0.0442237,-0.17091449,0.34051642
2799314402,0.0065904367,0.063757464,-0.17067762,0.34011588
2799346367,0.00510062,0.052207634,-0.16942623,0.34338355
2799378374,-0.0014982055,0.047613516,-0.16825685,0.34473416
2799410425,-0.0021546623,0.06345241,-0.16776426,0.3438375
2799443217,-0.01572455,0.057740107,-0.16679636,0.34996375
2799475219,-0.012977447,0.05336352,-0.16607545,0.3485897
2799507176,-0.012992011,0.049962804,-0.16508092,0.34694368
2799539209,-0.025759494,0.05630017,-0.16425712,0.35291785
2799571225,-0.023406584,0.057530444,-0.16365525,0.34683508
2799603167,-0.024774812,0.03594393,-0.16270894,0.3493019
2799635176,-0.023874704,0.049387008,-0.16255382,0.34732783
2799667184,-0.02697345,0.04185506,-0.16162242,0.34660968
2799699213,-0.023382885,0.03386496,-0.16089995,0.34692225
2799731259,-0.016841076,0.037694372,-0.16077588,0.3414758
2799763176,-0.02395272,0.033383228,-0.16043895,0.3442812
2799795174,-0.009933105,0.040378705,-0.16044201,0.3390595
2799827203,-0.008976251,0.022307705,-0.1594725,0.33677435
2799860003,-0.013245551,0.03132407,-0.15942,0.3404941
2799892019,-0.0017588896,0.041588433,-0.15982053,0.3346488
2799923976,-0.007428763,0.021551099,-0.15907292,0.33551583
2799955971,-0.0090914685,0.035319827,-0.15923409,0.3376438
2799988023,-0.0061435634,0.04267843,-0.15918465,0.33659902
2800019974,-0.0116766365,0.03413705,-0.15883647,0.33862913
2800051970,-0.0064091673,0.039082486,-0.15900126,0.3379903
2800083969,-0.0135950465,0.03839138,-0.15869325,0.3425062
2800116005,-0.015547023,0.04118586,-0.15835345,0.3422767
2800147970,-0.013003934,0.028646223,-0.15777943,0.34381428
2800179975,-0.024294904,0.030656,-0.1578136,0.34950358
2800211990,-0.02270902,0.037205998,-0.15780036,0.34646115
2800244024,-0.026611058,0.019851808,-0.15686288,0.34954432
2800275970,-0.026593281,0.02298231,-0.15652318,0.34926492
2800307992,-0.02914941,0.031789895,-0.15639095,0.34947973
2800340776,-0.03592707,0.026197532,-0.1558854,0.352588
2800372808,-0.031672765,0.023114845,-0.15516701,0.34848526
2800404803,-0.030921618,0.02414973,-0.15460496,0.3495792
2800436773,-0.038480457,0.035110023,-0.15446962,0.3519178
2800468773,-0.031262584,0.033110134,-0.15405367,0.34558636
2800500791,-0.02997378,0.020021342,-0.15339337,0.35040325
2800532817,-0.030499006,0.036216475,-0.15331674,0.34758505
2800564776,-0.02683116,0.03067201,-0.1527926,0.34336817
2800596780,-0.024128232,0.017733809,-0.15230164,0.3475034
2800628776,-0.015747942,0.03079211,-0.15266365,0.3436
2800660813,-0.019137336,0.029561982,-0.15228781,0.3424263
2800692768,-0.017004263,0.022875244,-0.15164334,0.3456696
2800725571,-0.0059923194,0.021348702,-0.15148523,0.3404904
2800757571,-0.010308838,0.019684983,-0.15149026,0.34285355
2800789592,-0.011264668,0.025644895,-0.15146577,0.34390646
2800821625,-0.0063752867,0.010756184,-0.15066096,0.34110552
2800853571,-0.012043209,0.0035754342,-0.15031971,0.3458269
2800885567,-0.011318046,0.01794569,-0.15085949,0.34329987
2800917587,-0.013522665,0.0021628847,-0.15047686,0.34289327
2800949614,-0.016438404,-0.0035029096,-0.15021181,0.3469981
2800981565,-0.01680057,0.009393843,-0.15045947,0.3440592
2801013591,-0.027408913,0.0070008435,-0.15038095,0.34753078
2801045616,-0.02083535,0.006504298,-0.1505665,0.3475963
2801077644,-0.019601159,0.0035309694,-0.15056771,0.34437498
2801109576,-0.030310139,0.013701348,-0.15073685,0.35000744
2801141604,-0.022700038,0.023597613,-0.1510954,0.34774062
2801173588,-0.02174619,0.010800835,-0.15108953,0.34577784
2801205659,-0.027703553,0.015568957,-0.15143013,0.35231745
2801238369,-0.027616972,0.025743503,-0.15173484,0.35243803
2801270371,-0.030373486,0.017413037,-0.15149416,0.34935978
2801302436,-0.031459853,0.007977332,-0.15153322,0.3565358
2801334408,-0.026871419,0.012657115,-0.15207121,0.35224414
2801366375,-0.033435415,0.010073667,-0.1521723,0.35319802
2801398386,-0.032795016,0.0111887455,-0.15216188,0.3559361
2801430445,-0.027682452,0.0043793945,-0.15223323,0.35210598
2801462428,-0.030920843,-0.0016405296,-0.1525843,0.35418355
2801494443,-0.032336853,0.013368843,-0.15323858,0.3552059
2801526379,-0.02656037,0.010610588,-0.15323722,0.35105956
2801558409,-0.025123566,-0.0022986415,-0.15325245,0.35425994
2801590442,-0.019416552,0.008873114,-0.15392132,0.35103634
2801623209,-0.013789872,0.0152611025,-0.1545769,0.349175
2801655177,-0.016808566,0.015566774,-0.15475544,0.35112742
2801687179,-0.009218273,0.0071944124,-0.15474395,0.34693363
2801719192,-0.00027481167,0.0055760993,-0.15504073,0.3478811
2801751204,-0.0060121445,0.014686329,-0.15574723,0.348294
2801783212,-0.003322094,0.018728329,-0.15616979,0.34707007
2801815229,0.0045847967,0.0035308348,-0.1559187,0.3494477
2801847208,-0.00048831484,0.0008341628,-0.1558555,0.35013634
2801879221,-0.0024793914,0.011312212,-0.15630485,0.35045347
2801911214,-0.0021871303,0.003931201,-0.15624325,0.35229298
2801943172,-0.0040712217,-0.0045372522,-0.15592113,0.34907588
2801975222,0.0050123464,-0.00027536956,-0.15591934,0.34653947
2802007201,0.0011405735,0.008909536,-0.15610623,0.34993374
2802035222,0.010123708,0.017268602,-0.15607122,0.3502774
2802068000,0.008918531,0.013977712,-0.15588553,0.3499749
2802099971,0.005009885,0.02392554,-0.15586229,0.3551558
2802131967,0.010003178,0.02638897,-0.15554711,0.3522418
2802163973,0.009767629,0.00881761,-0.1549497,0.35360163
2802196013,0.00950886,0.010474478,-0.15466492,0.35373387
2802228013,0.012979198,0.015895803,-0.15444864,0.3523393
2802259990,0.0058426606,0.017970335,-0.15394688,0.35450047
2802291968,0.009464956,0.022709701,-0.15350486,0.35034388
2802324021,0.018014913,0.02008658,-0.15294413,0.35096127
2802356015,0.016972478,0.030187685,-0.15257046,0.3522382
2802388013,0.019321756,0.04857687,-0.15212156,0.34787914
2802419972,0.025075553,0.039044246,-0.15108019,0.3526972
2802452035,0.027651582,0.037170183,-0.15025932,0.3518921
2802484009,0.033301026,0.04542428,-0.14959103,0.35035902
2802516013,0.026469948,0.046421427,-0.14876737,0.3570414
2802548797,0.024258412,0.05517815,-0.14782922,0.35411134
2802580765,0.029381096,0.04299673,-0.14647222,0.35313657
2802612821,0.025883684,0.028205682,-0.1453051,0.35365528
2802644767,0.02592027,0.04318397,-0.14455345,0.354857
2802676776,0.026074307,0.048618652,-0.14357807,0.35219258
2802708769,0.01987372,0.04454002,-0.14222284,0.35419747
2802740846,0.03268256,0.044545777,-0.14120671,0.35058808
2802772775,0.0333692,0.04461148,-0.1401978,0.34945384
2802804815,0.026362184,0.057815343,-0.13926324,0.35286844
2802836765,0.03670833,0.06138426,-0.138224,0.35101
2802868839,0.032431424,0.04120401,-0.13632068,0.3491649
2802900769,0.039695565,0.04276834,-0.13515967,0.3494826
2802936806,0.055367015,0.039239146,-0.13351348,0.33787858
2802968811,0.057740264,0.042153746,-0.13221572,0.33785337
2803001577,0.052872583,0.0443682,-0.13077855,0.34286448
2803033620,0.054659337,0.049951255,-0.12943475,0.34107822
2803065568,0.060930915,0.033671297,-0.12742022,0.3392203
2803097600,0.05496718,0.030923624,-0.12576835,0.34394994
2803129575,0.061587233,0.035884507,-0.1244003,0.34363344
2803161575,0.0528292,0.029195381,-0.12254336,0.3462954
2803193570,0.054630958,0.02287449,-0.120738365,0.34461954
2803225604,0.05936366,0.009205768,-0.11859572,0.34761176
2803253571,0.058062796,0.02142641,-0.117748395,0.3464834
2803285640,0.05833955,0.007930185,-0.115632504,0.3426791
2803317573,0.05742646,0.0023124227,-0.113832064,0.34667906
2803349568,0.06954386,0.0113920085,-0.11249301,0.34253162
2803382438,0.062214207,0.0107071875,-0.11071185,0.3432004
2803414409,0.06785049,0.013080884,-0.10899108,0.34336397
2803446438,0.07550063,0.005023481,-0.10683709,0.34168813
2803478369,0.07029921,0.0011290965,-0.10488994,0.34495372
2803510432,0.07687115,0.018932592,-0.10371527,0.342183
2803542455,0.071549945,0.0179138,-0.101749815,0.34328437
2803574448,0.07300719,0.013081202,-0.099569015,0.34300008
2803606367,0.08284656,0.014858218,-0.097698696,0.3384187
2803638374,0.065174475,0.024728857,-0.09625713,0.34568742
2803670437,0.07248897,0.040241916,-0.09513793,0.34485367
2803702487,0.067143954,0.021134136,-0.09264845,0.3417889
2803734365,0.0705442,0.022919852,-0.09117146,0.34447342
2803766372,0.06670062,0.033335395,-0.09008518,0.34638652
2803798396,0.05530344,0.027990289,-0.088310786,0.34816685
2803827174,0.07766175,0.00699954,-0.08629972,0.34088087
2803859183,0.06649423,0.021998912,-0.085578635,0.34611592
2803891200,0.077421606,0.018886816,-0.08410868,0.3400965
2803923192,0.034346003,-0.022756692,-0.52359885,0.34449565
2803955190,0.038973127,-0.015592163,-0.52359885,0.3305996
2803987186,0.036935024,-0.024838306,-0.52359885,0.3157954
2804019225,0.029278662,-0.03489869,-0.52359885,0.30502328
2804051213,0.018849142,-0.041420136,-0.52359885,0.3033377
2804079229,0.018724194,-0.04091589,-0.52359885,0.31378895
2804111171,0.010099951,-0.05796025,-0.52359885,0.31883985
2804143178,0.0034309733,-0.05915942,-0.52359885,0.31010905
2804175188,0.01096834,-0.045491666,-0.52359885,0.31258175
2804208034,0.0043171975,-0.05584307,-0.52359885,0.30979514
2804240027,-0.008926964,-0.060904607,-0.52359885,0.3064536
2804271991,-0.00046507278,-0.06691896,-0.52359885,0.3093025
2804303973,0.02010849,-0.09130452,-0.52359885,0.29928026
2804336000,0.01658321,-0.10221426,-0.52359885,0.29833284
2804368019,0.009740372,-0.10232504,-0.52359885,0.30452722
2804399976,0.031436518,-0.10508624,-0.52359885,0.30381003
2804432030,0.03518888,-0.09798451,-0.52359885,0.29835403
2804463976,0.03454625,-0.11480658,-0.52359885,0.3065791
2804496020,0.048271473,-0.13670689,-0.52359885,0.30580306
2804528014,0.07297446,-0.15105571,-0.52359885,0.29149386
2804559977,0.064773045,-0.13684672,-0.52359885,0.30286747
2804592006,0.07387933,-0.13355888,-0.52359885,0.29986838
2804624008,0.0989147,-0.13751198,-0.52359885,0.29257458
2804656007,0.10012451,-0.14519472,-0.52359885,0.29923448
2804684812,0.11665513,-0.14872847,-0.52359885,0.29388776
2804716810,0.12110183,-0.14486578,-0.52359885,0.29436418
2804748774,0.13832565,-0.12987128,-0.52359885,0.29894817
2804780768,0.14434898,-0.14193854,-0.52359885,0.3020778
2804812807,0.14814009,-0.16311929,-0.52359885,0.29035297
2804848767,0.15824455,-0.15344329,-0.52359885,0.28789973
2804880837,0.17892891,-0.12733808,-0.52359885,0.2952641
2804912769,0.15984145,-0.12968662,-0.52359885,0.3041244
2804944801,0.16595912,-0.1202212,-0.52359885,0.29298306
2804976776,0.18427683,-0.117703676,-0.52359885,0.29177684
2805008834,0.17055096,-0.11123966,-0.52359885,0.3128628
2805040822,0.16824214,-0.10032673,-0.52359885,0.3051695
2805073574,0.16197306,-0.09880555,-0.52359885,0.30299705
2805105571,0.16616662,-0.07840838,-0.52359885,0.30937883
2805141570,0.16416122,-0.08076426,-0.52359885,0.29936823
2805173606,0.16584903,-0.07130637,-0.52359885,0.30674046
2805205581,0.13879474,-0.08663345,-0.52359885,0.30710983
2805237650,0.13714568,-0.0593512,-0.52359885,0.30541405
2805269575,0.13647878,-0.06715411,-0.52359885,0.31202698
2805301569,0.12641287,-0.05633021,-0.52359885,0.30764586
2805333568,0.12420241,-0.048884794,-0.52359885,0.30414057
2805365601,0.07783394,-0.045401424,-0.52359885,0.31004885
2805397616,0.06434972,-0.010128589,-0.52359885,0.31895283
2805429570,0.06635809,-0.011816531,-0.52359885,0.3146643
2805461574,0.06159775,-0.012088954,-0.52359885,0.31298113
2805493582,0.049758203,-0.014426025,-0.52359885,0.3149825
2805526447,0.023351101,-0.0017853056,-0.52359885,0.32155412
2805558371,-0.017750986,-0.0013405249,-0.52359885,0.3234899
2805590411,-0.019851776,0.00054893317,-0.52359885,0.32097918
2805622417,-0.030939903,-0.009828091,-0.52359885,0.3223557
2805654484,-0.055877175,-0.0023977167,-0.52359885,0.32972506
2805686370,-0.05673833,0.014804088,-0.52359885,0.32296804
2805718371,-0.06328968,0.0022706385,-0.52359885,0.32475793
2805750418,-0.06415141,-0.018391414,-0.52359885,0.32671487
2805782435,-0.07139953,-0.002418265,-0.52359885,0.32240668
2805814373,-0.10096377,-0.016928056,-0.52359885,0.32891387
2805846372,-0.10522933,-0.014149342,-0.52359885,0.32606518
2805878391,-0.11200735,-0.04893662,-0.52359885,0.3236213
2805910437,-0.14222425,-0.07061196,-0.52359885,0.33197367
2805942415,-0.16890572,-0.07818037,-0.52359885,0.33140677
2805974371,-0.16808411,-0.10452709,-0.52359885,0.32871822
2806007171,-0.16442491,-0.13695222,-0.52359885,0.33564335
2806039180,-0.18199961,-0.15947054,-0.52359885,0.33573896
2806071212,-0.18448932,-0.1534845,-0.52359885,0.33610746
2806103185,-0.18275781,-0.18326169,-0.52359885,0.33351082
2806135174,-0.18573593,-0.21666694,-0.52359885,0.33233893
2806167167,-0.1943868,-0.18687695,-0.52359885,0.34171006
2806199217,-0.18858607,-0.20077339,-0.52359885,0.33774024
2806231206,-0.19047484,-0.23766291,-0.52359885,0.33595553
2806263178,-0.17755702,-0.22853175,-0.52359885,0.33952588
2806291180,-0.17486764,-0.22539133,-0.52359885,0.33952639
2806323965,-0.15228125,-0.24300018,-0.52359885,0.3457445
2806355969,-0.12907955,-0.2652197,-0.52359885,0.34360734
2806388001,-0.13099384,-0.2548715,-0.52359885,0.3451977
2806420057,-0.13091649,-0.23800302,-0.52359885,0.34553653
2806451965,-0.10905975,-0.23441966,-0.52359885,0.34525573
2806484023,-0.09601681,-0.2529485,-0.52359885,0.34135514
2806516004,-0.082604855,-0.2577362,-0.52359885,0.3444825
2806548013,-0.0780971,-0.24337861,-0.52359885,0.34145498
