timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
2801895067,-0.0024895559,0.046661973,0.0008496197,4022,0,2.738008,-2.6859686,-12.194183,4022,-15377,0.1796895,0.12551925,-0.16164294,-5062,443.70105,58.76
2801999072,-0.019942155,-0.015512955,-0.0030721808,4021,0,1.6345134,2.9390922,-8.322952,4021,-1595,0.1758474,0.12773035,-0.16032244,-5018,443.96158,58.76
2802099845,0.009427181,-0.025302166,-0.0041159363,4000,0,-2.4128683,-1.1742488,-11.332449,4000,-2325,0.1758474,0.12551925,-0.15768144,-18519,444.83063,58.76
2802199849,0.009838492,-0.028909845,-0.0066641322,3973,0,0.9826789,-2.096653,-11.288859,3973,-6312,0.1784088,0.1288359,-0.15636094,-6590,443.87473,58.75
2802303890,-0.001261704,-0.044282988,-0.0013176642,4045,0,-1.5153375,2.5611691,-8.721726,4045,-9811,0.1784088,0.12551925,-0.15900195,-6653,444.30893,58.76
2802403851,-0.005002451,0.010383189,-0.001277826,4006,0,-1.5609188,-0.31570917,-11.639914,4006,-9652,0.1758474,0.1266248,-0.15636094,-8768,444.65628,58.75
2802507849,0.0013998187,-0.0054091145,-0.0090299975,4004,0,1.4416771,0.71045566,-7.6208887,4004,-9076,0.1784088,0.12330814,-0.15768144,-8089,444.91748,58.75
2802608645,0.0041281832,-0.017999984,-0.01681798,3991,0,-3.340879,0.5400066,-9.422783,3991,-14235,0.1758474,0.1288359,-0.15768144,-14505,444.74445,58.75
2802708645,0.039659847,0.01764524,-0.008337432,4000,0,-0.7275355,-3.1271393,-11.361325,4000,-21663,0.1784088,0.12330814,-0.15636094,-2366,444.65628,58.75
2802808673,0.013346198,0.05026141,-0.032945428,4028,0,3.9072971,-1.1171736,-9.6193,4028,-1596,0.17712809,0.12773035,-0.15636094,-9581,445.26553,58.75
2802912651,0.010625928,0.045633435,-0.026557898,4006,0,0.8963994,0.149351,-10.531726,4006,-6474,0.1745667,0.1266248,-0.16032244,-9975,445.26553,58.75
2803013445,-0.0023900783,0.03592414,-0.023926795,4001,0,0.8222645,-3.847679,-12.586016,4001,-2353,0.17200528,0.12551925,-0.15900195,-9958,445.09116,58.75
2803113456,-0.009470437,-0.012487985,-0.021651842,4011,0,2.170541,0.42234203,-9.338373,4011,-9352,0.1758474,0.12441369,-0.16164294,-13660,445.43857,58.75
2803217457,0.024854256,-0.008423425,-0.0038202712,4012,0,-3.4518414,-1.5654584,-10.036267,4012,-20257,0.1745667,0.1266248,-0.15768144,-9675,445.09116,58.75
2803317444,-0.0051809996,0.03614239,-0.021129802,3981,0,1.0732903,-0.17331049,-8.679999,3981,-21670,0.1745667,0.12441369,-0.16032244,-1280,444.56943,58.75
2803418245,-0.0024794682,0.016241547,-0.04060755,3967,0,1.1560926,-0.530744,-10.673223,3967,-25095,0.17328599,0.12773035,-0.15768144,-14334,445.43857,58.75
2803522330,0.01675309,-0.050279446,-0.016661352,4086,0,-2.4513557,-0.836562,-9.890504,4086,-9568,0.17712809,0.12994145,-0.15900195,-14578,445.52542,58.75
2803622282,0.021394756,-0.04471015,-0.012880631,4038,0,-1.0666693,2.3868194,-7.6727967,4038,-13178,0.17200528,0.12773035,-0.15768144,-5810,446.13403,58.75
2803722282,0.011468058,0.031530123,-0.016281294,4023,0,-2.2105799,0.48610643,-10.896304,4023,-14629,0.1745667,0.1266248,-0.16032244,-6697,445.78662,58.76
2803827045,-0.014321486,0.007461492,-0.029778257,3998,0,2.4625058,1.4906435,-9.231053,3998,-1951,0.17072457,0.12773035,-0.15900195,-9858,446.04718,58.76
2803927048,0.012394667,-0.014087409,-0.018438961,3990,0,-1.6531903,-1.288187,-10.647851,3990,-5056,0.1758474,0.1266248,-0.16164294,-58,444.91748,58.76
2804027045,-0.002444499,-0.020686582,-0.12521613,4000,0,0.9922813,-1.1975795,-11.0914545,4000,-5905,0.17328599,0.12773035,-0.15636094,-1760,445.26553,58.76
2804131045,-0.024529912,-0.006007163,-0.19568686,4000,0,-1.0543355,-0.17401966,-10.577244,4000,-13367,0.16944388,0.13104701,-0.15900195,-8735,445.78662,58.76
2804231845,-0.07924024,-0.009236168,-0.2027364,3994,0,-0.9284733,1.8632427,-9.624629,3994,-22326,0.16304035,0.13657479,-0.15636094,-14509,445.52542,58.76
2804331845,-0.069653004,0.0052062804,-0.21327053,3986,0,-2.215356,-2.5436742,-11.213548,3986,-18256,0.16175966,0.13546921,-0.15636094,-13312,445.78662,58.77
2804435845,-0.11837636,0.026969267,-0.23728569,3953,0,-0.31750304,0.6242212,-8.801407,3953,-2187,0.15663685,0.14210255,-0.15371993,-5414,445.96033,58.75
2804539845,-0.10871216,-0.017235052,-0.25342125,4000,0,1.7699018,0.8326361,-9.772506,4000,-10312,0.15279473,0.14873587,-0.15636094,-4981,445.78662,58.75
2804639845,-0.085414484,-0.056817014,-0.26105595,3996,0,-1.7357663,0.9355866,-8.730641,3996,-14262,0.14767192,0.14984141,-0.15371993,-6356,445.78662,58.75
2804740645,-0.04352606,-0.058323305,-0.28256238,3994,0,0.7673013,-2.257867,-9.413286,3994,-16513,0.14511052,0.15315808,-0.15239944,-8658,446.3084,58.75
2804848644,-0.010525282,-0.06350866,-0.2973688,3999,0,1.6292962,-0.3782152,-9.521842,3999,-23656,0.13742629,0.15647475,-0.15239944,-234,445.8728,58.739998
2804952645,0.009175356,-0.08272473,-0.30684856,3965,0,1.847109,0.6089682,-9.645096,3965,-5655,0.13486488,0.1575803,-0.15239944,-12272,445.96033,58.739998
2805052645,0.050976187,-0.08349172,-0.3118432,3998,0,-1.3241016,1.9847444,-8.832059,3998,-1714,0.12461925,0.16089696,-0.15107894,-10516,446.48148,58.739998
2805153445,0.06814838,-0.052542217,-0.3288102,3998,0,-1.9734567,-1.2346888,-9.547146,3998,-10142,0.11693504,0.16200252,-0.15371993,-24367,446.56833,58.739998
2805257445,0.14266326,-0.08733075,-0.35263827,4000,0,-1.6377059,-4.2726035,-9.552578,4000,-18174,0.10925081,0.16310807,-0.15107894,-5897,445.26553,58.75
2805357447,0.09712074,-0.06901923,-0.3572547,4002,0,1.460135,3.7661536,-8.349577,4002,-16180,0.1028473,0.16421363,-0.15768144,-274,445.8728,58.75
2805461445,0.1034165,-0.005136957,-0.37442893,4001,0,3.8476217,1.233782,-9.345166,4001,-20677,0.095163085,0.16310807,-0.15504044,-6313,445.96033,58.75
2805566256,0.06020459,-0.008563121,-0.3853088,3974,0,1.9343817,4.3985367,-8.042433,3974,-22491,0.08747886,0.16200252,-0.16296345,-6155,445.61227,58.75
2805670276,0.06668761,0.0057503018,-0.40451854,4031,0,2.9422538,0.3926635,-9.287539,4031,-5179,0.07723323,0.16531919,-0.16428395,-223,446.13403,58.75
2805770245,-0.012576296,-0.021828141,-0.39055893,4000,0,-3.7222335,2.1250136,-9.515854,4000,-11453,0.06826831,0.16531919,-0.16164294,-1121,445.78662,58.76
2805874251,-0.020877587,-0.0013350453,-0.4137748,3999,0,-1.8452153,-2.6052885,-11.634753,3999,-18509,0.058022685,0.16642474,-0.16032244,-2327,446.39526,58.75
2805978288,-0.054007143,-0.032223146,-0.41831195,4044,0,-3.1151118,-4.045775,-10.543643,4044,-2189,0.050338462,0.16753028,-0.15900195,-5224,445.78662,58.76
2806083056,-0.09996656,-0.13932994,-0.4105938,3962,0,-4.847447,0.05382342,-8.875068,3962,-13705,0.040092837,0.16863585,-0.15768144,-2293,445.6991,58.76
2806183051,-0.1567875,-0.11631541,-0.41176027,4006,0,5.0460753,0.28663194,-10.482331,4006,-13905,0.03368932,0.17084695,-0.15636094,-1491,446.04718,58.76
2806287045,-0.19337787,-0.14637913,-0.43100435,3978,0,4.338505,2.3850558,-9.720582,3978,-20557,0.020882286,0.17305805,-0.15107894,-9789,445.6991,58.76
2806387845,-0.1793461,-0.16971041,-0.4458247,4000,0,0.2551522,-1.5126154,-9.563613,4000,-18186,0.01063666,0.17305805,-0.14447641,-2516,445.78662,58.75
2806487845,-0.12502511,-0.23018116,-0.42772576,3986,0,-4.0472584,-0.47137523,-8.19449,3986,-22303,0.00039103354,0.17526916,-0.1391944,-4755,445.52542,58.75
2806591851,-0.10461135,-0.21610855,-0.4349917,4006,0,-3.8690133,-1.4282371,-9.628375,4006,-6277,-0.013696703,0.17637472,-0.1405149,-14429,446.39526,58.75
2806695845,-0.08246942,-0.18044303,-0.4238601,3966,0,-2.100588,-3.4340348,-12.280475,3966,-14317,-0.025223032,0.17305805,-0.13523288,-21845,446.04718,58.75
2806795861,-0.018178836,-0.19374716,-0.3722483,4012,0,-2.4295883,-0.28233236,-11.344371,4012,-18485,-0.03290725,0.1719525,-0.12995088,-765,446.13403,58.75
2806896657,-0.017268041,-0.08930175,-0.35895178,4012,0,2.3362627,2.7628942,-8.328355,4012,-22553,-0.041872177,0.16974139,-0.12863038,-6118,446.3084,58.75
2807000676,0.043333728,-0.07980135,-0.30507705,4031,0,-0.45183915,-2.8453062,-10.748862,4031,-28559,-0.0508371,0.16531919,-0.12334836,-1946,445.3517,58.75
2807100651,0.026168916,-0.049886514,-0.26343226,4006,0,-4.4155912,-1.0631713,-11.614843,4006,-2268,-0.057240617,0.16310807,-0.12202786,-4375,446.39526,58.75
2807204645,0.025973443,0.030416306,-0.20437424,4001,0,1.6246676,-1.608911,-12.737849,4001,-8655,-0.059802026,0.16200252,-0.12202786,-4189,446.13403,58.75
2807305445,0.048035987,0.012698749,-0.1470193,4800,0,1.695349,-1.6111592,-11.968551,4800,-5148,-0.06620554,0.16089696,-0.12598936,-5474,446.74203,58.75
2807405448,0.052132033,0.0036464403,-0.1246874,4003,0,2.234607,-0.5437482,-11.542911,4003,-6376,-0.075170465,0.16089696,-0.12466887,-20328,445.6991,58.75
2807505457,0.08459686,-0.00655445,-0.084095694,3998,0,2.0797095,0.61422515,-9.88709,3998,-10464,-0.07132836,0.1575803,-0.12730987,-4056,446.13403,58.76
2807613483,0.0708964,-0.028121758,-0.049778365,4020,0,-1.5001448,-0.0112807825,-11.091653,4020,-22308,-0.07132836,0.1575803,-0.12466887,-13351,446.82892,58.75
2807714247,0.103169635,-0.04491418,-0.0015473402,4002,0,-2.1017141,-1.4395001,-11.784041,4002,-2251,-0.07388976,0.15315808,-0.13391238,-10143,445.96033,58.75
