timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
2792209992,-0.819609,-0.019774102,0.023317702,0.57210714,-0.0014315643,-0.018718962,-0.001934058,8.85731,-17.779451,3.4647245,2.7702923e-05,-9.214699e-06,1.2180358e-05,0.00070576364,-0.0006500684,-0.0010732263,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,2.165312e-09,3.7817554e-05,0.003258739,1.2336745e-05,3.875154e-06,3.8644203e-06,2.4974544e-05,0.01001411,0.010014071,0.0020825851,0.033784337,0.033784326,0.019706268,1.0310894e-11,1.0337155e-11,1.8259762e-11,1.5420554e-08,1.5420442e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.25993973,0.14037901,0.004965722,0.011637935,0.0044254907,0.041968048,0.0,0.03201398,0.0,0.063669,0,0,0,895,93,14,14,0
2792414173,-0.8196505,-0.019550443,0.02337243,0.5720531,-0.014410454,-0.009779879,0.0031183972,8.854979,-17.787203,3.4641542,2.772262e-05,-9.199434e-06,1.2160977e-05,0.0007057655,-0.0006500704,-0.0010732968,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,4.0949284e-09,5.4016193e-05,0.004699545,1.2349611e-05,3.8840008e-06,3.872907e-06,2.5003133e-05,0.010075904,0.010075899,0.0020811006,0.03404707,0.034047063,0.01969102,1.0315846e-11,1.0342127e-11,1.8267186e-11,1.5421524e-08,1.5421412e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26094854,0.1403247,0.01770558,0.013098922,0.007286881,0.05355432,0.0,0.015413825,0.0,0.063858,0,0,0,895,93,14,14,0
2792615131,-0.8191604,-0.019146945,0.023299776,0.57277125,-0.0016020758,-0.016346667,-0.0020214387,8.855135,-17.79241,3.457958,2.7724478e-05,-9.203576e-06,1.2122518e-05,0.000705762,-0.00065006764,-0.0010731161,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,6.0457737e-09,8.055506e-05,0.006692825,1.23696345e-05,3.880747e-06,3.8692738e-06,2.4943523e-05,0.010058071,0.0100580435,0.0020790007,0.03398943,0.033989422,0.01964262,1.0313121e-11,1.03393665e-11,1.8258095e-11,1.5422453e-08,1.542234e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26072755,0.14015213,0.0026723687,0.008437922,0.008039615,0.009309312,0.0,0.015668506,0.0,0.064035,0,0,0,895,93,14,14,0
2792818859,-0.81936824,-0.019241555,0.023404546,0.5724664,0.009128132,-0.01573447,0.0004721255,8.85198,-17.795132,3.4748032,2.7733257e-05,-9.2119235e-06,1.2109123e-05,0.00070577045,-0.0006500733,-0.0010735625,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,6.8433685e-09,0.00010306687,0.009232714,1.2370752e-05,3.886543e-06,3.8749968e-06,2.4980742e-05,0.010095867,0.0100958925,0.0020757946,0.03414705,0.034147047,0.01970157,1.0313972e-11,1.03402165e-11,1.826186e-11,1.5423383e-08,1.5423272e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26133138,0.14036228,0.015728647,0.014533256,0.006775699,0.012277414,0.0,0.025649665,0.0,0.063728,0,0,0,895,93,14,14,0
2793019668,-0.8195733,-0.019107254,0.023348065,0.5721795,-0.013293543,-0.018974813,0.002106986,8.852136,-17.800257,3.5009973,2.7724556e-05,-9.206644e-06,1.20733e-05,0.0007057864,-0.00065008854,-0.0010744706,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,8.653564e-09,0.00012520306,0.011041541,1.2348448e-05,3.8875623e-06,3.875968e-06,2.4963148e-05,0.010106351,0.010106319,0.002076881,0.03416804,0.034168035,0.019746238,1.0314048e-11,1.0340269e-11,1.8252703e-11,1.5424305e-08,1.5424193e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2614117,0.1405213,0.0113175595,0.009055862,0.0053272196,0.116974704,0.0,0.017158685,0.0,0.063772,0,0,0,895,93,14,14,0
2793219634,-0.81919116,-0.019064222,0.023276506,0.57273096,-0.0009815957,-0.016677186,0.0068213153,8.85392,-17.803995,3.5463157,2.7712102e-05,-9.205292e-06,1.2031627e-05,0.000705799,-0.0006501038,-0.0010751128,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,1.9387844e-08,0.00019568279,0.015414832,1.2381884e-05,3.8889543e-06,3.8774465e-06,2.4951267e-05,0.010118078,0.010118047,0.0020769893,0.034206938,0.034206934,0.019698529,1.0315781e-11,1.0341989e-11,1.8257848e-11,1.5425252e-08,1.542514e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26156044,0.14035144,0.014715743,0.022027701,0.0034097778,0.11234416,0.0,0.017631406,0.0,0.063731,0,0,0,895,93,14,14,0
2793420506,-0.8196278,-0.018997448,0.023474526,0.5720999,0.005209417,-0.02419955,0.014960976,8.852762,-17.806858,3.5766368,2.77101e-05,-9.213254e-06,1.2011853e-05,0.0007058033,-0.00065010675,-0.0010751887,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,1.8794927e-08,0.00021036154,0.016952,1.2363815e-05,3.889861e-06,3.8779235e-06,2.4989735e-05,0.010118673,0.010118622,0.0020776244,0.03422064,0.03422064,0.019740852,1.0315438e-11,1.0341667e-11,1.8261014e-11,1.5426183e-08,1.5426071e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26161283,0.14050214,0.00071146095,0.007973501,0.0021087495,0.03532198,0.0,0.007003224,0.0,0.063804,0,0,0,895,93,14,14,0
2793620583,-0.8194003,-0.018951118,0.023557134,0.57242393,-0.0026560805,-0.008025737,0.03825943,8.853359,-17.809635,3.6153302,2.7704871e-05,-9.216258e-06,1.1981856e-05,0.00070581434,-0.0006501183,-0.0010757092,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,1.6698722e-08,0.00020006642,0.01619785,1.236685e-05,3.894379e-06,3.882241e-06,2.4947203e-05,0.010138452,0.010138412,0.0020797392,0.034316104,0.0343161,0.019787798,1.0319074e-11,1.0345241e-11,1.82538e-11,1.542713e-08,1.5427018e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2619775,0.1406691,0.019241361,0.015995208,0.0010929093,0.15755285,0.0,0.033814073,0.0,0.063881,0,0,0,895,93,14,14,0
2793821364,-0.8196089,-0.018927379,0.023390776,0.5721329,0.0035405485,-0.015385468,0.028086105,8.85281,-17.81445,3.646988,2.7712615e-05,-9.221702e-06,1.1950586e-05,0.00070581445,-0.0006501247,-0.001075712,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,1.5291173e-08,0.00019691164,0.015669577,1.2363816e-05,3.893713e-06,3.881887e-06,2.497104e-05,0.01014295,0.010142897,0.002080028,0.03431741,0.034317404,0.01982673,1.031811e-11,1.0344275e-11,1.8257045e-11,1.5428059e-08,1.5427947e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26198247,0.14080742,0.01437536,0.009685686,0.003572292,0.18927334,0.0,0.000108425105,0.0,0.063868,0,0,0,895,93,14,14,0
2794025352,-0.8194703,-0.018891007,0.023420714,0.5723313,0.010528166,-0.005580115,0.038415853,8.849258,-17.815199,3.6820295,2.7724807e-05,-9.251183e-06,1.19131e-05,0.00070582295,-0.0006501329,-0.0010761608,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,1.407274e-08,0.00018991547,0.015885118,1.2367847e-05,3.89763e-06,3.8856497e-06,2.49448e-05,0.0101664355,0.010166426,0.0020741946,0.034454077,0.034454077,0.019782107,1.0317728e-11,1.0343859e-11,1.8248498e-11,1.5428997e-08,1.5428885e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26250362,0.14064889,0.00020722313,0.019991,0.004791938,0.042287268,0.0,0.017500117,0.0,0.063842,0,0,0,895,93,14,14,0
2794229255,-0.8196338,-0.018999789,0.02348867,0.57209074,-0.0015412148,-0.007256781,0.054966025,8.848072,-17.816223,3.725273,2.7723865e-05,-9.260971e-06,1.1904705e-05,0.0007058373,-0.0006501461,-0.0010770998,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,1.684739e-08,0.0002193312,0.017406868,1.2365247e-05,3.897951e-06,3.885994e-06,2.4967758e-05,0.010164272,0.010164205,0.0020734335,0.034466244,0.034466244,0.019728556,1.0317152e-11,1.0343269e-11,1.8251733e-11,1.542993e-08,1.5429817e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.26254997,0.14045838,0.011142404,0.005894393,0.0034770041,0.033474334,0.0,0.017634075,0.0,0.063715,0,0,0,895,93,14,14,0
2794430133,-0.8195903,-0.018944126,0.023570817,0.57215166,-0.0063158777,0.0011028582,0.07531912,8.847081,-17.817923,3.749546,2.7726994e-05,-9.268333e-06,1.1872057e-05,0.00070584245,-0.0006501511,-0.0010773354,0.18627296,-0.066300854,-0.13624188,0.03161652,0.0031836708,0.018355725,0.0,0.0,1.0993044e-19,2.9687312e-08,0.0002601896,0.022169583,1.2377094e-05,3.8966887e-06,3.8845287e-06,2.497646e-05,0.010146292,0.010146202,0.002075097,0.034445144,0.034445144,0.019772533,1.0315509e-11,1.0341615e-11,1.8254998e-11,1.543086e-08,1.5430748e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.2624696,0.14061484,0.0067697973,0.010451414,0.0031263528,0.03541665,0.0,0.02766141,0.0,0.063838,0,0,0,895,93,14,14,0
