timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1]
2796854850,0.033238567,0.041877497,-0.050501466,0.028181076,0.0035324097,-0.0009460449,-0.015133724,0.011945128,0.0137797,-0.029506564,0.0,0.0,0.0,0.0,-0.039992925,0.2611293,0.261124,0.56458724,0.28903645,0.289035,4.0198655,0.0025036659,0.002503743,0.002503136,0.09014863,0.0,0.0,0.0,0.0,0.09415685,0.00046101888,0.0061269347,0.022244764,0.0,0.0,0.0,0.0
2797054910,-0.060518555,-0.011643752,0.035572886,0.030002594,-0.0030021667,0.34713745,-0.015133724,0.011945128,0.0137797,-0.022699475,0.0,0.0,0.0,0.0,-0.01810351,0.2609536,0.26094732,0.5645889,0.2886788,0.28867745,4.0199094,0.0025036659,0.002503743,0.002503136,0.09014854,0.0,0.0,0.0,0.0,0.10072165,0.00051442435,0.0036232602,0.018719831,0.0,0.0,0.0,0.0
2797254850,-0.06698783,0.111217506,-0.003313303,0.021780968,0.008134842,0.039520264,-0.015133724,0.011945128,0.0137797,-0.024849415,0.0,0.0,0.0,0.0,-0.022278046,0.2608604,0.26085505,0.5645888,0.28863972,0.28863823,4.019913,0.0025036659,0.002503743,0.002503136,0.09014852,0.0,0.0,0.0,0.0,0.10638577,0.00054736505,0.0060604415,0.012797719,0.0,0.0,0.0,0.0
2797460092,0.07222721,-0.06785931,-0.07518703,0.040819168,-0.0003452301,0.23931885,-0.015133724,0.011945128,0.0137797,-0.009791255,0.0,0.0,0.0,0.0,0.0011760138,0.26078388,0.26077884,0.56458706,0.28856617,0.28856438,4.019852,0.0025036659,0.002503743,0.002503136,0.09014859,0.0,0.0,0.0,0.0,0.110508576,0.0005095495,0.0036942307,0.004913997,0.0,0.0,0.0,0.0
2797663690,-0.07352567,0.13925402,0.0076254606,0.03665638,0.0027484894,0.41589355,-0.015133724,0.011945128,0.0137797,-0.03054595,0.0,0.0,0.0,0.0,-0.021696163,0.26069492,0.26069033,0.564583,0.28838995,0.28838792,4.0199347,0.0025036659,0.002503743,0.002503136,0.09014857,0.0,0.0,0.0,0.0,0.116297856,0.0006002536,0.0060831634,0.008999733,0.0,0.0,0.0,0.0
2797864546,-0.11065272,-1.968816e-05,-0.013827145,0.028954506,0.00038719177,0.22640991,-0.015133724,0.011945128,0.0137797,-0.041942954,0.0,0.0,0.0,0.0,0.023850158,0.26070514,0.26070175,0.5645856,0.28858358,0.28858134,4.019911,0.0025036659,0.002503743,0.002503136,0.09014857,0.0,0.0,0.0,0.0,0.11979096,0.0005809778,0.004735458,0.0073459423,0.0,0.0,0.0,0.0
2798068487,0.031073263,-0.092452385,-0.049613595,0.033154488,-0.015575409,0.36575317,-0.015133724,0.011945128,0.0137797,-0.046391606,0.0,0.0,0.0,0.0,0.0328499,0.26067385,0.26067042,0.5645823,0.28851503,0.28851265,4.0198503,0.0025036659,0.002503743,0.002503136,0.09014856,0.0,0.0,0.0,0.0,0.12424204,0.0005999932,0.0038556585,0.0032697164,0.0,0.0,0.0,0.0
2798273278,-0.08328804,0.12199363,0.115757346,0.025501251,-0.013031006,-0.27490234,-0.015133724,0.011945128,0.0137797,-0.021648526,0.0,0.0,0.0,0.0,0.014865171,0.2606461,0.26064315,0.56458426,0.28842658,0.2884241,4.0198574,0.0025036659,0.002503743,0.002503136,0.09014862,0.0,0.0,0.0,0.0,0.1278001,0.0005823864,0.003025242,0.0052936105,0.0,0.0,0.0,0.0
2798473302,-0.013745281,-0.013766019,-0.004731238,0.025313377,-0.014257431,0.54016113,-0.015133724,0.011945128,0.0137797,-0.021718025,0.0,0.0,0.0,0.0,0.03271931,0.2606169,0.26061434,0.5645783,0.28824848,0.28824598,4.0198436,0.0025036659,0.002503743,0.002503136,0.09014877,0.0,0.0,0.0,0.0,0.13190484,0.0005810831,0.002280565,0.004194998,0.0,0.0,0.0,0.0
2798674101,-0.079929836,0.046100013,-0.02223897,0.020184517,-0.0054740906,0.13464355,-0.015133724,0.011945128,0.0137797,-0.024063349,0.0,0.0,0.0,0.0,-0.0025107842,0.26062414,0.26062152,0.5645802,0.28819656,0.28819406,4.019819,0.0025036659,0.002503743,0.002503136,0.090148665,0.0,0.0,0.0,0.0,0.13780156,0.0005551149,0.0028852231,0.004861939,0.0,0.0,0.0,0.0
2798878037,-0.039243165,0.014857657,0.03519076,0.018341064,-0.009925842,0.25149536,-0.015133724,0.011945128,0.0137797,-0.043492556,0.0,0.0,0.0,0.0,-0.02337513,0.26063865,0.260636,0.56458104,0.28817824,0.2881757,4.019768,0.0025036659,0.002503743,0.002503136,0.09014866,0.0,0.0,0.0,0.0,0.14260395,0.00059525005,0.0024615156,0.0076658432,0.0,0.0,0.0,0.0
2799078954,-0.007581752,0.05523752,-0.099708736,0.023533821,-0.009843826,0.51504517,-0.015133724,0.011945128,0.0137797,-0.020085692,0.0,0.0,0.0,0.0,-0.066654265,0.26065907,0.2606565,0.5645804,0.28814122,0.28813866,4.019717,0.0025036659,0.002503743,0.002503136,0.090148725,0.0,0.0,0.0,0.0,0.14727512,0.00062692986,0.0038405932,0.0032924248,0.0,0.0,0.0,0.0
2799283177,-0.060159404,-0.0332425,-0.04194683,0.01236248,-0.010166168,-0.15811157,-0.015133724,0.011945128,0.0137797,-0.016774297,0.0,0.0,0.0,0.0,0.019783549,0.26068202,0.26067927,0.56458217,0.2881133,0.28811067,4.019737,0.0025036659,0.002503743,0.002503136,0.09014872,0.0,0.0,0.0,0.0,0.14892325,0.00053225155,0.0069694594,0.014881381,0.0,0.0,0.0,0.0
2799483682,-0.14351302,0.022710755,0.04848504,0.0042152405,-0.0027046204,0.06088257,-0.015133724,0.011945128,0.0137797,-0.027600288,0.0,0.0,0.0,0.0,-0.024660964,0.26071322,0.2607107,0.564581,0.28811857,0.28811598,4.0197196,0.0025036659,0.002503743,0.002503136,0.090148695,0.0,0.0,0.0,0.0,0.15422489,0.0005828879,0.0049089845,0.010311523,0.0,0.0,0.0,0.0
2799683626,0.13915312,-0.14919956,0.09859377,0.013477325,-0.018901825,0.0056152344,-0.015133724,0.011945128,0.0137797,-0.025117874,0.0,0.0,0.0,0.0,-0.016821943,0.26074108,0.2607392,0.56458396,0.28810385,0.28810126,4.019709,0.0025036659,0.002503743,0.002503136,0.09014868,0.0,0.0,0.0,0.0,0.16026573,0.00052546134,0.0069861165,0.010991403,0.0,0.0,0.0,0.0
2799888423,-0.003839068,0.04517955,0.077985644,0.014784813,-0.010322571,0.36392212,-0.015133724,0.011945128,0.0137797,-0.026141167,0.0,0.0,0.0,0.0,-0.011043167,0.2607797,0.26077816,0.5645827,0.28812265,0.28812015,4.0196924,0.0025036659,0.002503743,0.002503136,0.090148665,0.0,0.0,0.0,0.0,0.16425374,0.0005104771,0.006899771,0.0099153165,0.0,0.0,0.0,0.0
2800092490,-0.08914323,0.23373675,0.026150167,0.003153801,0.006587982,-0.056671143,-0.015133724,0.011945128,0.0137797,-0.042580962,0.0,0.0,0.0,0.0,-0.01789963,0.2608099,0.26080844,0.56458646,0.28811902,0.28811666,4.0197506,0.0025036659,0.002503743,0.002503136,0.09014873,0.0,0.0,0.0,0.0,0.16680586,0.0006778965,0.007397712,0.010693984,0.0,0.0,0.0,0.0
2800296451,-0.020860406,0.0547044,0.08222449,0.0006904602,0.019039154,-0.037078857,-0.015133724,0.011945128,0.0137797,-0.0077319145,0.0,0.0,0.0,0.0,0.007821012,0.26078904,0.26078796,0.56458443,0.28789666,0.28789443,4.019763,0.0025036659,0.002503743,0.002503136,0.09014904,0.0,0.0,0.0,0.0,0.17083758,0.0005183219,0.0070032766,0.011186372,0.0,0.0,0.0,0.0
2800497267,-0.04031347,0.23611754,0.10540682,0.006374359,0.033525467,0.13931274,-0.015133724,0.011945128,0.0137797,-0.01534009,0.0,0.0,0.0,0.0,0.027771285,0.26093248,0.26093143,0.56458515,0.28844032,0.28843817,4.0197763,0.0025036659,0.002503743,0.002503136,0.09014926,0.0,0.0,0.0,0.0,0.17397374,0.0005519521,0.011621594,0.0195835,0.0,0.0,0.0,0.0
2800701312,-0.03308063,-0.030297711,-0.046075404,0.0039844513,0.020406723,0.5784912,-0.015133724,0.011945128,0.0137797,-0.025638938,0.0,0.0,0.0,0.0,-0.03856909,0.26084214,0.26084167,0.5645855,0.28792918,0.2879273,4.019795,0.0025036659,0.002503743,0.002503136,0.09014932,0.0,0.0,0.0,0.0,0.18023728,0.00045795972,0.003498813,0.009074108,0.0,0.0,0.0,0.0
2800902021,-0.02002696,-0.03272856,-0.015886962,0.002708435,0.0064792633,0.36618042,-0.015133724,0.011945128,0.0137797,-0.033804536,0.0,0.0,0.0,0.0,-0.034197606,0.26086894,0.26086915,0.5645877,0.28797352,0.2879719,4.019781,0.0025036659,0.002503743,0.002503136,0.09014922,0.0,0.0,0.0,0.0,0.18589044,0.0005472767,0.0030405403,0.006331506,0.0,0.0,0.0,0.0
2801106044,-0.116806835,-0.01780305,0.074370384,0.0016880035,-0.0043697357,-0.28234863,-0.015133724,0.011945128,0.0137797,-0.008319378,0.0,0.0,0.0,0.0,0.03937252,0.26090464,0.26090488,0.56458324,0.2880424,0.288041,4.019698,0.0025036659,0.002503743,0.002503136,0.090149194,0.0,0.0,0.0,0.0,0.18782371,0.0005815088,0.0036561033,0.00622127,0.0,0.0,0.0,0.0
2801306957,-0.045224383,-0.027414344,-0.09131765,-0.003077507,-0.013446808,0.06323242,-0.015133724,0.011945128,0.0137797,-0.021233082,0.0,0.0,0.0,0.0,0.046197332,0.26093227,0.2609326,0.56458414,0.28807995,0.2880788,4.0197477,0.0025036659,0.002503743,0.002503136,0.090149164,0.0,0.0,0.0,0.0,0.18957162,0.0006143371,0.0056255218,0.0075526536,0.0,0.0,0.0,0.0
2801511146,-0.025459386,0.108536266,-0.016851068,0.00021362305,-0.0057621,0.009216309,-0.015133724,0.011945128,0.0137797,-0.028095365,0.0,0.0,0.0,0.0,0.06326088,0.26111117,0.26111153,0.5645849,0.28888285,0.28888196,4.0197372,0.0025036659,0.002503743,0.002503136,0.09014914,0.0,0.0,0.0,0.0,0.19624561,0.00042649257,0.006229229,0.012807834,0.0,0.0,0.0,0.0
2801711689,-0.06896497,0.12830918,0.10436183,0.0019702911,-0.0015182495,0.32369995,-0.015133724,0.011945128,0.0137797,-0.03481543,0.0,0.0,0.0,0.0,0.07192571,0.26099366,0.26099423,0.5645854,0.28831896,0.28831828,4.0197515,0.0025036659,0.002503743,0.002503136,0.09014911,0.0,0.0,0.0,0.0,0.198658,0.0005755068,0.0034612673,0.005060662,0.0,0.0,0.0,0.0
2801911694,-0.036924183,0.065162204,-0.02839154,-0.0049676895,-0.0010814667,-0.103881836,-0.015133724,0.011945128,0.0137797,-0.031026006,0.0,0.0,0.0,0.0,0.00047144646,0.26084948,0.26084998,0.5645837,0.28757036,0.28756988,4.019841,0.0025036659,0.002503743,0.002503136,0.090149075,0.0,0.0,0.0,0.0,0.20290816,0.0005216576,0.0029070266,0.007575716,0.0,0.0,0.0,0.0
2802116513,-0.029241025,0.12688673,0.008274078,-0.0028915405,0.0041046143,-0.5241394,-0.015133724,0.011945128,0.0137797,-0.04046285,0.0,0.0,0.0,0.0,0.016723802,0.26087338,0.26087376,0.5645828,0.2875862,0.28758594,4.0198817,0.0025036659,0.002503743,0.002503136,0.090149045,0.0,0.0,0.0,0.0,0.20833263,0.0005669553,0.0035575635,0.011689969,0.0,0.0,0.0,0.0
2802316487,-0.054019317,0.072750054,0.058181345,0.0071344376,-0.0057697296,0.009613037,-0.015133724,0.011945128,0.0137797,-0.037172556,0.0,0.0,0.0,0.0,0.04496521,0.2610786,0.26107863,0.5645828,0.2884654,0.28846532,4.0198298,0.0025036659,0.002503743,0.002503136,0.0901491,0.0,0.0,0.0,0.0,0.21333268,0.0005724438,0.0017179714,0.0060890173,0.0,0.0,0.0,0.0
2802521284,-0.07094327,0.017788831,-0.06951332,0.004214287,-0.005443573,0.11166382,-0.015133724,0.011945128,0.0137797,-0.010424137,0.0,0.0,0.0,0.0,0.024494711,0.26108322,0.26108307,0.56458384,0.28849,0.28849,4.0198083,0.0025036659,0.002503743,0.002503136,0.09014915,0.0,0.0,0.0,0.0,0.21642688,0.00051977084,0.004773674,0.0136312395,0.0,0.0,0.0,0.0
2802725265,-0.10695316,-0.10691509,-0.12420401,0.00050640106,-0.024929047,-0.47143555,-0.015133724,0.011945128,0.0137797,-0.018183589,0.0,0.0,0.0,0.0,0.022826348,0.26108226,0.26108158,0.56458485,0.28848413,0.28848422,4.019792,0.0025036659,0.002503743,0.002503136,0.0901492,0.0,0.0,0.0,0.0,0.22272444,0.00046281927,0.012284322,0.026762895,0.0,0.0,0.0,0.0
2802925194,-0.025787525,-0.10373924,-0.05805236,-0.0016374588,-0.04756546,0.30273438,-0.015133724,0.011945128,0.0137797,-0.010191917,0.0,0.0,0.0,0.0,-0.032608964,0.26103404,0.261033,0.56458324,0.2882503,0.2882504,4.019771,0.0025036659,0.002503743,0.002503136,0.09014909,0.0,0.0,0.0,0.0,0.22755666,0.00045107602,0.011597876,0.02378834,0.0,0.0,0.0,0.0
2803129999,-0.050960533,-0.024259435,-0.14845532,0.0006837845,-0.0599823,0.021881104,-0.015133724,0.011945128,0.0137797,-0.032391787,0.0,0.0,0.0,0.0,-0.018277016,0.26104575,0.26104406,0.56458193,0.28828087,0.28828093,4.019753,0.0025036659,0.002503743,0.002503136,0.09014916,0.0,0.0,0.0,0.0,0.23440021,0.00034915694,0.014294654,0.027004423,0.0,0.0,0.0,0.0
2803330127,-0.006552089,0.056958266,-0.05325818,0.014203072,-0.05838585,0.38513184,-0.015133724,0.011945128,0.0137797,-0.02959156,0.0,0.0,0.0,0.0,0.011810389,0.2610572,0.26105514,0.564584,0.28833324,0.28833318,4.019801,0.0025036659,0.002503743,0.002503136,0.09014913,0.0,0.0,0.0,0.0,0.23885313,0.00035278156,0.008711804,0.014437961,0.0,0.0,0.0,0.0
2803530966,-0.0069454685,0.08444464,-0.009520829,0.011223793,-0.054323196,-0.5975952,-0.015133724,0.011945128,0.0137797,-0.018767953,0.0,0.0,0.0,0.0,0.009116293,0.26106787,0.26106513,0.5645848,0.28835386,0.28835365,4.0197806,0.0025036659,0.002503743,0.002503136,0.0901491,0.0,0.0,0.0,0.0,0.24353392,0.00041852493,0.005235784,0.015435372,0.0,0.0,0.0,0.0
2803734799,-0.019014124,0.12316264,0.10791415,0.018086433,-0.043985367,0.14529419,-0.015133724,0.011945128,0.0137797,-0.026837587,0.0,0.0,0.0,0.0,-0.0100861555,0.26107448,0.26107156,0.5645829,0.28839716,0.28839675,4.019734,0.0025036659,0.002503743,0.002503136,0.09014931,0.0,0.0,0.0,0.0,0.25112534,0.0005063362,0.005751105,0.0058785146,0.0,0.0,0.0,0.0
2803935637,-0.11725657,0.1349777,0.2138738,0.012714386,-0.028482437,0.2550354,-0.015133724,0.011945128,0.0137797,-0.020264268,0.0,0.0,0.0,0.0,0.050202597,0.2610251,0.2610223,0.56458145,0.28815618,0.28815553,4.019686,0.0025036659,0.002503743,0.002503136,0.09014929,0.0,0.0,0.0,0.0,0.25543362,0.0005729779,0.016853254,0.027077762,0.0,0.0,0.0,0.0
2804135870,-0.016346566,0.13524392,0.047857046,0.0013713837,-0.01756668,0.15713501,-0.015133724,0.011945128,0.0137797,-0.023506165,0.0,0.0,0.0,0.0,0.024795996,0.26109177,0.26108912,0.5645841,0.28845596,0.2884551,4.0197415,0.0025036659,0.002503743,0.002503136,0.09014925,0.0,0.0,0.0,0.0,0.26099187,0.0006306445,0.0117584355,0.022940656,0.0,0.0,0.0,0.0
2804336427,0.0031820536,0.060212113,-0.011254668,0.007838249,-0.009056091,0.79519653,-0.015133724,0.011945128,0.0137797,-0.0038559437,0.0,0.0,0.0,0.0,-0.013613974,0.2611085,0.2611064,0.5645848,0.28848577,0.28848475,4.0197563,0.0025036659,0.002503743,0.002503136,0.09014931,0.0,0.0,0.0,0.0,0.26899838,0.0004074931,0.0049500936,0.013557327,0.0,0.0,0.0,0.0
2804540488,-0.016555771,0.012847971,-0.022869587,-0.00027942657,-0.016311646,0.1906128,-0.015133724,0.011945128,0.0137797,-0.020153046,0.0,0.0,0.0,0.0,0.014325666,0.26110488,0.26110312,0.56458175,0.28848928,0.2884882,4.019783,0.0025036659,0.002503743,0.002503136,0.09014934,0.0,0.0,0.0,0.0,0.27381396,0.00019874453,0.0014757682,0.002712972,0.0,0.0,0.0,0.0
